# Subtracting SN=    9.46166e+00.
#        k         Pk_0_HI
   0.03175     1.04903e+04
   0.04446     7.65409e+03
   0.05670     6.33938e+03
   0.06913     5.41130e+03
   0.08163     4.45642e+03
   0.09394     3.48579e+03
   0.10633     2.81357e+03
   0.11897     2.51799e+03
   0.13156     2.31915e+03
   0.14405     1.99917e+03
   0.15655     1.67761e+03
   0.16903     1.48151e+03
   0.18145     1.33796e+03
   0.19391     1.24294e+03
   0.20638     1.12447e+03
   0.21880     9.90405e+02
   0.23135     9.10046e+02
   0.24388     8.36051e+02
   0.25638     7.81607e+02
   0.26888     7.19508e+02
   0.28133     6.68752e+02
   0.29385     6.15690e+02
   0.30628     5.79850e+02
   0.31877     5.39541e+02
   0.33129     5.06446e+02
   0.34378     4.77438e+02
   0.35632     4.46076e+02
   0.36883     4.22687e+02
   0.38133     4.00129e+02
   0.39379     3.79441e+02
   0.40628     3.62231e+02
   0.41878     3.41741e+02
   0.43132     3.22231e+02
   0.44381     3.07490e+02
   0.45630     2.95064e+02
   0.46880     2.82981e+02
   0.48130     2.68481e+02
   0.49379     2.58452e+02
   0.50627     2.46393e+02
   0.51878     2.34357e+02
   0.53128     2.27304e+02
   0.54381     2.17450e+02
   0.55628     2.09337e+02
   0.56880     2.00466e+02
   0.58132     1.92918e+02
   0.59381     1.86872e+02
   0.60631     1.80115e+02
   0.61879     1.73747e+02
   0.63131     1.67799e+02
   0.64381     1.62361e+02
   0.65629     1.55998e+02
   0.66878     1.51196e+02
   0.68130     1.46215e+02
   0.69382     1.41038e+02
   0.70631     1.36518e+02
   0.71877     1.32832e+02
   0.73127     1.28587e+02
   0.74379     1.24382e+02
   0.75629     1.20398e+02
   0.76880     1.16904e+02
   0.78130     1.13949e+02
   0.79378     1.10345e+02
   0.80630     1.06999e+02
   0.81880     1.04110e+02
   0.83127     1.00969e+02
   0.84379     9.78871e+01
   0.85630     9.51827e+01
   0.86879     9.30348e+01
   0.88128     9.02363e+01
   0.89378     8.75701e+01
   0.90628     8.50983e+01
   0.91879     8.27024e+01
   0.93128     8.04510e+01
   0.94378     7.85380e+01
   0.95630     7.65186e+01
   0.96878     7.47048e+01
   0.98127     7.24788e+01
   0.99376     7.06890e+01
   1.00625     6.87373e+01
   1.01876     6.68281e+01
   1.03128     6.52750e+01
   1.04378     6.39698e+01
   1.05626     6.19454e+01
   1.06878     6.03018e+01
   1.08130     5.87357e+01
   1.09378     5.72771e+01
   1.10628     5.59106e+01
   1.11877     5.45872e+01
   1.13126     5.30802e+01
   1.14378     5.16091e+01
   1.15629     5.05363e+01
   1.16880     4.92718e+01
   1.18130     4.79410e+01
   1.19378     4.67983e+01
   1.20627     4.56637e+01
   1.21876     4.45469e+01
   1.23127     4.34961e+01
   1.24378     4.23851e+01
   1.25626     4.12928e+01
   1.26874     4.03112e+01
   1.28126     3.92439e+01
   1.29376     3.83478e+01
   1.30627     3.74723e+01
   1.31878     3.63967e+01
   1.33127     3.56292e+01
   1.34376     3.47274e+01
   1.35626     3.39097e+01
   1.36877     3.30473e+01
   1.38126     3.23169e+01
   1.39377     3.14072e+01
   1.40626     3.05966e+01
   1.41876     2.98827e+01
   1.43128     2.90595e+01
   1.44376     2.83596e+01
   1.45626     2.76373e+01
   1.46878     2.70125e+01
   1.48127     2.62826e+01
   1.49375     2.56313e+01
   1.50627     2.50917e+01
   1.51879     2.42864e+01
   1.53128     2.37697e+01
   1.54377     2.31257e+01
   1.55627     2.24836e+01
   1.56876     2.19070e+01
   1.58126     2.13645e+01
   1.59377     2.07826e+01
   1.60627     2.02496e+01
   1.61877     1.96623e+01
   1.63126     1.92251e+01
   1.64377     1.86770e+01
   1.65627     1.81557e+01
   1.66875     1.76366e+01
   1.68125     1.71872e+01
   1.69375     1.66898e+01
   1.70626     1.62662e+01
   1.71876     1.57678e+01
   1.73127     1.53245e+01
   1.74377     1.48615e+01
   1.75628     1.44198e+01
   1.76876     1.40015e+01
   1.78125     1.36227e+01
   1.79375     1.32075e+01
   1.80627     1.28436e+01
   1.81877     1.24463e+01
   1.83126     1.20611e+01
   1.84377     1.16539e+01
   1.85627     1.13161e+01
   1.86877     1.09540e+01
   1.88127     1.05863e+01
   1.89376     1.02482e+01
   1.90627     9.89415e+00
   1.91877     9.57178e+00
   1.93127     9.25704e+00
   1.94377     8.92535e+00
   1.95627     8.62719e+00
   1.96877     8.29148e+00
   1.98126     7.95887e+00
   1.99375     7.67754e+00
   2.00625     7.42626e+00
   2.01875     7.09030e+00
   2.03126     6.81678e+00
   2.04377     6.52816e+00
   2.05627     6.27676e+00
   2.06876     6.02699e+00
   2.08126     5.76262e+00
   2.09376     5.49249e+00
   2.10626     5.23806e+00
   2.11877     4.99491e+00
   2.13126     4.75750e+00
   2.14377     4.50590e+00
   2.15626     4.26862e+00
   2.16875     4.06666e+00
   2.18126     3.82780e+00
   2.19376     3.60860e+00
   2.20626     3.40579e+00
   2.21876     3.16853e+00
   2.23126     2.96605e+00
   2.24376     2.77612e+00
   2.25626     2.55298e+00
   2.26876     2.36673e+00
   2.28127     2.15512e+00
   2.29377     1.96296e+00
   2.30626     1.77169e+00
   2.31876     1.60884e+00
   2.33127     1.42416e+00
   2.34377     1.23409e+00
   2.35626     1.06656e+00
   2.36877     9.07360e-01
   2.38126     7.24310e-01
   2.39375     5.63918e-01
   2.40626     4.11629e-01
   2.41875     2.39030e-01
   2.43125     8.84483e-02
   2.44376    -6.61883e-02
   2.45626    -2.00698e-01
   2.46877    -3.69081e-01
   2.48127    -5.22445e-01
   2.49376    -6.44371e-01
   2.50625    -7.90649e-01
   2.51875    -9.26886e-01
   2.53126    -1.06154e+00
   2.54376    -1.19886e+00
   2.55626    -1.31774e+00
   2.56876    -1.44823e+00
   2.58126    -1.57486e+00
   2.59377    -1.69106e+00
   2.60626    -1.81670e+00
   2.61876    -1.92816e+00
   2.63126    -2.03950e+00
   2.64376    -2.16356e+00
   2.65626    -2.26727e+00
   2.66876    -2.37427e+00
   2.68126    -2.48174e+00
   2.69376    -2.58264e+00
   2.70626    -2.68433e+00
   2.71876    -2.78829e+00
   2.73126    -2.88398e+00
   2.74376    -2.97448e+00
   2.75626    -3.07078e+00
   2.76877    -3.17156e+00
   2.78127    -3.25155e+00
   2.79377    -3.34562e+00
   2.80626    -3.42085e+00
   2.81875    -3.50789e+00
   2.83126    -3.60025e+00
   2.84377    -3.67439e+00
   2.85627    -3.75850e+00
   2.86876    -3.83716e+00
   2.88127    -3.91161e+00
   2.89377    -3.99257e+00
   2.90626    -4.06019e+00
   2.91876    -4.13255e+00
   2.93126    -4.19926e+00
   2.94376    -4.26831e+00
   2.95626    -4.33646e+00
   2.96876    -4.40623e+00
   2.98126    -4.46486e+00
   2.99376    -4.52439e+00
   3.00625    -4.59279e+00
   3.01875    -4.64737e+00
   3.03125    -4.70766e+00
   3.04376    -4.76085e+00
   3.05626    -4.81664e+00
   3.06876    -4.86908e+00
   3.08126    -4.92347e+00
   3.09376    -4.96964e+00
   3.10626    -5.02502e+00
   3.11876    -5.07007e+00
   3.13126    -5.11989e+00
