# Redshift space power spectrum multipoles.
# Subtracting SN=    9.46166e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.85296e+03     2.95311e+03     4.77483e+01
   0.07000     5.30652e+03     2.25819e+03    -6.28704e+01
   0.09000     3.74711e+03     1.64295e+03     3.08046e+02
   0.11000     2.70576e+03     1.10311e+03    -2.46798e+01
   0.13000     2.32394e+03     1.01045e+03     3.35260e+01
   0.15000     1.83905e+03     7.96790e+02     4.44621e+01
   0.17000     1.46542e+03     6.73876e+02     9.64132e+01
   0.19000     1.26690e+03     5.60449e+02     4.76479e+01
   0.21000     1.08168e+03     4.93185e+02     1.32327e+01
   0.23000     9.13846e+02     4.40881e+02     5.30722e+01
   0.25000     8.09072e+02     3.87561e+02     4.49126e+01
   0.27000     7.13792e+02     3.34888e+02     2.04717e+01
   0.29000     6.31153e+02     3.07892e+02     2.65261e+01
   0.31000     5.66041e+02     2.79221e+02     2.65914e+01
   0.33000     5.08817e+02     2.51503e+02     2.61098e+01
   0.35000     4.61163e+02     2.32186e+02     2.40416e+01
   0.37000     4.21956e+02     2.10129e+02     1.89769e+01
   0.39000     3.84541e+02     1.94148e+02     3.11307e+01
   0.41000     3.54582e+02     1.87736e+02     2.85823e+01
   0.43000     3.25797e+02     1.72975e+02     2.10040e+01
   0.45000     3.00701e+02     1.61135e+02     1.75081e+01
   0.47000     2.81330e+02     1.50785e+02     2.36773e+01
   0.49000     2.61089e+02     1.43790e+02     1.82409e+01
   0.51000     2.42273e+02     1.35088e+02     2.07563e+01
   0.53000     2.27426e+02     1.26094e+02     1.65659e+01
   0.55000     2.13654e+02     1.21194e+02     1.82679e+01
   0.57000     1.99902e+02     1.13845e+02     1.92112e+01
   0.59000     1.88360e+02     1.07089e+02     1.51053e+01
   0.61000     1.78366e+02     1.01944e+02     1.42298e+01
   0.63000     1.68270e+02     9.68243e+01     1.61207e+01
   0.65000     1.58924e+02     9.15840e+01     1.62975e+01
   0.67000     1.50790e+02     8.90800e+01     1.50929e+01
   0.69000     1.42579e+02     8.27953e+01     1.24854e+01
   0.71000     1.35228e+02     7.91370e+01     1.31763e+01
   0.73000     1.29121e+02     7.67426e+01     1.39942e+01
   0.75000     1.22464e+02     7.13870e+01     1.02508e+01
   0.77000     1.16479e+02     6.86764e+01     1.13481e+01
   0.79000     1.11550e+02     6.71733e+01     1.30879e+01
   0.81000     1.06271e+02     6.24695e+01     1.16960e+01
   0.83000     1.01195e+02     6.06213e+01     1.05669e+01
   0.85000     9.65343e+01     5.78973e+01     1.06693e+01
