# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.942078079660443473e+04 2.600000000000000000e+01
6.013017737617095543e-02 1.283569965403953756e+04 7.200000000000000000e+01
8.418151618618714693e-02 8.172085773240578419e+03 1.520000000000000000e+02
1.087367500886957938e-01 5.922591174848319497e+03 2.340000000000000000e+02
1.343722219507281490e-01 4.973650314192542282e+03 4.160000000000000000e+02
1.587124844392140688e-01 3.884893192646311491e+03 4.800000000000000000e+02
1.829253236177555419e-01 3.061406933722634676e+03 7.220000000000000000e+02
2.074764920249410893e-01 2.652895788344313132e+03 8.740000000000000000e+02
2.323188502694161217e-01 2.476623505082151951e+03 1.162000000000000000e+03
2.568837897152542737e-01 1.886697295941118227e+03 1.358000000000000000e+03
2.811677721420339782e-01 1.788100807117041086e+03 1.632000000000000000e+03
3.062790434346451818e-01 1.624247729862597225e+03 2.036000000000000000e+03
3.313311990205343727e-01 1.521587121033978065e+03 2.310000000000000000e+03
3.554505676832757644e-01 1.296215622394332513e+03 2.528000000000000000e+03
3.797409759428852505e-01 1.189445012892242630e+03 3.068000000000000000e+03
4.042043237165472980e-01 1.161996369729479738e+03 3.306000000000000000e+03
4.287673421450296507e-01 1.077265047829474497e+03 3.934000000000000000e+03
4.534562801006977173e-01 9.625526502938869271e+02 4.266000000000000000e+03
4.780738444491431371e-01 9.412863998134297390e+02 4.794000000000000000e+03
5.026630068413446839e-01 8.807033151688345924e+02 5.270000000000000000e+03
5.271487706313333632e-01 8.465969933693679650e+02 5.754000000000000000e+03
5.515550784249925176e-01 7.947440643031396803e+02 6.344000000000000000e+03
5.762450688919315001e-01 7.815910695422185199e+02 7.014000000000000000e+03
6.007380805735611506e-01 7.178600338409754613e+02 7.364000000000000000e+03
6.253672373831143938e-01 7.084750575288492200e+02 8.402000000000000000e+03
6.501755823830386305e-01 6.745800725912533835e+02 8.738000000000000000e+03
6.747760941225345865e-01 6.536480115610484063e+02 9.670000000000000000e+03
6.991949513373587610e-01 6.231559734215131812e+02 9.880000000000000000e+03
7.236228637511089579e-01 6.091724184814740966e+02 1.113000000000000000e+04
7.480317977018523523e-01 5.829959734497430190e+02 1.140000000000000000e+04
7.726576112572679511e-01 5.772632624849832155e+02 1.272200000000000000e+04
7.973030407408827624e-01 5.554899189087803961e+02 1.317000000000000000e+04
8.219050394031606199e-01 5.374836372549524413e+02 1.418600000000000000e+04
8.465029529859586788e-01 5.080880798397612921e+02 1.495800000000000000e+04
8.710314617807571880e-01 5.093967541018343468e+02 1.580200000000000000e+04
8.955964540390221051e-01 4.866716809037242228e+02 1.674600000000000000e+04
9.200327912485964932e-01 4.750728777995669248e+02 1.753400000000000000e+04
