# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 5.914030721336782335e+03 2.600000000000000000e+01
6.013017737617095543e-02 3.752330767855316481e+03 7.200000000000000000e+01
8.418151618618714693e-02 2.398964595771108179e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.645082927287260190e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.362662946006734046e+03 4.160000000000000000e+02
1.587124844392140688e-01 9.974948195608839114e+02 4.800000000000000000e+02
1.829253236177555419e-01 7.752114426220789483e+02 7.220000000000000000e+02
2.074764920249410893e-01 6.488351734389988223e+02 8.740000000000000000e+02
2.323188502694161217e-01 5.768627621906164222e+02 1.162000000000000000e+03
2.568837897152542737e-01 4.395494497100703484e+02 1.358000000000000000e+03
2.811677721420339782e-01 4.028921702895411840e+02 1.632000000000000000e+03
3.062790434346451818e-01 3.473245265944468656e+02 2.036000000000000000e+03
3.313311990205343727e-01 3.217854145201781080e+02 2.310000000000000000e+03
3.554505676832757644e-01 2.648946528381146663e+02 2.528000000000000000e+03
3.797409759428852505e-01 2.367987049797532677e+02 3.068000000000000000e+03
4.042043237165472980e-01 2.246145232265539278e+02 3.306000000000000000e+03
4.287673421450296507e-01 2.014448040289949518e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.767170796356720643e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.681824355095775445e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.540123028282022233e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.446134516260957810e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.335597196989297402e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.284011909908173266e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.148950545512625467e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.110343794247734763e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.032006830592296183e+02 8.738000000000000000e+03
