# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 2.184937600530557393e+04 2.600000000000000000e+01
6.013017737617095543e-02 1.958245808783231041e+04 7.200000000000000000e+01
8.418151618618714693e-02 1.142787109371186671e+04 1.520000000000000000e+02
1.087367500886957938e-01 8.901586444922324517e+03 2.340000000000000000e+02
1.343722219507281490e-01 8.297294479304340712e+03 4.160000000000000000e+02
1.587124844392140688e-01 6.818615994636856158e+03 4.800000000000000000e+02
1.829253236177555419e-01 5.624587084564885117e+03 7.220000000000000000e+02
2.074764920249410893e-01 4.713999081063235280e+03 8.740000000000000000e+02
2.323188502694161217e-01 4.710294732187546288e+03 1.162000000000000000e+03
2.568837897152542737e-01 3.990983536549246310e+03 1.358000000000000000e+03
2.811677721420339782e-01 3.808266776017841039e+03 1.632000000000000000e+03
3.062790434346451818e-01 3.701933881373346594e+03 2.036000000000000000e+03
3.313311990205343727e-01 3.485780278895116226e+03 2.310000000000000000e+03
3.554505676832757644e-01 3.199042314799322412e+03 2.528000000000000000e+03
3.797409759428852505e-01 2.953756684836264412e+03 3.068000000000000000e+03
4.042043237165472980e-01 2.949856633697177131e+03 3.306000000000000000e+03
4.287673421450296507e-01 2.742403518073810119e+03 3.934000000000000000e+03
4.534562801006977173e-01 2.606428539957310932e+03 4.266000000000000000e+03
4.780738444491431371e-01 2.456318424639437126e+03 4.794000000000000000e+03
5.026630068413446839e-01 2.466966961304237884e+03 5.270000000000000000e+03
5.271487706313333632e-01 2.493753649984752428e+03 5.754000000000000000e+03
5.515550784249925176e-01 2.312133475532715693e+03 6.344000000000000000e+03
5.762450688919315001e-01 2.318719087373517141e+03 7.014000000000000000e+03
6.007380805735611506e-01 2.242876034802718095e+03 7.364000000000000000e+03
6.253672373831143938e-01 2.236768076448205193e+03 8.402000000000000000e+03
6.501755823830386305e-01 2.071551045556525423e+03 8.738000000000000000e+03
6.747760941225345865e-01 2.097194019917836613e+03 9.670000000000000000e+03
6.991949513373587610e-01 2.007365458616217666e+03 9.880000000000000000e+03
7.236228637511089579e-01 2.034208565643091333e+03 1.113000000000000000e+04
7.480317977018523523e-01 1.911068158228352559e+03 1.140000000000000000e+04
7.726576112572679511e-01 1.903308718508956190e+03 1.272200000000000000e+04
7.973030407408827624e-01 1.909331875955790110e+03 1.317000000000000000e+04
8.219050394031606199e-01 1.895037859380836835e+03 1.418600000000000000e+04
8.465029529859586788e-01 1.792388503740776287e+03 1.495800000000000000e+04
8.710314617807571880e-01 1.791768164768194538e+03 1.580200000000000000e+04
8.955964540390221051e-01 1.726227890132254061e+03 1.674600000000000000e+04
9.200327912485964932e-01 1.738386941481606982e+03 1.753400000000000000e+04
9.445818830773816677e-01 1.660320634834340808e+03 1.869000000000000000e+04
9.691428403852909712e-01 1.669018088379197707e+03 1.958600000000000000e+04
9.936398339652569023e-01 1.612451993276966505e+03 2.052400000000000000e+04
1.018176782820507942e+00 1.621444695252662541e+03 2.165200000000000000e+04
1.042766853365621582e+00 1.571485012241726281e+03 2.276000000000000000e+04
1.067432079366278153e+00 1.535362609239493622e+03 2.389200000000000000e+04
1.092007825972616253e+00 1.529244277824101800e+03 2.485400000000000000e+04
1.116555949281071269e+00 1.511845473988562162e+03 2.604000000000000000e+04
1.140969998657552109e+00 1.479413242016929871e+03 2.680400000000000000e+04
1.165412799157594437e+00 1.454462416962074713e+03 2.850000000000000000e+04
1.190057268598827767e+00 1.448969825711056501e+03 2.956400000000000000e+04
1.214617866389426926e+00 1.389479819510614789e+03 3.083400000000000000e+04
1.239153515017866303e+00 1.382148879464909442e+03 3.189000000000000000e+04
1.263794672254038076e+00 1.363171693396943965e+03 3.376600000000000000e+04
1.288426493777925508e+00 1.345397977443328045e+03 3.446400000000000000e+04
1.313029045166066222e+00 1.313219026225621064e+03 3.622000000000000000e+04
1.337417753268757670e+00 1.318814645748482462e+03 3.667000000000000000e+04
1.361925448145902662e+00 1.281255630657147776e+03 3.911400000000000000e+04
1.386503814700803305e+00 1.265169221339113165e+03 3.989800000000000000e+04
1.410925965910736268e+00 1.246170275070309344e+03 4.126400000000000000e+04
1.435480380696713132e+00 1.214084692795420096e+03 4.332000000000000000e+04
1.460033395611762819e+00 1.206314029943793003e+03 4.418400000000000000e+04
