# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 4.490026988334123416e+03 2.600000000000000000e+01
6.013017737617095543e-02 2.971203542848404595e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.954256750050760502e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.338910247644786750e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.121730566977216995e+03 4.160000000000000000e+02
1.587124844392140688e-01 8.012259629907025555e+02 4.800000000000000000e+02
1.829253236177555419e-01 6.249646898660191709e+02 7.220000000000000000e+02
2.074764920249410893e-01 5.236195848173732657e+02 8.740000000000000000e+02
2.323188502694161217e-01 4.550913879393824573e+02 1.162000000000000000e+03
2.568837897152542737e-01 3.549007661189957616e+02 1.358000000000000000e+03
2.811677721420339782e-01 3.206637295465055786e+02 1.632000000000000000e+03
3.062790434346451818e-01 2.715214915984677191e+02 2.036000000000000000e+03
3.313311990205343727e-01 2.494209316439860231e+02 2.310000000000000000e+03
3.554505676832757644e-01 2.078079813819513788e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.855450839545993347e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.745305747760381223e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.528132107861476356e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.345488198440075678e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.271557651844450305e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.165055570628082648e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.084364164976954186e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.008558659619235698e+02 6.344000000000000000e+03
5.762450688919315001e-01 9.570808802234728319e+01 7.014000000000000000e+03
6.007380805735611506e-01 8.566074419652477445e+01 7.364000000000000000e+03
6.253672373831143938e-01 8.164195104735772190e+01 8.402000000000000000e+03
6.501755823830386305e-01 7.557541520050885708e+01 8.738000000000000000e+03
6.747760941225345865e-01 7.131535238156357082e+01 9.670000000000000000e+03
6.991949513373587610e-01 6.809574560406090882e+01 9.880000000000000000e+03
7.236228637511089579e-01 6.458319872666709216e+01 1.113000000000000000e+04
7.480317977018523523e-01 6.003332645073056995e+01 1.140000000000000000e+04
7.726576112572679511e-01 5.797354562566316361e+01 1.272200000000000000e+04
7.973030407408827624e-01 5.416576237988116560e+01 1.317000000000000000e+04
8.219050394031606199e-01 5.130574416491793244e+01 1.418600000000000000e+04
8.465029529859586788e-01 4.793057050882970316e+01 1.495800000000000000e+04
8.710314617807571880e-01 4.734788650332473026e+01 1.580200000000000000e+04
8.955964540390221051e-01 4.400032382423228938e+01 1.674600000000000000e+04
9.200327912485964932e-01 4.269811099032301627e+01 1.753400000000000000e+04
9.445818830773816677e-01 4.028691224044239050e+01 1.869000000000000000e+04
9.691428403852909712e-01 3.902535096579975260e+01 1.958600000000000000e+04
9.936398339652569023e-01 3.772360960058545487e+01 2.052400000000000000e+04
1.018176782820507942e+00 3.662165217459030231e+01 2.165200000000000000e+04
1.042766853365621582e+00 3.522526120624371515e+01 2.276000000000000000e+04
1.067432079366278153e+00 3.412926698400735148e+01 2.389200000000000000e+04
1.092007825972616253e+00 3.227731293402574408e+01 2.485400000000000000e+04
1.116555949281071269e+00 3.121398011871540845e+01 2.604000000000000000e+04
1.140969998657552109e+00 2.999137884773355722e+01 2.680400000000000000e+04
1.165412799157594437e+00 2.939325039173339249e+01 2.850000000000000000e+04
1.190057268598827767e+00 2.757180624346175080e+01 2.956400000000000000e+04
1.214617866389426926e+00 2.676601417675718153e+01 3.083400000000000000e+04
1.239153515017866303e+00 2.597535788574177573e+01 3.189000000000000000e+04
1.263794672254038076e+00 2.492632882670983108e+01 3.376600000000000000e+04
1.288426493777925508e+00 2.403328235385723133e+01 3.446400000000000000e+04
1.313029045166066222e+00 2.307598964741027814e+01 3.622000000000000000e+04
1.337417753268757670e+00 2.270760989572621824e+01 3.667000000000000000e+04
1.361925448145902662e+00 2.214448222959115142e+01 3.911400000000000000e+04
1.386503814700803305e+00 2.093022157315043685e+01 3.989800000000000000e+04
1.410925965910736268e+00 2.060691393831696061e+01 4.126400000000000000e+04
1.435480380696713132e+00 2.001086141395337137e+01 4.332000000000000000e+04
1.460033395611762819e+00 1.927992627490351296e+01 4.418400000000000000e+04
1.484681614846454778e+00 1.859960534569643187e+01 4.654800000000000000e+04
1.509254924902153627e+00 1.806377107948186378e+01 4.719800000000000000e+04
1.533680946131934064e+00 1.775106734582934820e+01 4.880200000000000000e+04
1.558325242020618395e+00 1.709679216970555160e+01 5.141800000000000000e+04
1.582898818657196172e+00 1.662369312333104787e+01 5.158800000000000000e+04
1.607456402752097668e+00 1.595435938825156796e+01 5.464400000000000000e+04
1.631994660923775875e+00 1.571475184609998799e+01 5.484200000000000000e+04
1.656426602680801441e+00 1.508168289431815978e+01 5.733800000000000000e+04
1.681030763944247663e+00 1.473559293976930995e+01 5.921400000000000000e+04
1.705626778692082679e+00 1.421191752511161255e+01 6.064200000000000000e+04
1.730101932693856259e+00 1.369061720596178944e+01 6.220200000000000000e+04
1.754558260322716334e+00 1.350619996399090361e+01 6.399000000000000000e+04
1.779072581939174391e+00 1.306479967103263640e+01 6.596200000000000000e+04
1.803774998375834437e+00 1.270622438811221322e+01 6.893000000000000000e+04
1.828415224475618661e+00 1.244323171570852971e+01 6.921800000000000000e+04
1.852957785002211422e+00 1.198846083146882080e+01 7.208600000000000000e+04
1.877516303117015672e+00 1.161180804644961206e+01 7.321600000000000000e+04
1.902003194583360202e+00 1.140218740570862899e+01 7.536400000000000000e+04
1.926459206259836909e+00 1.086450311193353713e+01 7.714200000000000000e+04
