# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 2.520527513284776433e+04 2.600000000000000000e+01
6.013017737617095543e-02 2.044511368876284178e+04 7.200000000000000000e+01
8.418151618618714693e-02 1.271434578697163306e+04 1.520000000000000000e+02
1.087367500886957938e-01 9.387905473032431473e+03 2.340000000000000000e+02
1.343722219507281490e-01 7.839759463129309552e+03 4.160000000000000000e+02
1.587124844392140688e-01 6.942649665288697179e+03 4.800000000000000000e+02
1.829253236177555419e-01 5.507207233330698728e+03 7.220000000000000000e+02
2.074764920249410893e-01 4.777225980567144688e+03 8.740000000000000000e+02
2.323188502694161217e-01 4.605890311066093091e+03 1.162000000000000000e+03
2.568837897152542737e-01 3.731456914666654484e+03 1.358000000000000000e+03
2.811677721420339782e-01 3.736100972384092984e+03 1.632000000000000000e+03
3.062790434346451818e-01 3.476924614372995165e+03 2.036000000000000000e+03
3.313311990205343727e-01 3.307086346122997384e+03 2.310000000000000000e+03
3.554505676832757644e-01 2.992746691865404955e+03 2.528000000000000000e+03
3.797409759428852505e-01 2.733068420015944412e+03 3.068000000000000000e+03
4.042043237165472980e-01 2.753315850039427460e+03 3.306000000000000000e+03
4.287673421450296507e-01 2.595380974581506507e+03 3.934000000000000000e+03
4.534562801006977173e-01 2.419212859321421092e+03 4.266000000000000000e+03
4.780738444491431371e-01 2.323929183353926874e+03 4.794000000000000000e+03
5.026630068413446839e-01 2.286153150954787634e+03 5.270000000000000000e+03
5.271487706313333632e-01 2.201917575683837185e+03 5.754000000000000000e+03
5.515550784249925176e-01 2.059806335374639730e+03 6.344000000000000000e+03
5.762450688919315001e-01 2.087436795608947250e+03 7.014000000000000000e+03
6.007380805735611506e-01 1.983639009590209980e+03 7.364000000000000000e+03
6.253672373831143938e-01 1.969946139913624620e+03 8.402000000000000000e+03
6.501755823830386305e-01 1.904252378720735578e+03 8.738000000000000000e+03
6.747760941225345865e-01 1.849319439288795365e+03 9.670000000000000000e+03
6.991949513373587610e-01 1.782179418833952241e+03 9.880000000000000000e+03
7.236228637511089579e-01 1.763336521005852774e+03 1.113000000000000000e+04
7.480317977018523523e-01 1.697586766657942235e+03 1.140000000000000000e+04
7.726576112572679511e-01 1.668227009082228278e+03 1.272200000000000000e+04
7.973030407408827624e-01 1.659196833597864725e+03 1.317000000000000000e+04
8.219050394031606199e-01 1.652671376325510892e+03 1.418600000000000000e+04
8.465029529859586788e-01 1.529680408109795053e+03 1.495800000000000000e+04
8.710314617807571880e-01 1.545502572691842261e+03 1.580200000000000000e+04
8.955964540390221051e-01 1.456971561193497564e+03 1.674600000000000000e+04
9.200327912485964932e-01 1.467053319207510185e+03 1.753400000000000000e+04
9.445818830773816677e-01 1.433481147437563777e+03 1.869000000000000000e+04
9.691428403852909712e-01 1.416317186784455544e+03 1.958600000000000000e+04
9.936398339652569023e-01 1.382057190590588334e+03 2.052400000000000000e+04
1.018176782820507942e+00 1.375683877529469555e+03 2.165200000000000000e+04
1.042766853365621582e+00 1.353702058026705799e+03 2.276000000000000000e+04
1.067432079366278153e+00 1.310302597619881226e+03 2.389200000000000000e+04
1.092007825972616253e+00 1.277381066230432680e+03 2.485400000000000000e+04
1.116555949281071269e+00 1.267067378592502564e+03 2.604000000000000000e+04
1.140969998657552109e+00 1.230702119611701164e+03 2.680400000000000000e+04
1.165412799157594437e+00 1.216534881745861640e+03 2.850000000000000000e+04
1.190057268598827767e+00 1.193185608792654875e+03 2.956400000000000000e+04
1.214617866389426926e+00 1.149873920412079997e+03 3.083400000000000000e+04
1.239153515017866303e+00 1.136087645616104737e+03 3.189000000000000000e+04
1.263794672254038076e+00 1.126111234864121343e+03 3.376600000000000000e+04
