# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 2.880942008379855542e+04 2.600000000000000000e+01
6.013017737617095543e-02 2.379366467700564317e+04 7.200000000000000000e+01
8.418151618618714693e-02 1.451401644335030323e+04 1.520000000000000000e+02
1.087367500886957938e-01 1.135858103815650975e+04 2.340000000000000000e+02
1.343722219507281490e-01 9.759099327473009907e+03 4.160000000000000000e+02
1.587124844392140688e-01 8.857478615927284409e+03 4.800000000000000000e+02
1.829253236177555419e-01 7.191939778924123857e+03 7.220000000000000000e+02
2.074764920249410893e-01 6.181368751455700476e+03 8.740000000000000000e+02
2.323188502694161217e-01 6.042677332824670884e+03 1.162000000000000000e+03
2.568837897152542737e-01 5.169583014797012765e+03 1.358000000000000000e+03
2.811677721420339782e-01 4.943121487014850572e+03 1.632000000000000000e+03
3.062790434346451818e-01 4.838649269812020975e+03 2.036000000000000000e+03
3.313311990205343727e-01 4.605780522130075951e+03 2.310000000000000000e+03
3.554505676832757644e-01 4.257618359085597149e+03 2.528000000000000000e+03
3.797409759428852505e-01 3.872447092506544323e+03 3.068000000000000000e+03
4.042043237165472980e-01 3.982942752007341824e+03 3.306000000000000000e+03
4.287673421450296507e-01 3.694685428994695940e+03 3.934000000000000000e+03
4.534562801006977173e-01 3.525225077377038815e+03 4.266000000000000000e+03
4.780738444491431371e-01 3.378400769454811325e+03 4.794000000000000000e+03
5.026630068413446839e-01 3.338684621998982948e+03 5.270000000000000000e+03
5.271487706313333632e-01 3.312410838916252942e+03 5.754000000000000000e+03
5.515550784249925176e-01 3.077581936731535279e+03 6.344000000000000000e+03
5.762450688919315001e-01 3.166360404274604207e+03 7.014000000000000000e+03
6.007380805735611506e-01 3.010933330701986506e+03 7.364000000000000000e+03
6.253672373831143938e-01 3.016903007989265461e+03 8.402000000000000000e+03
6.501755823830386305e-01 2.809062538914451579e+03 8.738000000000000000e+03
6.747760941225345865e-01 2.808071670767028991e+03 9.670000000000000000e+03
6.991949513373587610e-01 2.725865389914994012e+03 9.880000000000000000e+03
7.236228637511089579e-01 2.714966230749225815e+03 1.113000000000000000e+04
7.480317977018523523e-01 2.590483183284197366e+03 1.140000000000000000e+04
7.726576112572679511e-01 2.577619940172949100e+03 1.272200000000000000e+04
7.973030407408827624e-01 2.572556340237639233e+03 1.317000000000000000e+04
8.219050394031606199e-01 2.572096863923492492e+03 1.418600000000000000e+04
8.465029529859586788e-01 2.430079703128557867e+03 1.495800000000000000e+04
8.710314617807571880e-01 2.419131654414686182e+03 1.580200000000000000e+04
8.955964540390221051e-01 2.330939552492399343e+03 1.674600000000000000e+04
9.200327912485964932e-01 2.318651290700638583e+03 1.753400000000000000e+04
9.445818830773816677e-01 2.243733220962997166e+03 1.869000000000000000e+04
9.691428403852909712e-01 2.235167620438283848e+03 1.958600000000000000e+04
9.936398339652569023e-01 2.180934770658570869e+03 2.052400000000000000e+04
1.018176782820507942e+00 2.173632449518364865e+03 2.165200000000000000e+04
1.042766853365621582e+00 2.129351937658921088e+03 2.276000000000000000e+04
1.067432079366278153e+00 2.072426612657094211e+03 2.389200000000000000e+04
1.092007825972616253e+00 2.061021385028763689e+03 2.485400000000000000e+04
1.116555949281071269e+00 2.041691502636257837e+03 2.604000000000000000e+04
1.140969998657552109e+00 1.984517954881782998e+03 2.680400000000000000e+04
1.165412799157594437e+00 1.945310670868381521e+03 2.850000000000000000e+04
1.190057268598827767e+00 1.932377446069503549e+03 2.956400000000000000e+04
1.214617866389426926e+00 1.851352908800174646e+03 3.083400000000000000e+04
1.239153515017866303e+00 1.849669674284249595e+03 3.189000000000000000e+04
1.263794672254038076e+00 1.825303388791370026e+03 3.376600000000000000e+04
1.288426493777925508e+00 1.800535230716988508e+03 3.446400000000000000e+04
1.313029045166066222e+00 1.736796584213000642e+03 3.622000000000000000e+04
1.337417753268757670e+00 1.747539548843028797e+03 3.667000000000000000e+04
1.361925448145902662e+00 1.705432562901617985e+03 3.911400000000000000e+04
1.386503814700803305e+00 1.683517806890533393e+03 3.989800000000000000e+04
1.410925965910736268e+00 1.662589239469956738e+03 4.126400000000000000e+04
1.435480380696713132e+00 1.612420247253592606e+03 4.332000000000000000e+04
1.460033395611762819e+00 1.594920038601024771e+03 4.418400000000000000e+04
1.484681614846454778e+00 1.568459261937172641e+03 4.654800000000000000e+04
1.509254924902153627e+00 1.530534334946881017e+03 4.719800000000000000e+04
1.533680946131934064e+00 1.524678885035683152e+03 4.880200000000000000e+04
1.558325242020618395e+00 1.483654656889418447e+03 5.141800000000000000e+04
1.582898818657196172e+00 1.485454045425257164e+03 5.158800000000000000e+04
1.607456402752097668e+00 1.442803245357776859e+03 5.464400000000000000e+04
1.631994660923775875e+00 1.436285765790109735e+03 5.484200000000000000e+04
1.656426602680801441e+00 1.388759878662354140e+03 5.733800000000000000e+04
1.681030763944247663e+00 1.370873151853018499e+03 5.921400000000000000e+04
1.705626778692082679e+00 1.355520930458068278e+03 6.064200000000000000e+04
1.730101932693856259e+00 1.329698002762763281e+03 6.220200000000000000e+04
1.754558260322716334e+00 1.315500995314762349e+03 6.399000000000000000e+04
1.779072581939174391e+00 1.300480458806835713e+03 6.596200000000000000e+04
1.803774998375834437e+00 1.262634351402452921e+03 6.893000000000000000e+04
1.828415224475618661e+00 1.262913036214389422e+03 6.921800000000000000e+04
1.852957785002211422e+00 1.224827632156270738e+03 7.208600000000000000e+04
1.877516303117015672e+00 1.205203428464606304e+03 7.321600000000000000e+04
1.902003194583360202e+00 1.186612930434180271e+03 7.536400000000000000e+04
1.926459206259836909e+00 1.176102498408777592e+03 7.714200000000000000e+04
1.950979244101561871e+00 1.146310235264216772e+03 7.932200000000000000e+04
1.975457770288180148e+00 1.133180662709210992e+03 8.112200000000000000e+04
1.999996309013334805e+00 1.115360295086230508e+03 8.374000000000000000e+04
2.024695913452227547e+00 1.093138424430776013e+03 8.622800000000000000e+04
2.049270495590969521e+00 1.077431088207234097e+03 8.724200000000000000e+04
2.073767679346899317e+00 1.057181872506521358e+03 8.950400000000000000e+04
2.098324428534850128e+00 1.024779362409429041e+03 9.236600000000000000e+04
2.122935889074646809e+00 1.025091124215108493e+03 9.390800000000000000e+04
2.147465173093049629e+00 1.003811200702561450e+03 9.622600000000000000e+04
2.171851386770913273e+00 9.805777966029115760e+02 9.717200000000000000e+04
2.196429360365885319e+00 9.634037712499198278e+02 1.019960000000000000e+05
2.221105043850578831e+00 9.507933154849646371e+02 1.028340000000000000e+05
2.245633118720809840e+00 9.296669903791604384e+02 1.049360000000000000e+05
2.270148613403661475e+00 9.135301626974084002e+02 1.076640000000000000e+05
2.294696009023289740e+00 8.966799016313200354e+02 1.097300000000000000e+05
2.319241441457444708e+00 8.807917586525306888e+02 1.122420000000000000e+05
2.343770146594723602e+00 8.606337471608644591e+02 1.145480000000000000e+05
2.368234709664871041e+00 8.487979855443494444e+02 1.162040000000000000e+05
2.392776617152194252e+00 8.410508024330709986e+02 1.202100000000000000e+05
2.417436309943946426e+00 8.244313025972296600e+02 1.222240000000000000e+05
2.441964092100820327e+00 8.104142559561248618e+02 1.240000000000000000e+05
2.466420201333919149e+00 8.018322190056422869e+02 1.264900000000000000e+05
2.491026169981223948e+00 7.821277905240747259e+02 1.302980000000000000e+05
2.515591102978649296e+00 7.657378566213924387e+02 1.315160000000000000e+05
