# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 8.176070703177906580e+02 2.600000000000000000e+01
6.013017737617095543e-02 5.066958666541629555e+02 7.200000000000000000e+01
8.418151618618714693e-02 3.394488879181880634e+02 1.520000000000000000e+02
1.087367500886957938e-01 2.228903924381389174e+02 2.340000000000000000e+02
1.343722219507281490e-01 1.805362431801171681e+02 4.160000000000000000e+02
1.587124844392140688e-01 1.293750650497779020e+02 4.800000000000000000e+02
1.829253236177555419e-01 1.021874446207641398e+02 7.220000000000000000e+02
2.074764920249410893e-01 8.324893258341805335e+01 8.740000000000000000e+02
2.323188502694161217e-01 6.900529567954485799e+01 1.162000000000000000e+03
2.568837897152542737e-01 5.591680161613145117e+01 1.358000000000000000e+03
2.811677721420339782e-01 4.908949400802556084e+01 1.632000000000000000e+03
3.062790434346451818e-01 4.063236169087394245e+01 2.036000000000000000e+03
3.313311990205343727e-01 3.651241958852314440e+01 2.310000000000000000e+03
3.554505676832757644e-01 3.041204374218498074e+01 2.528000000000000000e+03
3.797409759428852505e-01 2.689405506901201548e+01 3.068000000000000000e+03
4.042043237165472980e-01 2.440289066389905415e+01 3.306000000000000000e+03
4.287673421450296507e-01 2.147292682323438839e+01 3.934000000000000000e+03
4.534562801006977173e-01 1.894814506991732728e+01 4.266000000000000000e+03
4.780738444491431371e-01 1.726964048777144356e+01 4.794000000000000000e+03
5.026630068413446839e-01 1.580632257252435124e+01 5.270000000000000000e+03
5.271487706313333632e-01 1.437937478651510403e+01 5.754000000000000000e+03
5.515550784249925176e-01 1.308875445858783060e+01 6.344000000000000000e+03
5.762450688919315001e-01 1.241683216210041962e+01 7.014000000000000000e+03
6.007380805735611506e-01 1.097832816223285946e+01 7.364000000000000000e+03
6.253672373831143938e-01 1.034734355767672476e+01 8.402000000000000000e+03
6.501755823830386305e-01 9.416777330340670105e+00 8.738000000000000000e+03
6.747760941225345865e-01 8.986022707898996487e+00 9.670000000000000000e+03
6.991949513373587610e-01 8.355951482970910504e+00 9.880000000000000000e+03
7.236228637511089579e-01 7.716041742035088191e+00 1.113000000000000000e+04
7.480317977018523523e-01 7.214114142017800546e+00 1.140000000000000000e+04
7.726576112572679511e-01 6.864939991299256583e+00 1.272200000000000000e+04
7.973030407408827624e-01 6.355667639865799856e+00 1.317000000000000000e+04
8.219050394031606199e-01 5.949398620294038764e+00 1.418600000000000000e+04
8.465029529859586788e-01 5.549782035450096629e+00 1.495800000000000000e+04
8.710314617807571880e-01 5.448765186581426612e+00 1.580200000000000000e+04
8.955964540390221051e-01 4.925878258111274555e+00 1.674600000000000000e+04
9.200327912485964932e-01 4.802083369664835288e+00 1.753400000000000000e+04
9.445818830773816677e-01 4.528329077541817682e+00 1.869000000000000000e+04
9.691428403852909712e-01 4.246225567841978688e+00 1.958600000000000000e+04
9.936398339652569023e-01 4.123230023619767870e+00 2.052400000000000000e+04
1.018176782820507942e+00 3.956035283796538682e+00 2.165200000000000000e+04
1.042766853365621582e+00 3.711779630376820460e+00 2.276000000000000000e+04
1.067432079366278153e+00 3.526312469690113360e+00 2.389200000000000000e+04
1.092007825972616253e+00 3.344816143802664232e+00 2.485400000000000000e+04
1.116555949281071269e+00 3.266872170031430933e+00 2.604000000000000000e+04
1.140969998657552109e+00 3.132176689100613309e+00 2.680400000000000000e+04
1.165412799157594437e+00 2.938258453498817868e+00 2.850000000000000000e+04
1.190057268598827767e+00 2.838557413596389356e+00 2.956400000000000000e+04
1.214617866389426926e+00 2.709637287580693332e+00 3.083400000000000000e+04
1.239153515017866303e+00 2.621596431551850515e+00 3.189000000000000000e+04
1.263794672254038076e+00 2.483261546967570066e+00 3.376600000000000000e+04
1.288426493777925508e+00 2.383972885668443453e+00 3.446400000000000000e+04
1.313029045166066222e+00 2.314316298912623360e+00 3.622000000000000000e+04
1.337417753268757670e+00 2.207887172042436674e+00 3.667000000000000000e+04
1.361925448145902662e+00 2.144977003626162837e+00 3.911400000000000000e+04
1.386503814700803305e+00 2.048330192816078643e+00 3.989800000000000000e+04
1.410925965910736268e+00 1.977334078860695232e+00 4.126400000000000000e+04
1.435480380696713132e+00 1.902661737941107267e+00 4.332000000000000000e+04
1.460033395611762819e+00 1.821752828207078512e+00 4.418400000000000000e+04
1.484681614846454778e+00 1.774521134259440247e+00 4.654800000000000000e+04
1.509254924902153627e+00 1.698186917833532927e+00 4.719800000000000000e+04
1.533680946131934064e+00 1.637544237877820441e+00 4.880200000000000000e+04
1.558325242020618395e+00 1.565745428384475169e+00 5.141800000000000000e+04
1.582898818657196172e+00 1.515515932844183178e+00 5.158800000000000000e+04
1.607456402752097668e+00 1.464592201042253183e+00 5.464400000000000000e+04
1.631994660923775875e+00 1.427745159656198748e+00 5.484200000000000000e+04
1.656426602680801441e+00 1.351150679739203886e+00 5.733800000000000000e+04
1.681030763944247663e+00 1.317501874069127554e+00 5.921400000000000000e+04
1.705626778692082679e+00 1.275930445846766403e+00 6.064200000000000000e+04
1.730101932693856259e+00 1.222794913012950735e+00 6.220200000000000000e+04
1.754558260322716334e+00 1.177527889255677751e+00 6.399000000000000000e+04
1.779072581939174391e+00 1.131451846672714812e+00 6.596200000000000000e+04
1.803774998375834437e+00 1.103996734166848626e+00 6.893000000000000000e+04
1.828415224475618661e+00 1.071359665300338104e+00 6.921800000000000000e+04
1.852957785002211422e+00 1.028857177848837567e+00 7.208600000000000000e+04
1.877516303117015672e+00 9.942141708046785542e-01 7.321600000000000000e+04
1.902003194583360202e+00 9.607451913817761646e-01 7.536400000000000000e+04
1.926459206259836909e+00 9.221792701123966429e-01 7.714200000000000000e+04
1.950979244101561871e+00 8.890227742237893915e-01 7.932200000000000000e+04
1.975457770288180148e+00 8.583096354333009659e-01 8.112200000000000000e+04
1.999996309013334805e+00 8.316776052817798082e-01 8.374000000000000000e+04
2.024695913452227547e+00 8.024041979891829435e-01 8.622800000000000000e+04
2.049270495590969521e+00 7.726046210103107992e-01 8.724200000000000000e+04
2.073767679346899317e+00 7.492992413793937434e-01 8.950400000000000000e+04
2.098324428534850128e+00 7.198680820465678254e-01 9.236600000000000000e+04
2.122935889074646809e+00 6.936739607878870117e-01 9.390800000000000000e+04
2.147465173093049629e+00 6.672293207849272489e-01 9.622600000000000000e+04
2.171851386770913273e+00 6.538687685359519941e-01 9.717200000000000000e+04
2.196429360365885319e+00 6.240861478279221553e-01 1.019960000000000000e+05
2.221105043850578831e+00 6.031102989369785394e-01 1.028340000000000000e+05
2.245633118720809840e+00 5.765251647122336953e-01 1.049360000000000000e+05
2.270148613403661475e+00 5.605534372470171167e-01 1.076640000000000000e+05
2.294696009023289740e+00 5.413291785647950105e-01 1.097300000000000000e+05
2.319241441457444708e+00 5.197956920545928616e-01 1.122420000000000000e+05
2.343770146594723602e+00 5.029611873659064480e-01 1.145480000000000000e+05
2.368234709664871041e+00 4.873760395244181032e-01 1.162040000000000000e+05
2.392776617152194252e+00 4.662266112435000665e-01 1.202100000000000000e+05
2.417436309943946426e+00 4.526819624441263401e-01 1.222240000000000000e+05
2.441964092100820327e+00 4.363889986748819005e-01 1.240000000000000000e+05
2.466420201333919149e+00 4.186900432866065280e-01 1.264900000000000000e+05
2.491026169981223948e+00 4.086454393556103182e-01 1.302980000000000000e+05
2.515591102978649296e+00 3.919578025162513968e-01 1.315160000000000000e+05
2.540133082400877651e+00 3.813689905587644424e-01 1.350280000000000000e+05
2.564697215405975061e+00 3.676025662655903470e-01 1.370340000000000000e+05
2.589228454518015088e+00 3.503427425285263186e-01 1.399400000000000000e+05
2.613757183180440702e+00 3.414549440869162344e-01 1.420440000000000000e+05
