# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 4.019316039200026353e+03 2.600000000000000000e+01
6.013017737617095543e-02 2.805933262415119771e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.778207499784170295e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.222088848638158879e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.006369551163274423e+03 4.160000000000000000e+02
1.587124844392140688e-01 7.387484094199403444e+02 4.800000000000000000e+02
1.829253236177555419e-01 5.714560943895896798e+02 7.220000000000000000e+02
2.074764920249410893e-01 4.753500472693468737e+02 8.740000000000000000e+02
2.323188502694161217e-01 4.173138212189452361e+02 1.162000000000000000e+03
2.568837897152542737e-01 3.150804045526172672e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.851341793420157273e+02 1.632000000000000000e+03
3.062790434346451818e-01 2.458119937746738515e+02 2.036000000000000000e+03
3.313311990205343727e-01 2.250213288230486341e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.834030467346924809e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.658589228847596075e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.554677576721494177e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.370310308452945378e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.236997024406638275e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.127077311203929355e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.024614015396463884e+02 5.270000000000000000e+03
5.271487706313333632e-01 9.607731078171266859e+01 5.754000000000000000e+03
5.515550784249925176e-01 8.965798556019872478e+01 6.344000000000000000e+03
5.762450688919315001e-01 8.367083701773002247e+01 7.014000000000000000e+03
6.007380805735611506e-01 7.542858263406306207e+01 7.364000000000000000e+03
6.253672373831143938e-01 7.184062941472438979e+01 8.402000000000000000e+03
6.501755823830386305e-01 6.663409331312614370e+01 8.738000000000000000e+03
