# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 4.705205559780399199e+03 2.600000000000000000e+01
6.013017737617095543e-02 3.091200048148130463e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.932162361289347700e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.329689144439108077e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.077929309320889615e+03 4.160000000000000000e+02
1.587124844392140688e-01 8.101323280335042227e+02 4.800000000000000000e+02
1.829253236177555419e-01 6.193165127981957312e+02 7.220000000000000000e+02
2.074764920249410893e-01 5.127241240600408219e+02 8.740000000000000000e+02
2.323188502694161217e-01 4.592074952223829314e+02 1.162000000000000000e+03
2.568837897152542737e-01 3.387609666889554205e+02 1.358000000000000000e+03
2.811677721420339782e-01 3.128617473487444158e+02 1.632000000000000000e+03
3.062790434346451818e-01 2.712283967676081602e+02 2.036000000000000000e+03
3.313311990205343727e-01 2.453782431457007647e+02 2.310000000000000000e+03
3.554505676832757644e-01 2.017595681229438469e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.799864331512786464e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.707886283304332267e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.516913215024429178e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.352978715510674306e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.252040408693293188e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.150680182178476514e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.095634536474759955e+02 5.754000000000000000e+03
5.515550784249925176e-01 9.812790476322123823e+01 6.344000000000000000e+03
5.762450688919315001e-01 9.464033477529902427e+01 7.014000000000000000e+03
6.007380805735611506e-01 8.522862440624923863e+01 7.364000000000000000e+03
6.253672373831143938e-01 8.183175386986334843e+01 8.402000000000000000e+03
6.501755823830386305e-01 7.513413671595949950e+01 8.738000000000000000e+03
6.747760941225345865e-01 7.294865245192283965e+01 9.670000000000000000e+03
6.991949513373587610e-01 6.814551823114392448e+01 9.880000000000000000e+03
7.236228637511089579e-01 6.418989883425240350e+01 1.113000000000000000e+04
7.480317977018523523e-01 6.052209880915071949e+01 1.140000000000000000e+04
7.726576112572679511e-01 5.787063792968741183e+01 1.272200000000000000e+04
7.973030407408827624e-01 5.462466013593757452e+01 1.317000000000000000e+04
8.219050394031606199e-01 5.303292374117285846e+01 1.418600000000000000e+04
8.465029529859586788e-01 4.814271685706422943e+01 1.495800000000000000e+04
8.710314617807571880e-01 4.787577697633248164e+01 1.580200000000000000e+04
8.955964540390221051e-01 4.382935236843981386e+01 1.674600000000000000e+04
9.200327912485964932e-01 4.335946410709383514e+01 1.753400000000000000e+04
9.445818830773816677e-01 4.106427284089870255e+01 1.869000000000000000e+04
9.691428403852909712e-01 3.965209109454087155e+01 1.958600000000000000e+04
9.936398339652569023e-01 3.845280123285967022e+01 2.052400000000000000e+04
1.018176782820507942e+00 3.738400082389753010e+01 2.165200000000000000e+04
1.042766853365621582e+00 3.604495346716642246e+01 2.276000000000000000e+04
1.067432079366278153e+00 3.401714492137202228e+01 2.389200000000000000e+04
1.092007825972616253e+00 3.249448325598604015e+01 2.485400000000000000e+04
1.116555949281071269e+00 3.219608271751418016e+01 2.604000000000000000e+04
1.140969998657552109e+00 3.114536616528237900e+01 2.680400000000000000e+04
1.165412799157594437e+00 2.978201519001192921e+01 2.850000000000000000e+04
1.190057268598827767e+00 2.854530273170630750e+01 2.956400000000000000e+04
1.214617866389426926e+00 2.708913238319425787e+01 3.083400000000000000e+04
1.239153515017866303e+00 2.702832881416889776e+01 3.189000000000000000e+04
1.263794672254038076e+00 2.558405764596188092e+01 3.376600000000000000e+04
1.288426493777925508e+00 2.511585243454947047e+01 3.446400000000000000e+04
1.313029045166066222e+00 2.398823022926841020e+01 3.622000000000000000e+04
1.337417753268757670e+00 2.352514763405253362e+01 3.667000000000000000e+04
1.361925448145902662e+00 2.311238885638532281e+01 3.911400000000000000e+04
1.386503814700803305e+00 2.216053284938525891e+01 3.989800000000000000e+04
1.410925965910736268e+00 2.172976812678631831e+01 4.126400000000000000e+04
1.435480380696713132e+00 2.057816369694393899e+01 4.332000000000000000e+04
1.460033395611762819e+00 2.002048774733031422e+01 4.418400000000000000e+04
1.484681614846454778e+00 1.967760179306836221e+01 4.654800000000000000e+04
1.509254924902153627e+00 1.904575725391332952e+01 4.719800000000000000e+04
1.533680946131934064e+00 1.856946555526803166e+01 4.880200000000000000e+04
1.558325242020618395e+00 1.801899124134317987e+01 5.141800000000000000e+04
1.582898818657196172e+00 1.738922795601728311e+01 5.158800000000000000e+04
1.607456402752097668e+00 1.691277809715561631e+01 5.464400000000000000e+04
1.631994660923775875e+00 1.650981528542613219e+01 5.484200000000000000e+04
1.656426602680801441e+00 1.575307803756173897e+01 5.733800000000000000e+04
1.681030763944247663e+00 1.529581696736646812e+01 5.921400000000000000e+04
1.705626778692082679e+00 1.518255594290254784e+01 6.064200000000000000e+04
1.730101932693856259e+00 1.475057221959738740e+01 6.220200000000000000e+04
