# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 8.038332033792064067e+03 2.600000000000000000e+01
6.013017737617095543e-02 5.002703816732352607e+03 7.200000000000000000e+01
8.418151618618714693e-02 3.162285565071149449e+03 1.520000000000000000e+02
1.087367500886957938e-01 2.197822423009010890e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.839455529138751217e+03 4.160000000000000000e+02
1.587124844392140688e-01 1.348995900521437306e+03 4.800000000000000000e+02
1.829253236177555419e-01 1.045341014886345647e+03 7.220000000000000000e+02
2.074764920249410893e-01 8.749609250131254612e+02 8.740000000000000000e+02
2.323188502694161217e-01 7.930613052957422724e+02 1.162000000000000000e+03
2.568837897152542737e-01 6.132400502259517907e+02 1.358000000000000000e+03
2.811677721420339782e-01 5.606310341403227540e+02 1.632000000000000000e+03
3.062790434346451818e-01 4.843495470510301857e+02 2.036000000000000000e+03
3.313311990205343727e-01 4.625666303666866952e+02 2.310000000000000000e+03
3.554505676832757644e-01 3.838174440645669847e+02 2.528000000000000000e+03
3.797409759428852505e-01 3.421341839781549652e+02 3.068000000000000000e+03
4.042043237165472980e-01 3.259333564827451255e+02 3.306000000000000000e+03
4.287673421450296507e-01 2.952826596804152359e+02 3.934000000000000000e+03
4.534562801006977173e-01 2.590112959308546010e+02 4.266000000000000000e+03
4.780738444491431371e-01 2.539697019760727983e+02 4.794000000000000000e+03
5.026630068413446839e-01 2.301901314412870079e+02 5.270000000000000000e+03
5.271487706313333632e-01 2.155689091037669982e+02 5.754000000000000000e+03
5.515550784249925176e-01 2.000147400173205767e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.928494994753039578e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.786139276409817853e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.696447936344874847e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.611836869206914287e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.531789279270320208e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.458962919963093725e+02 9.880000000000000000e+03
7.236228637511089579e-01 1.398768114854883606e+02 1.113000000000000000e+04
7.480317977018523523e-01 1.324457923952532497e+02 1.140000000000000000e+04
7.726576112572679511e-01 1.297429715279426148e+02 1.272200000000000000e+04
7.973030407408827624e-01 1.239939861498816356e+02 1.317000000000000000e+04
8.219050394031606199e-01 1.168750308608935882e+02 1.418600000000000000e+04
8.465029529859586788e-01 1.112043654840592808e+02 1.495800000000000000e+04
8.710314617807571880e-01 1.086668839537286715e+02 1.580200000000000000e+04
8.955964540390221051e-01 1.047779016497332805e+02 1.674600000000000000e+04
9.200327912485964932e-01 1.019173252810009416e+02 1.753400000000000000e+04
9.445818830773816677e-01 9.720906657472248469e+01 1.869000000000000000e+04
9.691428403852909712e-01 9.394576375928208734e+01 1.958600000000000000e+04
9.936398339652569023e-01 9.241058030501750409e+01 2.052400000000000000e+04
1.018176782820507942e+00 8.822795894708251296e+01 2.165200000000000000e+04
1.042766853365621582e+00 8.786381482082100547e+01 2.276000000000000000e+04
1.067432079366278153e+00 8.406304948667057886e+01 2.389200000000000000e+04
1.092007825972616253e+00 7.959487611967695386e+01 2.485400000000000000e+04
1.116555949281071269e+00 7.865692109041913227e+01 2.604000000000000000e+04
1.140969998657552109e+00 7.617798875104529088e+01 2.680400000000000000e+04
1.165412799157594437e+00 7.543515457035536542e+01 2.850000000000000000e+04
1.190057268598827767e+00 7.092466307808057024e+01 2.956400000000000000e+04
1.214617866389426926e+00 7.010184732717169709e+01 3.083400000000000000e+04
1.239153515017866303e+00 6.798438581244519696e+01 3.189000000000000000e+04
1.263794672254038076e+00 6.561090367852636973e+01 3.376600000000000000e+04
1.288426493777925508e+00 6.415371494891849125e+01 3.446400000000000000e+04
1.313029045166066222e+00 6.153699128830850640e+01 3.622000000000000000e+04
1.337417753268757670e+00 6.034509481665493524e+01 3.667000000000000000e+04
1.361925448145902662e+00 5.819564142363483228e+01 3.911400000000000000e+04
1.386503814700803305e+00 5.772995702055939660e+01 3.989800000000000000e+04
1.410925965910736268e+00 5.543605168749339640e+01 4.126400000000000000e+04
1.435480380696713132e+00 5.479572843196496024e+01 4.332000000000000000e+04
1.460033395611762819e+00 5.293691057531180633e+01 4.418400000000000000e+04
1.484681614846454778e+00 5.142172099046744194e+01 4.654800000000000000e+04
1.509254924902153627e+00 5.029566576247862741e+01 4.719800000000000000e+04
1.533680946131934064e+00 4.884395657034436766e+01 4.880200000000000000e+04
1.558325242020618395e+00 4.756666658459000985e+01 5.141800000000000000e+04
1.582898818657196172e+00 4.603311479845077514e+01 5.158800000000000000e+04
1.607456402752097668e+00 4.509931645471286288e+01 5.464400000000000000e+04
1.631994660923775875e+00 4.446882846456080784e+01 5.484200000000000000e+04
1.656426602680801441e+00 4.280658651698855977e+01 5.733800000000000000e+04
1.681030763944247663e+00 4.159882079367447005e+01 5.921400000000000000e+04
1.705626778692082679e+00 4.083432329461643207e+01 6.064200000000000000e+04
1.730101932693856259e+00 3.988633622049589178e+01 6.220200000000000000e+04
1.754558260322716334e+00 3.867644991492174000e+01 6.399000000000000000e+04
1.779072581939174391e+00 3.778310056325737776e+01 6.596200000000000000e+04
1.803774998375834437e+00 3.721275939256769760e+01 6.893000000000000000e+04
1.828415224475618661e+00 3.552258280878227481e+01 6.921800000000000000e+04
1.852957785002211422e+00 3.515076865650313920e+01 7.208600000000000000e+04
1.877516303117015672e+00 3.444916825118568937e+01 7.321600000000000000e+04
1.902003194583360202e+00 3.370734298017523400e+01 7.536400000000000000e+04
1.926459206259836909e+00 3.221486037572027783e+01 7.714200000000000000e+04
1.950979244101561871e+00 3.131040958891428971e+01 7.932200000000000000e+04
1.975457770288180148e+00 3.088595512786069008e+01 8.112200000000000000e+04
1.999996309013334805e+00 3.011704063860806713e+01 8.374000000000000000e+04
2.024695913452227547e+00 2.958278655718810057e+01 8.622800000000000000e+04
2.049270495590969521e+00 2.854389757305693109e+01 8.724200000000000000e+04
2.073767679346899317e+00 2.784136834740873212e+01 8.950400000000000000e+04
2.098324428534850128e+00 2.735738574057388917e+01 9.236600000000000000e+04
2.122935889074646809e+00 2.617689444035744373e+01 9.390800000000000000e+04
2.147465173093049629e+00 2.573059671630311485e+01 9.622600000000000000e+04
2.171851386770913273e+00 2.540160870682410987e+01 9.717200000000000000e+04
2.196429360365885319e+00 2.446509704441786681e+01 1.019960000000000000e+05
2.221105043850578831e+00 2.398624298363407092e+01 1.028340000000000000e+05
2.245633118720809840e+00 2.332402005953001023e+01 1.049360000000000000e+05
2.270148613403661475e+00 2.251808791690217149e+01 1.076640000000000000e+05
2.294696009023289740e+00 2.183775304682314200e+01 1.097300000000000000e+05
2.319241441457444708e+00 2.135012809224312491e+01 1.122420000000000000e+05
2.343770146594723602e+00 2.095420812201180993e+01 1.145480000000000000e+05
2.368234709664871041e+00 2.039115690050136820e+01 1.162040000000000000e+05
2.392776617152194252e+00 2.000718556654980063e+01 1.202100000000000000e+05
2.417436309943946426e+00 1.926401346350552757e+01 1.222240000000000000e+05
2.441964092100820327e+00 1.879624100638979556e+01 1.240000000000000000e+05
2.466420201333919149e+00 1.817679567964299281e+01 1.264900000000000000e+05
2.491026169981223948e+00 1.778018933729886797e+01 1.302980000000000000e+05
2.515591102978649296e+00 1.732761945727866859e+01 1.315160000000000000e+05
2.540133082400877651e+00 1.682723292174770080e+01 1.350280000000000000e+05
2.564697215405975061e+00 1.640417156599197313e+01 1.370340000000000000e+05
2.589228454518015088e+00 1.594256859650858438e+01 1.399400000000000000e+05
2.613757183180440702e+00 1.563880466057996976e+01 1.420440000000000000e+05
2.638313502207512595e+00 1.529022305558753381e+01 1.460980000000000000e+05
2.662834301341306720e+00 1.488599980188862837e+01 1.466160000000000000e+05
2.687347884782291363e+00 1.439645289852017207e+01 1.516080000000000000e+05
2.711870266169386756e+00 1.411488738698554180e+01 1.521540000000000000e+05
2.736410240969383345e+00 1.378977207670825855e+01 1.573620000000000000e+05
2.760989340439442330e+00 1.343729357907013977e+01 1.585880000000000000e+05
2.785558473191997120e+00 1.301015391107756436e+01 1.622680000000000000e+05
2.810141778825738346e+00 1.269090710263826693e+01 1.650500000000000000e+05
2.834718102903821535e+00 1.242621707035002387e+01 1.677360000000000000e+05
2.859242120224363859e+00 1.215350139981251765e+01 1.702080000000000000e+05
2.883795674146918397e+00 1.185248336471533825e+01 1.739060000000000000e+05
2.908310367032441501e+00 1.161462227431702843e+01 1.755300000000000000e+05
2.932762648979863496e+00 1.129967354561986959e+01 1.792520000000000000e+05
2.957354671686772463e+00 1.106571945188721529e+01 1.830680000000000000e+05
2.981929099202057287e+00 1.073659454906737309e+01 1.854820000000000000e+05
3.006447522980065568e+00 1.056711948119486877e+01 1.880620000000000000e+05
3.031021325283102197e+00 1.035464320635330893e+01 1.926420000000000000e+05
3.055617158894413432e+00 1.010899058850371190e+01 1.947140000000000000e+05
3.080222423553735211e+00 9.916925500097049095e+00 1.988180000000000000e+05
3.104658431249708972e+00 9.705417168354257385e+00 1.985880000000000000e+05
3.129104157143472342e+00 9.537505160890281886e+00 2.049720000000000000e+05
