# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 9.729805144957996390e+02 2.600000000000000000e+01
6.013017737617095543e-02 6.030266083690746655e+02 7.200000000000000000e+01
8.418151618618714693e-02 4.027759213948377806e+02 1.520000000000000000e+02
1.087367500886957938e-01 2.647430713297509897e+02 2.340000000000000000e+02
1.343722219507281490e-01 2.150071670323089279e+02 4.160000000000000000e+02
1.587124844392140688e-01 1.540360909924079635e+02 4.800000000000000000e+02
1.829253236177555419e-01 1.215089404825490647e+02 7.220000000000000000e+02
2.074764920249410893e-01 9.899967729431803320e+01 8.740000000000000000e+02
2.323188502694161217e-01 8.249537628565897762e+01 1.162000000000000000e+03
2.568837897152542737e-01 6.661054247428009489e+01 1.358000000000000000e+03
2.811677721420339782e-01 5.866685652350879110e+01 1.632000000000000000e+03
3.062790434346451818e-01 4.856596755718476999e+01 2.036000000000000000e+03
3.313311990205343727e-01 4.380605426461271890e+01 2.310000000000000000e+03
3.554505676832757644e-01 3.639616492043921880e+01 2.528000000000000000e+03
3.797409759428852505e-01 3.222290959472462646e+01 3.068000000000000000e+03
4.042043237165472980e-01 2.930473378538237128e+01 3.306000000000000000e+03
4.287673421450296507e-01 2.581593504219256019e+01 3.934000000000000000e+03
4.534562801006977173e-01 2.274053705139211345e+01 4.266000000000000000e+03
4.780738444491431371e-01 2.080823095300869952e+01 4.794000000000000000e+03
5.026630068413446839e-01 1.902566999950828830e+01 5.270000000000000000e+03
5.271487706313333632e-01 1.733001618098160179e+01 5.754000000000000000e+03
5.515550784249925176e-01 1.580158777164145434e+01 6.344000000000000000e+03
5.762450688919315001e-01 1.501966312326159247e+01 7.014000000000000000e+03
6.007380805735611506e-01 1.325989220728131102e+01 7.364000000000000000e+03
6.253672373831143938e-01 1.252980568862836108e+01 8.402000000000000000e+03
6.501755823830386305e-01 1.139988331256894938e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.088896206876770911e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.014569399928071647e+01 9.880000000000000000e+03
7.236228637511089579e-01 9.395683573866213223e+00 1.113000000000000000e+04
7.480317977018523523e-01 8.771887180225499847e+00 1.140000000000000000e+04
7.726576112572679511e-01 8.346337597330441227e+00 1.272200000000000000e+04
7.973030407408827624e-01 7.758862702803999589e+00 1.317000000000000000e+04
8.219050394031606199e-01 7.257546169710253459e+00 1.418600000000000000e+04
8.465029529859586788e-01 6.764496888285934872e+00 1.495800000000000000e+04
8.710314617807571880e-01 6.657104524343558261e+00 1.580200000000000000e+04
8.955964540390221051e-01 6.023209623290947334e+00 1.674600000000000000e+04
9.200327912485964932e-01 5.862368167107923078e+00 1.753400000000000000e+04
9.445818830773816677e-01 5.520156224764759756e+00 1.869000000000000000e+04
9.691428403852909712e-01 5.211958022573362825e+00 1.958600000000000000e+04
9.936398339652569023e-01 5.052683885903594962e+00 2.052400000000000000e+04
1.018176782820507942e+00 4.849979089300430424e+00 2.165200000000000000e+04
1.042766853365621582e+00 4.569702057619045021e+00 2.276000000000000000e+04
1.067432079366278153e+00 4.341265610767361061e+00 2.389200000000000000e+04
1.092007825972616253e+00 4.109440428884992613e+00 2.485400000000000000e+04
