# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 3.223322451517836726e+03 2.600000000000000000e+01
6.013017737617095543e-02 1.997118807856046715e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.298389854019057339e+03 1.520000000000000000e+02
1.087367500886957938e-01 8.623122971855646028e+02 2.340000000000000000e+02
1.343722219507281490e-01 7.180016675943512610e+02 4.160000000000000000e+02
1.587124844392140688e-01 5.143058418412779247e+02 4.800000000000000000e+02
1.829253236177555419e-01 4.003078197638241136e+02 7.220000000000000000e+02
2.074764920249410893e-01 3.280384469643358898e+02 8.740000000000000000e+02
2.323188502694161217e-01 2.870271073982853522e+02 1.162000000000000000e+03
2.568837897152542737e-01 2.274095765428866684e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.033390755788857973e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.701468884082453599e+02 2.036000000000000000e+03
3.313311990205343727e-01 1.594459121308904912e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.318012411776608133e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.172452766968831241e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.082949698363106990e+02 3.306000000000000000e+03
4.287673421450296507e-01 9.708681588736651236e+01 3.934000000000000000e+03
4.534562801006977173e-01 8.480201734666796654e+01 4.266000000000000000e+03
4.780738444491431371e-01 8.120359138713828884e+01 4.794000000000000000e+03
5.026630068413446839e-01 7.319898393681607729e+01 5.270000000000000000e+03
5.271487706313333632e-01 6.751032931871925769e+01 5.754000000000000000e+03
5.515550784249925176e-01 6.232541846937488828e+01 6.344000000000000000e+03
5.762450688919315001e-01 5.904894090513084137e+01 7.014000000000000000e+03
6.007380805735611506e-01 5.426280094393915476e+01 7.364000000000000000e+03
6.253672373831143938e-01 5.070908197686220120e+01 8.402000000000000000e+03
6.501755823830386305e-01 4.725643876896453577e+01 8.738000000000000000e+03
6.747760941225345865e-01 4.511741325970820071e+01 9.670000000000000000e+03
6.991949513373587610e-01 4.215664041979589172e+01 9.880000000000000000e+03
7.236228637511089579e-01 4.015948419992948715e+01 1.113000000000000000e+04
7.480317977018523523e-01 3.744981629360929531e+01 1.140000000000000000e+04
7.726576112572679511e-01 3.608744412328745454e+01 1.272200000000000000e+04
7.973030407408827624e-01 3.433929154243211457e+01 1.317000000000000000e+04
8.219050394031606199e-01 3.213150707573033316e+01 1.418600000000000000e+04
8.465029529859586788e-01 3.042201960152310036e+01 1.495800000000000000e+04
8.710314617807571880e-01 2.920856317615008990e+01 1.580200000000000000e+04
8.955964540390221051e-01 2.774222540944890270e+01 1.674600000000000000e+04
9.200327912485964932e-01 2.681126829321729588e+01 1.753400000000000000e+04
9.445818830773816677e-01 2.523288200474905807e+01 1.869000000000000000e+04
9.691428403852909712e-01 2.445935738018790673e+01 1.958600000000000000e+04
9.936398339652569023e-01 2.373334903280843733e+01 2.052400000000000000e+04
1.018176782820507942e+00 2.248747652069629055e+01 2.165200000000000000e+04
1.042766853365621582e+00 2.215311629675850824e+01 2.276000000000000000e+04
1.067432079366278153e+00 2.120576616229610067e+01 2.389200000000000000e+04
1.092007825972616253e+00 1.982713605979120075e+01 2.485400000000000000e+04
1.116555949281071269e+00 1.926740700004288342e+01 2.604000000000000000e+04
1.140969998657552109e+00 1.864269933715461391e+01 2.680400000000000000e+04
1.165412799157594437e+00 1.826500378158766935e+01 2.850000000000000000e+04
1.190057268598827767e+00 1.707066093043599864e+01 2.956400000000000000e+04
1.214617866389426926e+00 1.672137866170056597e+01 3.083400000000000000e+04
1.239153515017866303e+00 1.606451748341436669e+01 3.189000000000000000e+04
1.263794672254038076e+00 1.547916807749204970e+01 3.376600000000000000e+04
1.288426493777925508e+00 1.503510703020466721e+01 3.446400000000000000e+04
1.313029045166066222e+00 1.422528198730046434e+01 3.622000000000000000e+04
1.337417753268757670e+00 1.395598014810770060e+01 3.667000000000000000e+04
1.361925448145902662e+00 1.330339024920276714e+01 3.911400000000000000e+04
1.386503814700803305e+00 1.302578833839708139e+01 3.989800000000000000e+04
1.410925965910736268e+00 1.249282264472545911e+01 4.126400000000000000e+04
1.435480380696713132e+00 1.228123129715770467e+01 4.332000000000000000e+04
1.460033395611762819e+00 1.176296929213604869e+01 4.418400000000000000e+04
1.484681614846454778e+00 1.130901539933113042e+01 4.654800000000000000e+04
1.509254924902153627e+00 1.101957094803014314e+01 4.719800000000000000e+04
1.533680946131934064e+00 1.060878839964196274e+01 4.880200000000000000e+04
1.558325242020618395e+00 1.027022736872670805e+01 5.141800000000000000e+04
1.582898818657196172e+00 9.889279107538778035e+00 5.158800000000000000e+04
1.607456402752097668e+00 9.593232715817757494e+00 5.464400000000000000e+04
1.631994660923775875e+00 9.436465678355460796e+00 5.484200000000000000e+04
1.656426602680801441e+00 9.022324118706920970e+00 5.733800000000000000e+04
1.681030763944247663e+00 8.735969517444869936e+00 5.921400000000000000e+04
1.705626778692082679e+00 8.502208807215113850e+00 6.064200000000000000e+04
1.730101932693856259e+00 8.196054792647085918e+00 6.220200000000000000e+04
1.754558260322716334e+00 7.920519858115964595e+00 6.399000000000000000e+04
1.779072581939174391e+00 7.680775409291169531e+00 6.596200000000000000e+04
1.803774998375834437e+00 7.514335540073783903e+00 6.893000000000000000e+04
1.828415224475618661e+00 7.145495004582362419e+00 6.921800000000000000e+04
1.852957785002211422e+00 7.030811326883315004e+00 7.208600000000000000e+04
1.877516303117015672e+00 6.839879187225037072e+00 7.321600000000000000e+04
1.902003194583360202e+00 6.649016715048672310e+00 7.536400000000000000e+04
1.926459206259836909e+00 6.345670925260439965e+00 7.714200000000000000e+04
1.950979244101561871e+00 6.118430055780670784e+00 7.932200000000000000e+04
1.975457770288180148e+00 6.009309819294768040e+00 8.112200000000000000e+04
1.999996309013334805e+00 5.810947905766838062e+00 8.374000000000000000e+04
2.024695913452227547e+00 5.655583406679574487e+00 8.622800000000000000e+04
2.049270495590969521e+00 5.451684910759167835e+00 8.724200000000000000e+04
2.073767679346899317e+00 5.280131382321461508e+00 8.950400000000000000e+04
2.098324428534850128e+00 5.128897233531255928e+00 9.236600000000000000e+04
2.122935889074646809e+00 4.907183955066571457e+00 9.390800000000000000e+04
2.147465173093049629e+00 4.807203141579246441e+00 9.622600000000000000e+04
2.171851386770913273e+00 4.691101298816200860e+00 9.717200000000000000e+04
2.196429360365885319e+00 4.503118898970225992e+00 1.019960000000000000e+05
