#        k       b1_x       b1_a            Pkmm
   0.03682    2.28812    2.74952     1.08871e+03
   0.06136    0.01780    0.12512     3.10218e+05
   0.08590    0.03549    0.44206     1.64802e+04
   0.11045    0.01660    0.21209     4.88655e+04
   0.13499    0.15819    0.79196     2.88128e+03
   0.15953    0.08632    0.44613     6.66902e+03
   0.18408    0.10251    0.58273     3.05479e+03
   0.20862    0.72609    1.50830     3.83835e+02
   0.23317    0.39583    1.15071     5.70559e+02
   0.25771    0.14625    0.70131     1.18261e+03
   0.28225    0.46125    1.17292     3.84323e+02
   0.30680    0.16797    0.78809     7.33689e+02
   0.33134    0.42794    1.16047     3.06990e+02
   0.35588    0.24358    0.87910     4.47003e+02
   0.38043    0.51541    1.29415     1.83022e+02
   0.40497    0.74274    1.54329     1.21905e+02
   0.42951    0.66577    1.46928     1.18410e+02
   0.45406    0.36163    1.14170     1.74003e+02
   0.47860    0.62264    1.44891     1.00692e+02
   0.50315    0.39613    1.17202     1.41374e+02
   0.52769    0.62108    1.46964     8.43693e+01
   0.55223    0.44076    1.25273     1.06164e+02
   0.57678    0.70020    1.54813     6.70947e+01
   0.60132    0.74351    1.60286     5.46903e+01
   0.62586    0.70531    1.56555     5.53815e+01
   0.65041    0.57602    1.42079     6.22351e+01
   0.67495    0.69251    1.58772     4.78209e+01
   0.69950    0.60212    1.44632     5.41541e+01
   0.72404    0.68038    1.57011     4.27476e+01
   0.74858    0.60044    1.47565     4.58722e+01
   0.77313    0.76361    1.64242     3.53877e+01
   0.79767    0.77919    1.70093     3.09390e+01
   0.82221    0.78875    1.70445     2.95773e+01
   0.84676    0.67831    1.58761     3.13137e+01
   0.87130    0.77995    1.71820     2.65091e+01
   0.89584    0.71216    1.61068     2.74793e+01
   0.92039    0.76842    1.70536     2.42195e+01
   0.94493    0.73709    1.63121     2.50232e+01
   0.96948    0.81019    1.72693     2.12102e+01
   0.99402    0.84106    1.77649     1.96127e+01
   1.01856    0.83349    1.77450     1.89764e+01
   1.04311    0.79762    1.73465     1.90238e+01
   1.06765    0.82277    1.75841     1.75130e+01
   1.09219    0.82976    1.75963     1.66218e+01
   1.11674    0.83676    1.78413     1.59063e+01
   1.14128    0.81702    1.76266     1.58145e+01
   1.16583    0.86169    1.77861     1.46412e+01
   1.19037    0.88132    1.83321     1.32942e+01
   1.21491    0.88271    1.81956     1.29828e+01
   1.23946    0.86564    1.80051     1.28385e+01
   1.26400    0.87006    1.81433     1.20357e+01
   1.28854    0.90169    1.84278     1.13010e+01
   1.31309    0.89071    1.83000     1.12186e+01
   1.33763    0.87034    1.83602     1.08739e+01
   1.36217    0.93285    1.86225     1.02926e+01
   1.38672    0.93400    1.87588     9.65091e+00
   1.41126    0.94476    1.87412     9.60187e+00
   1.43581    0.90915    1.85121     9.30179e+00
   1.46035    0.92761    1.86544     8.85819e+00
   1.48489    0.95036    1.90030     8.40503e+00
   1.50944    0.94323    1.89077     8.13764e+00
   1.53398    0.93677    1.88128     8.00217e+00
   1.55852    0.96334    1.90886     7.57534e+00
   1.58307    0.98579    1.92285     7.20747e+00
   1.60761    0.96526    1.91035     7.06339e+00
   1.63216    0.97999    1.89268     7.06051e+00
   1.65670    0.96395    1.91059     6.61239e+00
   1.68124    1.00618    1.92440     6.37507e+00
   1.70579    0.98437    1.90765     6.32746e+00
   1.73033    0.98723    1.90726     6.16590e+00
