# Redshift space power spectrum multipoles.
# Subtracting SN=    8.83731e+00 from monopole.
#        k              P0              P2              P4
   0.05000     6.60434e+03     2.99555e+03     4.40313e+03
   0.07000     5.38532e+03     2.44943e+03    -1.51423e+03
   0.09000     3.63792e+03     7.90209e+02    -1.57040e+03
   0.11000     2.78620e+03     9.01859e+02     1.45664e+01
   0.13000     2.43106e+03     1.13577e+03     8.56587e+02
   0.15000     1.80293e+03     6.92450e+02     2.16090e+02
   0.17000     1.45946e+03     5.48680e+02    -3.74816e+02
   0.19000     1.25149e+03     4.86914e+02    -3.17651e+00
   0.21000     1.09916e+03     4.42458e+02    -1.53145e+02
   0.23000     9.67408e+02     4.90554e+02     1.81409e+02
   0.25000     7.88045e+02     2.31189e+02    -1.16081e+02
   0.27000     7.31547e+02     2.34388e+02    -1.06640e+02
   0.29000     6.26448e+02     2.35733e+02    -5.55063e+01
   0.31000     5.90309e+02     3.29717e+02     6.03752e+01
   0.33000     5.53565e+02     2.65531e+02     1.20031e+02
   0.35000     4.62275e+02     2.10965e+02     1.14674e+02
   0.37000     4.21858e+02     1.67657e+02     1.48820e+01
   0.39000     4.04230e+02     1.97548e+02     2.21985e+01
   0.41000     3.66740e+02     1.43665e+02    -5.73054e+01
   0.43000     3.33996e+02     1.38947e+02     2.44285e+01
   0.45000     3.00848e+02     1.25712e+02     1.98923e+01
   0.47000     2.88946e+02     1.34170e+02     1.34498e+01
   0.49000     2.71766e+02     1.52393e+02     4.18381e+01
   0.51000     2.58665e+02     1.07027e+02     5.25750e+00
   0.53000     2.40463e+02     1.07074e+02    -6.42246e+00
   0.55000     2.20580e+02     9.19452e+01    -7.87332e+00
   0.57000     2.18801e+02     9.45131e+01     2.16892e+01
   0.59000     1.98950e+02     9.09690e+01     1.84716e+01
   0.61000     1.87398e+02     9.43650e+01    -5.86183e+00
   0.63000     1.82178e+02     8.54794e+01     2.59235e+01
   0.65000     1.69679e+02     8.12535e+01     1.12925e+01
   0.67000     1.68331e+02     9.32370e+01     8.67267e+00
   0.69000     1.58612e+02     8.68573e+01     3.13500e+00
   0.71000     1.50152e+02     7.66015e+01     2.37404e+01
   0.73000     1.40347e+02     7.41004e+01    -3.13301e-01
   0.75000     1.36581e+02     7.93054e+01     9.28830e+00
   0.77000     1.31969e+02     7.31854e+01     3.13695e+01
   0.79000     1.26647e+02     6.78509e+01     1.41416e+01
   0.81000     1.20438e+02     5.79435e+01     6.85052e+00
   0.83000     1.14578e+02     5.76980e+01    -4.03267e+00
   0.85000     1.09825e+02     6.35172e+01     1.55929e+00
   0.87000     1.07717e+02     5.97085e+01     1.87073e+01
   0.89000     1.03686e+02     5.76180e+01    -8.41400e-03
   0.91000     9.96048e+01     6.06266e+01     1.80774e+01
   0.93000     9.49656e+01     5.81763e+01     1.43171e+01
   0.95000     9.17119e+01     4.92993e+01     3.12245e+00
   0.97000     8.87921e+01     5.18275e+01     1.31662e+01
   0.99000     8.72413e+01     5.04964e+01     1.30710e+01
