# Redshift space power spectrum multipoles.
# Subtracting SN=    1.52032e+01 from monopole.
#        k              P0              P2              P4
   0.05000     7.61607e+03     4.72246e+03     5.90634e+03
   0.07000     6.22157e+03     3.72467e+03    -1.86002e+03
   0.09000     4.05633e+03     1.39475e+03    -1.93247e+03
   0.11000     3.11226e+03     1.53321e+03     2.12685e+02
   0.13000     2.78807e+03     1.81121e+03     1.03270e+03
   0.15000     2.01552e+03     1.14813e+03     4.38402e+02
   0.17000     1.63438e+03     8.28009e+02    -5.50141e+02
   0.19000     1.36947e+03     6.61578e+02     2.58383e+01
   0.21000     1.22408e+03     7.07054e+02    -1.75734e+02
   0.23000     1.07443e+03     7.11156e+02     2.19225e+02
   0.25000     8.90837e+02     4.16959e+02    -6.58548e+01
   0.27000     8.30854e+02     3.82135e+02    -9.79492e+01
   0.29000     6.91410e+02     3.56700e+02    -7.45761e+01
   0.31000     6.48730e+02     4.37503e+02     3.81482e+01
   0.33000     6.27209e+02     4.06379e+02     1.93179e+02
   0.35000     5.13287e+02     2.91885e+02     1.49115e+02
   0.37000     4.75775e+02     2.68117e+02     2.34825e+01
   0.39000     4.44233e+02     2.77946e+02     3.32104e+01
   0.41000     4.13218e+02     2.49666e+02    -3.44554e+01
   0.43000     3.67023e+02     1.82825e+02     1.41377e+01
   0.45000     3.31250e+02     1.87207e+02     5.03525e+01
   0.47000     3.19360e+02     2.06992e+02     3.30221e+01
   0.49000     3.02005e+02     2.05687e+02     5.29441e+01
   0.51000     2.87325e+02     1.62760e+02    -7.95068e+00
   0.53000     2.60168e+02     1.45223e+02     2.12280e+00
   0.55000     2.42392e+02     1.44147e+02     1.84633e+01
   0.57000     2.30458e+02     1.12094e+02     3.97069e+01
   0.59000     2.17313e+02     1.24048e+02     2.78854e+01
   0.61000     2.01527e+02     1.05830e+02    -8.79043e+00
   0.63000     1.97976e+02     1.09558e+02     3.00166e+01
   0.65000     1.81202e+02     9.67670e+01     2.35352e+01
   0.67000     1.74178e+02     1.09504e+02     1.59633e+01
   0.69000     1.68462e+02     1.01687e+02    -3.81237e+00
   0.71000     1.58183e+02     9.72345e+01     3.27068e+01
   0.73000     1.48175e+02     8.53015e+01     7.36501e+00
   0.75000     1.39900e+02     7.78333e+01     1.11038e+01
   0.77000     1.37016e+02     8.05593e+01     3.60889e+01
   0.79000     1.29871e+02     7.03509e+01     1.40210e+01
   0.81000     1.22785e+02     6.63051e+01     1.87957e+01
   0.83000     1.17462e+02     6.05197e+01    -3.60474e+00
   0.85000     1.09819e+02     5.92445e+01    -3.71293e+00
   0.87000     1.07181e+02     5.45736e+01     1.61947e+01
   0.89000     1.03597e+02     5.51582e+01     7.58719e+00
   0.91000     9.96184e+01     5.67270e+01     1.67055e+01
   0.93000     9.57608e+01     5.24845e+01     7.98390e+00
   0.95000     9.15926e+01     5.73584e+01     9.23342e+00
   0.97000     8.73493e+01     4.86758e+01     1.20458e+01
   0.99000     8.50316e+01     3.99296e+01     9.19177e+00
   1.01000     8.25740e+01     4.32592e+01     1.45662e+01
   1.03000     7.94134e+01     3.54436e+01     3.70631e+00
   1.05000     7.63862e+01     3.71226e+01     7.38901e+00
   1.07000     7.45865e+01     3.85101e+01     7.32331e+00
   1.09000     6.86905e+01     3.18595e+01     1.21115e+01
   1.11000     6.73767e+01     2.90443e+01     1.10142e+01
   1.13000     6.56714e+01     2.83243e+01     7.79263e+00
   1.15000     6.36940e+01     2.89402e+01     1.12675e+01
   1.17000     6.06685e+01     2.59094e+01     4.29968e+00
   1.19000     5.79091e+01     2.68754e+01     7.39559e+00
   1.21000     5.51169e+01     2.70983e+01     7.58222e+00
   1.23000     5.31995e+01     2.17362e+01     6.16670e+00
   1.25000     5.19174e+01     2.08729e+01     6.71054e+00
   1.27000     5.02637e+01     2.14503e+01     7.00307e+00
   1.29000     4.90424e+01     2.04586e+01     2.70451e+00
   1.31000     4.61393e+01     1.88571e+01     8.25287e+00
   1.33000     4.57124e+01     1.67406e+01     7.57086e+00
   1.35000     4.44619e+01     1.59417e+01     5.60306e+00
   1.37000     4.27790e+01     1.44152e+01     7.47488e+00
   1.39000     4.08338e+01     1.40979e+01     6.42249e+00
   1.41000     3.98591e+01     1.33304e+01     4.61008e+00
   1.43000     3.84793e+01     1.19096e+01     7.24190e+00
   1.45000     3.78698e+01     1.22015e+01     5.91231e+00
   1.47000     3.53854e+01     1.04238e+01     5.40782e+00
   1.49000     3.44058e+01     9.19119e+00     4.12243e+00
   1.51000     3.34650e+01     7.60011e+00     3.89626e+00
   1.53000     3.25571e+01     8.17638e+00     5.02660e+00
   1.55000     3.20997e+01     8.35486e+00     8.38741e+00
   1.57000     3.03975e+01     8.30275e+00     6.10959e+00
   1.59000     2.97186e+01     6.86570e+00     5.00856e+00
   1.61000     2.86028e+01     6.35445e+00     4.83289e+00
   1.63000     2.78975e+01     7.10057e+00     5.48974e+00
   1.65000     2.67651e+01     5.47498e+00     5.41057e+00
   1.67000     2.60255e+01     7.31121e+00     5.79225e+00
   1.69000     2.51698e+01     4.94958e+00     6.12214e+00
   1.71000     2.48633e+01     5.12330e+00     4.70360e+00
   1.73000     2.37823e+01     5.14004e+00     4.15878e+00
   1.75000     2.26398e+01     4.09479e+00     7.10453e+00
   1.77000     2.23591e+01     4.43140e+00     5.90570e+00
   1.79000     2.09279e+01     2.66157e+00     4.11392e+00
   1.81000     2.05886e+01     2.71964e+00     4.19937e+00
   1.83000     1.99138e+01     1.91977e+00     5.28659e+00
   1.85000     1.92220e+01     2.33362e+00     5.58663e+00
   1.87000     1.92203e+01     2.81626e+00     4.95854e+00
   1.89000     1.86576e+01     1.11483e+00     5.01722e+00
   1.91000     1.79271e+01     1.40446e+00     5.28291e+00
   1.93000     1.73017e+01     1.84897e+00     3.47285e+00
   1.95000     1.65913e+01     1.83494e+00     5.45250e+00
   1.97000     1.61199e+01     6.97648e-01     5.54464e+00
   1.99000     1.57768e+01     6.47200e-01     5.10039e+00
   2.01000     1.49299e+01     8.08799e-02     3.23834e+00
   2.03000     1.48351e+01    -2.33241e-01     3.79602e+00
   2.05000     1.39770e+01     7.86620e-01     4.71745e+00
   2.07000     1.36562e+01    -4.29350e-01     4.81182e+00
   2.09000     1.31489e+01     2.85010e-01     5.04198e+00
   2.11000     1.27778e+01    -5.86907e-02     4.09698e+00
   2.13000     1.21011e+01    -5.22969e-01     4.16870e+00
   2.15000     1.20326e+01    -1.08612e+00     3.56527e+00
   2.17000     1.14175e+01    -5.04659e-01     5.83687e+00
   2.19000     1.12336e+01    -1.15453e+00     4.81453e+00
   2.21000     1.07369e+01    -1.60851e+00     4.23654e+00
   2.23000     1.04801e+01    -6.90608e-01     3.93198e+00
   2.25000     9.76076e+00    -1.45861e+00     3.35196e+00
   2.27000     9.52298e+00    -1.32056e+00     4.34582e+00
   2.29000     9.39659e+00    -1.44835e+00     4.88913e+00
   2.31000     8.80671e+00    -1.48927e+00     3.95820e+00
   2.33000     8.57510e+00    -2.09519e+00     3.95506e+00
   2.35000     8.39514e+00    -1.87425e+00     4.19158e+00
   2.37000     7.99869e+00    -1.74235e+00     3.75166e+00
   2.39000     7.52737e+00    -1.72521e+00     4.21542e+00
   2.41000     7.29328e+00    -2.20158e+00     4.73136e+00
   2.43000     6.94048e+00    -2.09118e+00     4.64808e+00
   2.45000     6.81196e+00    -2.11936e+00     4.16126e+00
   2.47000     6.43755e+00    -2.17331e+00     4.17186e+00
   2.49000     6.21321e+00    -2.14391e+00     3.90533e+00
   2.51000     5.88282e+00    -2.02005e+00     4.27776e+00
   2.53000     5.69612e+00    -2.18161e+00     3.81725e+00
   2.55000     5.59314e+00    -2.68928e+00     4.06372e+00
   2.57000     5.19893e+00    -2.66726e+00     3.85148e+00
   2.59000     5.06220e+00    -2.32194e+00     3.66224e+00
   2.61000     4.60869e+00    -2.81291e+00     4.07618e+00
   2.63000     4.44656e+00    -2.50303e+00     3.70017e+00
   2.65000     4.22604e+00    -2.55043e+00     4.05001e+00
   2.67000     4.12555e+00    -2.53931e+00     4.38836e+00
   2.69000     3.70889e+00    -2.27264e+00     3.66432e+00
   2.71000     3.59395e+00    -2.79012e+00     4.38558e+00
   2.73000     3.33234e+00    -2.68961e+00     4.00794e+00
   2.75000     3.03953e+00    -2.81065e+00     3.99056e+00
   2.77000     2.86314e+00    -2.70316e+00     3.87884e+00
   2.79000     2.66785e+00    -2.79900e+00     3.54202e+00
   2.81000     2.45620e+00    -2.79467e+00     3.79083e+00
   2.83000     2.27074e+00    -3.16492e+00     3.87799e+00
   2.85000     2.04466e+00    -2.71091e+00     3.83617e+00
   2.87000     1.84531e+00    -2.83024e+00     3.64516e+00
   2.89000     1.57659e+00    -2.73503e+00     3.23987e+00
   2.91000     1.45945e+00    -2.72381e+00     3.35123e+00
   2.93000     1.21571e+00    -2.89813e+00     3.79037e+00
   2.95000     1.20067e+00    -2.90732e+00     3.96359e+00
   2.97000     1.06760e+00    -2.77270e+00     3.23969e+00
   2.99000     8.02325e-01    -2.98046e+00     3.53982e+00
   3.01000     7.51975e-01    -3.04151e+00     3.08368e+00
   3.03000     4.79530e-01    -2.87046e+00     3.66495e+00
   3.05000     4.21916e-01    -2.73785e+00     3.68043e+00
   3.07000     2.75923e-01    -2.82236e+00     3.54732e+00
   3.09000     1.09319e-01    -2.89798e+00     3.50788e+00
   3.11000    -8.29743e-02    -2.74814e+00     3.10661e+00
   3.13000    -1.96804e-01    -2.79030e+00     3.30331e+00
   3.15000    -3.86635e-01    -2.76427e+00     3.43906e+00
   3.17000    -5.34257e-01    -2.83464e+00     3.70180e+00
   3.19000    -7.23075e-01    -2.83615e+00     3.42081e+00
   3.21000    -9.68360e-01    -2.77643e+00     3.11833e+00
   3.23000    -1.02414e+00    -2.92424e+00     3.08885e+00
   3.25000    -1.17106e+00    -2.72073e+00     3.40792e+00
   3.27000    -1.27051e+00    -2.82614e+00     3.23199e+00
   3.29000    -1.48977e+00    -2.83992e+00     3.34308e+00
   3.31000    -1.64003e+00    -2.59554e+00     2.99287e+00
   3.33000    -1.70475e+00    -2.53552e+00     3.26123e+00
   3.35000    -1.81469e+00    -2.66028e+00     3.04233e+00
   3.37000    -1.96415e+00    -2.71871e+00     3.27487e+00
   3.39000    -2.12833e+00    -2.65497e+00     3.02947e+00
   3.41000    -2.18183e+00    -2.73610e+00     3.08501e+00
   3.43000    -2.26685e+00    -2.62310e+00     2.87017e+00
   3.45000    -2.43592e+00    -2.45945e+00     2.88026e+00
   3.47000    -2.53804e+00    -2.49449e+00     2.91838e+00
   3.49000    -2.73202e+00    -2.54648e+00     3.02460e+00
   3.51000    -2.85220e+00    -2.65406e+00     2.98027e+00
   3.53000    -2.99409e+00    -2.54862e+00     2.69515e+00
   3.55000    -3.10975e+00    -2.48720e+00     2.72625e+00
   3.57000    -3.10653e+00    -2.69377e+00     2.78424e+00
   3.59000    -3.20453e+00    -2.62534e+00     3.04503e+00
   3.61000    -3.39767e+00    -2.41227e+00     2.58437e+00
   3.63000    -3.53364e+00    -2.36688e+00     2.76340e+00
   3.65000    -3.59163e+00    -2.51057e+00     2.63266e+00
   3.67000    -3.68566e+00    -2.41805e+00     2.80444e+00
   3.69000    -3.80711e+00    -2.49019e+00     2.81407e+00
   3.71000    -3.88521e+00    -2.27038e+00     2.77183e+00
   3.73000    -4.04955e+00    -2.40760e+00     2.66742e+00
   3.75000    -4.12409e+00    -2.35321e+00     2.56606e+00
   3.77000    -4.20373e+00    -2.35149e+00     2.53379e+00
   3.79000    -4.31978e+00    -2.42512e+00     2.67854e+00
   3.81000    -4.35156e+00    -2.37384e+00     2.66199e+00
   3.83000    -4.50699e+00    -2.25737e+00     2.63615e+00
   3.85000    -4.57523e+00    -2.33892e+00     2.63086e+00
   3.87000    -4.61807e+00    -2.25660e+00     2.57786e+00
   3.89000    -4.83203e+00    -2.30784e+00     2.58731e+00
   3.91000    -4.87053e+00    -2.28070e+00     2.71002e+00
   3.93000    -4.98608e+00    -2.18214e+00     2.55303e+00
   3.95000    -5.06516e+00    -2.13730e+00     2.33300e+00
   3.97000    -5.14250e+00    -2.12456e+00     2.41588e+00
   3.99000    -5.20497e+00    -2.27025e+00     2.52235e+00
   4.01000    -5.27432e+00    -2.18611e+00     2.55090e+00
   4.03000    -5.34093e+00    -2.06387e+00     2.46445e+00
   4.05000    -5.51045e+00    -2.08310e+00     2.32077e+00
   4.07000    -5.52570e+00    -2.25308e+00     2.29057e+00
   4.09000    -5.63047e+00    -2.05965e+00     2.20973e+00
   4.11000    -5.74023e+00    -2.07006e+00     2.47606e+00
   4.13000    -5.81907e+00    -2.07165e+00     2.49930e+00
   4.15000    -5.91940e+00    -2.03842e+00     2.35501e+00
