# Subtracting SN=    9.15079e+00.
#        k         Pk_0_HI
   0.03471     1.07409e+04
   0.04533     8.04446e+03
   0.05750     6.26631e+03
   0.07243     5.60023e+03
   0.08030     4.36277e+03
   0.09129     3.52086e+03
   0.10670     2.95083e+03
   0.11962     2.73851e+03
   0.12974     2.45748e+03
   0.14416     1.92945e+03
   0.15607     1.81443e+03
   0.16886     1.58748e+03
   0.18066     1.36072e+03
   0.19462     1.27990e+03
   0.20682     1.15836e+03
   0.21908     1.07856e+03
   0.23113     1.01495e+03
   0.24367     9.24267e+02
   0.25601     7.69383e+02
   0.26906     7.40253e+02
   0.28135     7.22057e+02
   0.29458     6.40458e+02
   0.30676     6.38005e+02
   0.31943     5.95500e+02
   0.33214     5.70609e+02
   0.34474     5.08669e+02
   0.35626     4.64066e+02
   0.36909     4.54523e+02
   0.38137     4.20962e+02
   0.39368     4.30002e+02
   0.40596     3.84004e+02
   0.41935     3.86544e+02
   0.43138     3.40945e+02
   0.44349     3.31094e+02
   0.45625     3.13231e+02
   0.46966     3.06705e+02
   0.48162     2.97934e+02
   0.49397     2.84827e+02
   0.50656     2.68178e+02
   0.51863     2.77838e+02
   0.53044     2.52852e+02
   0.54375     2.47327e+02
   0.55676     2.31862e+02
   0.56902     2.40230e+02
   0.58090     2.21403e+02
   0.59394     2.10117e+02
   0.60659     2.03646e+02
   0.61858     1.96575e+02
   0.63073     1.97462e+02
   0.64386     1.87228e+02
   0.65636     1.83551e+02
   0.66869     1.86504e+02
   0.68131     1.69785e+02
   0.69392     1.73818e+02
   0.70632     1.64676e+02
   0.71842     1.60012e+02
   0.73133     1.48905e+02
   0.74383     1.51733e+02
   0.75642     1.50061e+02
   0.76892     1.40953e+02
   0.78169     1.43375e+02
   0.79408     1.33615e+02
   0.80610     1.29967e+02
   0.81834     1.31335e+02
   0.83113     1.26652e+02
   0.84356     1.24122e+02
   0.85621     1.16884e+02
   0.86876     1.17354e+02
   0.88154     1.18172e+02
   0.89355     1.09694e+02
   0.90634     1.09875e+02
   0.91886     1.07408e+02
   0.93130     1.05941e+02
   0.94392     1.02599e+02
   0.95621     9.88595e+01
   0.96854     9.98958e+01
   0.98126     9.69293e+01
   0.99357     9.60823e+01
   1.00643     9.42228e+01
   1.01870     9.25557e+01
   1.03126     8.95149e+01
   1.04402     8.98442e+01
   1.05654     8.69822e+01
   1.06869     8.52236e+01
   1.08129     8.25576e+01
   1.09371     7.97994e+01
   1.10646     7.77387e+01
   1.11883     7.91225e+01
   1.13137     7.96729e+01
   1.14381     7.52152e+01
   1.15611     7.42556e+01
   1.16847     7.23583e+01
   1.18123     7.17194e+01
   1.19379     7.02343e+01
   1.20615     6.92495e+01
   1.21876     6.78984e+01
   1.23169     6.63119e+01
   1.24362     6.51897e+01
   1.25596     6.40411e+01
   1.26862     6.33082e+01
   1.28125     6.20605e+01
   1.29378     6.05502e+01
   1.30632     6.02668e+01
   1.31873     5.83683e+01
   1.33129     5.73937e+01
   1.34365     5.80228e+01
   1.35617     5.67709e+01
   1.36877     5.60582e+01
   1.38124     5.48358e+01
   1.39384     5.35124e+01
   1.40620     5.38308e+01
   1.41870     5.30046e+01
   1.43133     5.07314e+01
   1.44395     4.97279e+01
   1.45629     4.96427e+01
   1.46888     4.82654e+01
   1.48123     4.88883e+01
   1.49385     4.60513e+01
   1.50637     4.63535e+01
   1.51879     4.61726e+01
   1.53118     4.53279e+01
   1.54377     4.51325e+01
   1.55620     4.36867e+01
   1.56872     4.45736e+01
   1.58120     4.17004e+01
   1.59371     4.21081e+01
   1.60599     4.09457e+01
   1.61865     4.06580e+01
   1.63133     4.01012e+01
   1.64389     3.93818e+01
   1.65620     3.92891e+01
   1.66875     3.88231e+01
   1.68124     3.74353e+01
   1.69373     3.69321e+01
   1.70613     3.65672e+01
   1.71876     3.58662e+01
   1.73122     3.57264e+01
   1.74388     3.49326e+01
   1.75630     3.45917e+01
   1.76889     3.40153e+01
   1.78135     3.40444e+01
   1.79367     3.36782e+01
   1.80623     3.29070e+01
   1.81883     3.30196e+01
   1.83105     3.24965e+01
   1.84372     3.15274e+01
   1.85626     3.15400e+01
   1.86877     3.09493e+01
   1.88126     3.04332e+01
   1.89376     3.01734e+01
   1.90612     2.97972e+01
   1.91872     2.92196e+01
   1.93133     2.82454e+01
   1.94390     2.82488e+01
   1.95627     2.79375e+01
   1.96884     2.77765e+01
   1.98128     2.71808e+01
   1.99360     2.71452e+01
   2.00601     2.63578e+01
   2.01865     2.61544e+01
   2.03129     2.55358e+01
   2.04372     2.53547e+01
   2.05627     2.50025e+01
   2.06890     2.45517e+01
   2.08129     2.44028e+01
   2.09355     2.37454e+01
   2.10609     2.33319e+01
   2.11865     2.33533e+01
   2.13110     2.28257e+01
   2.14358     2.22658e+01
   2.15632     2.23394e+01
   2.16888     2.20347e+01
   2.18136     2.18788e+01
   2.19375     2.15655e+01
   2.20648     2.10817e+01
   2.21891     2.07006e+01
   2.23127     2.04973e+01
   2.24362     1.99097e+01
   2.25610     1.98818e+01
   2.26860     1.97888e+01
   2.28134     1.93611e+01
   2.29396     1.92696e+01
   2.30651     1.88725e+01
   2.31883     1.84183e+01
   2.33131     1.83433e+01
   2.34379     1.80416e+01
   2.35620     1.76730e+01
   2.36856     1.77633e+01
   2.38127     1.72061e+01
   2.39387     1.70536e+01
   2.40629     1.66001e+01
   2.41869     1.67074e+01
   2.43124     1.61724e+01
   2.44369     1.58533e+01
   2.45637     1.58351e+01
   2.46879     1.55270e+01
   2.48121     1.53558e+01
   2.49370     1.54500e+01
   2.50623     1.48282e+01
   2.51865     1.48808e+01
   2.53107     1.48300e+01
   2.54368     1.45248e+01
   2.55639     1.39919e+01
   2.56875     1.40476e+01
   2.58134     1.39466e+01
   2.59382     1.34501e+01
   2.60628     1.33624e+01
   2.61873     1.32464e+01
   2.63125     1.30411e+01
   2.64375     1.28321e+01
   2.65626     1.25516e+01
   2.66870     1.25270e+01
   2.68122     1.22619e+01
   2.69374     1.18741e+01
   2.70638     1.19389e+01
   2.71888     1.16004e+01
   2.73125     1.13868e+01
   2.74389     1.14693e+01
   2.75628     1.11441e+01
   2.76868     1.08593e+01
   2.78115     1.06418e+01
   2.79379     1.05943e+01
   2.80639     1.03079e+01
   2.81871     1.03101e+01
   2.83124     1.00284e+01
   2.84389     1.00532e+01
   2.85622     9.67802e+00
   2.86878     9.63292e+00
   2.88116     9.52764e+00
   2.89358     9.26766e+00
   2.90611     9.25778e+00
   2.91881     9.02359e+00
   2.93135     9.04350e+00
