# Redshift space power spectrum multipoles.
# Subtracting SN=    0.00000e+00 from monopole.
#        k              P0              P2              P4
   0.00920     7.04956e+08    -6.61768e+05     1.23642e+07
   0.01534     2.87000e+08    -1.49708e+06     1.92621e+08
   0.02148     6.47549e+07    -5.57716e+05    -3.85846e+07
   0.02761     3.14314e+06     4.63619e+03    -7.49861e+06
   0.03375     7.22576e+06    -6.38577e+04     2.17497e+07
   0.03988     7.36645e+06    -8.59786e+04     2.26351e+07
   0.04602     2.25867e+06    -3.02457e+05     6.75119e+06
   0.05216     2.25585e+05    -7.86488e+03    -3.00340e+05
   0.05829     8.01905e+05     5.34880e+04     2.93764e+06
   0.06443     1.04416e+06    -4.91383e+03     4.34465e+06
   0.07056     4.32550e+05    -3.44336e+04     1.51229e+06
   0.07670     4.97045e+04    -4.47780e+03     8.24560e+03
   0.08283     2.00143e+05     1.85642e+04     8.51500e+05
   0.08897     3.19876e+05     1.32558e+04     1.41210e+06
   0.09511     1.20812e+05     4.18623e+03     4.83975e+05
   0.10124     1.55747e+04     1.20934e+03     6.52003e+03
   0.10738     6.85496e+04    -8.20290e+03     2.69010e+05
   0.11351     1.07032e+05    -1.60886e+04     4.72764e+05
   0.11965     5.01827e+04    -8.98173e+03     1.96687e+05
   0.12579     7.02405e+03     8.11410e+02     2.55521e+03
   0.13192     3.19865e+04     6.07603e+02     1.35310e+05
   0.13806     5.08765e+04    -3.14963e+03     2.26111e+05
   0.14419     2.16321e+04    -1.28894e+03     8.48889e+04
   0.15033     3.95400e+03     5.92173e+02     1.97333e+03
   0.15647     1.66365e+04    -1.52017e+03     6.79226e+04
   0.16260     2.67743e+04    -3.27193e+03     1.18229e+05
   0.16874     1.26658e+04    -1.05638e+03     5.07969e+04
   0.17487     2.99925e+03    -2.02119e+02     4.05503e+03
   0.18101     9.96795e+03    -2.63145e+03     3.83784e+04
   0.18715     1.45055e+04    -3.19711e+03     6.12219e+04
   0.19328     7.73793e+03    -7.00640e+02     2.85526e+04
   0.19942     1.89747e+03     4.72188e+01     1.12882e+03
   0.20555     6.17096e+03    -2.94803e+03     2.16116e+04
   0.21169     9.65421e+03    -4.49938e+03     3.83686e+04
   0.21783     5.14184e+03    -1.70777e+03     1.78600e+04
   0.22396     1.44914e+03     2.46848e+02     5.19032e+02
   0.23010     4.04781e+03    -1.47222e+03     1.30634e+04
   0.23623     6.13588e+03    -2.99390e+03     2.34459e+04
   0.24237     3.44981e+03    -1.43734e+03     1.09304e+04
   0.24850     1.27182e+03     7.08056e+01     9.89506e+02
   0.25464     2.70277e+03    -7.84852e+02     8.07973e+03
   0.26078     4.35792e+03    -2.01607e+03     1.60771e+04
   0.26691     2.38849e+03    -8.68294e+02     6.90224e+03
   0.27305     9.49074e+02     6.97070e+00     2.02146e+02
   0.27918     2.26930e+03    -9.79506e+02     6.44769e+03
   0.28532     2.97963e+03    -1.57654e+03     9.94434e+03
   0.29146     1.84858e+03    -8.28477e+02     5.08099e+03
   0.29759     7.72550e+02    -4.06443e+01     2.22584e+02
   0.30373     1.56663e+03    -7.04385e+02     3.94339e+03
   0.30986     2.30457e+03    -1.32935e+03     7.40732e+03
   0.31600     1.45206e+03    -6.31409e+02     3.58258e+03
   0.32214     7.25437e+02    -7.96116e+01     3.61136e+02
   0.32827     1.22507e+03    -5.61616e+02     2.59146e+03
   0.33441     1.79860e+03    -1.07772e+03     5.31714e+03
   0.34054     1.14485e+03    -4.40158e+02     2.55339e+03
   0.34668     5.99338e+02    -2.08024e+01     2.17582e+02
   0.35282     1.10748e+03    -6.74031e+02     2.54134e+03
   0.35895     1.37028e+03    -9.91168e+02     3.76533e+03
   0.36509     9.79824e+02    -5.51565e+02     2.10143e+03
   0.37122     5.34103e+02    -8.27724e+01     1.96984e+02
   0.37736     8.50841e+02    -5.33366e+02     1.62039e+03
   0.38350     1.16749e+03    -9.25739e+02     2.94106e+03
   0.38963     8.29493e+02    -5.04770e+02     1.48656e+03
   0.39577     5.15995e+02    -1.31888e+02     2.04156e+02
   0.40190     7.06393e+02    -3.97827e+02     1.03459e+03
   0.40804     9.57620e+02    -7.34475e+02     2.14411e+03
   0.41417     7.00423e+02    -3.75314e+02     1.12492e+03
   0.42031     4.57554e+02    -1.32155e+01     1.85669e+02
   0.42645     6.30443e+02    -2.39224e+02     9.32890e+02
   0.43258     7.98678e+02    -5.08399e+02     1.60881e+03
   0.43872     6.03993e+02    -2.77551e+02     7.86239e+02
   0.44485     4.30831e+02    -2.86261e+01     1.09587e+02
   0.45099     5.75963e+02    -2.27896e+02     7.92172e+02
   0.45713     7.07249e+02    -4.49843e+02     1.39263e+03
   0.46326     5.38520e+02    -2.54015e+02     7.16020e+02
   0.46940     4.03307e+02    -5.38968e+01     1.32953e+02
   0.47553     5.04054e+02    -1.84467e+02     5.62365e+02
   0.48167     6.17808e+02    -3.60741e+02     1.07736e+03
   0.48781     4.88190e+02    -2.06870e+02     5.91333e+02
   0.49394     3.67550e+02    -4.41705e+01     1.21783e+02
   0.50008     4.70381e+02    -1.94229e+02     5.89452e+02
   0.50621     5.29037e+02    -2.93815e+02     8.63038e+02
   0.51235     4.41276e+02    -1.88579e+02     5.22456e+02
   0.51849     3.46283e+02    -6.67084e+01     1.12471e+02
   0.52462     4.12469e+02    -1.86233e+02     3.97192e+02
   0.53076     4.68935e+02    -2.77927e+02     6.47298e+02
   0.53689     4.03657e+02    -1.78154e+02     3.90306e+02
   0.54303     3.28660e+02    -7.13379e+01     1.10188e+02
   0.54917     3.67234e+02    -1.48435e+02     2.82621e+02
   0.55530     4.24439e+02    -2.51023e+02     5.34426e+02
   0.56144     3.59957e+02    -1.46868e+02     3.05475e+02
   0.56757     2.96225e+02    -5.10351e+01     8.79828e+01
   0.57371     3.45125e+02    -1.44393e+02     2.60881e+02
   0.57984     3.91331e+02    -2.36951e+02     4.38824e+02
   0.58598     3.38340e+02    -1.46670e+02     2.58316e+02
   0.59212     2.84570e+02    -4.47765e+01     8.49050e+01
   0.59825     3.22373e+02    -1.09737e+02     2.51714e+02
   0.60439     3.63176e+02    -1.97180e+02     4.24641e+02
   0.61052     3.16159e+02    -1.20580e+02     2.53031e+02
   0.61666     2.79616e+02    -4.38071e+01     1.09440e+02
   0.62280     3.14129e+02    -9.22415e+01     2.47308e+02
   0.62893     3.44763e+02    -1.52350e+02     3.76203e+02
   0.63507     3.00007e+02    -8.56383e+01     2.05148e+02
   0.64120     2.68231e+02    -2.36654e+01     6.84202e+01
   0.64734     3.01033e+02    -7.37522e+01     2.11674e+02
   0.65348     3.15892e+02    -1.09254e+02     3.01813e+02
   0.65961     2.84091e+02    -6.78046e+01     2.02793e+02
   0.66575     2.56021e+02    -3.50330e+01     1.04184e+02
   0.67188     2.77265e+02    -8.10141e+01     1.83568e+02
   0.67802     3.02322e+02    -1.26145e+02     2.83724e+02
   0.68416     2.74314e+02    -6.79645e+01     1.82391e+02
   0.69029     2.51156e+02    -2.56686e+01     9.46686e+01
   0.69643     2.69068e+02    -6.27594e+01     1.67159e+02
   0.70256     2.86367e+02    -1.03993e+02     2.47218e+02
   0.70870     2.59318e+02    -6.29103e+01     1.62381e+02
   0.71484     2.37932e+02    -2.23631e+01     7.88750e+01
   0.72097     2.58401e+02    -6.08189e+01     1.59756e+02
   0.72711     2.75704e+02    -9.39038e+01     2.26827e+02
   0.73324     2.51863e+02    -5.52580e+01     1.51058e+02
   0.73938     2.26798e+02    -2.42802e+01     7.30769e+01
   0.74551     2.39257e+02    -6.40710e+01     1.32141e+02
   0.75165     2.55704e+02    -9.93165e+01     1.90268e+02
   0.75779     2.39692e+02    -6.26796e+01     1.22102e+02
   0.76392     2.22439e+02    -2.84302e+01     6.02178e+01
   0.77006     2.33880e+02    -6.09087e+01     1.15398e+02
