# Subtracting SN=    9.31821e+00.
#        k         Pk_0_HI
   0.03471     1.03985e+04
   0.04533     7.95647e+03
   0.05750     6.12692e+03
   0.07243     5.44316e+03
   0.08030     4.32197e+03
   0.09129     3.37465e+03
   0.10670     2.81027e+03
   0.11962     2.62636e+03
   0.12974     2.42977e+03
   0.14416     1.85583e+03
   0.15607     1.72024e+03
   0.16886     1.50315e+03
   0.18066     1.30073e+03
   0.19462     1.21148e+03
   0.20682     1.10030e+03
   0.21908     1.01621e+03
   0.23113     9.64474e+02
   0.24367     8.72065e+02
   0.25601     7.38135e+02
   0.26906     7.05500e+02
   0.28135     6.91232e+02
   0.29458     5.98797e+02
   0.30676     5.93548e+02
   0.31943     5.58060e+02
   0.33214     5.44118e+02
   0.34474     4.83465e+02
   0.35626     4.36373e+02
   0.36909     4.24121e+02
   0.38137     3.97840e+02
   0.39368     3.97892e+02
   0.40596     3.61983e+02
   0.41935     3.61478e+02
   0.43138     3.17083e+02
   0.44349     3.05948e+02
   0.45625     2.87586e+02
   0.46966     2.86853e+02
   0.48162     2.78446e+02
   0.49397     2.66460e+02
   0.50656     2.48385e+02
   0.51863     2.53098e+02
   0.53044     2.32452e+02
   0.54375     2.28256e+02
   0.55676     2.13875e+02
   0.56902     2.14964e+02
   0.58090     2.01267e+02
   0.59394     1.94134e+02
   0.60659     1.83291e+02
   0.61858     1.79168e+02
   0.63073     1.78602e+02
   0.64386     1.67590e+02
   0.65636     1.66818e+02
   0.66869     1.65385e+02
   0.68131     1.52354e+02
   0.69392     1.57070e+02
   0.70632     1.48880e+02
   0.71842     1.41385e+02
   0.73133     1.36162e+02
   0.74383     1.35540e+02
   0.75642     1.32580e+02
   0.76892     1.24264e+02
   0.78169     1.26891e+02
   0.79408     1.19716e+02
   0.80610     1.15976e+02
   0.81834     1.13791e+02
   0.83113     1.11783e+02
   0.84356     1.08645e+02
   0.85621     1.03552e+02
   0.86876     1.04356e+02
   0.88154     1.02355e+02
   0.89355     9.86808e+01
   0.90634     9.56650e+01
   0.91886     9.35442e+01
   0.93130     9.12592e+01
   0.94392     8.91941e+01
   0.95621     8.71965e+01
   0.96854     8.60840e+01
   0.98126     8.41902e+01
   0.99357     8.15101e+01
   1.00643     8.02153e+01
   1.01870     7.97917e+01
   1.03126     7.79159e+01
   1.04402     7.75462e+01
   1.05654     7.49572e+01
   1.06869     7.38939e+01
   1.08129     6.90794e+01
   1.09371     6.78831e+01
   1.10646     6.59864e+01
   1.11883     6.75043e+01
   1.13137     6.62009e+01
   1.14381     6.37957e+01
   1.15611     6.29319e+01
   1.16847     6.19232e+01
   1.18123     6.05680e+01
   1.19379     5.88929e+01
   1.20615     5.74096e+01
   1.21876     5.62011e+01
   1.23169     5.50368e+01
   1.24362     5.40607e+01
   1.25596     5.32232e+01
   1.26862     5.25236e+01
   1.28125     5.06510e+01
   1.29378     5.06508e+01
   1.30632     4.98885e+01
   1.31873     4.80596e+01
   1.33129     4.76509e+01
   1.34365     4.81238e+01
   1.35617     4.62968e+01
   1.36877     4.57985e+01
   1.38124     4.49085e+01
   1.39384     4.31939e+01
