#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   1.04311     1.16419e+02     3.72307e+03     1.22715e+02     5.93273e+01
   1.06765     1.12796e+02     3.65663e+03     1.28124e+02     6.81284e+01
   1.09219     1.07889e+02     3.74138e+03     1.11789e+02     5.98795e+01
   1.11674     1.06555e+02     3.51628e+03     1.05775e+02     3.11146e+01
   1.14128     1.03963e+02     3.49598e+03     1.10411e+02    -7.30306e-01
   1.16583     1.02810e+02     3.49801e+03     1.11899e+02     4.25278e+01
   1.19037     1.00349e+02     3.45722e+03     1.10552e+02     5.87752e+01
   1.21491     1.01235e+02     3.43081e+03     1.08334e+02     5.36214e+01
   1.23946     9.98520e+01     3.34600e+03     9.93601e+01     2.36679e+01
   1.26400     9.78775e+01     3.26341e+03     1.01567e+02     2.49957e+01
   1.28854     9.80567e+01     3.18392e+03     1.02690e+02     4.31147e+01
   1.31309     9.66355e+01     3.05424e+03     9.54374e+01     2.91262e+01
   1.33763     9.62101e+01     3.02917e+03     9.58746e+01     2.94161e+01
   1.36217     9.54347e+01     2.99459e+03     9.77629e+01     2.70416e+01
   1.38672     9.35237e+01     2.89896e+03     9.14892e+01     9.05581e+00
   1.41126     9.46792e+01     2.86879e+03     9.64667e+01     3.82167e+01
   1.43581     9.25729e+01     2.86167e+03     9.70643e+01     4.23584e+01
   1.46035     9.17087e+01     2.82029e+03     9.21373e+01     3.23661e+01
   1.48489     9.07965e+01     2.79985e+03     8.81743e+01     2.52808e+01
   1.50944     8.93691e+01     2.79287e+03     8.98251e+01     2.14123e+01
   1.53398     8.91052e+01     2.76750e+03     8.96549e+01     3.43256e+01
   1.55852     8.76340e+01     2.71002e+03     9.05183e+01     4.50985e+01
   1.58307     8.59166e+01     2.61725e+03     8.69698e+01     3.49148e+01
   1.60761     8.53058e+01     2.55588e+03     8.24954e+01    -8.60704e+00
   1.63216     8.58100e+01     2.61089e+03     8.93546e+01     3.08420e+01
   1.65670     8.57020e+01     2.62880e+03     8.76809e+01     2.60429e+01
   1.68124     8.50386e+01     2.58046e+03     8.31848e+01     1.68840e+01
   1.70579     8.48265e+01     2.52811e+03     8.50078e+01     2.82228e+01
   1.73033     8.42573e+01     2.48829e+03     8.35512e+01     1.48583e+01
   1.75487     8.33754e+01     2.45860e+03     8.20008e+01     1.72834e+01
   1.77942     8.40303e+01     2.43289e+03     7.90759e+01     1.83629e+01
   1.80396     8.27608e+01     2.42924e+03     7.84932e+01     1.58239e+01
   1.82851     8.29966e+01     2.41228e+03     8.26784e+01     9.38455e+00
   1.85305     8.24715e+01     2.41010e+03     7.95318e+01    -1.12515e+01
   1.87759     8.19697e+01     2.39756e+03     8.22841e+01     1.23643e+01
   1.90214     8.12585e+01     2.39344e+03     7.84317e+01     8.39623e-02
   1.92668     8.03026e+01     2.37691e+03     7.80578e+01     7.27076e+00
   1.95122     8.01600e+01     2.37109e+03     7.85297e+01     2.34469e+01
   1.97577     8.03016e+01     2.36771e+03     7.96366e+01     1.88912e+01
   2.00031     8.01152e+01     2.35645e+03     7.80853e+01     1.14859e+01
   2.02485     7.90881e+01     2.36466e+03     7.71100e+01     1.62171e+01
   2.04940     7.94861e+01     2.35935e+03     7.75221e+01     1.26607e+01
   2.07394     7.84516e+01     2.36300e+03     7.75791e+01     1.94142e+01
   2.09849     7.81569e+01     2.38780e+03     7.59824e+01     4.82425e+00
   2.12303     7.85057e+01     2.35699e+03     7.68653e+01     8.19840e+00
   2.14757     7.84225e+01     2.37870e+03     7.70057e+01     5.18567e+00
   2.17212     7.74987e+01     2.37706e+03     7.79890e+01     2.02775e+01
   2.19666     7.78240e+01     2.34595e+03     7.60324e+01     1.92848e+01
   2.22120     7.71860e+01     2.36703e+03     7.51831e+01     1.37030e+01
   2.24575     7.73284e+01     2.36188e+03     7.52337e+01     7.10249e+00
   2.27029     7.61247e+01     2.34011e+03     7.48033e+01     1.43828e+01
   2.29484     7.62369e+01     2.33785e+03     7.50696e+01     1.55014e+01
   2.31938     7.58294e+01     2.31362e+03     7.49430e+01     1.42443e+01
   2.34392     7.55853e+01     2.29169e+03     7.26551e+01     1.49818e+01
   2.36847     7.46524e+01     2.27756e+03     7.20516e+01     1.44965e+01
   2.39301     7.49519e+01     2.27866e+03     7.18823e+01     8.87229e+00
   2.41755     7.46570e+01     2.28014e+03     7.26318e+01     1.88290e+01
   2.44210     7.45694e+01     2.28213e+03     7.24253e+01     1.14211e+01
   2.46664     7.44805e+01     2.27620e+03     6.92035e+01     2.47085e+00
   2.49118     7.41474e+01     2.27107e+03     7.06504e+01     2.69067e+00
   2.51573     7.34648e+01     2.27327e+03     7.10303e+01     1.08595e+01
   2.54027     7.38143e+01     2.28086e+03     7.21781e+01     1.96709e+01
   2.56482     7.31162e+01     2.25410e+03     7.31198e+01     2.33119e+01
   2.58936     7.33208e+01     2.22527e+03     6.86838e+01     2.13548e+01
   2.61390     7.24829e+01     2.22749e+03     7.08737e+01     1.65402e+01
   2.63845     7.28580e+01     2.21448e+03     6.97003e+01     3.01855e+00
   2.66299     7.25707e+01     2.23157e+03     7.08395e+01     1.98653e+01
   2.68753     7.23281e+01     2.23688e+03     7.05676e+01     1.36276e+01
   2.71208     7.22707e+01     2.23554e+03     7.02429e+01     1.94587e+01
   2.73662     7.20043e+01     2.22404e+03     7.02989e+01     1.49807e+01
   2.76117     7.16225e+01     2.20090e+03     7.02729e+01     1.16057e+01
   2.78571     7.14581e+01     2.16902e+03     6.86055e+01     9.47245e+00
   2.81025     7.13610e+01     2.16846e+03     6.67439e+01     1.88137e+00
   2.83480     7.07955e+01     2.15904e+03     6.79602e+01     1.25190e+01
   2.85934     7.10113e+01     2.14795e+03     6.77210e+01     1.51843e+01
   2.88388     7.07201e+01     2.14471e+03     6.72134e+01     1.10407e+01
   2.90843     7.04771e+01     2.12567e+03     6.71961e+01     8.50225e+00
   2.93297     7.04546e+01     2.14207e+03     6.75456e+01     1.09956e+01
   2.95751     7.01204e+01     2.12158e+03     6.81382e+01     1.62429e+01
   2.98206     7.01322e+01     2.11071e+03     6.60544e+01     9.17354e+00
   3.00660     6.98223e+01     2.11537e+03     6.53957e+01     4.72721e+00
   3.03115     6.96019e+01     2.11384e+03     6.57520e+01     1.55684e+01
   3.05569     6.91926e+01     2.11026e+03     6.40758e+01     5.56834e+00
   3.08023     6.90390e+01     2.13061e+03     6.54464e+01     1.74031e+01
   3.10478     6.93806e+01     2.12747e+03     6.55435e+01     6.34010e+00
   3.12932     6.86302e+01     2.11937e+03     6.75902e+01     2.43904e+01
   3.15386     6.83420e+01     2.11895e+03     6.50957e+01     1.46858e+01
   3.17841     6.80901e+01     2.09943e+03     6.48164e+01     9.72600e+00
   3.20295     6.78259e+01     2.07046e+03     6.18195e+01     1.64857e+00
   3.22750     6.80003e+01     2.07504e+03     6.51306e+01     1.83138e+01
   3.25204     6.78302e+01     2.05481e+03     6.39710e+01     1.03595e+01
   3.27658     6.77108e+01     2.03791e+03     6.37914e+01     4.22850e+00
   3.30113     6.76898e+01     2.03607e+03     6.40472e+01     7.62134e+00
   3.32567     6.72827e+01     2.03248e+03     6.35818e+01     3.18464e+00
   3.35021     6.72217e+01     2.05838e+03     6.41963e+01     1.46081e+01
   3.37476     6.72202e+01     2.04129e+03     6.31447e+01     1.25881e+01
   3.39930     6.69607e+01     2.02152e+03     6.37002e+01     6.84654e+00
   3.42385     6.66197e+01     2.00709e+03     6.20546e+01     1.27823e+01
   3.44839     6.66528e+01     2.00628e+03     6.23078e+01     5.34857e+00
   3.47293     6.61813e+01     1.99954e+03     6.28652e+01     1.33199e+01
   3.49748     6.62961e+01     1.99651e+03     6.11206e+01     1.08141e+01
   3.52202     6.59763e+01     1.97126e+03     6.25410e+01     1.55445e+01
   3.54656     6.59055e+01     1.96113e+03     6.22383e+01     1.01932e+01
   3.57111     6.54484e+01     1.96019e+03     6.17343e+01     1.75694e+00
   3.59565     6.55474e+01     1.97860e+03     6.25209e+01     8.38863e+00
   3.62019     6.54692e+01     1.97242e+03     6.30622e+01     1.46089e+01
   3.64474     6.50951e+01     1.93746e+03     6.05527e+01     2.99536e+00
   3.66928     6.49117e+01     1.91531e+03     6.06712e+01     4.93004e+00
   3.69383     6.49094e+01     1.89700e+03     6.02399e+01    -4.58595e+00
   3.71837     6.46374e+01     1.89128e+03     6.04614e+01     7.18970e+00
   3.74291     6.42641e+01     1.89312e+03     5.99444e+01     9.67895e+00
   3.76746     6.40440e+01     1.88078e+03     5.98776e+01     7.98003e+00
   3.79200     6.42097e+01     1.86554e+03     5.96675e+01     3.56501e+00
   3.81654     6.38673e+01     1.86768e+03     5.92575e+01     4.45024e+00
   3.84109     6.40055e+01     1.86063e+03     5.93096e+01     4.44851e+00
   3.86563     6.37141e+01     1.86344e+03     5.95192e+01     1.34198e+01
   3.89018     6.38916e+01     1.87038e+03     6.01663e+01     1.13797e+01
   3.91472     6.33677e+01     1.86734e+03     6.04382e+01     1.11635e+01
   3.93926     6.32746e+01     1.85420e+03     5.99787e+01     1.00466e+01
   3.96381     6.30167e+01     1.85032e+03     5.85820e+01     4.21417e+00
   3.98835     6.29604e+01     1.84722e+03     5.81205e+01     3.43469e+00
   4.01289     6.25911e+01     1.85558e+03     5.84939e+01     9.37072e+00
   4.03744     6.25385e+01     1.84991e+03     5.87268e+01     1.08969e+01
   4.06198     6.24029e+01     1.83044e+03     5.74212e+01     1.20335e+00
   4.08652     6.22886e+01     1.82355e+03     5.77787e+01     3.51247e+00
   4.11107     6.21165e+01     1.80427e+03     5.83253e+01     3.05771e+00
   4.13561     6.20275e+01     1.79023e+03     5.76865e+01     1.05844e+01
   4.16016     6.18638e+01     1.79036e+03     5.84592e+01     9.49973e+00
   4.18470     6.15680e+01     1.78688e+03     5.73821e+01     2.36361e+00
   4.20924     6.17028e+01     1.78283e+03     5.76171e+01     5.41201e+00
   4.23379     6.12905e+01     1.78076e+03     5.76175e+01     6.55357e+00
   4.25833     6.12194e+01     1.75780e+03     5.64376e+01     5.86706e+00
   4.28287     6.09439e+01     1.73879e+03     5.51364e+01    -6.84286e-01
   4.30742     6.07932e+01     1.73740e+03     5.56865e+01     2.98073e+00
   4.33196     6.06502e+01     1.72847e+03     5.58432e+01     6.72634e+00
   4.35651     6.03500e+01     1.72227e+03     5.60518e+01     4.01803e+00
   4.38105     6.04121e+01     1.71263e+03     5.57615e+01     5.84593e+00
   4.40559     6.01903e+01     1.70612e+03     5.38592e+01     1.95734e-01
   4.43014     5.97268e+01     1.69680e+03     5.39876e+01     3.21272e+00
   4.45468     5.98823e+01     1.69609e+03     5.52479e+01     4.26726e+00
   4.47922     5.95245e+01     1.70089e+03     5.42766e+01     2.76820e+00
   4.50377     5.93931e+01     1.68513e+03     5.41153e+01     1.50751e+00
   4.52831     5.93838e+01     1.68467e+03     5.38277e+01     1.69372e+00
   4.55285     5.91559e+01     1.67848e+03     5.34755e+01    -1.11426e+00
   4.57740     5.89997e+01     1.67249e+03     5.38451e+01     3.49072e+00
   4.60194     5.89760e+01     1.67162e+03     5.45588e+01     6.53893e+00
   4.62649     5.85963e+01     1.66495e+03     5.32318e+01     3.83274e+00
   4.65103     5.83254e+01     1.66656e+03     5.35044e+01     6.41970e+00
   4.67557     5.84872e+01     1.65412e+03     5.33827e+01    -1.12960e+00
   4.70012     5.81883e+01     1.65549e+03     5.38610e+01     4.83680e+00
   4.72466     5.81648e+01     1.64251e+03     5.38567e+01     7.19805e+00
   4.74920     5.77117e+01     1.63301e+03     5.22107e+01     2.44054e+00
   4.77375     5.78872e+01     1.63486e+03     5.31017e+01     2.82818e+00
   4.79829     5.76617e+01     1.63737e+03     5.19404e+01    -5.91503e-01
   4.82284     5.73039e+01     1.62861e+03     5.22493e+01     3.85760e+00
   4.84738     5.71284e+01     1.63072e+03     5.19030e+01     2.65042e+00
   4.87192     5.69376e+01     1.63314e+03     5.22259e+01     2.69243e+00
   4.89647     5.71400e+01     1.62950e+03     5.26869e+01     8.02333e+00
   4.92101     5.67156e+01     1.62860e+03     5.18382e+01     1.26248e+00
   4.94555     5.65199e+01     1.63922e+03     5.23730e+01     6.01869e+00
   4.97010     5.65568e+01     1.63558e+03     5.16213e+01     3.55147e+00
   4.99464     5.64021e+01     1.64067e+03     5.25075e+01     6.56087e+00
   5.01919     5.61987e+01     1.63177e+03     5.19641e+01     8.97945e+00
   5.04373     5.62031e+01     1.62343e+03     5.16701e+01     6.68874e+00
   5.06827     5.60353e+01     1.61745e+03     5.13632e+01     3.15554e+00
   5.09282     5.56338e+01     1.61430e+03     5.20160e+01     6.34839e+00
   5.11736     5.56062e+01     1.61338e+03     5.10131e+01     5.32117e+00
   5.14190     5.54233e+01     1.60790e+03     5.12942e+01     8.32925e+00
   5.16645     5.52643e+01     1.59857e+03     5.08649e+01     7.17872e+00
   5.19099     5.51306e+01     1.58959e+03     5.13168e+01     8.84102e+00
   5.21553     5.50052e+01     1.58420e+03     5.02086e+01     1.70972e+00
   5.24008     5.49098e+01     1.58504e+03     5.14566e+01     9.28313e+00
   5.26462     5.47377e+01     1.57192e+03     5.04450e+01     5.52457e+00
   5.28917     5.44778e+01     1.55756e+03     4.94097e+01     3.85452e+00
   5.31371     5.41135e+01     1.56471e+03     5.01402e+01     6.03711e+00
   5.33825     5.41939e+01     1.56176e+03     5.00898e+01     5.87442e+00
   5.36280     5.38848e+01     1.55479e+03     4.93787e+01     2.40394e+00
   5.38734     5.38001e+01     1.56464e+03     4.93894e+01     5.50572e+00
   5.41188     5.36232e+01     1.55527e+03     4.93161e+01     3.86064e+00
   5.43643     5.35882e+01     1.54902e+03     4.95314e+01     6.17791e+00
   5.46097     5.35792e+01     1.53081e+03     4.88598e+01     4.76549e+00
   5.48552     5.32380e+01     1.52200e+03     4.93429e+01     4.91303e+00
   5.51006     5.30069e+01     1.51374e+03     4.90725e+01     7.79908e+00
   5.53460     5.28093e+01     1.50667e+03     4.88240e+01     7.24790e+00
   5.55915     5.27995e+01     1.50801e+03     4.83702e+01     3.53732e+00
   5.58369     5.24922e+01     1.50758e+03     4.77191e+01     3.58330e+00
   5.60823     5.23552e+01     1.50364e+03     4.85804e+01     5.24204e+00
   5.63278     5.22642e+01     1.49446e+03     4.79106e+01     4.70572e+00
   5.65732     5.21250e+01     1.48679e+03     4.79281e+01     3.03597e+00
   5.68186     5.19495e+01     1.47489e+03     4.71054e+01     2.86008e+00
   5.70641     5.19416e+01     1.47716e+03     4.80475e+01     6.20789e+00
   5.73095     5.16275e+01     1.46903e+03     4.74480e+01     3.04267e+00
   5.75550     5.13749e+01     1.46907e+03     4.67839e+01     4.95144e+00
   5.78004     5.11893e+01     1.47365e+03     4.65847e+01     4.11946e+00
   5.80458     5.10498e+01     1.46718e+03     4.66582e+01     3.19983e+00
   5.82913     5.09098e+01     1.46103e+03     4.67566e+01     4.76830e+00
   5.85367     5.07977e+01     1.45578e+03     4.66525e+01     2.13880e+00
   5.87821     5.07641e+01     1.45065e+03     4.69945e+01     5.68643e+00
   5.90276     5.04867e+01     1.44521e+03     4.59336e+01     4.50034e+00
   5.92730     5.03575e+01     1.43999e+03     4.60539e+01     4.22876e+00
   5.95185     5.01546e+01     1.44042e+03     4.62786e+01     7.51276e+00
   5.97639     5.00027e+01     1.43699e+03     4.57454e+01     2.10669e+00
   6.00093     4.99378e+01     1.43943e+03     4.64692e+01     6.18821e+00
   6.02548     4.95730e+01     1.43367e+03     4.58137e+01     4.06142e+00
   6.05002     4.96191e+01     1.42900e+03     4.59157e+01     3.46410e+00
   6.07456     4.95645e+01     1.42431e+03     4.53777e+01     5.11309e+00
   6.09911     4.92669e+01     1.41476e+03     4.47216e+01     9.36045e-01
   6.12365     4.91514e+01     1.40548e+03     4.51830e+01     5.86771e+00
   6.14819     4.90310e+01     1.39132e+03     4.50296e+01     6.88550e+00
   6.17274     4.88602e+01     1.38509e+03     4.48737e+01     3.58515e+00
   6.19728     4.85936e+01     1.37817e+03     4.41602e+01     3.58099e+00
   6.22183     4.85611e+01     1.37041e+03     4.41181e+01     2.21375e+00
   6.24637     4.82988e+01     1.36425e+03     4.44334e+01     7.53614e+00
   6.27091     4.81988e+01     1.36745e+03     4.46645e+01     6.19884e+00
   6.29546     4.79718e+01     1.36092e+03     4.39969e+01     4.47436e+00
   6.32000     4.78691e+01     1.35291e+03     4.41205e+01     3.52674e+00
   6.34454     4.78511e+01     1.34284e+03     4.34701e+01     2.65801e+00
   6.36909     4.75509e+01     1.33316e+03     4.39335e+01     3.21855e+00
   6.39363     4.73582e+01     1.32555e+03     4.32350e+01     2.84262e+00
   6.41818     4.72278e+01     1.32870e+03     4.37406e+01     5.31321e+00
   6.44272     4.70104e+01     1.32384e+03     4.33778e+01     5.40003e+00
   6.46726     4.68726e+01     1.31599e+03     4.30487e+01     4.51501e+00
   6.49181     4.68802e+01     1.31689e+03     4.29651e+01     3.88773e+00
   6.51635     4.65477e+01     1.32411e+03     4.30121e+01     6.59583e+00
   6.54089     4.63770e+01     1.31639e+03     4.30546e+01     5.23623e+00
   6.56544     4.62408e+01     1.30998e+03     4.26569e+01     3.53823e+00
   6.58998     4.59619e+01     1.30366e+03     4.25637e+01     6.13851e+00
   6.61453     4.59126e+01     1.29761e+03     4.24561e+01     2.82336e+00
   6.63907     4.56917e+01     1.29657e+03     4.25683e+01     5.64067e+00
   6.66361     4.56523e+01     1.29070e+03     4.20394e+01     4.61601e+00
   6.68816     4.54641e+01     1.28138e+03     4.18310e+01     1.91805e+00
   6.71270     4.52293e+01     1.27200e+03     4.13746e+01     1.84029e+00
   6.73724     4.52163e+01     1.26480e+03     4.12966e+01     2.72449e+00
   6.76179     4.49898e+01     1.26328e+03     4.11023e+01     1.60884e+00
   6.78633     4.47604e+01     1.25938e+03     4.11619e+01     2.54328e+00
   6.81087     4.46180e+01     1.25795e+03     4.07046e+01     2.18160e+00
   6.83542     4.45081e+01     1.25845e+03     4.11787e+01     4.82209e+00
   6.85996     4.44004e+01     1.25005e+03     4.09480e+01     1.97760e+00
   6.88451     4.41188e+01     1.23913e+03     4.07158e+01     3.48777e+00
   6.90905     4.40294e+01     1.23210e+03     4.00830e+01     1.77063e+00
   6.93359     4.39279e+01     1.22635e+03     4.01817e+01     2.33737e+00
   6.95814     4.37175e+01     1.23211e+03     4.04231e+01     2.97959e+00
   6.98268     4.35642e+01     1.22714e+03     3.97557e+01     1.99498e+00
   7.00722     4.33714e+01     1.22103e+03     3.99270e+01     3.85311e+00
   7.03177     4.32171e+01     1.21948e+03     3.97561e+01     2.30566e+00
   7.05631     4.32264e+01     1.21619e+03     3.99073e+01     2.22729e+00
   7.08086     4.28347e+01     1.21424e+03     3.92161e+01     3.55195e-01
   7.10540     4.28130e+01     1.21329e+03     3.95471e+01     3.80377e+00
   7.12994     4.25280e+01     1.20291e+03     3.91949e+01     4.11714e+00
   7.15449     4.25292e+01     1.19468e+03     3.92739e+01     2.54362e+00
   7.17903     4.23622e+01     1.19020e+03     3.86792e+01     1.61269e+00
   7.20357     4.21354e+01     1.18699e+03     3.89347e+01     3.17742e+00
   7.22812     4.20778e+01     1.18446e+03     3.89502e+01     4.57103e+00
   7.25266     4.18354e+01     1.18006e+03     3.83281e+01     2.88576e+00
   7.27720     4.17027e+01     1.17635e+03     3.86082e+01     4.47627e+00
   7.30175     4.15658e+01     1.16531e+03     3.80033e+01     2.98719e+00
   7.32629     4.14353e+01     1.16279e+03     3.82331e+01     4.60406e+00
   7.35084     4.11872e+01     1.15925e+03     3.80183e+01     3.93202e+00
   7.37538     4.11365e+01     1.15271e+03     3.77920e+01     2.82151e+00
   7.39992     4.10024e+01     1.15033e+03     3.80241e+01     3.99793e+00
   7.42447     4.06921e+01     1.14225e+03     3.77897e+01     5.17298e+00
   7.44901     4.06263e+01     1.14238e+03     3.70572e+01     3.24196e+00
   7.47355     4.04555e+01     1.13530e+03     3.71160e+01     2.10367e+00
   7.49810     4.02739e+01     1.13002e+03     3.69062e+01     9.82567e-01
   7.52264     4.01684e+01     1.12687e+03     3.68951e+01     2.41774e+00
   7.54719     4.00720e+01     1.11820e+03     3.66301e+01     2.71754e+00
   7.57173     3.98347e+01     1.11177e+03     3.69899e+01     3.48179e+00
   7.59627     3.97859e+01     1.10748e+03     3.63189e+01     2.00102e+00
   7.62082     3.95554e+01     1.10396e+03     3.63621e+01     2.99397e+00
   7.64536     3.95006e+01     1.10256e+03     3.66113e+01     3.24094e+00
   7.66990     3.93455e+01     1.10356e+03     3.61768e+01     2.87730e+00
   7.69445     3.92041e+01     1.10558e+03     3.60990e+01     2.09745e+00
   7.71899     3.90203e+01     1.10560e+03     3.61105e+01     2.36036e+00
   7.74354     3.88560e+01     1.10133e+03     3.57999e+01     2.70148e+00
   7.76808     3.87106e+01     1.09464e+03     3.57470e+01     5.23180e+00
   7.79262     3.85534e+01     1.08906e+03     3.53424e+01     1.83017e+00
   7.81717     3.84848e+01     1.08206e+03     3.54745e+01     3.96808e+00
   7.84171     3.82554e+01     1.07736e+03     3.53447e+01     3.95554e+00
   7.86625     3.80729e+01     1.07319e+03     3.50776e+01     1.91339e+00
   7.89080     3.80224e+01     1.07059e+03     3.53873e+01     2.95295e+00
   7.91534     3.78347e+01     1.06454e+03     3.49270e+01     3.14489e+00
   7.93988     3.76599e+01     1.05745e+03     3.48498e+01     3.48129e+00
   7.96443     3.75772e+01     1.04945e+03     3.50002e+01     4.27434e+00
   7.98897     3.72833e+01     1.04712e+03     3.43902e+01     2.67994e+00
   8.01352     3.72546e+01     1.04391e+03     3.46252e+01     3.69988e+00
   8.03806     3.71909e+01     1.04041e+03     3.41571e+01     1.90400e+00
   8.06260     3.69615e+01     1.03326e+03     3.41790e+01     2.95631e+00
   8.08715     3.68751e+01     1.02727e+03     3.40707e+01     2.08803e+00
   8.11169     3.66479e+01     1.02193e+03     3.38141e+01     2.62050e+00
   8.13623     3.65103e+01     1.01942e+03     3.36554e+01     3.08022e+00
   8.16078     3.63269e+01     1.01755e+03     3.33941e+01     2.51165e+00
   8.18532     3.62517e+01     1.01042e+03     3.34830e+01     2.66273e+00
   8.20987     3.60773e+01     1.00788e+03     3.35104e+01     3.80909e+00
   8.23441     3.59960e+01     1.00581e+03     3.32361e+01     2.78282e+00
   8.25895     3.57732e+01     9.99932e+02     3.30872e+01     3.34579e+00
   8.28350     3.56927e+01     9.99601e+02     3.30994e+01     1.68745e+00
   8.30804     3.54893e+01     9.93573e+02     3.28066e+01     2.55742e+00
   8.33258     3.54166e+01     9.89580e+02     3.26261e+01     2.05777e+00
   8.35713     3.52337e+01     9.84788e+02     3.24985e+01     2.00891e+00
   8.38167     3.51239e+01     9.79807e+02     3.24310e+01     2.34501e+00
   8.40621     3.49869e+01     9.77173e+02     3.23504e+01     2.78697e+00
   8.43076     3.47910e+01     9.72377e+02     3.21465e+01     2.95389e+00
   8.45530     3.46612e+01     9.68849e+02     3.23169e+01     3.13603e+00
   8.47985     3.45433e+01     9.64704e+02     3.18497e+01     2.77418e+00
   8.50439     3.43989e+01     9.60282e+02     3.17432e+01     2.61228e+00
   8.52893     3.42234e+01     9.58708e+02     3.16680e+01     3.27919e+00
   8.55348     3.41379e+01     9.54287e+02     3.15958e+01     3.48629e+00
   8.57802     3.39835e+01     9.49563e+02     3.13078e+01     2.84427e+00
   8.60256     3.38022e+01     9.46247e+02     3.12022e+01     1.67838e+00
   8.62711     3.36627e+01     9.41202e+02     3.09983e+01     1.31917e+00
   8.65165     3.35745e+01     9.39727e+02     3.11967e+01     1.79591e+00
   8.67620     3.33712e+01     9.38993e+02     3.09189e+01     2.30830e+00
   8.70074     3.32275e+01     9.36016e+02     3.07684e+01     2.97890e+00
   8.72528     3.31504e+01     9.27441e+02     3.08088e+01     3.86504e+00
   8.74983     3.30791e+01     9.21794e+02     3.08767e+01     1.99693e+00
   8.77437     3.28351e+01     9.16212e+02     3.03800e+01     3.27782e+00
   8.79891     3.27513e+01     9.09362e+02     3.03022e+01     2.79694e+00
   8.82346     3.26259e+01     9.05127e+02     3.01983e+01     2.22142e+00
   8.84800     3.23800e+01     9.01212e+02     3.00239e+01     2.70118e+00
   8.87254     3.22920e+01     8.96448e+02     2.95325e+01     1.25043e+00
   8.89709     3.22267e+01     8.91391e+02     2.96572e+01     1.72674e+00
   8.92163     3.20188e+01     8.90035e+02     2.94319e+01     1.62540e+00
   8.94618     3.19104e+01     8.91808e+02     2.96669e+01     2.87443e+00
   8.97072     3.17578e+01     8.89968e+02     2.95582e+01     2.88954e+00
   8.99526     3.16625e+01     8.86729e+02     2.94518e+01     2.55101e+00
