#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   0.87130     1.29551e+02     4.68129e+03     1.28167e+02     7.01751e+01
   0.89584     1.26836e+02     4.72104e+03     1.40419e+02     1.04220e+02
   0.92039     1.23353e+02     4.77670e+03     1.28736e+02     3.16777e+01
   0.94493     1.22353e+02     4.68753e+03     1.21567e+02     6.31710e+01
   0.96948     1.20590e+02     4.74467e+03     1.27868e+02     3.45333e+01
   0.99402     1.17003e+02     4.48195e+03     1.33951e+02     8.34220e+01
   1.01856     1.12792e+02     4.30853e+03     1.21563e+02     4.75869e+01
   1.04311     1.14008e+02     4.21687e+03     1.23618e+02     5.80843e+01
   1.06765     1.08317e+02     4.05541e+03     1.17036e+02     3.35496e+01
   1.09219     1.06312e+02     4.24179e+03     1.04749e+02     2.07408e+01
   1.11674     1.03555e+02     4.00572e+03     1.11392e+02     5.12308e+01
   1.14128     1.02813e+02     4.01996e+03     1.17179e+02     6.09171e+01
   1.16583     1.00326e+02     3.99697e+03     1.05562e+02     4.00761e+01
   1.19037     1.00142e+02     3.93759e+03     1.05833e+02     2.33607e+01
   1.21491     9.82727e+01     3.93559e+03     1.06821e+02     4.37500e+01
   1.23946     9.67513e+01     3.86142e+03     1.07031e+02     4.16879e+01
   1.26400     9.63477e+01     3.75933e+03     9.93978e+01     1.50449e+01
   1.28854     9.36611e+01     3.60699e+03     9.50977e+01     3.92174e+01
   1.31309     9.33258e+01     3.48876e+03     9.48887e+01     3.63579e+01
   1.33763     9.31797e+01     3.44491e+03     9.15570e+01     2.26899e+01
   1.36217     9.22559e+01     3.43339e+03     9.59220e+01     1.13072e+01
   1.38672     9.14845e+01     3.33425e+03     9.41322e+01     9.81550e+00
   1.41126     9.09308e+01     3.29170e+03     9.40806e+01     3.77599e+01
   1.43581     8.99300e+01     3.25602e+03     8.99025e+01     1.36172e+01
   1.46035     8.81448e+01     3.20622e+03     8.44253e+01     3.04728e+01
   1.48489     8.82682e+01     3.21592e+03     9.42920e+01     3.54394e+01
   1.50944     8.60324e+01     3.16525e+03     8.80276e+01     3.17215e+01
   1.53398     8.67382e+01     3.18666e+03     8.98598e+01     3.12002e+01
   1.55852     8.59246e+01     3.13393e+03     8.81034e+01     4.08879e+01
   1.58307     8.40496e+01     3.06508e+03     8.71738e+01     3.16888e+01
   1.60761     8.32461e+01     3.03267e+03     8.27825e+01     2.65931e+00
   1.63216     8.40264e+01     3.05487e+03     8.65203e+01     1.19032e+01
   1.65670     8.29626e+01     3.06685e+03     8.56846e+01     2.80397e+01
   1.68124     8.24672e+01     3.04200e+03     8.24190e+01     1.88693e+01
   1.70579     8.20082e+01     2.96937e+03     8.19988e+01     2.89447e+01
   1.73033     8.13888e+01     2.90468e+03     7.82340e+01     1.81971e+01
   1.75487     8.06986e+01     2.86729e+03     7.74935e+01     2.84189e+01
   1.77942     8.11590e+01     2.85648e+03     7.87650e+01     1.40730e+01
   1.80396     8.04824e+01     2.87548e+03     8.01944e+01     2.16763e+01
   1.82851     7.98965e+01     2.83098e+03     7.83086e+01     1.21146e+01
   1.85305     7.98945e+01     2.81509e+03     7.57487e+01    -7.06835e-01
   1.87759     7.93726e+01     2.77788e+03     8.23374e+01     2.02883e+01
   1.90214     7.80384e+01     2.74002e+03     7.67407e+01     1.49806e+01
   1.92668     7.84374e+01     2.69334e+03     7.57066e+01     1.34722e+01
   1.95122     7.71840e+01     2.62837e+03     7.29733e+01     1.73469e+01
   1.97577     7.69850e+01     2.62336e+03     7.66301e+01     1.45884e+01
   2.00031     7.68568e+01     2.59855e+03     7.21760e+01    -2.00237e+00
   2.02485     7.55197e+01     2.61445e+03     7.29362e+01     1.71740e+01
   2.04940     7.69882e+01     2.63765e+03     7.35021e+01     1.38749e+01
   2.07394     7.59966e+01     2.64422e+03     7.42375e+01     1.69788e+01
   2.09849     7.57667e+01     2.65925e+03     7.21971e+01     8.13692e+00
   2.12303     7.54037e+01     2.64948e+03     7.27235e+01     1.37162e+00
   2.14757     7.56137e+01     2.63310e+03     7.42114e+01     1.02241e+01
   2.17212     7.57925e+01     2.60964e+03     7.24401e+01     7.35639e+00
   2.19666     7.48153e+01     2.59174e+03     7.46606e+01     2.01486e+01
   2.22120     7.40564e+01     2.61241e+03     6.87827e+01     1.70008e+01
   2.24575     7.46012e+01     2.65721e+03     7.27487e+01     1.37991e+01
   2.27029     7.38277e+01     2.63325e+03     7.24060e+01     1.13868e+01
   2.29484     7.35474e+01     2.62056e+03     7.10539e+01     1.07922e+01
   2.31938     7.32056e+01     2.61130e+03     7.48704e+01     2.06554e+01
   2.34392     7.31543e+01     2.57728e+03     6.99602e+01     1.42063e+01
   2.36847     7.30370e+01     2.53172e+03     6.88023e+01     9.15546e+00
   2.39301     7.21915e+01     2.51935e+03     6.91934e+01     1.17991e+01
   2.41755     7.27745e+01     2.51940e+03     6.86364e+01     1.87411e+01
   2.44210     7.23171e+01     2.51490e+03     7.13598e+01     1.58604e+01
   2.46664     7.20830e+01     2.49572e+03     6.83464e+01     1.92111e+01
   2.49118     7.23509e+01     2.48278e+03     6.78216e+01     7.80686e+00
   2.51573     7.16661e+01     2.48906e+03     6.82985e+01     4.61077e+00
   2.54027     7.17814e+01     2.48497e+03     6.64332e+01     3.73179e+00
   2.56482     7.11561e+01     2.49067e+03     6.84016e+01     9.22728e+00
   2.58936     7.09517e+01     2.44872e+03     6.87055e+01     4.41672e+00
   2.61390     7.11168e+01     2.41189e+03     6.72326e+01     8.90793e+00
   2.63845     7.02715e+01     2.40918e+03     6.53990e+01     4.90397e+00
   2.66299     7.06139e+01     2.45013e+03     6.94474e+01     1.75229e+01
   2.68753     6.97862e+01     2.43908e+03     6.53651e+01     1.12573e+01
   2.71208     6.98791e+01     2.44506e+03     6.57023e+01     1.10799e+01
   2.73662     6.99208e+01     2.44064e+03     6.76561e+01     1.10280e+01
   2.76117     6.92178e+01     2.40002e+03     6.63197e+01     9.99761e+00
   2.78571     6.94769e+01     2.39588e+03     6.23640e+01    -2.14500e+00
   2.81025     6.90746e+01     2.39989e+03     6.53144e+01     1.19517e+00
   2.83480     6.94201e+01     2.40084e+03     6.40295e+01     2.25794e+00
   2.85934     6.85736e+01     2.38241e+03     6.48944e+01     2.68289e+00
   2.88388     6.87700e+01     2.36739e+03     6.50675e+01     7.20379e+00
   2.90843     6.84614e+01     2.33904e+03     6.22559e+01     6.11201e+00
   2.93297     6.83088e+01     2.34089e+03     6.42767e+01     2.22986e+00
   2.95751     6.79534e+01     2.33704e+03     6.37016e+01     3.01540e+00
   2.98206     6.73927e+01     2.33988e+03     6.37322e+01     2.80757e+00
   3.00660     6.72942e+01     2.34035e+03     6.22980e+01    -2.62165e+00
   3.03115     6.72855e+01     2.32818e+03     6.20183e+01     5.47454e+00
   3.05569     6.71266e+01     2.31619e+03     6.13794e+01     5.03978e+00
   3.08023     6.65193e+01     2.34826e+03     6.17091e+01     1.00943e+01
   3.10478     6.66058e+01     2.36605e+03     6.23582e+01     8.96005e+00
   3.12932     6.62041e+01     2.37309e+03     6.41374e+01     8.04264e+00
   3.15386     6.59138e+01     2.36013e+03     6.23310e+01     4.78045e+00
   3.17841     6.62582e+01     2.35700e+03     6.10284e+01    -8.48951e+00
   3.20295     6.62195e+01     2.33489e+03     6.13827e+01     2.46990e+00
   3.22750     6.57002e+01     2.32376e+03     6.05731e+01    -3.01063e+00
   3.25204     6.55748e+01     2.31050e+03     6.13376e+01     5.70731e+00
   3.27658     6.55993e+01     2.27833e+03     5.95807e+01    -4.55102e-01
   3.30113     6.55218e+01     2.27667e+03     6.02377e+01    -3.38189e+00
   3.32567     6.52655e+01     2.26281e+03     6.03201e+01     2.93843e+00
   3.35021     6.50171e+01     2.27345e+03     5.83889e+01     1.31627e+00
   3.37476     6.48214e+01     2.29680e+03     6.10615e+01     9.93871e+00
   3.39930     6.44259e+01     2.27272e+03     5.89272e+01     7.47787e+00
   3.42385     6.44966e+01     2.25778e+03     5.99221e+01     9.12201e+00
   3.44839     6.41029e+01     2.26365e+03     5.86321e+01     4.46389e+00
   3.47293     6.42995e+01     2.27147e+03     5.96534e+01     4.81773e+00
   3.49748     6.42944e+01     2.26826e+03     5.87147e+01     4.65010e+00
   3.52202     6.37606e+01     2.25754e+03     5.85048e+01     6.88680e+00
   3.54656     6.38904e+01     2.25069e+03     6.03019e+01     7.15547e+00
   3.57111     6.36357e+01     2.24302e+03     5.98115e+01     8.89389e+00
   3.59565     6.36138e+01     2.24576e+03     5.81906e+01     6.96957e+00
   3.62019     6.32423e+01     2.23807e+03     5.66638e+01     2.65196e+00
   3.64474     6.34677e+01     2.19852e+03     5.69827e+01     2.20411e+00
   3.66928     6.28735e+01     2.18538e+03     5.75347e+01     2.98646e+00
   3.69383     6.29374e+01     2.17203e+03     5.76767e+01     8.95733e+00
   3.71837     6.25346e+01     2.15611e+03     5.62507e+01     1.56133e+00
   3.74291     6.25335e+01     2.15163e+03     5.70660e+01     1.63572e+00
   3.76746     6.22562e+01     2.12886e+03     5.56063e+01     2.25691e+00
   3.79200     6.23456e+01     2.11911e+03     5.62438e+01    -1.49830e+00
   3.81654     6.18689e+01     2.11500e+03     5.60050e+01     2.27080e+00
   3.84109     6.17723e+01     2.10680e+03     5.61093e+01     6.99946e+00
   3.86563     6.16712e+01     2.11594e+03     5.59654e+01     4.60507e+00
   3.89018     6.13705e+01     2.11443e+03     5.61000e+01     4.36276e+00
   3.91472     6.15365e+01     2.12365e+03     5.71548e+01     1.01810e+01
   3.93926     6.10525e+01     2.11188e+03     5.58770e+01     6.10534e+00
   3.96381     6.09915e+01     2.10727e+03     5.67093e+01     8.53320e+00
   3.98835     6.04649e+01     2.12538e+03     5.61407e+01     2.16271e+00
   4.01289     6.05508e+01     2.12663e+03     5.58238e+01     7.77083e-01
   4.03744     6.02474e+01     2.12072e+03     5.49984e+01     4.29998e+00
   4.06198     6.04536e+01     2.12287e+03     5.53963e+01     8.27309e+00
   4.08652     6.03799e+01     2.09277e+03     5.56646e+01     5.88211e+00
   4.11107     6.00276e+01     2.08077e+03     5.52482e+01     4.80037e+00
   4.13561     6.01084e+01     2.08065e+03     5.47486e+01     6.95723e+00
   4.16016     5.97795e+01     2.07257e+03     5.52335e+01     8.08149e+00
   4.18470     5.96394e+01     2.07578e+03     5.47664e+01     6.56690e+00
   4.20924     5.94744e+01     2.08518e+03     5.47762e+01     5.74943e+00
   4.23379     5.95436e+01     2.08220e+03     5.53565e+01     3.65606e+00
   4.25833     5.90442e+01     2.07903e+03     5.38686e+01     3.96396e+00
   4.28287     5.92437e+01     2.05678e+03     5.44733e+01     3.47549e+00
   4.30742     5.89514e+01     2.04949e+03     5.43842e+01     2.19769e+00
   4.33196     5.85720e+01     2.03414e+03     5.31152e+01     2.14941e+00
   4.35651     5.87713e+01     2.02524e+03     5.41303e+01     4.28681e+00
   4.38105     5.83952e+01     2.02226e+03     5.24066e+01     6.07760e-01
   4.40559     5.81256e+01     2.00795e+03     5.33398e+01     8.21634e+00
   4.43014     5.80522e+01     2.00276e+03     5.25952e+01     3.38936e+00
   4.45468     5.78852e+01     2.00071e+03     5.23626e+01     3.44664e+00
   4.47922     5.78701e+01     1.99304e+03     5.29238e+01     1.57574e+00
   4.50377     5.73546e+01     2.00070e+03     5.24761e+01     2.83383e+00
   4.52831     5.70974e+01     1.97839e+03     5.13406e+01     2.39952e+00
   4.55285     5.73107e+01     1.96634e+03     5.19022e+01     5.28871e+00
   4.57740     5.69334e+01     1.93580e+03     5.22280e+01     5.69335e+00
   4.60194     5.67245e+01     1.90651e+03     5.00132e+01     1.02047e-01
   4.62649     5.64178e+01     1.89594e+03     4.96897e+01    -5.17251e-01
   4.65103     5.65810e+01     1.89007e+03     5.00214e+01     2.52351e+00
   4.67557     5.63818e+01     1.89415e+03     5.07269e+01     5.57077e+00
   4.70012     5.63451e+01     1.89825e+03     4.94206e+01    -2.06434e+00
   4.72466     5.62552e+01     1.88700e+03     5.12182e+01    -1.87545e+00
   4.74920     5.59723e+01     1.86533e+03     5.00552e+01     1.33627e+00
   4.77375     5.59312e+01     1.85248e+03     4.91488e+01     2.48166e+00
   4.79829     5.56920e+01     1.84310e+03     4.97231e+01     8.19963e-01
   4.82284     5.56174e+01     1.83055e+03     5.00995e+01     9.23858e-01
   4.84738     5.54113e+01     1.82413e+03     4.97682e+01     2.32062e-01
   4.87192     5.49692e+01     1.81246e+03     4.90153e+01    -8.99137e-01
   4.89647     5.50718e+01     1.82054e+03     4.95504e+01    -5.94780e-01
   4.92101     5.49885e+01     1.83600e+03     4.90847e+01     8.79884e-01
   4.94555     5.45513e+01     1.84450e+03     4.91774e+01     1.95952e+00
   4.97010     5.45736e+01     1.84247e+03     4.88490e+01     6.76756e-02
   4.99464     5.46157e+01     1.84981e+03     5.01188e+01     3.05767e+00
   5.01919     5.42987e+01     1.82936e+03     4.90432e+01     6.54696e-01
   5.04373     5.41056e+01     1.82242e+03     4.89426e+01     2.70340e+00
   5.06827     5.39970e+01     1.82581e+03     4.86639e+01     2.13811e+00
   5.09282     5.37479e+01     1.82364e+03     4.80425e+01     3.47348e+00
   5.11736     5.37556e+01     1.82378e+03     4.90947e+01     5.85631e+00
   5.14190     5.36728e+01     1.79877e+03     4.80127e+01     7.28384e-01
   5.16645     5.34927e+01     1.77597e+03     4.80134e+01     2.57133e-01
   5.19099     5.32689e+01     1.77085e+03     4.77100e+01     1.93390e+00
   5.21553     5.32624e+01     1.77560e+03     4.73342e+01     4.30377e-01
   5.24008     5.29943e+01     1.76599e+03     4.77041e+01     7.72531e-01
   5.26462     5.27366e+01     1.75532e+03     4.72112e+01     1.01072e+00
   5.28917     5.25045e+01     1.75140e+03     4.71922e+01     2.67951e+00
   5.31371     5.23877e+01     1.75591e+03     4.74015e+01     6.45241e-01
   5.33825     5.24300e+01     1.75760e+03     4.74142e+01     1.80730e+00
   5.36280     5.21748e+01     1.75106e+03     4.74145e+01     5.54637e+00
   5.38734     5.17954e+01     1.75290e+03     4.68804e+01    -3.09176e-01
   5.41188     5.17918e+01     1.75236e+03     4.70396e+01     2.50729e+00
   5.43643     5.15188e+01     1.74494e+03     4.63414e+01     1.13033e+00
   5.46097     5.15483e+01     1.74639e+03     4.70410e+01     2.17472e+00
   5.48552     5.13143e+01     1.74881e+03     4.61876e+01     2.48251e+00
   5.51006     5.11213e+01     1.74233e+03     4.65873e+01     3.17113e+00
   5.53460     5.12022e+01     1.72858e+03     4.58719e+01    -4.04009e-02
   5.55915     5.09310e+01     1.72824e+03     4.63172e+01     1.93306e+00
   5.58369     5.08036e+01     1.72541e+03     4.55511e+01    -1.48809e+00
   5.60823     5.07974e+01     1.71021e+03     4.55654e+01     1.80763e-01
   5.63278     5.03011e+01     1.69853e+03     4.50581e+01     2.48594e+00
   5.65732     5.03175e+01     1.69713e+03     4.53712e+01     1.54481e+00
   5.68186     5.01254e+01     1.69761e+03     4.53136e+01     2.74469e+00
   5.70641     5.00570e+01     1.70021e+03     4.56114e+01     3.29023e+00
   5.73095     4.97973e+01     1.69224e+03     4.51828e+01     2.81461e+00
   5.75550     4.96623e+01     1.68865e+03     4.47316e+01     3.09558e+00
   5.78004     4.95403e+01     1.68170e+03     4.48431e+01     4.89655e+00
   5.80458     4.93891e+01     1.67565e+03     4.48096e+01    -2.53582e-01
   5.82913     4.92328e+01     1.66981e+03     4.47691e+01     1.77737e+00
   5.85367     4.90942e+01     1.66968e+03     4.44517e+01     2.33171e+00
   5.87821     4.89545e+01     1.67117e+03     4.46889e+01     3.37068e+00
   5.90276     4.87028e+01     1.65590e+03     4.39638e+01     1.18246e+00
   5.92730     4.86244e+01     1.64560e+03     4.43545e+01     1.91536e+00
   5.95185     4.83916e+01     1.64451e+03     4.40628e+01     2.57982e-01
   5.97639     4.82606e+01     1.63384e+03     4.37905e+01     5.61654e-01
   6.00093     4.81243e+01     1.63857e+03     4.41372e+01     3.28598e+00
   6.02548     4.78005e+01     1.64068e+03     4.36936e+01     1.41498e+00
   6.05002     4.77494e+01     1.62690e+03     4.30575e+01     1.22720e+00
   6.07456     4.76367e+01     1.62750e+03     4.34381e+01     3.00627e+00
   6.09911     4.75594e+01     1.61601e+03     4.30812e+01     1.75960e+00
   6.12365     4.71555e+01     1.61711e+03     4.23584e+01     1.86011e+00
   6.14819     4.71233e+01     1.61285e+03     4.30953e+01     7.06676e-02
   6.17274     4.69054e+01     1.60637e+03     4.27022e+01     1.88267e-01
   6.19728     4.68209e+01     1.60737e+03     4.25193e+01     1.27669e+00
   6.22183     4.66608e+01     1.59881e+03     4.23418e+01     2.40148e+00
   6.24637     4.65521e+01     1.59271e+03     4.21740e+01     1.98518e+00
   6.27091     4.64885e+01     1.58713e+03     4.23278e+01     2.42079e+00
   6.29546     4.62979e+01     1.58297e+03     4.20873e+01     1.49903e+00
   6.32000     4.59063e+01     1.57655e+03     4.15178e+01     1.76917e+00
   6.34454     4.60130e+01     1.56768e+03     4.21620e+01     2.84404e+00
   6.36909     4.58282e+01     1.56206e+03     4.14236e+01     2.91375e+00
   6.39363     4.57132e+01     1.55736e+03     4.14946e+01     1.55324e+00
   6.41818     4.55217e+01     1.55977e+03     4.09081e+01     1.89860e+00
   6.44272     4.54211e+01     1.56085e+03     4.12749e+01     2.19306e+00
   6.46726     4.51678e+01     1.56136e+03     4.14961e+01     1.26029e+00
   6.49181     4.50506e+01     1.55275e+03     4.12066e+01     1.95057e+00
   6.51635     4.49770e+01     1.55267e+03     4.10738e+01     1.46146e+00
   6.54089     4.47833e+01     1.55191e+03     4.12796e+01     1.51117e+00
   6.56544     4.46218e+01     1.54783e+03     4.09406e+01     2.33901e+00
   6.58998     4.44426e+01     1.54125e+03     4.08176e+01     2.55596e+00
   6.61453     4.42158e+01     1.52581e+03     4.04045e+01     2.49820e+00
   6.63907     4.40930e+01     1.51937e+03     4.00301e+01     3.20454e+00
   6.66361     4.39601e+01     1.50735e+03     3.96385e+01     1.86190e+00
   6.68816     4.37870e+01     1.49913e+03     3.98402e+01     1.40660e+00
   6.71270     4.36104e+01     1.48890e+03     3.96441e+01     1.59062e+00
   6.73724     4.35476e+01     1.48301e+03     3.96678e+01     1.14585e+00
   6.76179     4.34005e+01     1.47365e+03     3.98854e+01     1.71620e+00
   6.78633     4.33383e+01     1.46428e+03     3.94637e+01     2.56112e+00
   6.81087     4.30560e+01     1.45449e+03     3.90002e+01     2.28470e+00
   6.83542     4.30563e+01     1.44605e+03     3.90260e+01     7.47871e-01
   6.85996     4.27694e+01     1.44334e+03     3.85358e+01     3.08452e-01
   6.88451     4.25294e+01     1.44849e+03     3.85456e+01    -6.98723e-04
   6.90905     4.24527e+01     1.44592e+03     3.85734e+01     1.65681e+00
   6.93359     4.21791e+01     1.44432e+03     3.89120e+01     2.43588e-01
   6.95814     4.21868e+01     1.44096e+03     3.85108e+01     6.49406e-01
   6.98268     4.20771e+01     1.44191e+03     3.85038e+01     1.69316e+00
   7.00722     4.19053e+01     1.43596e+03     3.84578e+01     5.46791e-01
   7.03177     4.17020e+01     1.42299e+03     3.79353e+01     1.16316e+00
   7.05631     4.15622e+01     1.41106e+03     3.80575e+01     2.18884e-01
   7.08086     4.14634e+01     1.41349e+03     3.77830e+01     1.87034e-01
   7.10540     4.11836e+01     1.40980e+03     3.73994e+01     1.18470e+00
   7.12994     4.11014e+01     1.40307e+03     3.71651e+01     4.76443e-01
   7.15449     4.09178e+01     1.39780e+03     3.71741e+01     7.73704e-01
   7.17903     4.08591e+01     1.39471e+03     3.74222e+01     1.50165e+00
   7.20357     4.07211e+01     1.39272e+03     3.73491e+01     1.04739e+00
   7.22812     4.05423e+01     1.39088e+03     3.70003e+01     2.38197e-01
   7.25266     4.04904e+01     1.39025e+03     3.68896e+01    -5.70588e-02
   7.27720     4.02795e+01     1.38271e+03     3.67684e+01     7.59012e-01
   7.30175     4.00938e+01     1.38409e+03     3.67155e+01     1.78084e+00
   7.32629     3.99388e+01     1.37976e+03     3.67307e+01     1.92954e+00
   7.35084     3.97658e+01     1.36978e+03     3.63284e+01     1.16156e-01
   7.37538     3.97229e+01     1.36336e+03     3.64039e+01     2.52332e+00
   7.39992     3.95069e+01     1.35476e+03     3.64232e+01     2.55248e+00
   7.42447     3.93540e+01     1.35156e+03     3.59827e+01     8.46026e-01
   7.44901     3.92463e+01     1.34714e+03     3.61486e+01     1.49285e+00
   7.47355     3.90442e+01     1.34170e+03     3.58424e+01     2.50963e+00
   7.49810     3.88398e+01     1.33739e+03     3.56664e+01     1.32758e+00
   7.52264     3.87967e+01     1.32332e+03     3.51931e+01    -2.92510e-02
   7.54719     3.85970e+01     1.32219e+03     3.53888e+01     4.33234e-01
   7.57173     3.84587e+01     1.31015e+03     3.50430e+01     1.80826e-01
   7.59627     3.82973e+01     1.30067e+03     3.52499e+01     2.68176e+00
   7.62082     3.81522e+01     1.29965e+03     3.48197e+01     8.70046e-01
   7.64536     3.80679e+01     1.29327e+03     3.45612e+01    -3.40936e-01
   7.66990     3.78997e+01     1.29489e+03     3.46908e+01    -9.38322e-02
   7.69445     3.77810e+01     1.29269e+03     3.50547e+01     8.41706e-01
   7.71899     3.76141e+01     1.28571e+03     3.41740e+01     4.93587e-01
   7.74354     3.74334e+01     1.28124e+03     3.42341e+01     1.26538e+00
   7.76808     3.73495e+01     1.27921e+03     3.42654e+01     1.98915e+00
   7.79262     3.71521e+01     1.26890e+03     3.40460e+01     1.45073e+00
   7.81717     3.69515e+01     1.26143e+03     3.36527e+01     1.39146e+00
   7.84171     3.68670e+01     1.25347e+03     3.39956e+01     4.93052e-01
   7.86625     3.65708e+01     1.24978e+03     3.33185e+01     5.57213e-01
   7.89080     3.65241e+01     1.24309e+03     3.35670e+01    -6.07439e-02
   7.91534     3.64551e+01     1.23358e+03     3.36637e+01     1.24838e+00
   7.93988     3.62678e+01     1.22002e+03     3.32590e+01     1.50664e-01
   7.96443     3.61299e+01     1.21337e+03     3.30617e+01     3.52311e-01
   7.98897     3.60621e+01     1.21040e+03     3.30921e+01     2.48467e-01
   8.01352     3.59148e+01     1.20433e+03     3.28191e+01     6.26360e-01
   8.03806     3.57413e+01     1.20113e+03     3.27666e+01     6.73885e-01
   8.06260     3.55873e+01     1.19652e+03     3.24294e+01     3.02760e-01
   8.08715     3.54602e+01     1.19141e+03     3.24254e+01     1.21145e+00
   8.11169     3.53851e+01     1.18870e+03     3.19098e+01     6.55953e-01
   8.13623     3.51400e+01     1.18754e+03     3.21728e+01     6.28708e-01
   8.16078     3.49345e+01     1.18282e+03     3.20140e+01     7.06913e-01
   8.18532     3.48495e+01     1.18165e+03     3.20570e+01     9.37471e-01
   8.20987     3.48343e+01     1.17703e+03     3.18329e+01     3.10592e-01
   8.23441     3.45569e+01     1.17000e+03     3.19998e+01     9.08761e-01
   8.25895     3.44636e+01     1.16723e+03     3.13592e+01     7.76870e-02
   8.28350     3.43478e+01     1.16514e+03     3.14539e+01     6.33841e-01
   8.30804     3.42328e+01     1.16091e+03     3.15458e+01     8.13781e-01
   8.33258     3.40720e+01     1.15507e+03     3.11942e+01     5.42667e-01
   8.35713     3.39331e+01     1.15239e+03     3.12385e+01     6.34909e-01
   8.38167     3.37665e+01     1.14700e+03     3.09527e+01     2.18296e-01
   8.40621     3.36217e+01     1.14532e+03     3.11538e+01     1.47701e+00
   8.43076     3.35432e+01     1.13729e+03     3.07851e+01     8.45453e-01
   8.45530     3.33716e+01     1.13204e+03     3.07238e+01     1.20854e+00
   8.47985     3.32454e+01     1.12501e+03     3.02663e+01     6.70877e-01
   8.50439     3.31271e+01     1.11642e+03     3.04653e+01     1.29945e+00
   8.52893     3.30438e+01     1.11823e+03     3.03655e+01     4.04779e-01
   8.55348     3.28807e+01     1.11910e+03     3.02312e+01     6.19123e-01
   8.57802     3.27774e+01     1.11661e+03     3.01651e+01    -4.80090e-01
   8.60256     3.26321e+01     1.10754e+03     2.97882e+01     1.23898e-01
   8.62711     3.24701e+01     1.10131e+03     2.99810e+01     1.55680e+00
   8.65165     3.23440e+01     1.09705e+03     2.96843e+01     3.30788e-01
   8.67620     3.22276e+01     1.09738e+03     2.98784e+01     2.17154e+00
   8.70074     3.21105e+01     1.09706e+03     2.99367e+01     9.63030e-01
   8.72528     3.19700e+01     1.08947e+03     2.91325e+01    -1.67831e-01
   8.74983     3.18532e+01     1.08670e+03     2.92674e+01     1.83982e-01
   8.77437     3.17033e+01     1.08255e+03     2.92598e+01     1.07327e+00
   8.79891     3.15855e+01     1.07977e+03     2.93094e+01     1.51624e+00
   8.82346     3.14611e+01     1.07601e+03     2.89763e+01     9.34128e-02
   8.84800     3.13211e+01     1.06910e+03     2.93060e+01     1.24120e+00
   8.87254     3.10703e+01     1.06637e+03     2.87546e+01     2.06209e-01
   8.89709     3.10310e+01     1.05689e+03     2.84917e+01     2.48146e-02
   8.92163     3.08320e+01     1.05127e+03     2.87110e+01     9.82369e-01
   8.94618     3.07506e+01     1.04183e+03     2.83023e+01     8.38847e-01
   8.97072     3.06449e+01     1.03615e+03     2.83292e+01     1.08840e+00
