#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   0.69950     1.75416e+02     4.64708e+03     1.53232e+02     2.01602e+02
   0.72404     1.62318e+02     4.48702e+03     1.52722e+02     9.38152e+01
   0.74858     1.54237e+02     4.37765e+03     1.64708e+02     8.77587e+01
   0.77313     1.49898e+02     4.29704e+03     1.58320e+02     1.41732e+02
   0.79767     1.43944e+02     4.13621e+03     1.54480e+02     1.53563e+02
   0.82221     1.38618e+02     4.03785e+03     1.49129e+02     1.33609e+02
   0.84676     1.38748e+02     3.87901e+03     1.43270e+02     4.50280e+01
   0.87130     1.38105e+02     3.92862e+03     1.49356e+02     1.13033e+02
   0.89584     1.34477e+02     3.93184e+03     1.39133e+02     8.36239e+01
   0.92039     1.31423e+02     3.90647e+03     1.36411e+02     9.23220e+01
   0.94493     1.26089e+02     3.88888e+03     1.37533e+02     6.69754e+01
   0.96948     1.23365e+02     3.94327e+03     1.33215e+02     8.45082e+01
   0.99402     1.21177e+02     3.75298e+03     1.36886e+02     9.55205e+01
   1.01856     1.17749e+02     3.64570e+03     1.27787e+02     9.03254e+01
   1.04311     1.18317e+02     3.61199e+03     1.28684e+02     1.06191e+02
   1.06765     1.12401e+02     3.56025e+03     1.21878e+02     5.91872e+01
   1.09219     1.11489e+02     3.62604e+03     1.20183e+02     1.05183e+02
   1.11674     1.08830e+02     3.46408e+03     1.13504e+02     5.47201e+01
   1.14128     1.06817e+02     3.42846e+03     1.19982e+02     4.38807e+01
   1.16583     1.05274e+02     3.40848e+03     1.15370e+02     7.65001e+01
   1.19037     1.04663e+02     3.37156e+03     1.15809e+02     8.66192e+01
   1.21491     1.04276e+02     3.35516e+03     1.18669e+02     7.36435e+01
   1.23946     1.02491e+02     3.23820e+03     1.07665e+02     4.74907e+01
   1.26400     9.93883e+01     3.16527e+03     1.07570e+02     3.17874e+01
   1.28854     9.99266e+01     3.10156e+03     1.07095e+02     6.47261e+01
   1.31309     9.73056e+01     2.98456e+03     9.96112e+01     2.86967e+01
   1.33763     9.78254e+01     2.96004e+03     1.07050e+02     5.39052e+01
   1.36217     9.80933e+01     2.90522e+03     1.02604e+02     4.56204e+01
   1.38672     9.52195e+01     2.82365e+03     1.01200e+02     3.68212e+01
   1.41126     9.59254e+01     2.81400e+03     9.84141e+01     4.38625e+01
   1.43581     9.44775e+01     2.75036e+03     9.91834e+01     3.87469e+01
   1.46035     9.34977e+01     2.73270e+03     9.52345e+01     5.05839e+01
   1.48489     9.37175e+01     2.72934e+03     9.45605e+01     4.19162e+01
   1.50944     9.12754e+01     2.69532e+03     9.46257e+01     6.02607e+01
   1.53398     9.13771e+01     2.65350e+03     9.50508e+01     4.99925e+01
   1.55852     9.18665e+01     2.60391e+03     9.78468e+01     5.93261e+01
   1.58307     9.00828e+01     2.54913e+03     9.35577e+01     5.31106e+01
   1.60761     8.94145e+01     2.55175e+03     9.25099e+01     3.89795e+01
   1.63216     8.90644e+01     2.58266e+03     9.57738e+01     5.08688e+01
   1.65670     8.89033e+01     2.56163e+03     9.01569e+01     5.31677e+01
   1.68124     8.76983e+01     2.54552e+03     8.70799e+01     3.78401e+01
   1.70579     8.66480e+01     2.49607e+03     8.60483e+01     4.95501e+01
   1.73033     8.67979e+01     2.48993e+03     8.98299e+01     5.46917e+01
   1.75487     8.64094e+01     2.44277e+03     8.88788e+01     3.55329e+01
   1.77942     8.56222e+01     2.43726e+03     8.58611e+01     3.36129e+01
   1.80396     8.46336e+01     2.39573e+03     8.26729e+01     2.11365e+01
   1.82851     8.50807e+01     2.37007e+03     8.30532e+01     6.33826e+00
   1.85305     8.42768e+01     2.36887e+03     8.67430e+01     3.36323e+01
   1.87759     8.38422e+01     2.35792e+03     8.27535e+01     3.08616e+00
   1.90214     8.31139e+01     2.38278e+03     8.44788e+01     2.89240e+01
   1.92668     8.30649e+01     2.36753e+03     8.20757e+01     1.42590e+01
   1.95122     8.27970e+01     2.37770e+03     8.50705e+01     3.48526e+01
   1.97577     8.23716e+01     2.35910e+03     8.21346e+01     2.10197e+01
   2.00031     8.22952e+01     2.35297e+03     8.47544e+01     3.22366e+01
   2.02485     8.20960e+01     2.35643e+03     8.30355e+01     3.03253e+01
   2.04940     8.11920e+01     2.33405e+03     8.30094e+01     3.63553e+01
   2.07394     8.09319e+01     2.34264e+03     7.94243e+01     1.83682e+01
   2.09849     8.11391e+01     2.35033e+03     7.90173e+01     3.27920e+01
   2.12303     8.01437e+01     2.32361e+03     8.20227e+01     3.38478e+01
   2.14757     8.06606e+01     2.34484e+03     8.06950e+01     2.05873e+01
   2.17212     7.99688e+01     2.34929e+03     8.24358e+01     3.33797e+01
   2.19666     7.95743e+01     2.35453e+03     8.19008e+01     2.81788e+01
   2.22120     7.95178e+01     2.33727e+03     7.94674e+01     2.28488e+01
   2.24575     7.96990e+01     2.30115e+03     7.85488e+01     2.27432e+01
   2.27029     7.88412e+01     2.30003e+03     7.83378e+01     1.85750e+01
   2.29484     7.89556e+01     2.27895e+03     7.76288e+01     1.27511e+01
   2.31938     7.79552e+01     2.28292e+03     7.68398e+01     2.21326e+01
   2.34392     7.76928e+01     2.26684e+03     7.77943e+01     1.45901e+01
   2.36847     7.82613e+01     2.27416e+03     7.85666e+01     2.65358e+01
   2.39301     7.74900e+01     2.26979e+03     7.62179e+01     2.63549e+01
   2.41755     7.75596e+01     2.27271e+03     7.70813e+01     2.61866e+01
   2.44210     7.69538e+01     2.26400e+03     7.52743e+01     3.50974e+01
   2.46664     7.68467e+01     2.25246e+03     7.72366e+01     3.43525e+01
   2.49118     7.68259e+01     2.23803e+03     7.47330e+01     2.21263e+01
   2.51573     7.66600e+01     2.22384e+03     7.49524e+01     2.10627e+01
   2.54027     7.60782e+01     2.22294e+03     7.52410e+01     1.28629e+01
   2.56482     7.61514e+01     2.19844e+03     7.32061e+01     1.24927e+01
   2.58936     7.55844e+01     2.15747e+03     7.19715e+01     4.54808e+00
   2.61390     7.56082e+01     2.16742e+03     7.38068e+01     7.43162e+00
   2.63845     7.57458e+01     2.15805e+03     7.36881e+01     1.57127e+01
   2.66299     7.50585e+01     2.16850e+03     7.38362e+01     1.33866e+01
   2.68753     7.49933e+01     2.16262e+03     7.30643e+01     1.43762e+01
   2.71208     7.53422e+01     2.15828e+03     7.42375e+01     1.67359e+01
   2.73662     7.46011e+01     2.16395e+03     7.46272e+01     1.96572e+01
   2.76117     7.42377e+01     2.14458e+03     7.50106e+01     1.22806e+01
   2.78571     7.41698e+01     2.09988e+03     7.26248e+01     7.04819e+00
   2.81025     7.40718e+01     2.09353e+03     7.04754e+01    -1.05118e-01
   2.83480     7.37466e+01     2.08480e+03     7.20377e+01     1.21004e+01
   2.85934     7.37214e+01     2.06726e+03     7.03941e+01     1.09458e+01
   2.88388     7.31808e+01     2.06524e+03     7.08603e+01     1.81320e+01
   2.90843     7.27847e+01     2.05549e+03     7.02560e+01     1.21657e+01
   2.93297     7.34620e+01     2.07372e+03     7.13028e+01     1.34927e+01
   2.95751     7.27795e+01     2.06779e+03     7.02095e+01     7.96929e+00
   2.98206     7.25101e+01     2.06426e+03     6.93938e+01     1.35185e+01
   3.00660     7.26216e+01     2.04853e+03     7.01284e+01     1.16466e+01
   3.03115     7.19252e+01     2.03892e+03     6.74771e+01     1.17285e+01
   3.05569     7.19578e+01     2.05376e+03     6.86424e+01     8.79387e+00
   3.08023     7.14653e+01     2.05285e+03     6.81467e+01     1.81144e+01
   3.10478     7.16457e+01     2.04086e+03     6.87791e+01     1.45756e+01
   3.12932     7.11363e+01     2.01446e+03     6.93818e+01     1.06092e+01
   3.15386     7.03951e+01     2.02143e+03     6.80138e+01     1.14846e+01
   3.17841     7.09668e+01     2.00355e+03     6.81950e+01     9.63292e+00
   3.20295     7.05138e+01     1.97221e+03     6.57987e+01     5.75279e+00
   3.22750     7.03908e+01     1.95651e+03     6.50164e+01    -1.16346e+00
   3.25204     7.03333e+01     1.95377e+03     6.58830e+01    -2.32442e+00
   3.27658     7.04546e+01     1.96030e+03     6.83370e+01     1.17533e+01
   3.30113     7.02262e+01     1.97279e+03     6.73605e+01     1.91340e+01
   3.32567     6.98508e+01     1.97464e+03     6.72684e+01     1.06096e+01
   3.35021     6.94388e+01     1.97101e+03     6.75718e+01     1.94762e+01
   3.37476     6.95422e+01     1.95285e+03     6.55926e+01     8.82388e+00
   3.39930     6.93422e+01     1.94899e+03     6.77855e+01     1.59975e+01
   3.42385     6.94365e+01     1.93217e+03     6.68681e+01     2.01793e+01
   3.44839     6.84490e+01     1.92644e+03     6.59230e+01     1.44027e+01
   3.47293     6.83440e+01     1.91366e+03     6.59337e+01     1.62095e+01
   3.49748     6.93162e+01     1.90483e+03     6.60467e+01     1.63874e+01
   3.52202     6.87458e+01     1.89260e+03     6.52413e+01     4.20612e+00
   3.54656     6.81023e+01     1.88587e+03     6.41080e+01     6.96668e+00
   3.57111     6.81993e+01     1.89868e+03     6.50545e+01     1.01107e+01
   3.59565     6.77568e+01     1.88329e+03     6.45851e+01     6.96573e+00
   3.62019     6.74267e+01     1.86843e+03     6.32278e+01     2.21820e+00
   3.64474     6.76616e+01     1.85242e+03     6.43957e+01     1.14065e+01
   3.66928     6.74786e+01     1.83281e+03     6.34441e+01     3.20137e+00
   3.69383     6.72907e+01     1.82492e+03     6.42042e+01     7.06857e+00
   3.71837     6.71160e+01     1.81250e+03     6.25627e+01     2.21633e+00
   3.74291     6.69861e+01     1.81690e+03     6.33018e+01     1.17133e+01
   3.76746     6.65700e+01     1.80546e+03     6.29005e+01     1.08423e+01
   3.79200     6.64251e+01     1.79674e+03     6.31132e+01     5.81905e+00
   3.81654     6.63167e+01     1.79861e+03     6.32934e+01     1.32573e+01
   3.84109     6.64870e+01     1.80003e+03     6.19077e+01     3.86810e+00
   3.86563     6.61766e+01     1.80927e+03     6.29418e+01     9.14185e+00
   3.89018     6.59309e+01     1.80743e+03     6.30967e+01     1.40258e+01
   3.91472     6.61276e+01     1.78969e+03     6.20245e+01     4.26813e+00
   3.93926     6.54188e+01     1.78528e+03     6.21761e+01     6.69440e+00
   3.96381     6.55221e+01     1.77081e+03     6.13487e+01     9.95313e+00
   3.98835     6.51586e+01     1.76395e+03     6.18139e+01     9.65170e+00
   4.01289     6.49690e+01     1.76431e+03     6.17331e+01     1.10499e+01
   4.03744     6.48362e+01     1.77343e+03     6.16412e+01     7.70526e+00
   4.06198     6.45326e+01     1.75802e+03     6.01367e+01     7.32922e+00
   4.08652     6.46907e+01     1.74585e+03     6.08097e+01     5.73391e+00
   4.11107     6.42811e+01     1.73959e+03     6.05344e+01     9.81991e+00
   4.13561     6.43670e+01     1.73511e+03     6.05280e+01     7.67983e+00
   4.16016     6.43321e+01     1.73110e+03     6.05827e+01     7.98621e+00
   4.18470     6.39560e+01     1.71260e+03     5.96068e+01     5.29807e+00
   4.20924     6.37835e+01     1.71428e+03     5.99319e+01     9.54141e+00
   4.23379     6.37919e+01     1.72422e+03     5.99440e+01     3.31652e+00
   4.25833     6.34003e+01     1.72072e+03     5.91138e+01     4.02103e+00
   4.28287     6.32695e+01     1.70852e+03     5.90378e+01     9.96588e+00
   4.30742     6.30004e+01     1.70622e+03     5.94684e+01     1.18345e+01
   4.33196     6.30689e+01     1.70247e+03     5.92681e+01     9.85549e+00
   4.35651     6.26225e+01     1.69476e+03     5.81288e+01     7.26397e+00
   4.38105     6.24468e+01     1.69602e+03     5.73438e+01     2.54867e+00
   4.40559     6.24202e+01     1.69684e+03     5.86731e+01     1.36028e+01
   4.43014     6.25236e+01     1.68453e+03     5.80195e+01     3.91306e+00
   4.45468     6.23791e+01     1.68890e+03     5.80910e+01     6.07387e+00
   4.47922     6.21821e+01     1.68447e+03     5.80101e+01     1.10700e+01
   4.50377     6.18226e+01     1.68582e+03     5.82518e+01     1.17148e+01
   4.52831     6.16507e+01     1.69360e+03     5.78147e+01     1.09179e+01
   4.55285     6.16000e+01     1.68748e+03     5.78239e+01     1.05095e+01
   4.57740     6.12970e+01     1.68143e+03     5.77364e+01     6.32174e+00
   4.60194     6.13005e+01     1.67000e+03     5.80281e+01     9.37534e+00
   4.62649     6.11001e+01     1.67245e+03     5.72030e+01     6.14387e+00
   4.65103     6.07396e+01     1.67352e+03     5.77644e+01     1.67207e+01
   4.67557     6.06260e+01     1.66948e+03     5.60889e+01     3.49293e+00
   4.70012     6.06594e+01     1.65414e+03     5.60208e+01    -4.59942e-01
   4.72466     6.02919e+01     1.64703e+03     5.69030e+01     9.85556e+00
   4.74920     6.01302e+01     1.64722e+03     5.65848e+01     1.06531e+01
   4.77375     6.00218e+01     1.64711e+03     5.64408e+01     1.03494e+01
   4.79829     6.00151e+01     1.64533e+03     5.57653e+01     5.82587e+00
   4.82284     5.99045e+01     1.63347e+03     5.55374e+01     3.35833e+00
   4.84738     5.97150e+01     1.63320e+03     5.64552e+01     1.25994e+01
   4.87192     5.94635e+01     1.63422e+03     5.62177e+01     9.68136e+00
   4.89647     5.91264e+01     1.62301e+03     5.56611e+01     8.13704e+00
   4.92101     5.88574e+01     1.63015e+03     5.56445e+01     1.16150e+01
   4.94555     5.89062e+01     1.63214e+03     5.61924e+01     1.54144e+01
   4.97010     5.88492e+01     1.62031e+03     5.54633e+01     1.16401e+01
   4.99464     5.86199e+01     1.61335e+03     5.54557e+01     7.81007e+00
   5.01919     5.84506e+01     1.60681e+03     5.52698e+01     9.92511e+00
   5.04373     5.81953e+01     1.61316e+03     5.47522e+01     9.71890e+00
   5.06827     5.81264e+01     1.60906e+03     5.47003e+01     7.14249e+00
   5.09282     5.78675e+01     1.60266e+03     5.51354e+01     1.19233e+01
   5.11736     5.75862e+01     1.58694e+03     5.44684e+01     1.15508e+01
   5.14190     5.77440e+01     1.57756e+03     5.46540e+01     1.21216e+01
   5.16645     5.73949e+01     1.56412e+03     5.37268e+01     5.54473e+00
   5.19099     5.73256e+01     1.55084e+03     5.37085e+01     8.93756e+00
   5.21553     5.72940e+01     1.54392e+03     5.35597e+01     7.07254e+00
   5.24008     5.68844e+01     1.54208e+03     5.39085e+01     1.14282e+01
   5.26462     5.68617e+01     1.53194e+03     5.36122e+01     7.54989e+00
   5.28917     5.66244e+01     1.51841e+03     5.28161e+01     9.33134e+00
   5.31371     5.65341e+01     1.52023e+03     5.27571e+01     1.16412e+01
   5.33825     5.62344e+01     1.52129e+03     5.27327e+01     8.66583e+00
   5.36280     5.62014e+01     1.50752e+03     5.21056e+01     2.93304e+00
   5.38734     5.60300e+01     1.50677e+03     5.32438e+01     1.08935e+01
   5.41188     5.59133e+01     1.49332e+03     5.23536e+01     1.05893e+01
   5.43643     5.56036e+01     1.48342e+03     5.13743e+01     6.89180e+00
   5.46097     5.54314e+01     1.47932e+03     5.13577e+01     3.86701e+00
   5.48552     5.52182e+01     1.47875e+03     5.13552e+01     7.87357e+00
   5.51006     5.52225e+01     1.48396e+03     5.24113e+01     1.10414e+01
   5.53460     5.48527e+01     1.47743e+03     5.21020e+01     8.42237e+00
   5.55915     5.46304e+01     1.47315e+03     5.12157e+01     8.46502e+00
   5.58369     5.45226e+01     1.46957e+03     5.09868e+01     7.65714e+00
   5.60823     5.44410e+01     1.45815e+03     5.08633e+01     7.30467e+00
   5.63278     5.42593e+01     1.45142e+03     5.10999e+01     4.55253e+00
   5.65732     5.41386e+01     1.44290e+03     5.10908e+01     6.90056e+00
   5.68186     5.40602e+01     1.44679e+03     5.04069e+01     3.78552e+00
   5.70641     5.37767e+01     1.44507e+03     5.06130e+01     6.59041e+00
   5.73095     5.35680e+01     1.43468e+03     5.01249e+01     5.62380e+00
   5.75550     5.33005e+01     1.43747e+03     5.02904e+01     7.88615e+00
   5.78004     5.32116e+01     1.43507e+03     4.95177e+01     3.28589e+00
   5.80458     5.29367e+01     1.42367e+03     4.96021e+01     4.57289e+00
   5.82913     5.27731e+01     1.41241e+03     4.92393e+01     8.83223e+00
   5.85367     5.28575e+01     1.41026e+03     4.95025e+01     7.23113e+00
   5.87821     5.27709e+01     1.40855e+03     5.00290e+01     9.55064e+00
   5.90276     5.24579e+01     1.40348e+03     4.91836e+01     7.68711e+00
   5.92730     5.22729e+01     1.39046e+03     4.91314e+01     7.47679e+00
   5.95185     5.21743e+01     1.38766e+03     4.85575e+01     5.91038e+00
   5.97639     5.18488e+01     1.37947e+03     4.88185e+01     8.20579e+00
   6.00093     5.19218e+01     1.37411e+03     4.90565e+01     6.41123e+00
   6.02548     5.17953e+01     1.36415e+03     4.88006e+01     5.38184e+00
   6.05002     5.14794e+01     1.35607e+03     4.81784e+01     5.93419e+00
   6.07456     5.14100e+01     1.35829e+03     4.84428e+01     7.91965e+00
   6.09911     5.12232e+01     1.34745e+03     4.78377e+01     7.37227e+00
   6.12365     5.09487e+01     1.33451e+03     4.71675e+01     4.06089e+00
   6.14819     5.08223e+01     1.32041e+03     4.71545e+01     3.21957e+00
   6.17274     5.05286e+01     1.31864e+03     4.70172e+01     5.81367e+00
   6.19728     5.05996e+01     1.31998e+03     4.72086e+01     6.34012e+00
   6.22183     5.03031e+01     1.31860e+03     4.72188e+01     5.29483e+00
   6.24637     5.01737e+01     1.31476e+03     4.71051e+01     8.68170e+00
   6.27091     5.00655e+01     1.31578e+03     4.67058e+01     4.65323e+00
   6.29546     4.99882e+01     1.31759e+03     4.70864e+01     5.81286e+00
   6.32000     4.97477e+01     1.31149e+03     4.65060e+01     4.62171e+00
   6.34454     4.94674e+01     1.30868e+03     4.62478e+01     5.53944e+00
   6.36909     4.94195e+01     1.30700e+03     4.62443e+01     7.34507e+00
   6.39363     4.92731e+01     1.30756e+03     4.63479e+01     5.25006e+00
   6.41818     4.90302e+01     1.30669e+03     4.60769e+01     5.67949e+00
   6.44272     4.90089e+01     1.29820e+03     4.61545e+01     5.72003e+00
   6.46726     4.88243e+01     1.29029e+03     4.61122e+01     6.58626e+00
   6.49181     4.85912e+01     1.28053e+03     4.57422e+01     6.06907e+00
   6.51635     4.84152e+01     1.28109e+03     4.60209e+01     6.53298e+00
   6.54089     4.81724e+01     1.27552e+03     4.48262e+01     4.72752e+00
   6.56544     4.80899e+01     1.26638e+03     4.44230e+01     4.57961e+00
   6.58998     4.80133e+01     1.26480e+03     4.51056e+01     5.59795e+00
   6.61453     4.77837e+01     1.26200e+03     4.47762e+01     6.84909e+00
   6.63907     4.76737e+01     1.25957e+03     4.43037e+01     2.78642e+00
   6.66361     4.75249e+01     1.25811e+03     4.43797e+01     6.41118e+00
   6.68816     4.73470e+01     1.25577e+03     4.43358e+01     7.04606e+00
   6.71270     4.71277e+01     1.25485e+03     4.46607e+01     8.10950e+00
   6.73724     4.70127e+01     1.24843e+03     4.45164e+01     7.16654e+00
   6.76179     4.67873e+01     1.23919e+03     4.37108e+01     4.58510e+00
   6.78633     4.65640e+01     1.23017e+03     4.33287e+01     5.06571e+00
   6.81087     4.64348e+01     1.22824e+03     4.31851e+01     5.14945e+00
   6.83542     4.63783e+01     1.22884e+03     4.38087e+01     6.97824e+00
   6.85996     4.61766e+01     1.22653e+03     4.36462e+01     5.47360e+00
   6.88451     4.60056e+01     1.22054e+03     4.32466e+01     4.51002e+00
   6.90905     4.58500e+01     1.21482e+03     4.31255e+01     3.31748e+00
   6.93359     4.56278e+01     1.21513e+03     4.27567e+01     4.45265e+00
   6.95814     4.54826e+01     1.21246e+03     4.27732e+01     6.68405e+00
   6.98268     4.54509e+01     1.20502e+03     4.26053e+01     4.81847e+00
   7.00722     4.54184e+01     1.19645e+03     4.22848e+01     2.47738e+00
   7.03177     4.50881e+01     1.19180e+03     4.24689e+01     4.61472e+00
   7.05631     4.48443e+01     1.18806e+03     4.22468e+01     7.09535e+00
   7.08086     4.47231e+01     1.17941e+03     4.17166e+01     4.49279e+00
   7.10540     4.44581e+01     1.17646e+03     4.16722e+01     4.57125e+00
   7.12994     4.42813e+01     1.17321e+03     4.17831e+01     5.47824e+00
   7.15449     4.42045e+01     1.16846e+03     4.11119e+01     4.65878e+00
   7.17903     4.40917e+01     1.16239e+03     4.05292e+01     1.94795e+00
   7.20357     4.38757e+01     1.15736e+03     4.10681e+01     3.97906e+00
   7.22812     4.36751e+01     1.15164e+03     4.08171e+01     5.43198e+00
   7.25266     4.36361e+01     1.14901e+03     4.05169e+01     5.40647e+00
   7.27720     4.34453e+01     1.14893e+03     4.08525e+01     6.80032e+00
   7.30175     4.32136e+01     1.14496e+03     4.05592e+01     5.20819e+00
   7.32629     4.31668e+01     1.14171e+03     4.04308e+01     4.79879e+00
   7.35084     4.29054e+01     1.13363e+03     4.00658e+01     4.36470e+00
   7.37538     4.27612e+01     1.13143e+03     4.01956e+01     4.65552e+00
   7.39992     4.26621e+01     1.12626e+03     3.96905e+01     3.23453e+00
   7.42447     4.24206e+01     1.12681e+03     3.96499e+01     5.62470e+00
   7.44901     4.22921e+01     1.12630e+03     3.97557e+01     3.83405e+00
   7.47355     4.21767e+01     1.12177e+03     3.93979e+01     4.12009e+00
   7.49810     4.19549e+01     1.11253e+03     3.91072e+01     2.94890e+00
   7.52264     4.17362e+01     1.10567e+03     3.87791e+01     2.44135e+00
   7.54719     4.16505e+01     1.09758e+03     3.86904e+01     8.13068e-01
   7.57173     4.15469e+01     1.09425e+03     3.89920e+01     3.15963e+00
   7.59627     4.14137e+01     1.09564e+03     3.89014e+01     5.18215e+00
   7.62082     4.13237e+01     1.08749e+03     3.88799e+01     4.65641e+00
   7.64536     4.11201e+01     1.08172e+03     3.85546e+01     5.41623e+00
   7.66990     4.08886e+01     1.07732e+03     3.82516e+01     4.53022e+00
   7.69445     4.08394e+01     1.07345e+03     3.81160e+01     2.87345e+00
   7.71899     4.05607e+01     1.07462e+03     3.81930e+01     5.24759e+00
   7.74354     4.04341e+01     1.07128e+03     3.79558e+01     4.15082e+00
   7.76808     4.03212e+01     1.06142e+03     3.77769e+01     3.93475e+00
   7.79262     4.01705e+01     1.04853e+03     3.71466e+01     1.19218e+00
   7.81717     3.99322e+01     1.04205e+03     3.75376e+01     2.12085e+00
   7.84171     3.98017e+01     1.03738e+03     3.74054e+01     4.36337e+00
   7.86625     3.97341e+01     1.02997e+03     3.70402e+01     2.58286e+00
   7.89080     3.95325e+01     1.02619e+03     3.67945e+01     1.85323e+00
   7.91534     3.93676e+01     1.02258e+03     3.67689e+01     4.73144e+00
   7.93988     3.91632e+01     1.01544e+03     3.67378e+01     4.67780e+00
   7.96443     3.90478e+01     1.01112e+03     3.66856e+01     5.58176e+00
   7.98897     3.88776e+01     1.00840e+03     3.63354e+01     1.72235e+00
   8.01352     3.87478e+01     1.00645e+03     3.64349e+01     3.60769e+00
   8.03806     3.86010e+01     1.00418e+03     3.62485e+01     4.05137e+00
   8.06260     3.84575e+01     1.00564e+03     3.59478e+01     3.88970e+00
   8.08715     3.83228e+01     1.00326e+03     3.59505e+01     3.59755e+00
   8.11169     3.81476e+01     1.00048e+03     3.58588e+01     4.97937e+00
   8.13623     3.80722e+01     9.96181e+02     3.57751e+01     4.59451e+00
   8.16078     3.78769e+01     9.88712e+02     3.54817e+01     4.25113e+00
   8.18532     3.77469e+01     9.83049e+02     3.53096e+01     4.17992e+00
   8.20987     3.75462e+01     9.80267e+02     3.50534e+01     3.21377e+00
   8.23441     3.73829e+01     9.76780e+02     3.52571e+01     4.37890e+00
   8.25895     3.71771e+01     9.73410e+02     3.48783e+01     5.73423e+00
   8.28350     3.70012e+01     9.71254e+02     3.50355e+01     6.38053e+00
   8.30804     3.69395e+01     9.65487e+02     3.47019e+01     4.21377e+00
   8.33258     3.68738e+01     9.60225e+02     3.45404e+01     2.68157e+00
   8.35713     3.66080e+01     9.56960e+02     3.44724e+01     3.63551e+00
   8.38167     3.65429e+01     9.47908e+02     3.44127e+01     3.75600e+00
   8.40621     3.63630e+01     9.43093e+02     3.40878e+01     4.21355e+00
   8.43076     3.61877e+01     9.41284e+02     3.38191e+01     3.97865e+00
   8.45530     3.60818e+01     9.36158e+02     3.36566e+01     3.00042e+00
   8.47985     3.59457e+01     9.33713e+02     3.38131e+01     4.33713e+00
   8.50439     3.57166e+01     9.32774e+02     3.38211e+01     4.76798e+00
   8.52893     3.56063e+01     9.29195e+02     3.33342e+01     3.46856e+00
   8.55348     3.55164e+01     9.22106e+02     3.32140e+01     2.42005e+00
   8.57802     3.52962e+01     9.17985e+02     3.31029e+01     3.69051e+00
   8.60256     3.52099e+01     9.15190e+02     3.28461e+01     2.61673e+00
   8.62711     3.50187e+01     9.14549e+02     3.29091e+01     3.01480e+00
   8.65165     3.49378e+01     9.07161e+02     3.27042e+01     3.70252e+00
   8.67620     3.47897e+01     8.97710e+02     3.24269e+01     2.49767e+00
   8.70074     3.46121e+01     8.91269e+02     3.24976e+01     4.13572e+00
   8.72528     3.45119e+01     8.90304e+02     3.22956e+01     3.48491e+00
   8.74983     3.43645e+01     8.87851e+02     3.21968e+01     3.41669e+00
   8.77437     3.42165e+01     8.84159e+02     3.19513e+01     2.38739e+00
   8.79891     3.40583e+01     8.79101e+02     3.18569e+01     1.56700e+00
   8.82346     3.39346e+01     8.73557e+02     3.19135e+01     3.84489e+00
   8.84800     3.37731e+01     8.67038e+02     3.16498e+01     2.43663e+00
   8.87254     3.36603e+01     8.61986e+02     3.15869e+01     3.58258e+00
   8.89709     3.34308e+01     8.59559e+02     3.13159e+01     2.12904e+00
   8.92163     3.33408e+01     8.56875e+02     3.08764e+01     1.15342e+00
   8.94618     3.32297e+01     8.51915e+02     3.10338e+01     3.39500e+00
   8.97072     3.30736e+01     8.49714e+02     3.11117e+01     3.37540e+00
   8.99526     3.29279e+01     8.49201e+02     3.09685e+01     2.78371e+00
