#        k       b1_x       b1_a            Pkmm
   0.03682    1.34043    1.85331     8.17234e+02
   0.06136    0.93065    1.44125     5.04565e+02
   0.08590    0.67369    1.08397     3.39597e+02
   0.11045    0.55394    1.04824     2.22088e+02
   0.13499    0.47424    0.93042     1.80074e+02
   0.15953    0.44219    0.92798     1.29051e+02
   0.18408    0.30993    0.79802     1.01903e+02
   0.20862    0.33941    0.85272     8.29050e+01
   0.23317    0.27311    0.79072     6.86622e+01
   0.25771    0.26565    0.79330     5.55185e+01
   0.28225    0.22579    0.75847     4.87806e+01
   0.30680    0.19497    0.76874     4.04055e+01
   0.33134    0.21184    0.74853     3.62219e+01
   0.35588    0.18699    0.75145     3.00556e+01
   0.38043    0.17077    0.77505     2.66318e+01
   0.40497    0.18262    0.74788     2.40848e+01
   0.42951    0.17106    0.74908     2.11676e+01
   0.45406    0.16267    0.74672     1.86229e+01
   0.47860    0.12974    0.73875     1.70002e+01
   0.50315    0.15365    0.73331     1.55191e+01
   0.52769    0.14120    0.74968     1.40883e+01
   0.55223    0.13719    0.73854     1.28266e+01
   0.57678    0.13639    0.73360     1.21311e+01
   0.60132    0.13044    0.74976     1.07149e+01
   0.62586    0.12661    0.73709     1.00793e+01
   0.65041    0.11417    0.75008     9.15379e+00
   0.67495    0.12373    0.72804     8.72235e+00
   0.69950    0.11784    0.73972     8.08276e+00
   0.72404    0.09619    0.73368     7.45224e+00
   0.74858    0.10743    0.73598     6.95265e+00
   0.77313    0.10797    0.72528     6.61853e+00
   0.79767    0.09331    0.73168     6.10576e+00
   0.82221    0.10393    0.74415     5.70660e+00
   0.84676    0.09504    0.73752     5.33522e+00
   0.87130    0.08940    0.73144     5.21215e+00
   0.89584    0.09960    0.73649     4.69424e+00
   0.92039    0.09566    0.73315     4.58065e+00
   0.94493    0.08559    0.73207     4.30317e+00
   0.96948    0.08666    0.73635     4.04554e+00
   0.99402    0.08668    0.72466     3.91871e+00
   1.01856    0.08339    0.72516     3.75622e+00
   1.04311    0.08901    0.72966     3.53199e+00
   1.06765    0.09066    0.73117     3.34015e+00
   1.09219    0.08273    0.73116     3.17108e+00
   1.11674    0.08755    0.72133     3.08718e+00
   1.14128    0.08294    0.72425     2.96601e+00
   1.16583    0.08014    0.72504     2.79288e+00
   1.19037    0.08267    0.72669     2.68392e+00
   1.21491    0.07392    0.73094     2.56363e+00
   1.23946    0.07248    0.72865     2.47532e+00
   1.26400    0.07875    0.73181     2.34360e+00
   1.28854    0.06790    0.73025     2.24893e+00
   1.31309    0.07532    0.72840     2.19124e+00
   1.33763    0.07067    0.73237     2.09683e+00
   1.36217    0.06447    0.72053     2.04282e+00
   1.38672    0.07152    0.72139     1.95019e+00
   1.41126    0.07109    0.72431     1.88619e+00
   1.43581    0.06633    0.72053     1.81537e+00
   1.46035    0.06585    0.72763     1.74246e+00
   1.48489    0.05756    0.71654     1.70896e+00
   1.50944    0.06876    0.72256     1.63075e+00
   1.53398    0.05440    0.72212     1.57677e+00
   1.55852    0.05791    0.72031     1.52023e+00
   1.58307    0.06485    0.72270     1.46841e+00
   1.60761    0.06049    0.71690     1.42400e+00
   1.63216    0.06419    0.71436     1.40034e+00
   1.65670    0.05714    0.72446     1.32416e+00
   1.68124    0.05931    0.71018     1.30339e+00
   1.70579    0.05920    0.71740     1.26450e+00
   1.73033    0.05667    0.71784     1.22010e+00
   1.75487    0.05930    0.71533     1.18072e+00
   1.77942    0.05650    0.71536     1.14632e+00
   1.80396    0.05952    0.71298     1.11904e+00
   1.82851    0.05350    0.70871     1.09647e+00
   1.85305    0.05539    0.71266     1.06028e+00
   1.87759    0.05183    0.70973     1.02814e+00
   1.90214    0.05470    0.71234     1.00020e+00
   1.92668    0.05460    0.70953     9.72065e-01
   1.95122    0.05205    0.71273     9.41584e-01
   1.97577    0.05447    0.70754     9.17684e-01
   2.00031    0.05304    0.70613     8.97810e-01
   2.02485    0.05586    0.70617     8.75431e-01
   2.04940    0.05397    0.70417     8.48510e-01
   2.07394    0.04979    0.70447     8.33070e-01
   2.09849    0.05239    0.70516     8.06079e-01
   2.12303    0.05535    0.70543     7.84961e-01
   2.14757    0.05376    0.70412     7.65485e-01
   2.17212    0.05098    0.69936     7.53045e-01
   2.19666    0.04618    0.69738     7.30216e-01
   2.22120    0.04907    0.69937     7.11735e-01
   2.24575    0.04951    0.69868     6.90404e-01
   2.27029    0.04800    0.69661     6.77494e-01
   2.29484    0.04288    0.69403     6.65924e-01
   2.31938    0.04900    0.69940     6.46361e-01
   2.34392    0.04628    0.69835     6.31788e-01
   2.36847    0.04885    0.69336     6.20055e-01
   2.39301    0.04830    0.69577     5.98717e-01
   2.41755    0.04458    0.69346     5.87696e-01
