#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   0.72404     1.54168e+02     8.23700e+03     1.52689e+02     8.68514e+01
   0.74858     1.48942e+02     7.98296e+03     1.50478e+02     1.63280e+02
   0.77313     1.43027e+02     7.70957e+03     1.59737e+02     1.05537e+02
   0.79767     1.39686e+02     7.45402e+03     1.53816e+02     1.17445e+02
   0.82221     1.31809e+02     7.07710e+03     1.39265e+02     1.10676e+02
   0.84676     1.30398e+02     6.78491e+03     1.26880e+02     4.45241e+01
   0.87130     1.27801e+02     6.75606e+03     1.31674e+02     9.80136e+01
   0.89584     1.23855e+02     6.67974e+03     1.23803e+02     8.78332e+01
   0.92039     1.22791e+02     6.81629e+03     1.30546e+02     7.53502e+01
   0.94493     1.20144e+02     6.86190e+03     1.12544e+02     5.29745e+01
   0.96948     1.21451e+02     7.22436e+03     1.37239e+02     1.15782e+02
   0.99402     1.17187e+02     6.69182e+03     1.18187e+02     7.05903e+01
   1.01856     1.14601e+02     6.42614e+03     1.20559e+02     6.05249e+01
   1.04311     1.11240e+02     6.25499e+03     1.17332e+02     1.07499e+02
   1.06765     1.07939e+02     6.05521e+03     1.04961e+02     3.08931e+01
   1.09219     1.06612e+02     6.28487e+03     1.06240e+02     4.29367e+01
   1.11674     1.04125e+02     5.98493e+03     1.00847e+02     3.02434e+01
   1.14128     1.02351e+02     5.89745e+03     1.02132e+02     2.30313e+01
   1.16583     9.89407e+01     5.82541e+03     9.46274e+01     1.92359e+01
   1.19037     9.91629e+01     5.85910e+03     1.05885e+02     5.18682e+01
   1.21491     9.72606e+01     5.86114e+03     1.03450e+02     4.94091e+01
   1.23946     9.71208e+01     5.78475e+03     1.04094e+02     6.76001e+01
   1.26400     9.51419e+01     5.66305e+03     9.04048e+01     4.15699e+01
   1.28854     9.42234e+01     5.45767e+03     8.92046e+01     4.20652e+01
   1.31309     9.15703e+01     5.32333e+03     9.06219e+01     2.45726e+01
   1.33763     9.26917e+01     5.28713e+03     9.50370e+01     2.88635e+01
   1.36217     9.13281e+01     5.28566e+03     9.50577e+01     3.32067e+01
   1.38672     8.99658e+01     5.15366e+03     8.99976e+01     2.92921e+01
   1.41126     8.92573e+01     5.10443e+03     8.84135e+01     3.51195e+01
   1.43581     8.91201e+01     5.08349e+03     8.66349e+01     2.76020e+01
   1.46035     8.72839e+01     4.92984e+03     8.58167e+01     2.81152e+01
   1.48489     8.64609e+01     4.95530e+03     8.40670e+01     2.35646e+01
   1.50944     8.57911e+01     4.91397e+03     8.63459e+01     4.80094e+01
   1.53398     8.55699e+01     4.86372e+03     8.17032e+01     8.77535e+00
   1.55852     8.43296e+01     4.78400e+03     8.00451e+01     2.89144e+01
   1.58307     8.32868e+01     4.70459e+03     8.18270e+01     1.60317e+01
   1.60761     8.22541e+01     4.65258e+03     7.96772e+01     2.43354e+01
   1.63216     8.28543e+01     4.67392e+03     7.67688e+01     1.19139e+01
   1.65670     8.14775e+01     4.64434e+03     7.69029e+01     1.32117e+01
   1.68124     8.12365e+01     4.66734e+03     7.90343e+01     2.29171e+01
   1.70579     8.10761e+01     4.54258e+03     7.81498e+01     2.40992e+01
   1.73033     8.05417e+01     4.51480e+03     7.47500e+01     3.62726e+01
   1.75487     7.94444e+01     4.49833e+03     7.08290e+01     1.87020e+01
   1.77942     7.84841e+01     4.44647e+03     7.32815e+01     2.75550e+01
   1.80396     7.87657e+01     4.44209e+03     7.71116e+01     1.46321e+01
   1.82851     7.83044e+01     4.43413e+03     7.68966e+01     2.92853e+01
   1.85305     7.83415e+01     4.34825e+03     7.17166e+01     3.27292e+00
   1.87759     7.75507e+01     4.31443e+03     7.47822e+01     1.91329e+01
   1.90214     7.73518e+01     4.24282e+03     7.11828e+01     7.65282e+00
   1.92668     7.64379e+01     4.23161e+03     7.09390e+01     2.16063e+00
   1.95122     7.55030e+01     4.14711e+03     6.88882e+01     9.84030e+00
   1.97577     7.58587e+01     4.09295e+03     7.14595e+01     3.61516e+01
   2.00031     7.44775e+01     3.99764e+03     6.62951e+01     2.76102e+00
   2.02485     7.51334e+01     3.98865e+03     7.18623e+01     2.07134e+01
   2.04940     7.45070e+01     4.02751e+03     6.86843e+01     1.96422e+01
   2.07394     7.42795e+01     4.07934e+03     6.89453e+01     1.35212e+01
   2.09849     7.35082e+01     3.97362e+03     6.72489e+01     9.77204e+00
   2.12303     7.28721e+01     4.00457e+03     6.52739e+01    -1.80028e+00
   2.14757     7.29762e+01     3.94739e+03     6.53131e+01     1.35804e+01
   2.17212     7.34940e+01     3.92759e+03     6.77954e+01     9.30770e+00
   2.19666     7.24747e+01     3.91595e+03     6.71842e+01     5.80483e+00
   2.22120     7.22360e+01     3.89754e+03     6.61496e+01     1.73864e+01
   2.24575     7.18439e+01     3.88953e+03     6.41395e+01     2.55305e+00
   2.27029     7.14139e+01     3.91112e+03     6.76065e+01     1.73300e+01
   2.29484     7.08857e+01     3.91775e+03     6.15322e+01     5.35091e-02
   2.31938     7.10404e+01     3.92738e+03     6.47298e+01     7.64231e+00
   2.34392     7.08762e+01     3.84632e+03     6.59903e+01     1.12443e+01
   2.36847     7.05387e+01     3.81465e+03     6.44545e+01     3.41952e+00
   2.39301     6.99170e+01     3.80223e+03     5.94892e+01    -4.11379e+00
   2.41755     7.00015e+01     3.81331e+03     6.22029e+01     5.99186e-02
   2.44210     6.96815e+01     3.75446e+03     6.39375e+01     6.79481e+00
   2.46664     6.97974e+01     3.70684e+03     6.43851e+01     2.02135e+01
   2.49118     6.92435e+01     3.69968e+03     6.03490e+01    -6.79593e+00
   2.51573     6.95470e+01     3.70298e+03     6.23960e+01     7.30729e+00
   2.54027     6.84556e+01     3.67486e+03     6.09138e+01     4.14904e-01
   2.56482     6.90834e+01     3.71562e+03     6.00148e+01    -9.14476e+00
   2.58936     6.80398e+01     3.71681e+03     6.11366e+01     4.35333e+00
   2.61390     6.84977e+01     3.69405e+03     5.93259e+01     2.29611e+00
   2.63845     6.83996e+01     3.67777e+03     6.01331e+01     1.10238e+01
   2.66299     6.77257e+01     3.71694e+03     6.13725e+01     4.91929e+00
   2.68753     6.68708e+01     3.70765e+03     6.16618e+01     1.64423e+01
   2.71208     6.71422e+01     3.71260e+03     6.19099e+01     1.50384e+01
   2.73662     6.72718e+01     3.72570e+03     5.93510e+01     4.44523e+00
   2.76117     6.68112e+01     3.68105e+03     6.17739e+01     9.04654e+00
   2.78571     6.68697e+01     3.66494e+03     5.91060e+01     7.90223e+00
   2.81025     6.61495e+01     3.66231e+03     6.16233e+01     1.49520e+01
   2.83480     6.64623e+01     3.66095e+03     5.87748e+01     1.12510e+01
   2.85934     6.57060e+01     3.65822e+03     6.10592e+01     4.66140e+00
   2.88388     6.59244e+01     3.63414e+03     5.85367e+01    -8.13194e-02
   2.90843     6.58711e+01     3.58236e+03     5.87002e+01     5.48701e+00
   2.93297     6.52480e+01     3.56204e+03     5.92574e+01     3.34826e+00
   2.95751     6.52222e+01     3.54377e+03     5.71313e+01    -1.84131e+00
   2.98206     6.47284e+01     3.55929e+03     5.72447e+01     3.14588e-01
   3.00660     6.47464e+01     3.55786e+03     5.71638e+01     1.34882e+01
   3.03115     6.41625e+01     3.53055e+03     5.55742e+01     8.33233e+00
   3.05569     6.44002e+01     3.55051e+03     6.03024e+01     1.54281e+01
   3.08023     6.38156e+01     3.55733e+03     5.69847e+01     3.55499e+00
   3.10478     6.40524e+01     3.57473e+03     5.70826e+01    -1.94356e+00
   3.12932     6.35915e+01     3.56765e+03     5.69196e+01     6.93162e+00
   3.15386     6.34774e+01     3.58207e+03     5.64146e+01     9.99159e+00
   3.17841     6.34493e+01     3.61219e+03     5.72239e+01     1.05624e+00
   3.20295     6.30607e+01     3.61932e+03     6.03556e+01     1.26528e+01
   3.22750     6.29304e+01     3.59937e+03     5.88910e+01     1.08151e+01
   3.25204     6.29090e+01     3.57631e+03     5.64803e+01     6.97566e+00
   3.27658     6.29163e+01     3.54572e+03     5.86126e+01     1.16869e+01
   3.30113     6.27002e+01     3.51512e+03     5.54433e+01    -2.94436e+00
   3.32567     6.25128e+01     3.53334e+03     5.54051e+01    -6.64456e-01
   3.35021     6.23925e+01     3.48753e+03     5.59358e+01    -6.31597e-01
   3.37476     6.16548e+01     3.50442e+03     5.46198e+01     6.93349e+00
   3.39930     6.18490e+01     3.49317e+03     5.71643e+01     1.46736e+01
   3.42385     6.15992e+01     3.43757e+03     5.51538e+01     4.35320e+00
   3.44839     6.17686e+01     3.48991e+03     5.48274e+01     3.12069e+00
   3.47293     6.15896e+01     3.45832e+03     5.46408e+01     1.40134e+00
   3.49748     6.13245e+01     3.43994e+03     5.44957e+01     7.53816e+00
   3.52202     6.12562e+01     3.44361e+03     5.51810e+01     4.53105e+00
   3.54656     6.12058e+01     3.43710e+03     5.79591e+01     1.53762e+01
   3.57111     6.09141e+01     3.46010e+03     5.47447e+01     5.14708e+00
   3.59565     6.06458e+01     3.45756e+03     5.63727e+01     6.96803e+00
   3.62019     6.04785e+01     3.46590e+03     5.45109e+01     7.55321e+00
   3.64474     6.03903e+01     3.43751e+03     5.41004e+01     3.11255e+00
   3.66928     6.00244e+01     3.39926e+03     5.31306e+01     5.98954e+00
   3.69383     6.01746e+01     3.38590e+03     5.41083e+01     7.74831e+00
   3.71837     5.96096e+01     3.36991e+03     5.45550e+01     7.08697e+00
   3.74291     5.96045e+01     3.34174e+03     5.41072e+01     1.01142e+01
   3.76746     5.93568e+01     3.31284e+03     5.17376e+01    -3.42604e+00
   3.79200     5.91381e+01     3.27907e+03     5.17206e+01     1.02498e+01
   3.81654     5.92472e+01     3.28516e+03     5.22861e+01    -3.29696e-02
   3.84109     5.92807e+01     3.25245e+03     5.24769e+01     9.35800e+00
   3.86563     5.88014e+01     3.25984e+03     5.16650e+01     3.29358e+00
   3.89018     5.86329e+01     3.26702e+03     5.19634e+01     6.34221e+00
   3.91472     5.83864e+01     3.25819e+03     5.20671e+01     9.73308e+00
   3.93926     5.82500e+01     3.23482e+03     5.10526e+01     4.88759e-01
   3.96381     5.79552e+01     3.22014e+03     5.22333e+01     2.96559e+00
   3.98835     5.76338e+01     3.22469e+03     5.10736e+01     1.77837e+00
   4.01289     5.77009e+01     3.21963e+03     5.06781e+01     3.36881e+00
   4.03744     5.74371e+01     3.24138e+03     5.07918e+01     3.51604e+00
   4.06198     5.74644e+01     3.25018e+03     5.02760e+01     2.76798e+00
   4.08652     5.72157e+01     3.22398e+03     5.19562e+01     7.38731e+00
   4.11107     5.71225e+01     3.20432e+03     5.12202e+01     3.16128e+00
   4.13561     5.71413e+01     3.20595e+03     5.02340e+01     1.27052e-01
   4.16016     5.68526e+01     3.23519e+03     5.14282e+01     3.24836e+00
   4.18470     5.67289e+01     3.24745e+03     5.10628e+01     4.38555e+00
   4.20924     5.65530e+01     3.25296e+03     5.03846e+01     1.05723e+00
   4.23379     5.66393e+01     3.24405e+03     5.10086e+01     7.43122e+00
   4.25833     5.60795e+01     3.22754e+03     5.18147e+01     1.06855e+01
   4.28287     5.63027e+01     3.18750e+03     5.05708e+01    -1.25510e-01
   4.30742     5.60420e+01     3.16702e+03     5.07230e+01     3.85468e+00
   4.33196     5.57909e+01     3.18093e+03     4.88493e+01     2.62296e+00
   4.35651     5.55802e+01     3.18243e+03     4.91212e+01     6.17995e+00
   4.38105     5.54814e+01     3.18477e+03     5.07140e+01     1.04719e+00
   4.40559     5.54276e+01     3.17027e+03     5.00041e+01     4.55135e+00
   4.43014     5.51838e+01     3.16631e+03     4.98007e+01     3.86444e+00
   4.45468     5.49799e+01     3.16547e+03     4.88582e+01     3.04941e+00
   4.47922     5.51064e+01     3.13571e+03     4.96390e+01     7.89531e+00
   4.50377     5.48073e+01     3.11991e+03     4.94386e+01     7.48001e+00
   4.52831     5.48889e+01     3.11700e+03     4.78917e+01     3.12269e+00
   4.55285     5.44665e+01     3.10501e+03     4.76892e+01     1.36009e+00
   4.57740     5.43024e+01     3.09093e+03     4.80884e+01     3.54415e+00
   4.60194     5.41897e+01     3.09484e+03     4.81339e+01     3.24073e+00
   4.62649     5.39805e+01     3.10568e+03     4.84100e+01     7.14008e+00
   4.65103     5.38514e+01     3.08936e+03     4.84457e+01     2.87511e+00
   4.67557     5.36825e+01     3.07213e+03     4.82332e+01     4.03740e+00
   4.70012     5.35426e+01     3.05603e+03     4.80111e+01     7.63341e+00
   4.72466     5.32566e+01     3.03735e+03     4.67327e+01     5.89279e+00
   4.74920     5.31984e+01     3.03843e+03     4.74453e+01     1.85162e+00
   4.77375     5.30519e+01     3.02885e+03     4.68248e+01     4.68229e+00
   4.79829     5.30766e+01     3.00131e+03     4.61677e+01     3.69340e+00
   4.82284     5.29015e+01     2.97482e+03     4.68856e+01     4.45192e+00
   4.84738     5.28185e+01     2.96560e+03     4.71294e+01     5.37772e+00
   4.87192     5.25004e+01     2.94319e+03     4.59401e+01     2.16549e+00
   4.89647     5.24328e+01     2.93770e+03     4.71038e+01     1.01389e+00
   4.92101     5.24353e+01     2.95428e+03     4.80672e+01     5.53199e+00
   4.94555     5.18901e+01     2.93217e+03     4.57351e+01     1.68387e+00
   4.97010     5.19003e+01     2.93223e+03     4.57911e+01     2.40271e+00
   4.99464     5.16429e+01     2.93230e+03     4.62232e+01     7.67588e+00
   5.01919     5.16819e+01     2.90361e+03     4.59203e+01     1.31268e+00
   5.04373     5.15487e+01     2.89505e+03     4.59210e+01     2.72873e+00
   5.06827     5.14207e+01     2.88671e+03     4.65770e+01     5.07480e+00
   5.09282     5.12366e+01     2.88288e+03     4.58511e+01    -3.32287e-01
   5.11736     5.09486e+01     2.86638e+03     4.44354e+01     4.66811e-01
   5.14190     5.08281e+01     2.84575e+03     4.54179e+01     1.91231e+00
   5.16645     5.07391e+01     2.84380e+03     4.53213e+01     2.92575e+00
   5.19099     5.03882e+01     2.83581e+03     4.56032e+01     6.71723e+00
   5.21553     5.04856e+01     2.84047e+03     4.53602e+01     1.32148e+00
   5.24008     5.02636e+01     2.85238e+03     4.47950e+01     3.90128e+00
   5.26462     5.01946e+01     2.84655e+03     4.49779e+01     3.43899e+00
   5.28917     5.00059e+01     2.83410e+03     4.49614e+01     1.55553e+00
   5.31371     4.97500e+01     2.82416e+03     4.40760e+01     2.77448e+00
   5.33825     4.95613e+01     2.81108e+03     4.44710e+01     1.86605e+00
   5.36280     4.92511e+01     2.80098e+03     4.54598e+01     8.05641e+00
   5.38734     4.92911e+01     2.80661e+03     4.43121e+01    -2.01647e+00
   5.41188     4.92018e+01     2.80427e+03     4.38851e+01     4.03003e+00
   5.43643     4.89806e+01     2.78289e+03     4.40425e+01     2.00019e+00
   5.46097     4.88773e+01     2.76994e+03     4.23948e+01    -7.32954e-01
   5.48552     4.88012e+01     2.75189e+03     4.35231e+01     4.54903e-01
   5.51006     4.87271e+01     2.76025e+03     4.37724e+01     9.03738e-01
   5.53460     4.85571e+01     2.76908e+03     4.37110e+01     3.94842e+00
   5.55915     4.82703e+01     2.74163e+03     4.30954e+01    -5.48727e-01
   5.58369     4.81083e+01     2.71954e+03     4.28109e+01    -1.20559e+00
   5.60823     4.81676e+01     2.71678e+03     4.34397e+01     3.46935e+00
   5.63278     4.78556e+01     2.72158e+03     4.28758e+01     1.36619e+00
   5.65732     4.76398e+01     2.71929e+03     4.29387e+01     2.21221e+00
   5.68186     4.76829e+01     2.71965e+03     4.28187e+01     3.27993e-01
   5.70641     4.74711e+01     2.70056e+03     4.22018e+01     7.12177e-01
   5.73095     4.72234e+01     2.68999e+03     4.19050e+01     1.15323e+00
   5.75550     4.71240e+01     2.66777e+03     4.16199e+01     1.40205e+00
   5.78004     4.69743e+01     2.66091e+03     4.20572e+01     1.42756e-01
   5.80458     4.68826e+01     2.65175e+03     4.18761e+01    -4.48093e-01
   5.82913     4.66542e+01     2.64659e+03     4.28548e+01     2.99829e+00
   5.85367     4.64519e+01     2.64066e+03     4.15935e+01     1.66283e+00
   5.87821     4.63426e+01     2.61713e+03     4.12939e+01    -1.50890e+00
   5.90276     4.62709e+01     2.59474e+03     4.05037e+01     4.34966e-01
   5.92730     4.63211e+01     2.58354e+03     4.15491e+01    -1.55541e+00
   5.95185     4.60454e+01     2.56292e+03     4.07055e+01    -6.25532e-01
   5.97639     4.58641e+01     2.55799e+03     4.15383e+01     3.21302e+00
   6.00093     4.56831e+01     2.53101e+03     4.11862e+01    -1.46699e+00
   6.02548     4.54850e+01     2.52496e+03     4.05140e+01    -1.54041e+00
   6.05002     4.53943e+01     2.51957e+03     4.00949e+01    -2.93830e+00
   6.07456     4.51878e+01     2.51226e+03     4.03528e+01    -1.07541e+00
   6.09911     4.50611e+01     2.50546e+03     4.04920e+01    -4.52847e-01
   6.12365     4.48844e+01     2.48875e+03     3.94613e+01     7.18276e-01
   6.14819     4.48392e+01     2.47956e+03     3.99548e+01    -9.47496e-01
   6.17274     4.46984e+01     2.47003e+03     3.99445e+01     1.99233e+00
   6.19728     4.46099e+01     2.46483e+03     3.98999e+01     4.09198e-01
   6.22183     4.43271e+01     2.44971e+03     3.94484e+01    -9.38461e-01
   6.24637     4.43242e+01     2.44613e+03     3.89893e+01    -8.40439e-02
   6.27091     4.41132e+01     2.44628e+03     4.01758e+01     2.50853e+00
   6.29546     4.39560e+01     2.43168e+03     3.84390e+01    -1.89091e+00
   6.32000     4.37172e+01     2.41578e+03     3.91721e+01     2.36336e+00
   6.34454     4.36038e+01     2.40360e+03     3.91439e+01    -5.44971e-01
   6.36909     4.34625e+01     2.39310e+03     3.89878e+01    -7.05518e-01
   6.39363     4.33786e+01     2.38486e+03     3.87535e+01    -1.10884e+00
   6.41818     4.33338e+01     2.38232e+03     3.95917e+01     1.39067e+00
   6.44272     4.31457e+01     2.38235e+03     3.83543e+01     1.38625e+00
   6.46726     4.30127e+01     2.38130e+03     3.89584e+01     6.73171e-02
   6.49181     4.27446e+01     2.38525e+03     3.88146e+01     4.81197e-01
   6.51635     4.25636e+01     2.37659e+03     3.84774e+01     7.61233e-01
   6.54089     4.24976e+01     2.36721e+03     3.82941e+01    -1.94966e+00
   6.56544     4.23488e+01     2.36883e+03     3.83884e+01     1.42317e+00
   6.58998     4.22852e+01     2.37064e+03     3.77238e+01    -7.02389e-01
   6.61453     4.20188e+01     2.35451e+03     3.76201e+01     7.56171e-01
   6.63907     4.17888e+01     2.33197e+03     3.73985e+01     7.13755e-01
   6.66361     4.17472e+01     2.32606e+03     3.76661e+01     7.95353e-01
   6.68816     4.14810e+01     2.33082e+03     3.73533e+01     1.14725e+00
   6.71270     4.14968e+01     2.32538e+03     3.73280e+01    -1.91406e-01
   6.73724     4.12756e+01     2.31147e+03     3.68304e+01     1.54559e+00
   6.76179     4.12196e+01     2.30123e+03     3.76763e+01     1.94107e+00
   6.78633     4.10826e+01     2.29744e+03     3.74897e+01     4.42515e-01
   6.81087     4.09298e+01     2.30357e+03     3.74282e+01     1.08952e+00
   6.83542     4.08330e+01     2.30070e+03     3.71161e+01    -5.87623e-02
   6.85996     4.05527e+01     2.29604e+03     3.64758e+01     1.20969e+00
   6.88451     4.04130e+01     2.28540e+03     3.63424e+01     5.12867e-01
   6.90905     4.01949e+01     2.27472e+03     3.56461e+01    -1.48436e+00
   6.93359     4.02446e+01     2.25653e+03     3.62459e+01    -6.66323e-01
   6.95814     4.00674e+01     2.23837e+03     3.57096e+01    -2.26413e+00
   6.98268     3.98701e+01     2.22834e+03     3.59977e+01     2.39918e+00
   7.00722     3.98307e+01     2.22423e+03     3.59912e+01     6.72487e-01
   7.03177     3.96265e+01     2.21729e+03     3.56966e+01     7.17536e-01
   7.05631     3.95247e+01     2.21028e+03     3.55842e+01     5.64529e-01
   7.08086     3.93358e+01     2.20049e+03     3.54370e+01     2.17581e+00
   7.10540     3.91344e+01     2.19874e+03     3.52807e+01     1.53550e+00
   7.12994     3.91186e+01     2.19723e+03     3.58931e+01     2.00557e+00
   7.15449     3.89291e+01     2.18778e+03     3.55413e+01     1.29378e+00
   7.17903     3.87162e+01     2.17506e+03     3.53123e+01     2.94159e-01
   7.20357     3.86045e+01     2.16037e+03     3.48755e+01     5.36469e-01
   7.22812     3.85275e+01     2.14906e+03     3.50753e+01     8.42116e-01
   7.25266     3.83369e+01     2.14111e+03     3.52501e+01     1.67081e+00
   7.27720     3.81577e+01     2.13962e+03     3.48392e+01     2.35448e+00
   7.30175     3.79657e+01     2.12593e+03     3.45331e+01     1.38792e-01
   7.32629     3.78695e+01     2.11042e+03     3.43806e+01     1.92015e+00
   7.35084     3.77239e+01     2.10772e+03     3.42087e+01    -4.80438e-01
   7.37538     3.76238e+01     2.10104e+03     3.42399e+01     1.29098e+00
   7.39992     3.74952e+01     2.09078e+03     3.46111e+01     1.68217e+00
   7.42447     3.74174e+01     2.07582e+03     3.42194e+01     1.58024e+00
   7.44901     3.73254e+01     2.06193e+03     3.37163e+01    -1.48373e+00
   7.47355     3.70152e+01     2.05624e+03     3.36349e+01     1.57640e+00
   7.49810     3.68439e+01     2.05559e+03     3.38246e+01     1.15771e+00
   7.52264     3.66597e+01     2.04731e+03     3.35323e+01     1.04079e+00
   7.54719     3.66272e+01     2.04279e+03     3.33296e+01     6.77478e-02
   7.57173     3.65275e+01     2.02811e+03     3.26951e+01     5.35866e-01
   7.59627     3.63131e+01     2.03051e+03     3.34540e+01     2.13322e+00
   7.62082     3.62181e+01     2.01852e+03     3.29559e+01     4.76955e-01
   7.64536     3.60631e+01     2.01811e+03     3.28961e+01    -5.20776e-02
   7.66990     3.59262e+01     2.00654e+03     3.29224e+01     3.15326e+00
   7.69445     3.57661e+01     1.99678e+03     3.27823e+01     1.36994e+00
   7.71899     3.56766e+01     1.98705e+03     3.30224e+01     2.47411e+00
   7.74354     3.55547e+01     1.97881e+03     3.25127e+01     9.93663e-01
   7.76808     3.54309e+01     1.97299e+03     3.20909e+01     2.25897e-01
   7.79262     3.52497e+01     1.96444e+03     3.20702e+01     1.29771e+00
   7.81717     3.51824e+01     1.95803e+03     3.23737e+01     2.63106e-01
   7.84171     3.49492e+01     1.94851e+03     3.15902e+01     2.06713e-01
   7.86625     3.48205e+01     1.93829e+03     3.18885e+01     1.06014e+00
   7.89080     3.47414e+01     1.93903e+03     3.15116e+01     3.51791e-01
   7.91534     3.46338e+01     1.93514e+03     3.19153e+01     5.69016e-01
   7.93988     3.44112e+01     1.92176e+03     3.11310e+01    -4.22890e-01
   7.96443     3.42890e+01     1.91075e+03     3.12273e+01     6.46909e-01
   7.98897     3.42043e+01     1.90540e+03     3.13844e+01     1.80235e+00
   8.01352     3.39797e+01     1.90115e+03     3.10056e+01     6.43786e-01
   8.03806     3.39596e+01     1.89148e+03     3.11556e+01     4.64581e-01
   8.06260     3.37546e+01     1.88536e+03     3.13178e+01     2.16432e+00
   8.08715     3.36126e+01     1.87507e+03     3.10347e+01     2.66959e+00
   8.11169     3.35725e+01     1.87050e+03     3.06791e+01     1.21161e+00
   8.13623     3.33275e+01     1.86332e+03     3.08706e+01     6.60167e-01
   8.16078     3.32464e+01     1.85481e+03     3.01815e+01    -4.72361e-01
   8.18532     3.31044e+01     1.84375e+03     3.04574e+01     2.05760e+00
   8.20987     3.29903e+01     1.83604e+03     3.01392e+01     1.73662e+00
   8.23441     3.28776e+01     1.83064e+03     3.04209e+01     2.06639e+00
   8.25895     3.26262e+01     1.82915e+03     2.99778e+01     1.21256e+00
   8.28350     3.25453e+01     1.82569e+03     2.98092e+01     5.58208e-01
   8.30804     3.24295e+01     1.81832e+03     2.97964e+01     1.31824e+00
   8.33258     3.22664e+01     1.80549e+03     2.95979e+01     4.37874e-01
   8.35713     3.21574e+01     1.79212e+03     2.92450e+01     1.21794e+00
   8.38167     3.20169e+01     1.78026e+03     2.95537e+01     1.83550e+00
   8.40621     3.19674e+01     1.77314e+03     2.92189e+01     2.04073e+00
   8.43076     3.17901e+01     1.76856e+03     2.93888e+01     2.15865e+00
   8.45530     3.16880e+01     1.76219e+03     2.91042e+01     9.72116e-01
   8.47985     3.15367e+01     1.75941e+03     2.89260e+01     7.33336e-01
   8.50439     3.14299e+01     1.75195e+03     2.87846e+01     8.31157e-01
   8.52893     3.12638e+01     1.74476e+03     2.91037e+01     1.53904e+00
   8.55348     3.12193e+01     1.72913e+03     2.84661e+01     1.23655e+00
   8.57802     3.10557e+01     1.72333e+03     2.86240e+01     6.14469e-01
   8.60256     3.09223e+01     1.71638e+03     2.83493e+01     1.15684e+00
   8.62711     3.07517e+01     1.70673e+03     2.84902e+01     8.67081e-01
   8.65165     3.06267e+01     1.69681e+03     2.83865e+01     1.28360e+00
   8.67620     3.05640e+01     1.69463e+03     2.84758e+01     1.66017e+00
   8.70074     3.03974e+01     1.69064e+03     2.81978e+01     9.76188e-01
   8.72528     3.02620e+01     1.68623e+03     2.79973e+01     1.92615e+00
   8.74983     3.01803e+01     1.68057e+03     2.77248e+01     1.92548e+00
   8.77437     3.00361e+01     1.66836e+03     2.73223e+01     9.75665e-01
   8.79891     2.99680e+01     1.66256e+03     2.77234e+01     5.98503e-01
   8.82346     2.97801e+01     1.65931e+03     2.75332e+01     1.53107e+00
   8.84800     2.96586e+01     1.65246e+03     2.76242e+01     2.01642e+00
   8.87254     2.95246e+01     1.64688e+03     2.70844e+01     5.17069e-01
   8.89709     2.93872e+01     1.63525e+03     2.69445e+01     1.45248e+00
   8.92163     2.92867e+01     1.63103e+03     2.69326e+01     8.97513e-01
   8.94618     2.91705e+01     1.62678e+03     2.69686e+01    -1.65620e-02
   8.97072     2.91101e+01     1.62328e+03     2.69993e+01     1.13370e+00
