# Redshift space power spectrum multipoles.
# Subtracting SN=    2.58320e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.81689e+03     5.87529e+03     7.15569e+03
   0.07000     7.22517e+03     4.66471e+03    -2.38902e+03
   0.09000     4.64213e+03     1.71009e+03    -2.28902e+03
   0.11000     3.56230e+03     1.88112e+03     2.98119e+02
   0.13000     3.23383e+03     2.27687e+03     1.20497e+03
   0.15000     2.32008e+03     1.43970e+03     6.09211e+02
   0.17000     1.88186e+03     1.02055e+03    -7.00864e+02
   0.19000     1.55646e+03     7.56663e+02     2.35259e+01
   0.21000     1.40750e+03     8.72056e+02    -2.18169e+02
   0.23000     1.23097e+03     8.55471e+02     2.52955e+02
   0.25000     1.03312e+03     5.41559e+02    -3.88251e+01
   0.27000     9.66032e+02     4.87378e+02    -9.61405e+01
   0.29000     7.95624e+02     4.29381e+02    -9.69598e+01
   0.31000     7.44446e+02     5.23403e+02     3.36164e+01
   0.33000     7.25853e+02     4.93502e+02     2.27622e+02
   0.35000     5.93604e+02     3.34918e+02     1.63185e+02
   0.37000     5.51546e+02     3.29292e+02     3.62150e+01
   0.39000     5.08530e+02     3.24556e+02     5.02734e+01
   0.41000     4.79495e+02     3.11411e+02    -3.07466e+01
   0.43000     4.20563e+02     2.17627e+02     1.88118e+01
   0.45000     3.82821e+02     2.26972e+02     7.62897e+01
   0.47000     3.64810e+02     2.39229e+02     3.76045e+01
   0.49000     3.45786e+02     2.25078e+02     4.50443e+01
   0.51000     3.29572e+02     1.96459e+02    -4.04189e-01
   0.53000     2.99721e+02     1.68823e+02    -2.36575e+00
   0.55000     2.77434e+02     1.67233e+02     1.49498e+01
   0.57000     2.59893e+02     1.29113e+02     6.02678e+01
   0.59000     2.45661e+02     1.33331e+02     3.85776e+01
   0.61000     2.32752e+02     1.17801e+02    -3.75933e+00
   0.63000     2.25298e+02     1.23878e+02     3.46873e+01
   0.65000     2.06291e+02     1.04978e+02     2.80754e+01
   0.67000     1.94281e+02     1.14043e+02     1.43161e+01
   0.69000     1.90167e+02     1.08804e+02    -2.55407e-01
   0.71000     1.77900e+02     1.09442e+02     3.93124e+01
   0.73000     1.67280e+02     9.25750e+01     9.22860e+00
   0.75000     1.55103e+02     7.56947e+01     1.73930e+01
   0.77000     1.54976e+02     8.57579e+01     3.99584e+01
   0.79000     1.44434e+02     7.02955e+01     1.89310e+01
