#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   2.44210     8.27585e+01     2.17718e+03     8.31571e+01     2.61752e+01
   2.46664     8.18798e+01     2.17039e+03     8.20506e+01     2.98268e+01
   2.49118     8.26154e+01     2.14051e+03     8.22508e+01     2.18941e+01
   2.51573     8.23648e+01     2.12730e+03     8.21805e+01     1.80366e+01
   2.54027     8.24699e+01     2.11420e+03     8.16934e+01     1.45116e+01
   2.56482     8.17473e+01     2.09705e+03     7.95748e+01     8.99058e-01
   2.58936     8.17141e+01     2.07921e+03     7.97656e+01     7.93389e+00
   2.61390     8.19286e+01     2.07620e+03     8.03153e+01     2.08024e+00
   2.63845     8.10324e+01     2.04630e+03     8.03479e+01     1.60100e+01
   2.66299     8.11800e+01     2.05065e+03     8.01932e+01     1.65259e+01
   2.68753     8.08111e+01     2.05414e+03     8.03541e+01     9.53486e+00
   2.71208     8.07346e+01     2.05310e+03     7.90429e+01     3.44664e+00
   2.73662     7.98303e+01     2.04047e+03     7.90510e+01     1.43872e+01
   2.76117     7.93913e+01     2.02446e+03     8.06255e+01     2.38169e+01
   2.78571     7.94089e+01     2.00954e+03     7.81897e+01     9.19573e+00
   2.81025     7.94715e+01     1.99461e+03     7.70093e+01     3.51675e+00
   2.83480     7.93631e+01     1.99781e+03     7.91262e+01     1.39750e+01
   2.85934     7.93400e+01     1.98148e+03     7.66808e+01     1.18812e+01
   2.88388     7.87282e+01     1.97187e+03     7.63766e+01     2.02923e+01
   2.90843     7.87146e+01     1.97382e+03     7.54275e+01     3.35414e+00
   2.93297     7.88274e+01     1.98728e+03     7.75180e+01     1.43299e+01
   2.95751     7.85294e+01     1.99927e+03     7.91356e+01     3.43503e+01
   2.98206     7.77856e+01     1.98439e+03     7.60249e+01     7.43066e+00
   3.00660     7.82543e+01     1.96350e+03     7.54773e+01     7.25209e+00
   3.03115     7.75303e+01     1.95829e+03     7.55280e+01     1.97230e+01
   3.05569     7.73858e+01     1.95463e+03     7.48793e+01     9.97735e+00
   3.08023     7.72635e+01     1.95057e+03     7.62313e+01     1.86092e+01
   3.10478     7.70354e+01     1.92363e+03     7.42405e+01     1.70702e+01
   3.12932     7.69797e+01     1.89092e+03     7.42133e+01     9.51505e+00
   3.15386     7.66492e+01     1.89472e+03     7.54408e+01     1.47950e+01
   3.17841     7.68888e+01     1.88324e+03     7.47051e+01     2.04133e+01
   3.20295     7.63739e+01     1.86938e+03     7.37745e+01     2.14109e+01
   3.22750     7.61596e+01     1.86737e+03     7.23598e+01     5.10912e+00
   3.25204     7.59964e+01     1.86341e+03     7.32862e+01     6.50761e+00
   3.27658     7.57869e+01     1.86744e+03     7.38119e+01     1.09986e+01
   3.30113     7.56952e+01     1.87477e+03     7.28295e+01     6.36391e+00
   3.32567     7.49799e+01     1.88524e+03     7.27396e+01     9.18712e+00
   3.35021     7.50440e+01     1.87071e+03     7.42422e+01     2.07689e+01
   3.37476     7.50849e+01     1.85100e+03     7.20808e+01     9.76016e+00
   3.39930     7.49232e+01     1.83505e+03     7.31858e+01     1.76394e+01
   3.42385     7.45635e+01     1.82490e+03     7.17601e+01     1.21964e+01
   3.44839     7.43332e+01     1.82313e+03     7.17156e+01     1.89210e+01
   3.47293     7.43707e+01     1.82994e+03     7.27829e+01     1.80120e+01
   3.49748     7.40935e+01     1.83556e+03     7.19331e+01     2.03123e+01
   3.52202     7.34428e+01     1.82320e+03     7.15091e+01     1.22848e+01
   3.54656     7.38206e+01     1.81564e+03     7.14638e+01     1.24290e+01
   3.57111     7.31755e+01     1.80290e+03     7.03068e+01     9.96657e+00
   3.59565     7.32775e+01     1.78459e+03     6.97622e+01     9.00854e+00
   3.62019     7.29477e+01     1.78040e+03     6.98348e+01     7.75409e+00
   3.64474     7.26649e+01     1.76598e+03     6.96480e+01     9.98271e+00
   3.66928     7.26071e+01     1.75928e+03     6.91020e+01     1.06818e+01
   3.69383     7.29295e+01     1.76029e+03     7.01012e+01     4.96807e+00
   3.71837     7.20485e+01     1.75261e+03     6.89652e+01     1.03847e+01
   3.74291     7.23023e+01     1.74754e+03     6.90103e+01     1.22081e+01
   3.76746     7.16852e+01     1.73728e+03     6.86978e+01     1.29467e+01
   3.79200     7.19640e+01     1.72740e+03     6.88157e+01     1.23407e+01
   3.81654     7.16389e+01     1.72898e+03     6.81011e+01     5.66311e+00
   3.84109     7.13106e+01     1.73637e+03     6.82852e+01     1.07628e+01
   3.86563     7.16051e+01     1.72839e+03     6.86777e+01     6.93351e+00
   3.89018     7.08919e+01     1.72615e+03     6.76823e+01     1.23328e+01
   3.91472     7.09670e+01     1.71068e+03     6.70342e+01     7.81837e+00
   3.93926     7.04850e+01     1.71349e+03     6.73947e+01     1.08469e+01
   3.96381     7.05081e+01     1.69924e+03     6.69199e+01     1.19380e+01
   3.98835     7.02930e+01     1.69521e+03     6.71523e+01     1.28546e+01
   4.01289     7.02226e+01     1.70461e+03     6.79617e+01     1.80506e+01
   4.03744     7.00965e+01     1.69778e+03     6.70424e+01     1.00850e+01
   4.06198     6.99598e+01     1.68599e+03     6.65152e+01     6.27008e+00
   4.08652     6.98612e+01     1.66910e+03     6.52073e+01     4.46964e+00
   4.11107     6.92229e+01     1.67106e+03     6.63908e+01     1.16533e+01
   4.13561     6.89260e+01     1.66590e+03     6.52422e+01     6.56499e+00
   4.16016     6.91577e+01     1.66788e+03     6.62189e+01     4.97454e+00
   4.18470     6.90555e+01     1.66146e+03     6.60233e+01     1.15936e+01
   4.20924     6.84778e+01     1.66845e+03     6.57086e+01     1.32101e+01
   4.23379     6.87698e+01     1.69048e+03     6.67310e+01     1.37657e+01
   4.25833     6.82766e+01     1.68757e+03     6.53200e+01     1.39366e+01
   4.28287     6.83308e+01     1.67413e+03     6.54923e+01     8.35896e+00
   4.30742     6.82585e+01     1.65987e+03     6.46275e+01     1.05368e+01
   4.33196     6.78769e+01     1.65537e+03     6.37662e+01     9.41491e+00
   4.35651     6.78458e+01     1.65717e+03     6.58169e+01     1.47970e+01
   4.38105     6.77325e+01     1.65495e+03     6.49402e+01     1.10533e+01
   4.40559     6.72216e+01     1.64423e+03     6.32563e+01     5.35058e+00
   4.43014     6.74043e+01     1.63350e+03     6.44544e+01     1.09803e+01
   4.45468     6.70542e+01     1.63576e+03     6.26286e+01     7.31556e+00
   4.47922     6.67332e+01     1.62654e+03     6.37446e+01     1.23946e+01
   4.50377     6.67213e+01     1.61824e+03     6.36161e+01     1.29503e+01
   4.52831     6.65627e+01     1.61207e+03     6.26402e+01     4.73488e+00
   4.55285     6.62458e+01     1.60476e+03     6.29172e+01     8.63939e+00
   4.57740     6.64729e+01     1.58452e+03     6.34088e+01     6.35009e+00
   4.60194     6.59326e+01     1.58167e+03     6.25051e+01     7.22322e+00
   4.62649     6.57088e+01     1.58552e+03     6.14394e+01     1.73092e+00
   4.65103     6.55732e+01     1.57950e+03     6.16147e+01     3.72410e+00
   4.67557     6.54208e+01     1.58351e+03     6.24554e+01     1.00291e+01
   4.70012     6.51398e+01     1.57012e+03     6.19724e+01     1.14489e+01
   4.72466     6.51606e+01     1.56616e+03     6.17021e+01     7.56446e+00
   4.74920     6.50980e+01     1.56596e+03     6.18186e+01     8.14674e+00
   4.77375     6.47604e+01     1.56072e+03     6.17468e+01     1.09385e+01
   4.79829     6.46316e+01     1.55080e+03     6.18492e+01     1.03322e+01
   4.82284     6.42362e+01     1.53953e+03     6.07868e+01     9.39399e+00
   4.84738     6.42724e+01     1.54045e+03     6.07174e+01     9.63886e+00
   4.87192     6.40464e+01     1.53791e+03     6.09533e+01     1.28492e+01
   4.89647     6.37879e+01     1.52651e+03     6.00427e+01     9.88151e+00
   4.92101     6.35005e+01     1.52612e+03     6.07148e+01     8.56168e+00
   4.94555     6.34800e+01     1.51602e+03     6.02500e+01     1.03559e+01
   4.97010     6.32251e+01     1.50348e+03     5.93752e+01     5.14628e+00
   4.99464     6.34914e+01     1.49856e+03     5.95394e+01     5.22607e+00
   5.01919     6.31323e+01     1.49717e+03     5.92785e+01     2.24208e+00
   5.04373     6.29901e+01     1.49702e+03     5.99271e+01     8.22553e+00
   5.06827     6.27060e+01     1.49253e+03     5.91068e+01     5.92361e+00
   5.09282     6.24742e+01     1.47555e+03     5.88788e+01     5.56972e+00
   5.11736     6.22260e+01     1.46600e+03     5.89301e+01     7.78522e+00
   5.14190     6.21280e+01     1.45834e+03     5.80202e+01     4.66086e+00
   5.16645     6.19210e+01     1.44962e+03     5.81988e+01     5.09234e+00
   5.19099     6.17999e+01     1.44765e+03     5.84904e+01     2.81049e+00
   5.21553     6.15239e+01     1.44529e+03     5.82950e+01     6.41072e+00
   5.24008     6.14813e+01     1.43712e+03     5.80347e+01     7.28716e+00
   5.26462     6.12191e+01     1.43092e+03     5.80255e+01     7.20387e+00
   5.28917     6.08887e+01     1.42428e+03     5.74273e+01     6.01065e+00
   5.31371     6.08353e+01     1.43200e+03     5.76625e+01     9.22138e+00
   5.33825     6.04990e+01     1.43247e+03     5.73479e+01     7.04342e+00
   5.36280     6.05499e+01     1.42093e+03     5.74155e+01     4.39350e+00
   5.38734     6.02709e+01     1.40835e+03     5.69302e+01     5.63160e+00
   5.41188     6.02333e+01     1.39867e+03     5.69747e+01     1.15276e+01
   5.43643     6.00490e+01     1.39344e+03     5.70427e+01     1.05189e+01
   5.46097     5.97781e+01     1.39502e+03     5.65408e+01     9.54948e+00
   5.48552     5.97971e+01     1.39066e+03     5.61850e+01     6.88718e+00
   5.51006     5.92821e+01     1.38589e+03     5.58717e+01     3.78030e+00
   5.53460     5.89998e+01     1.37893e+03     5.59907e+01     5.64006e+00
   5.55915     5.91443e+01     1.37462e+03     5.63968e+01     8.34397e+00
   5.58369     5.89387e+01     1.36361e+03     5.54083e+01     3.16123e+00
   5.60823     5.86861e+01     1.36525e+03     5.57760e+01     8.99280e+00
   5.63278     5.85904e+01     1.35895e+03     5.49781e+01     7.39722e+00
   5.65732     5.84288e+01     1.34276e+03     5.45351e+01     4.02290e+00
   5.68186     5.81862e+01     1.34014e+03     5.44394e+01     5.36117e+00
   5.70641     5.81149e+01     1.33371e+03     5.45282e+01     4.28060e+00
   5.73095     5.78655e+01     1.32983e+03     5.45073e+01     1.00749e+01
   5.75550     5.76469e+01     1.32603e+03     5.43397e+01     7.30960e+00
   5.78004     5.71734e+01     1.32491e+03     5.40580e+01     7.71337e+00
   5.80458     5.71606e+01     1.31620e+03     5.38274e+01     6.03662e+00
   5.82913     5.68931e+01     1.30954e+03     5.39637e+01     9.09766e+00
   5.85367     5.68327e+01     1.30601e+03     5.43145e+01     7.19976e+00
   5.87821     5.67904e+01     1.29900e+03     5.34123e+01     3.55448e+00
   5.90276     5.65508e+01     1.29420e+03     5.31246e+01     6.50334e+00
   5.92730     5.65051e+01     1.28702e+03     5.32345e+01     5.14496e+00
   5.95185     5.61746e+01     1.28699e+03     5.34417e+01     7.41330e+00
   5.97639     5.60743e+01     1.27867e+03     5.30168e+01     5.58358e+00
   6.00093     5.60779e+01     1.27748e+03     5.29120e+01     8.84063e+00
   6.02548     5.56319e+01     1.26851e+03     5.21348e+01     6.51776e+00
   6.05002     5.56103e+01     1.26327e+03     5.23985e+01     5.00889e+00
   6.07456     5.54365e+01     1.26325e+03     5.24086e+01     9.18351e+00
   6.09911     5.51780e+01     1.25936e+03     5.23449e+01     8.11711e+00
   6.12365     5.50590e+01     1.24923e+03     5.18441e+01     7.96728e+00
   6.14819     5.48551e+01     1.24180e+03     5.14299e+01     5.48686e+00
   6.17274     5.46388e+01     1.23666e+03     5.12525e+01     6.37532e+00
   6.19728     5.44227e+01     1.23755e+03     5.12508e+01     6.99312e+00
   6.22183     5.42543e+01     1.23300e+03     5.05414e+01     3.22561e+00
   6.24637     5.41560e+01     1.23350e+03     5.09664e+01     6.95332e+00
   6.27091     5.38916e+01     1.23200e+03     5.07674e+01     8.44932e+00
   6.29546     5.35555e+01     1.22376e+03     5.06994e+01     4.06167e+00
   6.32000     5.36054e+01     1.22468e+03     5.05033e+01     5.71142e+00
   6.34454     5.33169e+01     1.22092e+03     5.07386e+01     5.27287e+00
   6.36909     5.31724e+01     1.21914e+03     5.06963e+01     5.23243e+00
   6.39363     5.29194e+01     1.21277e+03     5.03737e+01     8.47297e+00
   6.41818     5.29074e+01     1.20572e+03     4.99030e+01     6.51068e+00
   6.44272     5.27381e+01     1.19933e+03     4.96017e+01     6.24475e+00
   6.46726     5.25196e+01     1.18787e+03     4.95022e+01     6.00098e+00
   6.49181     5.23137e+01     1.18379e+03     4.92181e+01     6.86597e+00
   6.51635     5.22244e+01     1.17679e+03     4.89578e+01     5.01175e+00
   6.54089     5.18769e+01     1.17428e+03     4.85835e+01     5.63665e+00
   6.56544     5.18890e+01     1.16686e+03     4.86242e+01     6.79269e+00
   6.58998     5.17074e+01     1.15977e+03     4.83677e+01     5.35146e+00
   6.61453     5.15939e+01     1.15705e+03     4.90337e+01     6.96632e+00
   6.63907     5.13532e+01     1.15441e+03     4.82918e+01     3.23821e+00
   6.66361     5.12430e+01     1.15424e+03     4.79608e+01     4.80739e+00
   6.68816     5.10045e+01     1.14750e+03     4.81025e+01     5.63597e+00
   6.71270     5.09958e+01     1.14294e+03     4.79612e+01     4.44521e+00
   6.73724     5.06024e+01     1.13643e+03     4.73475e+01     6.88433e+00
   6.76179     5.03537e+01     1.12921e+03     4.68512e+01     3.26722e+00
   6.78633     5.02949e+01     1.12422e+03     4.74556e+01     5.05813e+00
   6.81087     5.00227e+01     1.12235e+03     4.68574e+01     4.03412e+00
   6.83542     4.99906e+01     1.12183e+03     4.73909e+01     6.41117e+00
   6.85996     4.98210e+01     1.11828e+03     4.70080e+01     6.91135e+00
   6.88451     4.95815e+01     1.10825e+03     4.65810e+01     5.54197e+00
   6.90905     4.94201e+01     1.10134e+03     4.60819e+01     5.09975e+00
   6.93359     4.92381e+01     1.09799e+03     4.60762e+01     2.92258e+00
   6.95814     4.90009e+01     1.09376e+03     4.55238e+01     5.14017e+00
   6.98268     4.87814e+01     1.09179e+03     4.55325e+01     5.04435e+00
   7.00722     4.87153e+01     1.08725e+03     4.57212e+01     6.49131e+00
   7.03177     4.84547e+01     1.08657e+03     4.55308e+01     4.58272e+00
   7.05631     4.82992e+01     1.08462e+03     4.53944e+01     5.06307e+00
   7.08086     4.82227e+01     1.08014e+03     4.51423e+01     5.47063e+00
   7.10540     4.79085e+01     1.08281e+03     4.55790e+01     8.24251e+00
   7.12994     4.79656e+01     1.07232e+03     4.45740e+01     3.64246e+00
   7.15449     4.76146e+01     1.06719e+03     4.48370e+01     5.14013e+00
   7.17903     4.75552e+01     1.06256e+03     4.46567e+01     6.54827e+00
   7.20357     4.72233e+01     1.05588e+03     4.43977e+01     5.88905e+00
   7.22812     4.71804e+01     1.04790e+03     4.42763e+01     5.96499e+00
   7.25266     4.69982e+01     1.04318e+03     4.38822e+01     3.96300e+00
   7.27720     4.67172e+01     1.03985e+03     4.39290e+01     6.13019e+00
   7.30175     4.65756e+01     1.03933e+03     4.38870e+01     6.86125e+00
   7.32629     4.63559e+01     1.03156e+03     4.36447e+01     5.30572e+00
   7.35084     4.62833e+01     1.02248e+03     4.28223e+01     3.64815e+00
   7.37538     4.59766e+01     1.01944e+03     4.30101e+01     5.31925e+00
   7.39992     4.59116e+01     1.01540e+03     4.27681e+01     3.32865e+00
   7.42447     4.57074e+01     1.01235e+03     4.30943e+01     5.97647e+00
   7.44901     4.55018e+01     1.01149e+03     4.27350e+01     4.40933e+00
   7.47355     4.53421e+01     1.00282e+03     4.26467e+01     3.06523e+00
   7.49810     4.52822e+01     9.97256e+02     4.27860e+01     5.71383e+00
   7.52264     4.50239e+01     9.91251e+02     4.24851e+01     4.56200e+00
   7.54719     4.48800e+01     9.82079e+02     4.19248e+01     4.81599e+00
   7.57173     4.47890e+01     9.74982e+02     4.18183e+01     2.74581e+00
   7.59627     4.45656e+01     9.70775e+02     4.16827e+01     2.26330e+00
   7.62082     4.44084e+01     9.68897e+02     4.14425e+01     4.97324e+00
   7.64536     4.42234e+01     9.62472e+02     4.15626e+01     3.72760e+00
   7.66990     4.40373e+01     9.61426e+02     4.13651e+01     4.64041e+00
   7.69445     4.38247e+01     9.56672e+02     4.14208e+01     6.30332e+00
   7.71899     4.36983e+01     9.52187e+02     4.09539e+01     3.94092e+00
   7.74354     4.35518e+01     9.52065e+02     4.11110e+01     4.22094e+00
   7.76808     4.32993e+01     9.48576e+02     4.07618e+01     4.66078e+00
   7.79262     4.32609e+01     9.41119e+02     4.03623e+01     2.98707e+00
   7.81717     4.31238e+01     9.36285e+02     4.04389e+01     4.48655e+00
   7.84171     4.29374e+01     9.31831e+02     4.03175e+01     4.74710e+00
   7.86625     4.27741e+01     9.29805e+02     4.02550e+01     4.09086e+00
   7.89080     4.25791e+01     9.28978e+02     4.02080e+01     3.67432e+00
   7.91534     4.23786e+01     9.25669e+02     3.99643e+01     3.86204e+00
   7.93988     4.22653e+01     9.20458e+02     3.99694e+01     4.51810e+00
   7.96443     4.20270e+01     9.14881e+02     3.95065e+01     3.44915e+00
   7.98897     4.18799e+01     9.08681e+02     3.91979e+01     2.70462e+00
   8.01352     4.16971e+01     9.04435e+02     3.93979e+01     5.17136e+00
   8.03806     4.15643e+01     9.01048e+02     3.88715e+01     2.21027e+00
   8.06260     4.14514e+01     8.99218e+02     3.91708e+01     3.03310e+00
   8.08715     4.12953e+01     8.95633e+02     3.88491e+01     3.90084e+00
   8.11169     4.10177e+01     8.87994e+02     3.85405e+01     2.42049e+00
   8.13623     4.09258e+01     8.82004e+02     3.85875e+01     4.33262e+00
   8.16078     4.07310e+01     8.75892e+02     3.83586e+01     4.07604e+00
   8.18532     4.06061e+01     8.75892e+02     3.82620e+01     3.96487e+00
   8.20987     4.04088e+01     8.74338e+02     3.81117e+01     4.84927e+00
   8.23441     4.02528e+01     8.68309e+02     3.78543e+01     3.82537e+00
   8.25895     4.00840e+01     8.63867e+02     3.77578e+01     3.70176e+00
   8.28350     3.99547e+01     8.60612e+02     3.74502e+01     3.17593e+00
   8.30804     3.97713e+01     8.57656e+02     3.76813e+01     4.05101e+00
   8.33258     3.96664e+01     8.52063e+02     3.73631e+01     3.44398e+00
   8.35713     3.94978e+01     8.42836e+02     3.69319e+01     2.44195e+00
   8.38167     3.93518e+01     8.38033e+02     3.66046e+01     2.72223e+00
   8.40621     3.92203e+01     8.29182e+02     3.69070e+01     3.89556e+00
   8.43076     3.89613e+01     8.23648e+02     3.65864e+01     2.70089e+00
   8.45530     3.89036e+01     8.19346e+02     3.62797e+01     3.02148e+00
   8.47985     3.86702e+01     8.17230e+02     3.62786e+01     2.99893e+00
   8.50439     3.85427e+01     8.14983e+02     3.60393e+01     2.72341e+00
   8.52893     3.84880e+01     8.11379e+02     3.59895e+01     2.22686e+00
   8.55348     3.82267e+01     8.07079e+02     3.59747e+01     2.94404e+00
   8.57802     3.81890e+01     8.04159e+02     3.57459e+01     3.02895e+00
   8.60256     3.79559e+01     8.01225e+02     3.54994e+01     2.74682e+00
   8.62711     3.77572e+01     7.96089e+02     3.52668e+01     2.72150e+00
   8.65165     3.76211e+01     7.89962e+02     3.51814e+01     3.65772e+00
   8.67620     3.74662e+01     7.85999e+02     3.51537e+01     3.61751e+00
   8.70074     3.72963e+01     7.83250e+02     3.51114e+01     2.90506e+00
   8.72528     3.71686e+01     7.79910e+02     3.50304e+01     3.71961e+00
   8.74983     3.69796e+01     7.78097e+02     3.47740e+01     2.84554e+00
   8.77437     3.68679e+01     7.76637e+02     3.45071e+01     2.37996e+00
   8.79891     3.66736e+01     7.71499e+02     3.45329e+01     3.22062e+00
   8.82346     3.65136e+01     7.67949e+02     3.41836e+01     2.63834e+00
   8.84800     3.64269e+01     7.64929e+02     3.42707e+01     2.39888e+00
   8.87254     3.62256e+01     7.59719e+02     3.39069e+01     2.17895e+00
   8.89709     3.60726e+01     7.54981e+02     3.38293e+01     2.90170e+00
   8.92163     3.60134e+01     7.52486e+02     3.37173e+01     1.38800e+00
   8.94618     3.57998e+01     7.47518e+02     3.35441e+01     2.79618e+00
   8.97072     3.55321e+01     7.41753e+02     3.32722e+01     2.06959e+00
   8.99526     3.54436e+01     7.41083e+02     3.33851e+01     2.64583e+00
