# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.43579e+06 3.37405e+10 3.03758e+10 9.71161e+10 6.78631e+10
0 0 1 1.38229e+06 2.87077e+10 2.71003e+10 4.82043e+10 6.31802e+10
0 0 2 1.33399e+06 2.62178e+10 2.63315e+10 4.64127e+10 4.97762e+10
0 0 3 1.36581e+06 2.90742e+10 3.16246e+10 3.16110e+10 3.91220e+10
0 0 4 1.26992e+06 2.14117e+10 2.37919e+10 2.50261e+10 3.55288e+10
0 0 5 1.27326e+06 2.10828e+10 2.36134e+10 2.28960e+10 3.63696e+10
0 0 6 1.20623e+06 1.66970e+10 1.78815e+10 3.13282e+10 4.05103e+10
0 0 7 1.19512e+06 1.65503e+10 1.65060e+10 3.05219e+10 5.21558e+10
0 1 0 1.39054e+06 3.25587e+10 3.19414e+10 4.09085e+10 4.60050e+10
0 1 1 1.27597e+06 2.17801e+10 2.21273e+10 3.26468e+10 4.59844e+10
0 1 2 1.40687e+06 2.94270e+10 2.80162e+10 5.78013e+10 6.08660e+10
0 1 3 1.33970e+06 2.59103e+10 2.70643e+10 6.76875e+10 4.65657e+10
0 1 4 1.29271e+06 2.33075e+10 2.61861e+10 2.56786e+10 3.59103e+10
0 1 5 1.36691e+06 2.93070e+10 3.10362e+10 3.54848e+10 4.08669e+10
0 1 6 1.37798e+06 3.01648e+10 2.65780e+10 1.86962e+11 8.70598e+10
0 1 7 1.34190e+06 2.63942e+10 2.54933e+10 1.11598e+11 7.01759e+10
0 2 0 1.33158e+06 2.80931e+10 2.72982e+10 5.78149e+10 4.87726e+10
0 2 1 1.27716e+06 2.27154e+10 2.38726e+10 3.77967e+10 4.49161e+10
0 2 2 1.29162e+06 2.29784e+10 2.54510e+10 2.57835e+10 3.76807e+10
0 2 3 1.24443e+06 1.88134e+10 2.12169e+10 1.29738e+10 3.57040e+10
0 2 4 1.15390e+06 1.37996e+10 1.60376e+10 1.41598e+10 3.08919e+10
0 2 5 1.31642e+06 2.45821e+10 2.66633e+10 2.08968e+10 3.92658e+10
0 2 6 1.50364e+06 3.87953e+10 3.77350e+10 4.04459e+10 5.92696e+10
0 2 7 1.19316e+06 1.85131e+10 1.83031e+10 5.42362e+10 4.96896e+10
0 3 0 1.27037e+06 2.11143e+10 2.27358e+10 2.03896e+10 3.84870e+10
0 3 1 1.31463e+06 2.50332e+10 2.78066e+10 1.66406e+10 3.69567e+10
0 3 2 1.17522e+06 1.46836e+10 1.67033e+10 1.63490e+10 3.59600e+10
0 3 3 1.28643e+06 2.24611e+10 2.54552e+10 2.91436e+10 3.47451e+10
0 3 4 1.24937e+06 2.09188e+10 2.45349e+10 2.16633e+10 3.07491e+10
0 3 5 1.42955e+06 3.38858e+10 3.63174e+10 3.37519e+10 4.03321e+10
0 3 6 1.27774e+06 2.30567e+10 2.31625e+10 2.31436e+10 4.83857e+10
0 3 7 1.16704e+06 1.58295e+10 1.57555e+10 3.36528e+10 5.00713e+10
0 4 0 1.42880e+06 3.49084e+10 3.55973e+10 3.61608e+10 4.79018e+10
0 4 1 1.37084e+06 2.89278e+10 2.97382e+10 4.17241e+10 4.87365e+10
0 4 2 1.27653e+06 2.32853e+10 2.43614e+10 2.89178e+10 4.24870e+10
0 4 3 1.44831e+06 3.46214e+10 3.61166e+10 5.42669e+10 4.50076e+10
0 4 4 1.31568e+06 2.45735e+10 2.70485e+10 2.75487e+10 3.63554e+10
0 4 5 1.36269e+06 2.83957e+10 2.79634e+10 6.89338e+10 5.45584e+10
0 4 6 1.26221e+06 2.06625e+10 1.81132e+10 2.51224e+10 1.00616e+11
0 4 7 1.26618e+06 2.07524e+10 1.57297e+10 8.96200e+11 2.13571e+11
0 5 0 1.28720e+06 2.29101e+10 2.39959e+10 2.09035e+10 4.39135e+10
0 5 1 1.35075e+06 2.75598e+10 2.48149e+10 6.73597e+10 7.13292e+10
0 5 2 1.49782e+06 4.09575e+10 3.30484e+10 2.64724e+11 1.09404e+11
0 5 3 1.41624e+06 3.38650e+10 3.28242e+10 5.78258e+10 5.36528e+10
0 5 4 1.28828e+06 2.34207e+10 2.65625e+10 2.34132e+10 3.46314e+10
0 5 5 1.32969e+06 2.75020e+10 2.97008e+10 2.96696e+10 4.09067e+10
0 5 6 1.12473e+06 1.30763e+10 1.30726e+10 1.40181e+10 5.25673e+10
0 5 7 1.24591e+06 2.14314e+10 2.07112e+10 1.45479e+10 6.38241e+10
0 6 0 1.34286e+06 2.89481e+10 2.80618e+10 2.18152e+10 5.62516e+10
0 6 1 1.42426e+06 3.10427e+10 2.92304e+10 2.26960e+10 6.36131e+10
0 6 2 1.50090e+06 3.83888e+10 3.58379e+10 1.61140e+11 7.25017e+10
0 6 3 1.31331e+06 2.52790e+10 2.57849e+10 4.13428e+10 4.51085e+10
0 6 4 1.33065e+06 2.45114e+10 2.72452e+10 2.91620e+10 3.74534e+10
0 6 5 1.26909e+06 2.15216e+10 2.33975e+10 2.96956e+10 3.91311e+10
0 6 6 1.24122e+06 2.10821e+10 2.19495e+10 2.93682e+10 4.25309e+10
0 6 7 1.29360e+06 2.29683e+10 2.32742e+10 4.42490e+10 4.91504e+10
0 7 0 1.56965e+06 4.69181e+10 3.45902e+10 3.92166e+11 1.39614e+11
0 7 1 1.35458e+06 2.60621e+10 2.54712e+10 2.91626e+10 5.43784e+10
0 7 2 1.50074e+06 3.70370e+10 3.78339e+10 4.26033e+10 4.93652e+10
0 7 3 1.27980e+06 2.30455e+10 2.51812e+10 1.97321e+10 3.76567e+10
0 7 4 1.42145e+06 3.31889e+10 3.41530e+10 4.61196e+10 4.59498e+10
0 7 5 1.41008e+06 3.32568e+10 3.30350e+10 7.01567e+10 5.09860e+10
0 7 6 1.39079e+06 2.97999e+10 3.06549e+10 3.94736e+10 4.74910e+10
0 7 7 1.30193e+06 2.26716e+10 2.03272e+10 1.45663e+11 8.51667e+10
1 0 0 1.21695e+06 1.82932e+10 1.91000e+10 1.77239e+10 4.44305e+10
1 0 1 1.52181e+06 4.20856e+10 3.74831e+10 1.30792e+11 6.83066e+10
1 0 2 1.43690e+06 3.56149e+10 3.42016e+10 4.73150e+10 5.49603e+10
1 0 3 1.51417e+06 3.94070e+10 4.04152e+10 4.06503e+10 4.64569e+10
1 0 4 1.39232e+06 3.04781e+10 3.13463e+10 3.98707e+10 4.60202e+10
1 0 5 1.25431e+06 2.14036e+10 2.31997e+10 1.60457e+10 3.69671e+10
1 0 6 1.11827e+06 1.31155e+10 1.42770e+10 1.66379e+10 3.75307e+10
1 0 7 1.24194e+06 2.03428e+10 2.16707e+10 1.64048e+10 4.30370e+10
1 1 0 1.32985e+06 2.54995e+10 2.48789e+10 4.38277e+10 5.12167e+10
1 1 1 1.31014e+06 2.36791e+10 2.49124e+10 1.97844e+10 4.28066e+10
1 1 2 1.51491e+06 4.15711e+10 3.96481e+10 1.11470e+11 6.11645e+10
1 1 3 1.40980e+06 3.10385e+10 3.14818e+10 5.70713e+10 5.03762e+10
1 1 4 1.28168e+06 2.16892e+10 2.34509e+10 4.53849e+10 4.03760e+10
1 1 5 1.31500e+06 2.54108e+10 2.75052e+10 3.47591e+10 3.81781e+10
1 1 6 1.29931e+06 2.47748e+10 2.53670e+10 2.35457e+10 4.49854e+10
1 1 7 1.27677e+06 2.34178e+10 2.36168e+10 2.00048e+10 5.02118e+10
1 2 0 1.15951e+06 1.59681e+10 1.59958e+10 3.25668e+10 4.68843e+10
