# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.08633e+07 2.26345e+11 2.26016e+11 3.06758e+11 3.49136e+11
0 0 1 1.13221e+07 2.58261e+11 2.56094e+11 5.82088e+11 5.06620e+11
0 0 2 1.04461e+07 1.94091e+11 1.92901e+11 1.00001e+12 5.48961e+11
0 0 3 1.00575e+07 1.71457e+11 1.71920e+11 2.13404e+11 2.96593e+11
0 1 0 1.03852e+07 1.94245e+11 1.94388e+11 3.10619e+11 3.11662e+11
0 1 1 1.00322e+07 1.62882e+11 1.63292e+11 2.17643e+11 2.99041e+11
0 1 2 1.05414e+07 2.05468e+11 2.04142e+11 7.43023e+11 5.63281e+11
0 1 3 1.01859e+07 1.80513e+11 1.79983e+11 3.66037e+11 3.96633e+11
0 2 0 1.10704e+07 2.44280e+11 2.43883e+11 3.83398e+11 3.60468e+11
0 2 1 1.10518e+07 2.41707e+11 2.41222e+11 4.30664e+11 3.75009e+11
0 2 2 1.05172e+07 2.00721e+11 2.00330e+11 3.49921e+11 3.76462e+11
0 2 3 1.01431e+07 1.75222e+11 1.75444e+11 2.41130e+11 3.12080e+11
0 3 0 1.08128e+07 2.26481e+11 2.25026e+11 4.98881e+11 4.42964e+11
0 3 1 1.13797e+07 2.64875e+11 2.63255e+11 4.38578e+11 4.50310e+11
0 3 2 1.08284e+07 2.24836e+11 2.23611e+11 4.21820e+11 5.14718e+11
0 3 3 1.03557e+07 1.88287e+11 1.88753e+11 2.27265e+11 3.03500e+11
1 0 0 1.08965e+07 2.27181e+11 2.26770e+11 3.97497e+11 3.73174e+11
1 0 1 1.11127e+07 2.48261e+11 2.47514e+11 3.49021e+11 3.90044e+11
1 0 2 9.91539e+06 1.64733e+11 1.63728e+11 4.51068e+11 4.79734e+11
1 0 3 1.01960e+07 1.75971e+11 1.75344e+11 6.27691e+11 5.01729e+11
1 1 0 1.05457e+07 1.98553e+11 1.98455e+11 3.41126e+11 3.69268e+11
1 1 1 1.01598e+07 1.76941e+11 1.77010e+11 3.60293e+11 3.45749e+11
1 1 2 1.02344e+07 1.81663e+11 1.80616e+11 3.46332e+11 4.75387e+11
1 1 3 1.07506e+07 2.19716e+11 2.18272e+11 5.20057e+11 4.83771e+11
1 2 0 1.08064e+07 2.28124e+11 2.27749e+11 4.00168e+11 3.63852e+11
1 2 1 1.03705e+07 1.91792e+11 1.91612e+11 3.77445e+11 3.51684e+11
1 2 2 1.09154e+07 2.28407e+11 2.26412e+11 9.79538e+11 5.89798e+11
