#        k       b1_x       b1_a            Pkmm
   0.03682    3.76205    3.78085     6.00175e+02
   0.06136    3.66926    3.70094     3.70294e+02
   0.08590    3.63525    3.68416     2.50647e+02
   0.11045    3.73053    3.80361     1.63521e+02
   0.13499    3.74728    3.81961     1.32073e+02
   0.15953    3.79188    3.90455     9.47014e+01
   0.18408    3.74742    3.87957     7.49455e+01
   0.20862    3.82134    3.96746     6.09668e+01
   0.23317    3.91294    4.08202     5.00644e+01
   0.25771    3.77391    3.96053     4.07229e+01
   0.28225    3.83302    4.04786     3.55689e+01
   0.30680    3.91879    4.16234     2.94753e+01
   0.33134    3.93876    4.18915     2.62595e+01
   0.35588    3.92656    4.21430     2.18775e+01
   0.38043    3.92169    4.22581     1.93483e+01
   0.40497    4.04179    4.35792     1.74270e+01
   0.42951    4.01354    4.36019     1.52918e+01
   0.45406    4.04769    4.40895     1.34871e+01
   0.47860    4.06507    4.46475     1.22429e+01
   0.50315    4.08697    4.48959     1.11898e+01
   0.52769    4.18402    4.59898     1.01340e+01
   0.55223    4.15750    4.60765     9.19950e+00
   0.57678    4.20849    4.67370     8.66601e+00
   0.60132    4.19291    4.68473     7.67803e+00
   0.62586    4.23092    4.74264     7.19050e+00
   0.65041    4.28258    4.81929     6.53388e+00
   0.67495    4.30324    4.85430     6.20573e+00
   0.69950    4.32088    4.89908     5.73440e+00
   0.72404    4.33524    4.92732     5.25869e+00
   0.74858    4.36739    4.98533     4.91675e+00
   0.77313    4.39477    5.01975     4.67705e+00
   0.79767    4.41874    5.08763     4.29200e+00
   0.82221    4.48948    5.18139     4.01295e+00
   0.84676    4.43483    5.14334     3.75866e+00
   0.87130    4.49559    5.18925     3.64736e+00
   0.89584    4.50575    5.24564     3.28493e+00
   0.92039    4.57693    5.29842     3.20924e+00
   0.94493    4.58345    5.34223     3.01476e+00
   0.96948    4.58564    5.39039     2.81042e+00
   0.99402    4.63566    5.42252     2.72387e+00
   1.01856    4.66898    5.47697     2.60439e+00
   1.04311    4.68582    5.53873     2.43822e+00
   1.06765    4.69073    5.55650     2.30464e+00
   1.09219    4.71698    5.58156     2.19325e+00
   1.11674    4.76554    5.63819     2.12853e+00
   1.14128    4.81277    5.68988     2.04486e+00
   1.16583    4.79197    5.71967     1.91620e+00
   1.19037    4.82669    5.76036     1.84543e+00
   1.21491    4.84230    5.79619     1.75815e+00
   1.23946    4.88053    5.83853     1.69586e+00
   1.26400    4.88119    5.88260     1.60240e+00
   1.28854    4.91613    5.92629     1.53592e+00
   1.31309    4.92226    5.95155     1.49572e+00
   1.33763    4.99961    6.03509     1.42570e+00
   1.36217    5.00029    6.04780     1.38256e+00
   1.38672    5.01502    6.08753     1.32652e+00
   1.41126    5.09273    6.17780     1.26951e+00
   1.43581    5.04690    6.15475     1.22714e+00
   1.46035    5.06663    6.19263     1.17507e+00
   1.48489    5.11753    6.22802     1.15206e+00
   1.50944    5.13648    6.27483     1.09936e+00
   1.53398    5.18027    6.34029     1.05767e+00
   1.55852    5.21077    6.38547     1.01757e+00
   1.58307    5.20835    6.40867     9.85948e-01
   1.60761    5.24139    6.43815     9.55706e-01
   1.63216    5.27487    6.47148     9.36849e-01
   1.65670    5.25374    6.52383     8.84959e-01
   1.68124    5.27523    6.52030     8.71192e-01
   1.70579    5.31816    6.57880     8.42035e-01
   1.73033    5.36595    6.64601     8.07057e-01
   1.75487    5.39191    6.69091     7.81780e-01
   1.77942    5.40582    6.71163     7.60889e-01
   1.80396    5.40807    6.72315     7.41874e-01
   1.82851    5.42468    6.77354     7.21350e-01
   1.85305    5.46682    6.81912     6.98584e-01
   1.87759    5.49794    6.85625     6.77355e-01
   1.90214    5.52133    6.89526     6.59390e-01
   1.92668    5.53097    6.92265     6.40877e-01
   1.95122    5.54727    6.95767     6.20696e-01
   1.97577    5.57268    6.99885     6.03339e-01
   2.00031    5.59241    7.02066     5.88729e-01
   2.02485    5.61024    7.06489     5.73189e-01
   2.04940    5.61033    7.08820     5.50739e-01
   2.07394    5.65059    7.11068     5.42918e-01
   2.09849    5.63870    7.13638     5.26272e-01
   2.12303    5.68837    7.19829     5.12088e-01
   2.14757    5.71477    7.23859     4.96975e-01
   2.17212    5.72108    7.24415     4.89985e-01
   2.19666    5.75166    7.28065     4.74698e-01
   2.22120    5.75737    7.31533     4.61290e-01
   2.24575    5.77133    7.34921     4.48112e-01
   2.27029    5.79955    7.40493     4.38028e-01
   2.29484    5.80771    7.39615     4.31287e-01
   2.31938    5.83145    7.44628     4.16822e-01
   2.34392    5.85083    7.48328     4.07409e-01
   2.36847    5.85432    7.49349     3.99861e-01
   2.39301    5.88296    7.54250     3.87463e-01
   2.41755    5.93429    7.60336     3.76732e-01
   2.44210    5.93492    7.60929     3.71663e-01
   2.46664    5.95526    7.64241     3.61908e-01
   2.49118    5.98405    7.67591     3.55044e-01
   2.51573    6.00512    7.70563     3.45813e-01
   2.54027    6.01775    7.73739     3.38230e-01
   2.56482    6.02615    7.75046     3.31273e-01
   2.58936    6.02773    7.78819     3.21736e-01
   2.61390    6.07684    7.83941     3.14811e-01
   2.63845    6.05537    7.85150     3.07060e-01
   2.66299    6.08538    7.88415     3.00160e-01
   2.68753    6.11933    7.90658     2.96838e-01
   2.71208    6.13191    7.94398     2.89408e-01
   2.73662    6.13282    7.95864     2.82278e-01
   2.76117    6.15442    8.00703     2.74905e-01
   2.78571    6.17501    8.03607     2.69193e-01
   2.81025    6.19431    8.06592     2.64185e-01
   2.83480    6.21830    8.09517     2.58632e-01
   2.85934    6.23547    8.11938     2.53727e-01
   2.88388    6.24829    8.16268     2.47080e-01
   2.90843    6.25464    8.18800     2.42178e-01
   2.93297    6.27939    8.21284     2.38154e-01
   2.95751    6.29311    8.24415     2.33065e-01
   2.98206    6.27942    8.24468     2.29066e-01
   3.00660    6.32964    8.31244     2.23094e-01
   3.03115    6.35331    8.33801     2.19885e-01
   3.05569    6.37225    8.37527     2.14033e-01
   3.08023    6.38893    8.40777     2.09515e-01
