#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   3.10478     6.54765e+01     7.00609e+03     5.53752e+01    -1.14541e+01
   3.12932     6.53147e+01     6.98890e+03     5.42118e+01     2.35593e+00
   3.15386     6.50193e+01     6.93149e+03     5.42418e+01    -3.04903e+00
   3.17841     6.53012e+01     6.96100e+03     5.55152e+01     9.74157e+00
   3.20295     6.49119e+01     6.94218e+03     5.85982e+01     1.07372e+01
   3.22750     6.50349e+01     7.02092e+03     5.63391e+01    -6.34402e+00
   3.25204     6.47013e+01     7.07085e+03     5.75232e+01     8.87343e+00
   3.27658     6.44242e+01     7.03998e+03     5.84969e+01     1.95064e+01
   3.30113     6.39067e+01     7.02246e+03     5.67998e+01     2.72087e+00
   3.32567     6.36529e+01     6.95441e+03     5.48539e+01     2.65050e+00
   3.35021     6.40386e+01     6.94597e+03     5.20148e+01    -5.24349e+00
   3.37476     6.35800e+01     6.93487e+03     5.31088e+01     1.83117e+00
   3.39930     6.35131e+01     6.94745e+03     5.68660e+01     2.41222e+00
   3.42385     6.32512e+01     6.98674e+03     5.63304e+01     9.54777e+00
   3.44839     6.28783e+01     7.02114e+03     5.88220e+01     5.07097e+00
   3.47293     6.25973e+01     6.94062e+03     5.58553e+01    -3.68674e+00
   3.49748     6.24205e+01     6.92436e+03     5.47092e+01     6.36773e+00
   3.52202     6.21468e+01     6.92710e+03     5.33349e+01    -4.97721e+00
   3.54656     6.21296e+01     6.95290e+03     5.39357e+01    -9.44992e-01
   3.57111     6.24829e+01     6.92846e+03     5.57352e+01     7.63859e+00
   3.59565     6.20639e+01     6.90872e+03     5.53451e+01     9.70924e+00
   3.62019     6.17907e+01     6.86852e+03     5.24989e+01     4.83336e+00
   3.64474     6.15583e+01     6.80890e+03     5.40218e+01     1.57088e+00
   3.66928     6.08924e+01     6.76695e+03     5.24255e+01    -4.09527e+00
   3.69383     6.09183e+01     6.77921e+03     5.21578e+01     3.96294e+00
   3.71837     6.08260e+01     6.78497e+03     5.52367e+01     8.41746e+00
   3.74291     6.05915e+01     6.80982e+03     5.16778e+01     1.39281e+00
   3.76746     6.03628e+01     6.81321e+03     5.50923e+01    -6.46188e-02
   3.79200     6.00165e+01     6.74941e+03     4.98336e+01     2.77248e+00
   3.81654     6.03754e+01     6.69009e+03     5.23847e+01     6.47117e-01
   3.84109     6.00819e+01     6.68374e+03     5.06560e+01     3.36785e+00
   3.86563     5.96458e+01     6.63235e+03     5.47096e+01     1.06344e+01
   3.89018     5.95592e+01     6.61068e+03     5.16137e+01     4.60632e+00
   3.91472     5.94056e+01     6.56485e+03     5.43631e+01     4.98014e+00
   3.93926     5.93534e+01     6.55191e+03     5.14015e+01     2.69066e+00
   3.96381     5.91896e+01     6.54828e+03     5.19297e+01     5.26533e+00
   3.98835     5.91576e+01     6.55452e+03     5.17162e+01     1.24749e+00
   4.01289     5.87668e+01     6.51861e+03     5.20782e+01     4.22811e+00
   4.03744     5.89721e+01     6.48816e+03     5.22026e+01     1.12271e+01
   4.06198     5.87209e+01     6.45402e+03     4.95355e+01    -7.35974e+00
   4.08652     5.83551e+01     6.40880e+03     5.29659e+01     2.33337e+00
   4.11107     5.81547e+01     6.35856e+03     5.04311e+01     4.99744e-02
   4.13561     5.82737e+01     6.39041e+03     5.14102e+01    -2.60465e+00
   4.16016     5.79730e+01     6.39973e+03     4.86592e+01    -1.08907e+01
   4.18470     5.80278e+01     6.34081e+03     4.99138e+01    -1.50909e+00
   4.20924     5.79315e+01     6.35279e+03     5.04866e+01     2.59691e+00
   4.23379     5.75197e+01     6.28214e+03     4.89258e+01     4.21494e+00
   4.25833     5.73470e+01     6.25540e+03     4.99836e+01     5.36323e+00
   4.28287     5.72615e+01     6.18408e+03     4.98674e+01    -5.34957e+00
   4.30742     5.68719e+01     6.12892e+03     4.91451e+01    -4.84820e+00
   4.33196     5.67163e+01     6.06305e+03     4.98017e+01    -1.27629e+00
   4.35651     5.65138e+01     6.08307e+03     4.89626e+01     3.90314e+00
   4.38105     5.61249e+01     6.08007e+03     4.96344e+01     1.58360e+00
   4.40559     5.64441e+01     6.08315e+03     4.82997e+01     8.52637e-02
   4.43014     5.62391e+01     6.08803e+03     4.77454e+01    -3.04612e+00
   4.45468     5.60210e+01     6.09299e+03     4.73883e+01     2.50038e-01
   4.47922     5.60946e+01     6.12193e+03     4.89556e+01     3.43595e+00
   4.50377     5.57894e+01     6.10558e+03     4.86517e+01     3.04651e+00
   4.52831     5.55344e+01     6.11724e+03     5.00804e+01     1.21214e+01
   4.55285     5.52481e+01     6.11498e+03     4.95758e+01     7.55533e+00
   4.57740     5.52841e+01     6.04013e+03     4.78800e+01     5.40429e+00
   4.60194     5.49956e+01     6.02203e+03     4.97839e+01     4.47071e+00
   4.62649     5.48174e+01     6.00847e+03     4.83167e+01     5.71006e-01
   4.65103     5.47706e+01     6.01393e+03     4.75477e+01    -1.81314e+00
   4.67557     5.45700e+01     6.03395e+03     4.90109e+01    -7.55296e-01
   4.70012     5.44003e+01     6.04867e+03     4.91586e+01     1.23881e+00
   4.72466     5.42104e+01     6.05732e+03     4.82098e+01     3.74525e+00
   4.74920     5.41219e+01     6.02796e+03     4.70444e+01     1.96911e+00
   4.77375     5.39929e+01     6.00538e+03     4.70894e+01     7.85071e+00
   4.79829     5.39388e+01     5.97034e+03     4.88426e+01     2.91593e+00
   4.82284     5.38120e+01     5.93738e+03     4.78285e+01     1.84358e+00
   4.84738     5.35509e+01     5.86942e+03     4.61480e+01     6.88807e+00
   4.87192     5.35323e+01     5.85326e+03     4.68178e+01     2.40205e+00
   4.89647     5.32227e+01     5.88509e+03     4.76343e+01     8.27574e+00
   4.92101     5.29655e+01     5.85173e+03     4.76043e+01     4.06543e+00
   4.94555     5.28175e+01     5.85331e+03     4.70274e+01     4.57531e+00
   4.97010     5.25824e+01     5.81104e+03     4.62449e+01     5.01377e+00
   4.99464     5.24645e+01     5.78458e+03     4.65018e+01     1.40486e+00
   5.01919     5.23746e+01     5.76453e+03     4.60503e+01     2.48533e+00
   5.04373     5.21894e+01     5.78083e+03     4.64556e+01     1.09057e+01
   5.06827     5.19307e+01     5.77014e+03     4.56647e+01     7.25313e-01
   5.09282     5.18693e+01     5.80183e+03     4.63662e+01     1.52331e+00
   5.11736     5.15814e+01     5.79591e+03     4.59761e+01    -2.80113e+00
   5.14190     5.15503e+01     5.78102e+03     4.61966e+01     4.68704e+00
   5.16645     5.15172e+01     5.74318e+03     4.64344e+01     8.54233e-02
   5.19099     5.12113e+01     5.72432e+03     4.65206e+01     7.53934e+00
   5.21553     5.09849e+01     5.70817e+03     4.63374e+01     5.97886e+00
   5.24008     5.10698e+01     5.64938e+03     4.55792e+01    -1.67334e+00
   5.26462     5.09958e+01     5.64671e+03     4.55361e+01     5.04373e+00
   5.28917     5.05336e+01     5.65129e+03     4.58162e+01     1.16821e+00
   5.31371     5.04610e+01     5.61938e+03     4.54826e+01     2.15225e+00
   5.33825     5.04746e+01     5.62223e+03     4.59419e+01     2.53962e+00
   5.36280     5.03881e+01     5.65812e+03     4.66546e+01     8.42131e+00
   5.38734     5.00295e+01     5.64527e+03     4.65679e+01     9.08153e+00
   5.41188     4.98804e+01     5.56648e+03     4.29025e+01     6.97209e-01
   5.43643     4.98012e+01     5.49736e+03     4.45182e+01     3.30965e+00
   5.46097     4.95908e+01     5.44497e+03     4.48412e+01     1.90352e+00
   5.48552     4.95573e+01     5.40730e+03     4.35573e+01     8.63475e-01
   5.51006     4.91598e+01     5.37922e+03     4.31330e+01     1.20575e+00
   5.53460     4.91273e+01     5.38069e+03     4.39991e+01     3.04074e+00
   5.55915     4.90988e+01     5.37351e+03     4.30243e+01    -5.63690e-02
   5.58369     4.89976e+01     5.35147e+03     4.41441e+01     1.13193e+00
   5.60823     4.87576e+01     5.32786e+03     4.26694e+01     4.94096e+00
   5.63278     4.85624e+01     5.30594e+03     4.38225e+01     3.12810e+00
   5.65732     4.83860e+01     5.27313e+03     4.34248e+01    -2.44769e+00
   5.68186     4.83094e+01     5.26932e+03     4.28931e+01     1.24628e+00
   5.70641     4.81282e+01     5.28549e+03     4.27535e+01    -1.16663e+00
   5.73095     4.79105e+01     5.27015e+03     4.35410e+01     3.94781e+00
   5.75550     4.78418e+01     5.26348e+03     4.29445e+01     1.27549e+00
   5.78004     4.75514e+01     5.21772e+03     4.25402e+01     6.17256e+00
   5.80458     4.75495e+01     5.20240e+03     4.26199e+01     4.20460e+00
   5.82913     4.73293e+01     5.19688e+03     4.18393e+01     3.89563e-01
   5.85367     4.71212e+01     5.19788e+03     4.32837e+01     5.31109e+00
   5.87821     4.70158e+01     5.20053e+03     4.20691e+01     2.33817e+00
   5.90276     4.68191e+01     5.19732e+03     4.25460e+01     2.91915e+00
   5.92730     4.65892e+01     5.17287e+03     4.15277e+01     9.04738e-01
   5.95185     4.64846e+01     5.16289e+03     4.26345e+01     5.71475e+00
   5.97639     4.64167e+01     5.14764e+03     4.20074e+01     2.80707e+00
   6.00093     4.62294e+01     5.13009e+03     4.27629e+01     5.47817e+00
   6.02548     4.62070e+01     5.11721e+03     4.24718e+01     2.18994e+00
   6.05002     4.58029e+01     5.09626e+03     4.00968e+01     1.79672e+00
   6.07456     4.56599e+01     5.09603e+03     4.09760e+01     4.41657e+00
   6.09911     4.55198e+01     5.08040e+03     4.04140e+01     4.55420e+00
   6.12365     4.55084e+01     5.06140e+03     4.06208e+01     4.91143e+00
   6.14819     4.54018e+01     5.05927e+03     4.14085e+01    -1.71114e+00
   6.17274     4.53289e+01     5.06029e+03     4.14634e+01     3.41588e+00
   6.19728     4.51121e+01     5.05130e+03     4.15202e+01     2.18973e+00
   6.22183     4.49910e+01     5.03062e+03     4.20763e+01     5.02445e+00
   6.24637     4.48711e+01     4.99815e+03     4.01285e+01     2.22779e+00
   6.27091     4.48223e+01     4.95031e+03     4.00248e+01     4.70814e+00
   6.29546     4.46233e+01     4.91245e+03     3.96696e+01     2.94966e+00
   6.32000     4.44011e+01     4.90249e+03     3.93521e+01     1.63308e+00
   6.34454     4.42623e+01     4.88918e+03     3.92828e+01     4.43997e+00
   6.36909     4.41109e+01     4.88970e+03     3.98162e+01     1.95415e+00
   6.39363     4.39886e+01     4.86890e+03     3.92977e+01     4.88373e+00
   6.41818     4.36583e+01     4.82567e+03     3.89933e+01     1.19447e+00
   6.44272     4.35549e+01     4.79984e+03     3.87297e+01    -2.18108e-01
   6.46726     4.34813e+01     4.79867e+03     3.92769e+01     3.35253e-01
   6.49181     4.33550e+01     4.79075e+03     4.00957e+01     4.80633e+00
   6.51635     4.31854e+01     4.78421e+03     3.89059e+01     2.51087e+00
   6.54089     4.29965e+01     4.77073e+03     3.76539e+01    -2.79829e-01
   6.56544     4.29136e+01     4.74799e+03     3.81871e+01     4.54094e+00
   6.58998     4.27556e+01     4.72458e+03     3.97996e+01     3.70528e+00
   6.61453     4.25734e+01     4.74042e+03     3.85684e+01     3.82606e+00
   6.63907     4.23848e+01     4.70301e+03     3.82227e+01     2.76866e+00
   6.66361     4.22186e+01     4.69976e+03     3.88474e+01     2.07669e+00
   6.68816     4.20839e+01     4.69892e+03     3.86835e+01     2.86422e+00
   6.71270     4.18626e+01     4.68876e+03     3.84275e+01     3.69273e+00
   6.73724     4.18218e+01     4.66515e+03     3.85524e+01     1.88931e+00
   6.76179     4.16854e+01     4.66204e+03     3.77450e+01     8.96292e-01
   6.78633     4.14407e+01     4.66572e+03     3.80264e+01     1.13402e+00
   6.81087     4.13732e+01     4.63996e+03     3.77268e+01     4.51812e+00
   6.83542     4.11771e+01     4.63411e+03     3.72712e+01     2.96813e+00
   6.85996     4.09387e+01     4.61090e+03     3.76933e+01     2.65063e+00
   6.88451     4.09028e+01     4.59056e+03     3.76910e+01     2.42596e+00
   6.90905     4.07786e+01     4.55264e+03     3.66925e+01     6.65938e-01
   6.93359     4.06319e+01     4.54663e+03     3.75148e+01     1.60632e+00
   6.95814     4.05297e+01     4.52209e+03     3.71272e+01     1.92209e+00
   6.98268     4.03772e+01     4.52596e+03     3.68673e+01    -1.54530e+00
   7.00722     4.02590e+01     4.51258e+03     3.70332e+01     2.00728e+00
   7.03177     4.00484e+01     4.49575e+03     3.68288e+01     1.07211e+00
   7.05631     3.98565e+01     4.49515e+03     3.62882e+01     5.62404e+00
   7.08086     3.96683e+01     4.48165e+03     3.57412e+01     1.73903e+00
   7.10540     3.95479e+01     4.47643e+03     3.65677e+01     1.31735e+00
   7.12994     3.95751e+01     4.45877e+03     3.52270e+01     2.36057e+00
   7.15449     3.93591e+01     4.41765e+03     3.58251e+01     2.98936e+00
   7.17903     3.92994e+01     4.40474e+03     3.54395e+01     6.68434e-01
   7.20357     3.90462e+01     4.41367e+03     3.60328e+01     1.68778e+00
   7.22812     3.89608e+01     4.40527e+03     3.61031e+01     3.40664e+00
   7.25266     3.87906e+01     4.40071e+03     3.54546e+01     2.35807e+00
   7.27720     3.86437e+01     4.36945e+03     3.51961e+01     2.01666e+00
   7.30175     3.85095e+01     4.34811e+03     3.48563e+01     1.53958e+00
   7.32629     3.83455e+01     4.31805e+03     3.54291e+01     1.07664e+00
   7.35084     3.83156e+01     4.29046e+03     3.47115e+01     2.59677e+00
   7.37538     3.81761e+01     4.25349e+03     3.48543e+01     3.27054e+00
   7.39992     3.79952e+01     4.22795e+03     3.49731e+01     3.74541e+00
   7.42447     3.77973e+01     4.20924e+03     3.47080e+01     2.58021e+00
   7.44901     3.77606e+01     4.19763e+03     3.46015e+01     5.84871e-01
   7.47355     3.74986e+01     4.19498e+03     3.50761e+01     4.02730e+00
   7.49810     3.73676e+01     4.17905e+03     3.39684e+01     3.29696e+00
   7.52264     3.71588e+01     4.18018e+03     3.40793e+01     1.83563e+00
   7.54719     3.70687e+01     4.16434e+03     3.43546e+01     3.93486e+00
   7.57173     3.69438e+01     4.13953e+03     3.34793e+01     2.37031e+00
   7.59627     3.67765e+01     4.11979e+03     3.34539e+01     1.75655e+00
   7.62082     3.67122e+01     4.09565e+03     3.39165e+01    -2.26944e-01
   7.64536     3.65394e+01     4.07786e+03     3.36330e+01     2.03988e+00
   7.66990     3.64346e+01     4.06911e+03     3.35823e+01     4.50388e-01
   7.69445     3.62020e+01     4.06247e+03     3.34544e+01     2.34972e+00
   7.71899     3.60965e+01     4.04306e+03     3.37418e+01     1.21909e+00
   7.74354     3.60145e+01     4.02789e+03     3.30114e+01     7.88540e-01
   7.76808     3.57615e+01     4.01496e+03     3.29099e+01    -1.03237e+00
   7.79262     3.57369e+01     4.00033e+03     3.25290e+01    -1.43400e+00
   7.81717     3.56119e+01     3.97978e+03     3.26873e+01     6.16186e-01
   7.84171     3.53965e+01     3.94490e+03     3.25871e+01     1.31892e+00
   7.86625     3.52784e+01     3.92543e+03     3.20072e+01     1.02107e+00
   7.89080     3.50949e+01     3.90831e+03     3.15306e+01     4.73080e-01
   7.91534     3.50253e+01     3.90099e+03     3.16074e+01     9.88473e-01
   7.93988     3.49078e+01     3.87894e+03     3.16641e+01     1.82137e+00
   7.96443     3.47080e+01     3.86117e+03     3.17138e+01     1.17015e+00
   7.98897     3.45006e+01     3.84320e+03     3.15515e+01    -1.14367e-01
   8.01352     3.43825e+01     3.82746e+03     3.12968e+01     8.17266e-01
   8.03806     3.41936e+01     3.80550e+03     3.14423e+01    -3.80885e-01
   8.06260     3.41208e+01     3.79541e+03     3.10159e+01     6.29630e-01
   8.08715     3.40383e+01     3.76943e+03     3.10700e+01     2.22707e-01
   8.11169     3.39362e+01     3.75649e+03     3.09019e+01     2.18909e+00
   8.13623     3.37258e+01     3.74768e+03     3.17863e+01     8.65217e-01
   8.16078     3.36057e+01     3.73010e+03     3.06020e+01     8.95428e-01
   8.18532     3.35608e+01     3.72613e+03     3.11753e+01     1.97563e-01
   8.20987     3.33660e+01     3.72456e+03     3.16507e+01     1.78484e+00
   8.23441     3.32185e+01     3.71815e+03     3.07171e+01     3.20858e+00
   8.25895     3.30442e+01     3.69992e+03     3.07858e+01     2.96086e+00
   8.28350     3.29492e+01     3.68407e+03     3.03470e+01     5.66604e-01
   8.30804     3.28616e+01     3.66845e+03     3.01876e+01     1.11574e+00
   8.33258     3.27119e+01     3.65050e+03     2.98097e+01    -6.32597e-01
   8.35713     3.26200e+01     3.63124e+03     2.99155e+01    -1.04026e+00
   8.38167     3.24029e+01     3.61438e+03     2.95165e+01    -8.25756e-01
   8.40621     3.23413e+01     3.61691e+03     2.97930e+01    -4.64957e-01
   8.43076     3.21598e+01     3.60868e+03     2.97475e+01     5.35457e-01
   8.45530     3.20530e+01     3.59738e+03     2.93184e+01    -3.74845e-01
   8.47985     3.19269e+01     3.60035e+03     2.97919e+01    -4.13662e-01
   8.50439     3.17543e+01     3.59060e+03     2.91219e+01     1.00796e+00
   8.52893     3.16298e+01     3.56741e+03     2.93857e+01     4.69567e-01
   8.55348     3.15084e+01     3.53420e+03     2.87432e+01    -8.03926e-01
   8.57802     3.14418e+01     3.50829e+03     2.87757e+01    -2.27976e+00
   8.60256     3.12547e+01     3.48475e+03     2.85356e+01    -9.25943e-01
   8.62711     3.11449e+01     3.46445e+03     2.88654e+01    -1.30881e+00
   8.65165     3.10021e+01     3.45189e+03     2.83720e+01    -8.15708e-01
   8.67620     3.08515e+01     3.44563e+03     2.81568e+01    -4.53344e-02
   8.70074     3.07574e+01     3.43193e+03     2.79991e+01    -5.47901e-01
   8.72528     3.05505e+01     3.41734e+03     2.82954e+01     1.40971e+00
   8.74983     3.04653e+01     3.40569e+03     2.80226e+01    -4.69742e-01
   8.77437     3.04363e+01     3.40851e+03     2.79790e+01     4.47070e-01
   8.79891     3.02332e+01     3.39505e+03     2.78742e+01     2.05263e+00
   8.82346     3.01446e+01     3.39519e+03     2.78940e+01    -1.41530e+00
   8.84800     2.99607e+01     3.37955e+03     2.79154e+01    -6.16170e-01
   8.87254     2.98824e+01     3.37027e+03     2.78896e+01     4.79391e-02
   8.89709     2.97006e+01     3.35176e+03     2.76927e+01     6.70672e-01
   8.92163     2.96751e+01     3.33256e+03     2.70885e+01    -4.71675e-01
   8.94618     2.95170e+01     3.32145e+03     2.74148e+01     1.47634e+00
