#        k       b1_x       b1_a            Pkmm
   0.03682    2.89621    2.90155     9.72578e+02
   0.06136    2.82764    2.83809     6.00686e+02
   0.08590    2.80759    2.82264     4.02908e+02
   0.11045    2.85953    2.88173     2.63876e+02
   0.13499    2.87769    2.89855     2.14490e+02
   0.15953    2.89727    2.93214     1.53679e+02
   0.18408    2.87924    2.91960     1.21183e+02
   0.20862    2.92421    2.96740     9.86080e+01
   0.23317    2.97859    3.02775     8.21122e+01
   0.25771    2.90753    2.95947     6.61662e+01
   0.28225    2.94618    3.00479     5.83324e+01
   0.30680    2.99487    3.06138     4.83227e+01
   0.33134    3.01215    3.07613     4.34938e+01
   0.35588    3.01710    3.08973     3.60105e+01
   0.38043    3.01222    3.08906     3.19469e+01
   0.40497    3.08336    3.15640     2.89613e+01
   0.42951    3.07878    3.15865     2.54899e+01
   0.45406    3.09479    3.17282     2.23904e+01
   0.47860    3.11213    3.19995     2.05236e+01
   0.50315    3.13022    3.21263     1.87124e+01
   0.52769    3.18306    3.26253     1.70159e+01
   0.55223    3.17968    3.26472     1.55240e+01
   0.57678    3.21037    3.29617     1.47112e+01
   0.60132    3.19451    3.27812     1.29834e+01
   0.62586    3.23163    3.31813     1.22408e+01
   0.65041    3.26401    3.34875     1.11218e+01
   0.67495    3.27490    3.35741     1.06124e+01
   0.69950    3.29469    3.37934     9.85039e+00
   0.72404    3.31323    3.38917     9.11907e+00
   0.74858    3.33724    3.41620     8.49820e+00
   0.77313    3.34578    3.42165     8.09121e+00
   0.79767    3.37021    3.44422     7.49524e+00
   0.82221    3.41195    3.48718     7.00284e+00
   0.84676    3.38909    3.46067     6.54272e+00
   0.87130    3.42513    3.48187     6.41085e+00
   0.89584    3.44378    3.49831     5.78466e+00
   0.92039    3.47407    3.51977     5.63472e+00
   0.94493    3.48579    3.53154     5.29168e+00
   0.96948    3.49524    3.54027     5.00829e+00
   0.99402    3.52628    3.55944     4.84791e+00
   1.01856    3.54062    3.56940     4.64934e+00
   1.04311    3.56826    3.59713     4.39183e+00
   1.06765    3.57733    3.59719     4.15659e+00
   1.09219    3.59750    3.60047     3.93804e+00
   1.11674    3.61598    3.61663     3.83901e+00
   1.14128    3.64276    3.63402     3.68563e+00
   1.16583    3.64181    3.62894     3.48996e+00
   1.19037    3.66119    3.63633     3.34454e+00
   1.21491    3.67933    3.64781     3.19951e+00
   1.23946    3.69580    3.65148     3.09322e+00
   1.26400    3.70787    3.65954     2.93160e+00
