#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   6.00093     6.28648e+01     1.10920e+03     6.00283e+01     8.41317e+00
   6.02548     6.23757e+01     1.09823e+03     5.93087e+01     6.46197e+00
   6.05002     6.23890e+01     1.09462e+03     5.84844e+01     2.47619e+00
   6.07456     6.20684e+01     1.09542e+03     5.91772e+01     6.65573e+00
   6.09911     6.16693e+01     1.09897e+03     5.88396e+01     6.72572e+00
   6.12365     6.17086e+01     1.09694e+03     5.89607e+01     4.90461e+00
   6.14819     6.14911e+01     1.09102e+03     5.85859e+01     9.20225e+00
   6.17274     6.12036e+01     1.09196e+03     5.84649e+01     1.03043e+01
   6.19728     6.11204e+01     1.08658e+03     5.83282e+01     6.53371e+00
   6.22183     6.09553e+01     1.08438e+03     5.79323e+01     5.80297e+00
   6.24637     6.07780e+01     1.08445e+03     5.78748e+01     6.79514e+00
   6.27091     6.06068e+01     1.07873e+03     5.79894e+01     7.69332e+00
   6.29546     6.01464e+01     1.07127e+03     5.72702e+01     6.27786e+00
   6.32000     5.99075e+01     1.06735e+03     5.75005e+01     6.83710e+00
   6.34454     5.98729e+01     1.06211e+03     5.71480e+01     5.59332e+00
   6.36909     5.97111e+01     1.05782e+03     5.67112e+01     5.11706e+00
   6.39363     5.96487e+01     1.05384e+03     5.67313e+01     6.24485e+00
   6.41818     5.91620e+01     1.05709e+03     5.67549e+01     5.02081e+00
   6.44272     5.92407e+01     1.04964e+03     5.66562e+01     9.17126e+00
   6.46726     5.89323e+01     1.04070e+03     5.57326e+01     3.90834e+00
   6.49181     5.88238e+01     1.03836e+03     5.59141e+01     7.69000e+00
   6.51635     5.83811e+01     1.03738e+03     5.52684e+01     5.64303e+00
   6.54089     5.82506e+01     1.03680e+03     5.60986e+01     7.67841e+00
   6.56544     5.81767e+01     1.02927e+03     5.54991e+01     5.70109e+00
   6.58998     5.79443e+01     1.02270e+03     5.50595e+01     3.33934e+00
   6.61453     5.76760e+01     1.01896e+03     5.46249e+01     4.23441e+00
   6.63907     5.75370e+01     1.01666e+03     5.43138e+01     5.45613e+00
   6.66361     5.75029e+01     1.01894e+03     5.46360e+01     5.31204e+00
   6.68816     5.71858e+01     1.01080e+03     5.42138e+01     3.86159e+00
   6.71270     5.70000e+01     1.01023e+03     5.37997e+01     3.63653e+00
   6.73724     5.68267e+01     1.01005e+03     5.38609e+01     5.70081e+00
   6.76179     5.65174e+01     1.00774e+03     5.37037e+01     5.29929e+00
   6.78633     5.63684e+01     1.00425e+03     5.33853e+01     4.64563e+00
   6.81087     5.61853e+01     1.00115e+03     5.34565e+01     3.01259e+00
   6.83542     5.59010e+01     9.95001e+02     5.27853e+01    -3.65390e-01
   6.85996     5.56985e+01     9.92284e+02     5.31220e+01     5.48167e+00
   6.88451     5.54701e+01     9.90783e+02     5.27940e+01     5.35256e+00
   6.90905     5.53371e+01     9.86186e+02     5.28277e+01     5.88614e+00
   6.93359     5.50396e+01     9.82409e+02     5.23064e+01     5.29355e+00
   6.95814     5.48982e+01     9.75909e+02     5.24212e+01     6.38437e+00
   6.98268     5.46577e+01     9.69776e+02     5.21009e+01     6.58784e+00
   7.00722     5.44556e+01     9.65359e+02     5.19314e+01     6.75179e+00
   7.03177     5.43460e+01     9.64846e+02     5.16865e+01     4.97658e+00
   7.05631     5.41913e+01     9.62946e+02     5.15897e+01     5.65688e+00
   7.08086     5.38471e+01     9.58728e+02     5.11245e+01     4.92372e+00
   7.10540     5.36366e+01     9.57100e+02     5.12783e+01     6.05673e+00
   7.12994     5.34209e+01     9.49458e+02     5.07405e+01     4.31193e+00
   7.15449     5.33932e+01     9.48074e+02     5.06401e+01     6.13027e+00
   7.17903     5.31408e+01     9.44330e+02     5.05043e+01     4.99216e+00
   7.20357     5.30296e+01     9.42745e+02     5.02821e+01     2.78512e+00
   7.22812     5.28515e+01     9.35525e+02     5.02016e+01     3.13616e+00
   7.25266     5.25285e+01     9.32908e+02     4.99618e+01     6.10157e+00
   7.27720     5.25113e+01     9.29138e+02     4.98410e+01     7.77917e+00
   7.30175     5.22076e+01     9.25501e+02     4.90690e+01     5.70711e+00
   7.32629     5.20202e+01     9.27910e+02     4.94577e+01     5.11331e+00
   7.35084     5.20037e+01     9.27909e+02     4.95973e+01     4.26251e+00
   7.37538     5.17256e+01     9.21075e+02     4.92064e+01     5.79113e+00
   7.39992     5.14051e+01     9.16618e+02     4.89223e+01     2.81134e+00
   7.42447     5.13322e+01     9.16965e+02     4.87108e+01     5.97163e+00
   7.44901     5.11259e+01     9.11711e+02     4.86002e+01     3.49833e+00
   7.47355     5.10567e+01     9.05217e+02     4.86915e+01     5.10918e+00
   7.49810     5.06385e+01     8.98707e+02     4.83015e+01     7.87054e+00
   7.52264     5.06800e+01     8.93938e+02     4.83504e+01     5.95619e+00
   7.54719     5.03613e+01     8.88869e+02     4.77716e+01     4.45033e+00
   7.57173     5.01206e+01     8.81522e+02     4.72798e+01     4.63949e+00
   7.59627     4.98623e+01     8.79358e+02     4.73016e+01     2.02162e+00
   7.62082     4.97319e+01     8.77735e+02     4.70239e+01     3.31661e+00
   7.64536     4.96550e+01     8.70161e+02     4.71202e+01     2.32602e+00
   7.66990     4.94795e+01     8.67042e+02     4.70554e+01     3.97401e+00
   7.69445     4.91435e+01     8.64696e+02     4.67558e+01     3.77937e+00
   7.71899     4.90163e+01     8.63221e+02     4.64742e+01     2.53875e+00
   7.74354     4.88256e+01     8.63527e+02     4.67727e+01     4.49318e+00
   7.76808     4.86554e+01     8.61315e+02     4.65131e+01     3.29145e+00
   7.79262     4.85242e+01     8.53328e+02     4.59432e+01     2.58175e+00
   7.81717     4.83267e+01     8.54181e+02     4.61450e+01     3.30585e+00
   7.84171     4.81042e+01     8.52248e+02     4.60155e+01     5.33629e+00
   7.86625     4.78615e+01     8.46628e+02     4.56432e+01     2.76112e+00
   7.89080     4.77653e+01     8.47186e+02     4.53270e+01     2.06775e+00
   7.91534     4.76404e+01     8.45288e+02     4.53982e+01     2.31448e+00
   7.93988     4.73543e+01     8.38899e+02     4.52894e+01     4.71425e+00
   7.96443     4.73908e+01     8.32787e+02     4.53012e+01     3.96200e+00
   7.98897     4.68750e+01     8.27509e+02     4.45929e+01     3.28653e+00
   8.01352     4.68036e+01     8.25939e+02     4.46704e+01     3.40180e+00
   8.03806     4.66326e+01     8.21836e+02     4.43912e+01     3.13045e+00
   8.06260     4.64301e+01     8.15672e+02     4.39748e+01     3.27556e+00
   8.08715     4.63900e+01     8.13268e+02     4.39749e+01     2.64411e+00
   8.11169     4.60128e+01     8.09587e+02     4.35647e+01     3.35345e+00
   8.13623     4.59640e+01     8.04736e+02     4.34033e+01     2.82644e+00
   8.16078     4.56799e+01     7.99072e+02     4.32982e+01     3.73858e+00
   8.18532     4.57011e+01     7.98034e+02     4.33090e+01     2.72359e+00
   8.20987     4.54360e+01     7.96595e+02     4.31919e+01     1.99973e+00
   8.23441     4.52074e+01     7.93539e+02     4.28155e+01     4.01777e+00
   8.25895     4.50288e+01     7.90132e+02     4.25338e+01     1.40065e+00
   8.28350     4.49607e+01     7.87613e+02     4.27665e+01     3.61237e+00
   8.30804     4.46587e+01     7.83471e+02     4.25096e+01     3.95176e+00
   8.33258     4.45416e+01     7.79340e+02     4.24187e+01     3.68892e+00
   8.35713     4.43405e+01     7.74111e+02     4.19927e+01     2.06874e+00
   8.38167     4.41234e+01     7.71409e+02     4.19678e+01     3.35971e+00
   8.40621     4.39761e+01     7.66472e+02     4.18669e+01     3.58437e+00
   8.43076     4.37805e+01     7.59649e+02     4.12950e+01     3.88014e+00
   8.45530     4.36606e+01     7.56035e+02     4.12470e+01     1.98848e+00
   8.47985     4.33992e+01     7.53219e+02     4.10511e+01     3.99757e+00
   8.50439     4.31649e+01     7.52788e+02     4.10078e+01     3.90805e+00
   8.52893     4.30739e+01     7.46744e+02     4.06075e+01     2.15480e+00
   8.55348     4.28611e+01     7.44137e+02     4.07367e+01     3.92285e+00
   8.57802     4.26352e+01     7.41808e+02     4.06356e+01     3.99061e+00
   8.60256     4.25141e+01     7.40996e+02     4.04915e+01     4.87492e+00
   8.62711     4.23759e+01     7.37683e+02     4.02867e+01     3.45667e+00
   8.65165     4.21351e+01     7.32267e+02     3.99928e+01     1.82695e+00
   8.67620     4.18984e+01     7.26957e+02     3.98310e+01     2.27515e+00
   8.70074     4.19010e+01     7.26267e+02     3.98730e+01     4.25863e+00
   8.72528     4.16097e+01     7.24104e+02     3.96142e+01     3.47620e+00
   8.74983     4.15066e+01     7.20991e+02     3.97736e+01     3.02340e+00
   8.77437     4.13882e+01     7.17057e+02     3.92397e+01     3.01229e+00
   8.79891     4.12139e+01     7.10921e+02     3.87248e+01     1.34312e+00
   8.82346     4.09971e+01     7.06817e+02     3.89787e+01     3.06580e+00
   8.84800     4.08045e+01     7.05719e+02     3.89099e+01     3.00261e+00
   8.87254     4.06914e+01     7.01452e+02     3.90381e+01     4.51183e+00
   8.89709     4.04330e+01     6.96732e+02     3.83204e+01     1.26810e+00
   8.92163     4.03727e+01     6.95008e+02     3.84650e+01     3.46914e+00
   8.94618     4.01466e+01     6.92173e+02     3.82754e+01     3.05895e+00
   8.97072     3.99789e+01     6.88097e+02     3.81657e+01     4.26810e+00
   8.99526     3.98145e+01     6.86218e+02     3.80735e+01     3.52745e+00
