# ix, iy, iz, dm, h1fid, h1new, lum, uv
2 1 0 1.01584e+07 2.93654e+11 2.93711e+11 5.07077e+11 6.53339e+11
2 1 1 9.77906e+06 2.65032e+11 2.65210e+11 5.35829e+11 6.24877e+11
2 1 2 1.00044e+07 2.92416e+11 2.92511e+11 4.99334e+11 6.28530e+11
2 1 3 1.11118e+07 3.95708e+11 3.94529e+11 7.96331e+11 7.38813e+11
2 2 0 1.02354e+07 3.11558e+11 3.11361e+11 6.55502e+11 6.62296e+11
2 2 1 1.04180e+07 3.28889e+11 3.27803e+11 9.20322e+11 7.38165e+11
2 2 2 9.61861e+06 2.54325e+11 2.54338e+11 5.02969e+11 6.47323e+11
2 2 3 1.02558e+07 3.13761e+11 3.12619e+11 9.39956e+11 7.66805e+11
2 3 0 1.04079e+07 3.26511e+11 3.25939e+11 6.92809e+11 6.90083e+11
2 3 1 1.05433e+07 3.32900e+11 3.32623e+11 6.98067e+11 6.78276e+11
2 3 2 1.01839e+07 3.04845e+11 3.04631e+11 6.04234e+11 6.67608e+11
2 3 3 1.04708e+07 3.30121e+11 3.28957e+11 1.03032e+12 7.77087e+11
3 0 0 1.11692e+07 4.10384e+11 4.08654e+11 9.84918e+11 7.71803e+11
3 0 1 1.00767e+07 2.92549e+11 2.92419e+11 5.81613e+11 6.73917e+11
3 0 2 1.06564e+07 3.57680e+11 3.56809e+11 7.65896e+11 7.19339e+11
3 0 3 1.02353e+07 3.07328e+11 3.07201e+11 5.53625e+11 6.63509e+11
3 1 0 1.02096e+07 3.02681e+11 3.02356e+11 7.02127e+11 6.71468e+11
3 1 1 9.82553e+06 2.70659e+11 2.70721e+11 4.86085e+11 6.43279e+11
3 1 2 1.06033e+07 3.45139e+11 3.44460e+11 7.24485e+11 7.05405e+11
3 1 3 1.01598e+07 2.97260e+11 2.96997e+11 6.43309e+11 6.75356e+11
3 2 0 1.04941e+07 3.40526e+11 3.40228e+11 5.85076e+11 6.71265e+11
3 2 1 1.01585e+07 2.97646e+11 2.97329e+11 6.45094e+11 6.84806e+11
3 2 2 1.02512e+07 3.14858e+11 3.14318e+11 6.77419e+11 6.85521e+11
3 2 3 1.05510e+07 3.40241e+11 3.39621e+11 6.44201e+11 7.11472e+11
3 3 0 1.09977e+07 3.88401e+11 3.87440e+11 7.34665e+11 7.28252e+11
3 3 1 9.78632e+06 2.74122e+11 2.73577e+11 6.18610e+11 6.93619e+11
3 3 2 1.05113e+07 3.30600e+11 3.30235e+11 6.97713e+11 6.89414e+11
3 3 3 9.97483e+06 2.79683e+11 2.79619e+11 5.66177e+11 6.65812e+11
