#        k    p_h_pos  p_h1_mass   p_hp_h1m   p_hp_h1m
   8.94618     4.49169e+01     6.92902e+02     4.29852e+01     3.95803e+00
   8.97072     4.46841e+01     6.88033e+02     4.24427e+01     2.43845e+00
   8.99526     4.45860e+01     6.85966e+02     4.26346e+01     3.06046e+00
   9.01981     4.44012e+01     6.80508e+02     4.22647e+01     4.00001e+00
   9.04435     4.42105e+01     6.77188e+02     4.23033e+01     4.56943e+00
   9.06889     4.39769e+01     6.73144e+02     4.18869e+01     2.93074e+00
   9.09344     4.38037e+01     6.69964e+02     4.18213e+01     4.36884e+00
   9.11798     4.36703e+01     6.65660e+02     4.16966e+01     3.87124e+00
   9.14253     4.34524e+01     6.63339e+02     4.16242e+01     4.86334e+00
   9.16707     4.32437e+01     6.57543e+02     4.08719e+01     2.23579e+00
   9.19161     4.30677e+01     6.53142e+02     4.08808e+01     2.67973e+00
   9.21616     4.29009e+01     6.49933e+02     4.08590e+01     3.78921e+00
   9.24070     4.27454e+01     6.45300e+02     4.06583e+01     2.49264e+00
   9.26524     4.26033e+01     6.44434e+02     4.05212e+01     2.78861e+00
   9.28979     4.23874e+01     6.44830e+02     4.03767e+01     2.70227e+00
   9.31433     4.22470e+01     6.43423e+02     4.01999e+01     4.17776e+00
   9.33888     4.18791e+01     6.37820e+02     4.00173e+01     4.27414e+00
   9.36342     4.18336e+01     6.34313e+02     3.98467e+01     4.22526e+00
   9.38796     4.17110e+01     6.31298e+02     3.96067e+01     3.38303e+00
   9.41251     4.15242e+01     6.28652e+02     3.95937e+01     2.95190e+00
   9.43705     4.14438e+01     6.28662e+02     3.96518e+01     3.41008e+00
   9.46159     4.10939e+01     6.27129e+02     3.93802e+01     3.66192e+00
   9.48614     4.10421e+01     6.23754e+02     3.91464e+01     2.84372e+00
   9.51068     4.09076e+01     6.20695e+02     3.90368e+01     3.53100e+00
   9.53522     4.05876e+01     6.16814e+02     3.87492e+01     3.42331e+00
   9.55977     4.04457e+01     6.15533e+02     3.84528e+01     1.14624e+00
   9.58431     4.03636e+01     6.13381e+02     3.86016e+01     3.00225e+00
   9.60886     4.00924e+01     6.08796e+02     3.82087e+01     3.67670e+00
   9.63340     3.98710e+01     6.04584e+02     3.80130e+01     4.20912e+00
   9.65794     3.96850e+01     6.02706e+02     3.82858e+01     4.68156e+00
   9.68249     3.95036e+01     5.99566e+02     3.78367e+01     4.92439e+00
   9.70703     3.93989e+01     5.96050e+02     3.76860e+01     2.05639e+00
   9.73157     3.92794e+01     5.92732e+02     3.74159e+01     1.85163e+00
   9.75612     3.90262e+01     5.90770e+02     3.73581e+01     1.76678e+00
   9.78066     3.89120e+01     5.88172e+02     3.71081e+01     2.29510e+00
   9.80521     3.86975e+01     5.85345e+02     3.69926e+01     3.26973e+00
   9.82975     3.85818e+01     5.83332e+02     3.69324e+01     3.04273e+00
   9.85429     3.84105e+01     5.79113e+02     3.68234e+01     3.36965e+00
   9.87884     3.81697e+01     5.76245e+02     3.66034e+01     3.33985e+00
   9.90338     3.81233e+01     5.74223e+02     3.66247e+01     4.35410e+00
   9.92792     3.79047e+01     5.69204e+02     3.61803e+01     3.16567e+00
   9.95247     3.77636e+01     5.65577e+02     3.60141e+01     2.72102e+00
   9.97701     3.76016e+01     5.64732e+02     3.59304e+01     3.76693e+00
  10.00155     3.74552e+01     5.61842e+02     3.58016e+01     3.50901e+00
  10.02610     3.72397e+01     5.59148e+02     3.55387e+01     2.72263e+00
  10.05064     3.71132e+01     5.57398e+02     3.53772e+01     3.88362e+00
  10.07519     3.68633e+01     5.54700e+02     3.54472e+01     4.15152e+00
  10.09973     3.67765e+01     5.50651e+02     3.50565e+01     2.12721e+00
  10.12427     3.66659e+01     5.48200e+02     3.48658e+01     2.11316e+00
  10.14882     3.65158e+01     5.46779e+02     3.48205e+01     2.72999e+00
  10.17336     3.62414e+01     5.41819e+02     3.46157e+01     2.19272e+00
  10.19790     3.61639e+01     5.38002e+02     3.45552e+01     2.97079e+00
  10.22245     3.59840e+01     5.35854e+02     3.43488e+01     2.05525e+00
  10.24699     3.58439e+01     5.33621e+02     3.42428e+01     2.29342e+00
  10.27154     3.56910e+01     5.31876e+02     3.40827e+01     1.87119e+00
  10.29608     3.55533e+01     5.28713e+02     3.40255e+01     2.47822e+00
  10.32062     3.53324e+01     5.24362e+02     3.35028e+01     1.55857e+00
  10.34517     3.51791e+01     5.20714e+02     3.32919e+01     2.20012e+00
  10.36971     3.50803e+01     5.19676e+02     3.34589e+01     1.87090e+00
  10.39425     3.49070e+01     5.16471e+02     3.32038e+01     2.35472e+00
  10.41880     3.48145e+01     5.14149e+02     3.32722e+01     3.80553e+00
  10.44334     3.46247e+01     5.10338e+02     3.28527e+01     1.54382e+00
  10.46788     3.44451e+01     5.08146e+02     3.27454e+01     1.16728e+00
  10.49243     3.43244e+01     5.07218e+02     3.27245e+01     2.56285e+00
  10.51697     3.42476e+01     5.04227e+02     3.26730e+01     1.56803e+00
  10.54152     3.40906e+01     5.01261e+02     3.25735e+01     2.32284e+00
  10.56606     3.39536e+01     4.97538e+02     3.22723e+01     1.93330e+00
  10.59060     3.37636e+01     4.94722e+02     3.20440e+01     1.75421e+00
  10.61515     3.36555e+01     4.94318e+02     3.21523e+01     1.87598e+00
  10.63969     3.34798e+01     4.92399e+02     3.18039e+01     2.31209e+00
  10.66423     3.32686e+01     4.89575e+02     3.15651e+01     9.73049e-01
  10.68878     3.32141e+01     4.87004e+02     3.16458e+01     1.66618e+00
  10.71332     3.30996e+01     4.84866e+02     3.13663e+01     1.80217e+00
  10.73787     3.29285e+01     4.82052e+02     3.13235e+01     2.12835e+00
  10.76241     3.27286e+01     4.79019e+02     3.10382e+01     1.69966e+00
  10.78695     3.26426e+01     4.77840e+02     3.10006e+01     2.01571e+00
  10.81150     3.25520e+01     4.74531e+02     3.09818e+01     1.80267e+00
  10.83604     3.23677e+01     4.72281e+02     3.08968e+01     2.51956e+00
  10.86058     3.21490e+01     4.72048e+02     3.06823e+01     2.81465e+00
  10.88513     3.20923e+01     4.69413e+02     3.05572e+01     2.13501e+00
  10.90967     3.19320e+01     4.67976e+02     3.05167e+01     2.27122e+00
  10.93422     3.17734e+01     4.66321e+02     3.01486e+01     1.49931e+00
  10.95876     3.17025e+01     4.63145e+02     3.02987e+01     2.34312e+00
  10.98330     3.15176e+01     4.59792e+02     3.01480e+01     2.20657e+00
  11.00785     3.14063e+01     4.57277e+02     2.98586e+01     1.41562e+00
  11.03239     3.13407e+01     4.56991e+02     2.98881e+01     2.30883e+00
  11.05693     3.11342e+01     4.54357e+02     2.96768e+01     1.67399e+00
  11.08148     3.10294e+01     4.52843e+02     2.97122e+01     2.30875e+00
  11.10602     3.08675e+01     4.51237e+02     2.94391e+01     2.30477e+00
  11.13056     3.07729e+01     4.48013e+02     2.92199e+01     1.70722e+00
  11.15511     3.06143e+01     4.46060e+02     2.92230e+01     1.82422e+00
  11.17965     3.05158e+01     4.41910e+02     2.90736e+01     1.56558e+00
  11.20420     3.03834e+01     4.37897e+02     2.89113e+01     1.91230e+00
  11.22874     3.02294e+01     4.36582e+02     2.87265e+01     1.13223e+00
  11.25328     3.00954e+01     4.34562e+02     2.86676e+01     9.15873e-01
  11.27783     3.00113e+01     4.32951e+02     2.85619e+01     1.33529e+00
  11.30237     2.98751e+01     4.31378e+02     2.83562e+01     1.82467e+00
  11.32691     2.97408e+01     4.30462e+02     2.85055e+01     2.24205e+00
  11.35146     2.96593e+01     4.28135e+02     2.83518e+01     1.14349e+00
  11.37600     2.95102e+01     4.24029e+02     2.81717e+01     1.22654e+00
  11.40055     2.94075e+01     4.22030e+02     2.80004e+01     1.64876e+00
  11.42509     2.92910e+01     4.20372e+02     2.80114e+01     2.70008e+00
  11.44963     2.91387e+01     4.18667e+02     2.78032e+01     1.78270e+00
  11.47418     2.90819e+01     4.18324e+02     2.79135e+01     2.77142e+00
  11.49872     2.89185e+01     4.14361e+02     2.75937e+01     2.17815e+00
  11.52326     2.88240e+01     4.12674e+02     2.73939e+01     2.17793e+00
  11.54781     2.87399e+01     4.10873e+02     2.72236e+01     2.28110e+00
  11.57235     2.85593e+01     4.08524e+02     2.72498e+01     1.72951e+00
  11.59689     2.85125e+01     4.07055e+02     2.71829e+01     2.14771e+00
  11.62144     2.83568e+01     4.04340e+02     2.69789e+01     1.68226e+00
  11.64598     2.82346e+01     4.02503e+02     2.68615e+01     1.44716e+00
  11.67053     2.81401e+01     4.00498e+02     2.68330e+01     1.84377e+00
  11.69507     2.80619e+01     3.99243e+02     2.68591e+01     2.11271e+00
  11.71961     2.79272e+01     3.98899e+02     2.67263e+01     2.32056e+00
  11.74416     2.78085e+01     3.95549e+02     2.65023e+01     2.02635e+00
  11.76870     2.76894e+01     3.94173e+02     2.63514e+01     2.36670e+00
  11.79324     2.76187e+01     3.91515e+02     2.64009e+01     2.09150e+00
  11.81779     2.75003e+01     3.89958e+02     2.62077e+01     1.70734e+00
  11.84233     2.73786e+01     3.88842e+02     2.61077e+01     2.25961e+00
  11.86688     2.72883e+01     3.85817e+02     2.60405e+01     1.93976e+00
  11.89142     2.71397e+01     3.83449e+02     2.59491e+01     1.66933e+00
  11.91596     2.70382e+01     3.82284e+02     2.58539e+01     1.61076e+00
  11.94051     2.69071e+01     3.81953e+02     2.57719e+01     2.12407e+00
  11.96505     2.68399e+01     3.80932e+02     2.56361e+01     1.30477e+00
  11.98959     2.67717e+01     3.79796e+02     2.56420e+01     1.93115e+00
  12.01414     2.66281e+01     3.76884e+02     2.54189e+01     1.74315e+00
  12.03868     2.65630e+01     3.76190e+02     2.54324e+01     1.72073e+00
  12.06322     2.64589e+01     3.74788e+02     2.53017e+01     9.23149e-01
  12.08777     2.63163e+01     3.72420e+02     2.50924e+01     1.64993e+00
  12.11231     2.62176e+01     3.70522e+02     2.49641e+01     1.19323e+00
  12.13686     2.61643e+01     3.70172e+02     2.50981e+01     1.37117e+00
  12.16140     2.60703e+01     3.68625e+02     2.49839e+01     1.38041e+00
  12.18594     2.59509e+01     3.66129e+02     2.48531e+01     2.64972e+00
  12.21049     2.58619e+01     3.63997e+02     2.47176e+01     1.61103e+00
  12.23503     2.57895e+01     3.63278e+02     2.47476e+01     1.97556e+00
  12.25957     2.57262e+01     3.61135e+02     2.45832e+01     1.81417e+00
  12.28412     2.56130e+01     3.59360e+02     2.44607e+01     1.61355e+00
  12.30866     2.55096e+01     3.58071e+02     2.44300e+01     1.59008e+00
  12.33321     2.54059e+01     3.56264e+02     2.43105e+01     1.47541e+00
  12.35775     2.53007e+01     3.54365e+02     2.41699e+01     1.29719e+00
  12.38229     2.52505e+01     3.52259e+02     2.41042e+01     1.86114e+00
  12.40684     2.51699e+01     3.51000e+02     2.39882e+01     1.55557e+00
  12.43138     2.50544e+01     3.49880e+02     2.39918e+01     2.02064e+00
  12.45592     2.49472e+01     3.49657e+02     2.38724e+01     1.05437e+00
  12.48047     2.48782e+01     3.48686e+02     2.37585e+01     1.58442e+00
  12.50501     2.48123e+01     3.46545e+02     2.37277e+01     2.04167e+00
  12.52956     2.47082e+01     3.45374e+02     2.36482e+01     1.21450e+00
  12.55410     2.46401e+01     3.45035e+02     2.35750e+01     1.48316e+00
