# Redshift space power spectrum multipoles.
# Subtracting SN=    6.10817e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.74095e+03     5.42100e+03     1.43555e+02
   0.07000     7.51721e+03     4.06346e+03     6.52460e+00
   0.09000     5.30936e+03     2.99014e+03     5.61214e+02
   0.11000     3.81041e+03     1.98405e+03     2.13605e+01
   0.13000     3.26473e+03     1.80439e+03     8.82358e+01
   0.15000     2.59464e+03     1.43073e+03     1.14778e+02
   0.17000     2.08234e+03     1.24256e+03     1.95949e+02
   0.19000     1.79020e+03     1.01883e+03     1.09408e+02
   0.21000     1.52027e+03     8.77122e+02     5.09526e+01
   0.23000     1.29710e+03     8.01907e+02     1.09923e+02
   0.25000     1.14554e+03     7.05349e+02     9.60375e+01
   0.27000     1.00787e+03     6.16670e+02     6.56648e+01
   0.29000     8.93250e+02     5.57325e+02     6.22886e+01
   0.31000     8.00333e+02     5.10777e+02     5.76433e+01
   0.33000     7.15791e+02     4.46964e+02     5.64773e+01
   0.35000     6.51149e+02     4.25672e+02     5.87349e+01
   0.37000     5.93563e+02     3.84148e+02     5.45431e+01
   0.39000     5.35930e+02     3.41476e+02     5.64935e+01
   0.41000     4.94819e+02     3.30498e+02     5.49596e+01
   0.43000     4.54497e+02     3.09635e+02     4.96789e+01
   0.45000     4.17511e+02     2.84097e+02     3.96887e+01
   0.47000     3.88638e+02     2.61953e+02     5.02085e+01
   0.49000     3.59698e+02     2.51223e+02     4.45539e+01
   0.51000     3.30936e+02     2.29319e+02     3.99243e+01
   0.53000     3.09128e+02     2.13096e+02     3.08508e+01
   0.55000     2.87389e+02     2.04872e+02     3.86831e+01
   0.57000     2.68353e+02     1.90656e+02     3.46851e+01
   0.59000     2.50361e+02     1.78432e+02     3.19851e+01
   0.61000     2.34885e+02     1.67197e+02     2.92245e+01
   0.63000     2.20696e+02     1.58754e+02     3.10842e+01
   0.65000     2.05995e+02     1.47613e+02     3.19708e+01
   0.67000     1.93784e+02     1.40452e+02     2.71657e+01
   0.69000     1.81111e+02     1.29758e+02     2.47337e+01
   0.71000     1.71440e+02     1.24621e+02     2.41908e+01
   0.73000     1.60777e+02     1.15288e+02     2.29681e+01
   0.75000     1.51458e+02     1.11474e+02     2.19096e+01
   0.77000     1.41957e+02     1.04052e+02     2.25761e+01
   0.79000     1.34222e+02     9.82329e+01     2.15902e+01
   0.81000     1.26384e+02     9.16590e+01     1.98331e+01
   0.83000     1.18294e+02     8.64062e+01     1.61725e+01
   0.85000     1.11621e+02     8.35602e+01     1.96214e+01
   0.87000     1.05469e+02     7.70996e+01     1.85603e+01
   0.89000     9.89691e+01     7.37194e+01     1.66869e+01
   0.91000     9.27319e+01     6.88936e+01     1.55827e+01
   0.93000     8.77054e+01     6.61835e+01     1.48363e+01
   0.95000     8.20777e+01     6.02656e+01     1.36820e+01
   0.97000     7.76785e+01     5.92349e+01     1.33030e+01
   0.99000     7.28802e+01     5.41962e+01     1.32387e+01
   1.01000     6.82066e+01     5.25867e+01     1.37291e+01
   1.03000     6.40305e+01     4.89772e+01     1.12176e+01
   1.05000     6.04295e+01     4.69307e+01     1.22497e+01
   1.07000     5.60964e+01     4.35552e+01     1.07675e+01
   1.09000     5.26406e+01     4.16691e+01     1.18599e+01
   1.11000     4.89458e+01     3.91975e+01     1.14227e+01
   1.13000     4.55642e+01     3.74006e+01     1.07518e+01
   1.15000     4.27277e+01     3.50287e+01     1.02195e+01
   1.17000     3.95621e+01     3.28986e+01     1.01122e+01
   1.19000     3.66548e+01     3.19617e+01     9.41477e+00
   1.21000     3.39129e+01     3.00082e+01     9.37977e+00
   1.23000     3.12144e+01     2.85275e+01     9.11825e+00
   1.25000     2.86652e+01     2.71214e+01     8.59198e+00
   1.27000     2.62106e+01     2.58988e+01     8.41284e+00
   1.29000     2.38512e+01     2.44314e+01     7.97754e+00
   1.31000     2.15942e+01     2.27693e+01     7.86745e+00
   1.33000     1.95007e+01     2.18411e+01     8.15097e+00
   1.35000     1.74343e+01     2.04531e+01     7.63006e+00
   1.37000     1.54542e+01     1.99812e+01     6.83378e+00
   1.39000     1.34621e+01     1.81545e+01     6.78052e+00
   1.41000     1.16305e+01     1.77893e+01     6.77508e+00
   1.43000     9.77449e+00     1.62857e+01     6.84890e+00
   1.45000     8.14214e+00     1.57477e+01     6.23680e+00
   1.47000     6.56351e+00     1.51507e+01     6.00717e+00
   1.49000     4.87981e+00     1.40375e+01     5.78254e+00
   1.51000     3.47413e+00     1.35346e+01     5.73438e+00
   1.53000     1.81411e+00     1.26700e+01     5.53865e+00
   1.55000     4.91209e-01     1.22219e+01     5.29409e+00
   1.57000    -1.02561e+00     1.12774e+01     5.38883e+00
   1.59000    -2.27358e+00     1.09565e+01     4.74725e+00
   1.61000    -3.53921e+00     1.04348e+01     4.83337e+00
   1.63000    -4.79540e+00     9.85756e+00     4.79226e+00
   1.65000    -6.03832e+00     9.08322e+00     4.37595e+00
   1.67000    -7.21940e+00     8.88428e+00     4.26092e+00
   1.69000    -8.37016e+00     8.43563e+00     3.98041e+00
   1.71000    -9.45279e+00     8.13372e+00     4.25555e+00
   1.73000    -1.05600e+01     7.65429e+00     3.72679e+00
   1.75000    -1.16267e+01     7.43495e+00     3.82800e+00
   1.77000    -1.25693e+01     7.15372e+00     3.61262e+00
   1.79000    -1.35848e+01     6.60040e+00     3.45063e+00
   1.81000    -1.45475e+01     6.43008e+00     3.43479e+00
   1.83000    -1.55042e+01     5.97071e+00     3.30828e+00
   1.85000    -1.63999e+01     5.91286e+00     3.26932e+00
   1.87000    -1.72640e+01     5.60990e+00     3.09372e+00
   1.89000    -1.81340e+01     5.25355e+00     3.17370e+00
   1.91000    -1.90057e+01     5.05419e+00     2.96320e+00
   1.93000    -1.97033e+01     4.81386e+00     2.98264e+00
   1.95000    -2.06069e+01     4.50789e+00     3.02224e+00
   1.97000    -2.13347e+01     4.45083e+00     2.78200e+00
   1.99000    -2.21246e+01     4.28510e+00     2.48026e+00
   2.01000    -2.28120e+01     3.97306e+00     2.61885e+00
   2.03000    -2.36019e+01     3.84565e+00     2.67120e+00
   2.05000    -2.43028e+01     3.68033e+00     2.59744e+00
   2.07000    -2.49381e+01     3.52080e+00     2.47314e+00
   2.09000    -2.56457e+01     3.29281e+00     2.58366e+00
   2.11000    -2.63203e+01     3.11463e+00     2.47423e+00
   2.13000    -2.69144e+01     3.08531e+00     2.41063e+00
   2.15000    -2.75444e+01     2.85684e+00     2.33974e+00
   2.17000    -2.81648e+01     2.78666e+00     2.29722e+00
   2.19000    -2.87801e+01     2.75799e+00     2.29934e+00
   2.21000    -2.93363e+01     2.62313e+00     2.25494e+00
   2.23000    -2.99201e+01     2.43715e+00     2.39640e+00
   2.25000    -3.04756e+01     2.34268e+00     2.30934e+00
   2.27000    -3.10372e+01     2.29910e+00     2.27873e+00
   2.29000    -3.15327e+01     2.20718e+00     2.22280e+00
   2.31000    -3.20536e+01     2.14374e+00     2.29265e+00
   2.33000    -3.25942e+01     1.97645e+00     2.22821e+00
   2.35000    -3.30932e+01     1.97576e+00     2.22328e+00
   2.37000    -3.35656e+01     1.92483e+00     2.21287e+00
   2.39000    -3.40401e+01     1.82117e+00     2.25054e+00
   2.41000    -3.44931e+01     1.74074e+00     2.31914e+00
   2.43000    -3.49707e+01     1.71567e+00     2.27607e+00
   2.45000    -3.54073e+01     1.66487e+00     2.35157e+00
   2.47000    -3.58677e+01     1.57379e+00     2.43413e+00
   2.49000    -3.62883e+01     1.47375e+00     2.34713e+00
   2.51000    -3.66909e+01     1.46039e+00     2.45175e+00
   2.53000    -3.71266e+01     1.32527e+00     2.38852e+00
   2.55000    -3.74809e+01     1.35422e+00     2.44769e+00
   2.57000    -3.78922e+01     1.32537e+00     2.52635e+00
   2.59000    -3.82805e+01     1.22994e+00     2.57517e+00
   2.61000    -3.86618e+01     1.20038e+00     2.55155e+00
   2.63000    -3.90164e+01     1.16098e+00     2.69948e+00
   2.65000    -3.93815e+01     1.13541e+00     2.71308e+00
   2.67000    -3.97393e+01     1.10283e+00     2.76858e+00
   2.69000    -4.00760e+01     1.08841e+00     2.78104e+00
   2.71000    -4.03812e+01     1.02349e+00     2.92389e+00
   2.73000    -4.07216e+01     9.88298e-01     3.01275e+00
   2.75000    -4.10454e+01     9.74596e-01     3.09276e+00
   2.77000    -4.13692e+01     9.13824e-01     3.10435e+00
   2.79000    -4.16607e+01     8.87479e-01     3.25783e+00
   2.81000    -4.19435e+01     8.80551e-01     3.37684e+00
   2.83000    -4.22335e+01     8.61093e-01     3.38891e+00
   2.85000    -4.25242e+01     8.45072e-01     3.52329e+00
   2.87000    -4.27945e+01     8.14878e-01     3.59124e+00
   2.89000    -4.30630e+01     7.66100e-01     3.67172e+00
   2.91000    -4.33093e+01     7.61565e-01     3.73948e+00
   2.93000    -4.35642e+01     7.59625e-01     3.88056e+00
   2.95000    -4.38205e+01     7.32150e-01     3.97916e+00
   2.97000    -4.40400e+01     7.24406e-01     4.14451e+00
   2.99000    -4.42893e+01     6.73998e-01     4.18688e+00
   3.01000    -4.45058e+01     6.53096e-01     4.40149e+00
   3.03000    -4.47229e+01     6.64194e-01     4.49482e+00
   3.05000    -4.49406e+01     6.35077e-01     4.60258e+00
   3.07000    -4.51515e+01     6.42741e-01     4.77026e+00
   3.09000    -4.53494e+01     6.15466e-01     4.87864e+00
   3.11000    -4.55588e+01     6.15650e-01     5.03090e+00
   3.13000    -4.57389e+01     6.28782e-01     5.14301e+00
