# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.45265e+06 5.59211e+10 5.54476e+10 9.50186e+10 9.59712e+11
0 0 1 1.39438e+06 4.85463e+10 4.79551e+10 1.53107e+11 9.69777e+11
0 0 2 1.33203e+06 4.35201e+10 4.32709e+10 7.19547e+10 9.58065e+11
0 0 3 1.37423e+06 4.83847e+10 4.82899e+10 6.76783e+10 9.50789e+11
0 0 4 1.26434e+06 3.64386e+10 3.64048e+10 5.71898e+10 9.45749e+11
0 0 5 1.26690e+06 3.53383e+10 3.54034e+10 5.01973e+10 9.41178e+11
0 0 6 1.18774e+06 2.86996e+10 2.88114e+10 3.97704e+10 9.36963e+11
0 0 7 1.17817e+06 2.83487e+10 2.83617e+10 5.33916e+10 9.42832e+11
0 1 0 1.40523e+06 5.38305e+10 5.35031e+10 9.78681e+10 9.55441e+11
0 1 1 1.26987e+06 3.71326e+10 3.67119e+10 1.22830e+11 9.64223e+11
0 1 2 1.42074e+06 5.01911e+10 4.97524e+10 1.09109e+11 9.65781e+11
0 1 3 1.34523e+06 4.40658e+10 4.39046e+10 8.76077e+10 9.51937e+11
0 1 4 1.28934e+06 3.91853e+10 3.91638e+10 6.30951e+10 9.45051e+11
0 1 5 1.37650e+06 4.88689e+10 4.88684e+10 7.12572e+10 9.44004e+11
0 1 6 1.38974e+06 5.01878e+10 5.01097e+10 7.14898e+10 9.45059e+11
0 1 7 1.34912e+06 4.48347e+10 4.46926e+10 6.75069e+10 9.51536e+11
0 2 0 1.33373e+06 4.56898e+10 4.56127e+10 5.89389e+10 9.45945e+11
0 2 1 1.27225e+06 3.81735e+10 3.81086e+10 7.43878e+10 9.49788e+11
0 2 2 1.29007e+06 3.90371e+10 3.90053e+10 6.28869e+10 9.47894e+11
0 2 3 1.23154e+06 3.21490e+10 3.21648e+10 6.21901e+10 9.44415e+11
0 2 4 1.12857e+06 2.37415e+10 2.37979e+10 4.25777e+10 9.40361e+11
0 2 5 1.31577e+06 4.12646e+10 4.12439e+10 5.73556e+10 9.47325e+11
0 2 6 1.53799e+06 6.47509e+10 6.44522e+10 1.20846e+11 9.56596e+11
0 2 7 1.17168e+06 3.07520e+10 3.07731e+10 3.67771e+10 9.42460e+11
0 3 0 1.26190e+06 3.59048e+10 3.58478e+10 7.49501e+10 9.47774e+11
0 3 1 1.31700e+06 4.20625e+10 4.15615e+10 1.34047e+11 9.57351e+11
0 3 2 1.15359e+06 2.52506e+10 2.53043e+10 3.60867e+10 9.42061e+11
0 3 3 1.28110e+06 3.80231e+10 3.79461e+10 7.05442e+10 9.45643e+11
0 3 4 1.23758e+06 3.50081e+10 3.49955e+10 5.50410e+10 9.43279e+11
0 3 5 1.45221e+06 5.69463e+10 5.68859e+10 7.40271e+10 9.49119e+11
0 3 6 1.27122e+06 3.84327e+10 3.83881e+10 5.27889e+10 9.49447e+11
0 3 7 1.14501e+06 2.68990e+10 2.69335e+10 5.61594e+10 9.42370e+11
0 4 0 1.44796e+06 5.80869e+10 5.79029e+10 9.69336e+10 9.50848e+11
0 4 1 1.38022e+06 4.84416e+10 4.83571e+10 7.94217e+10 9.50788e+11
0 4 2 1.27226e+06 3.89704e+10 3.88538e+10 6.94714e+10 9.50831e+11
0 4 3 1.47328e+06 5.81055e+10 5.78934e+10 8.25340e+10 9.56388e+11
0 4 4 1.31602e+06 4.15020e+10 4.13655e+10 8.26771e+10 9.52277e+11
0 4 5 1.36987e+06 4.74578e+10 4.72252e+10 8.38642e+10 9.53542e+11
0 4 6 1.25354e+06 3.50348e+10 3.47748e+10 9.27543e+10 9.58172e+11
0 4 7 1.25682e+06 3.50017e+10 3.48026e+10 1.07188e+11 9.49483e+11
0 5 0 1.28390e+06 3.84977e+10 3.84785e+10 4.84639e+10 9.47765e+11
0 5 1 1.35644e+06 4.61458e+10 4.58083e+10 8.75743e+10 9.59168e+11
0 5 2 1.53156e+06 6.76831e+10 6.65786e+10 1.52900e+11 9.73671e+11
0 5 3 1.42946e+06 5.58671e+10 5.52531e+10 1.06058e+11 9.67411e+11
0 5 4 1.28334e+06 3.89464e+10 3.87198e+10 7.67871e+10 9.56618e+11
0 5 5 1.33202e+06 4.57371e+10 4.54806e+10 1.15751e+11 9.51969e+11
0 5 6 1.09696e+06 2.23060e+10 2.23542e+10 3.12189e+10 9.39405e+11
0 5 7 1.23485e+06 3.57515e+10 3.56911e+10 7.74143e+10 9.45458e+11
0 6 0 1.34984e+06 4.82508e+10 4.74594e+10 1.90212e+11 9.69251e+11
0 6 1 1.44437e+06 5.27212e+10 5.22013e+10 1.05166e+11 9.68049e+11
