#        k       b1_x       b1_a            Pkmm
   0.03682    0.15038    0.18533     1.45126e+03
   0.06136    0.09146    0.13066     8.96929e+02
   0.08590    0.06292    0.09993     5.96466e+02
   0.11045    0.04104    0.08385     3.92079e+02
   0.13499    0.04003    0.07982     3.20828e+02
   0.15953    0.03142    0.07508     2.29785e+02
   0.18408    0.02609    0.07286     1.80534e+02
   0.20862    0.02232    0.07095     1.47043e+02
   0.23317    0.02482    0.06939     1.24207e+02
   0.25771    0.01800    0.06804     9.93200e+01
   0.28225    0.01357    0.06405     8.82079e+01
   0.30680    0.01649    0.06478     7.31802e+01
   0.33134    0.01358    0.06266     6.65864e+01
   0.35588    0.01528    0.06628     5.49007e+01
   0.38043    0.01413    0.06322     4.88444e+01
   0.40497    0.01197    0.06244     4.45307e+01
   0.42951    0.01197    0.06287     3.93861e+01
   0.45406    0.01251    0.06406     3.44693e+01
   0.47860    0.01116    0.06346     3.19889e+01
   0.50315    0.01014    0.06362     2.90364e+01
   0.52769    0.00963    0.06317     2.65315e+01
   0.55223    0.00840    0.06147     2.43375e+01
   0.57678    0.00916    0.06114     2.31353e+01
   0.60132    0.00774    0.06189     2.04781e+01
   0.62586    0.00928    0.06187     1.93607e+01
   0.65041    0.00807    0.06192     1.76716e+01
   0.67495    0.00855    0.06109     1.68847e+01
   0.69950    0.00844    0.06038     1.57192e+01
   0.72404    0.00764    0.06101     1.47284e+01
   0.74858    0.00677    0.06072     1.37019e+01
   0.77313    0.00764    0.05979     1.30588e+01
   0.79767    0.00726    0.05978     1.22356e+01
   0.82221    0.00717    0.06031     1.14186e+01
   0.84676    0.00678    0.06120     1.06819e+01
   0.87130    0.00679    0.05956     1.04868e+01
   0.89584    0.00649    0.05994     9.56877e+00
   0.92039    0.00676    0.05952     9.26531e+00
   0.94493    0.00714    0.06062     8.69328e+00
   0.96948    0.00697    0.05938     8.36119e+00
   0.99402    0.00613    0.05886     8.09238e+00
   1.01856    0.00498    0.05878     7.74618e+00
   1.04311    0.00632    0.05811     7.43491e+00
   1.06765    0.00610    0.05841     7.06186e+00
   1.09219    0.00544    0.05888     6.64782e+00
   1.11674    0.00597    0.05833     6.49616e+00
   1.14128    0.00557    0.05808     6.21577e+00
   1.16583    0.00514    0.05792     5.99402e+00
   1.19037    0.00555    0.05833     5.69629e+00
   1.21491    0.00503    0.05779     5.47076e+00
   1.23946    0.00552    0.05767     5.30608e+00
   1.26400    0.00508    0.05763     5.03851e+00
   1.28854    0.00539    0.05749     4.89292e+00
   1.31309    0.00494    0.05735     4.72807e+00
   1.33763    0.00487    0.05701     4.58926e+00
   1.36217    0.00497    0.05644     4.48217e+00
   1.38672    0.00489    0.05661     4.26935e+00
   1.41126    0.00485    0.05661     4.17648e+00
   1.43581    0.00524    0.05655     4.03567e+00
   1.46035    0.00407    0.05630     3.89585e+00
   1.48489    0.00490    0.05598     3.79781e+00
   1.50944    0.00485    0.05603     3.65339e+00
   1.53398    0.00438    0.05537     3.55371e+00
   1.55852    0.00400    0.05551     3.45784e+00
   1.58307    0.00456    0.05555     3.35077e+00
   1.60761    0.00438    0.05554     3.22207e+00
   1.63216    0.00419    0.05493     3.17618e+00
   1.65670    0.00455    0.05521     3.04789e+00
   1.68124    0.00454    0.05482     2.99372e+00
   1.70579    0.00449    0.05450     2.91328e+00
   1.73033    0.00460    0.05456     2.81887e+00
   1.75487    0.00426    0.05463     2.73683e+00
   1.77942    0.00443    0.05413     2.68459e+00
   1.80396    0.00435    0.05381     2.61529e+00
   1.82851    0.00380    0.05369     2.58134e+00
   1.85305    0.00410    0.05320     2.50593e+00
   1.87759    0.00375    0.05362     2.42680e+00
   1.90214    0.00378    0.05359     2.37169e+00
   1.92668    0.00387    0.05344     2.30732e+00
   1.95122    0.00399    0.05331     2.23446e+00
   1.97577    0.00375    0.05291     2.20577e+00
   2.00031    0.00356    0.05280     2.15651e+00
   2.02485    0.00384    0.05270     2.11033e+00
   2.04940    0.00366    0.05258     2.05828e+00
   2.07394    0.00374    0.05255     2.01411e+00
   2.09849    0.00353    0.05223     1.95509e+00
   2.12303    0.00375    0.05204     1.91615e+00
   2.14757    0.00391    0.05173     1.88525e+00
   2.17212    0.00383    0.05153     1.85079e+00
   2.19666    0.00330    0.05154     1.80056e+00
   2.22120    0.00343    0.05142     1.75631e+00
   2.24575    0.00383    0.05126     1.72497e+00
   2.27029    0.00350    0.05123     1.68477e+00
   2.29484    0.00352    0.05114     1.64475e+00
   2.31938    0.00324    0.05087     1.62058e+00
   2.34392    0.00362    0.05066     1.59241e+00
   2.36847    0.00330    0.05054     1.55542e+00
   2.39301    0.00306    0.05091     1.50165e+00
   2.41755    0.00341    0.05058     1.47911e+00
   2.44210    0.00337    0.05018     1.45955e+00
   2.46664    0.00294    0.05019     1.42558e+00
   2.49118    0.00329    0.04998     1.39835e+00
   2.51573    0.00353    0.04984     1.37246e+00
   2.54027    0.00319    0.04949     1.35170e+00
   2.56482    0.00308    0.04947     1.31946e+00
   2.58936    0.00333    0.04950     1.28864e+00
   2.61390    0.00337    0.04921     1.26791e+00
   2.63845    0.00312    0.04915     1.24159e+00
   2.66299    0.00322    0.04888     1.23086e+00
   2.68753    0.00306    0.04879     1.20129e+00
   2.71208    0.00321    0.04859     1.17885e+00
   2.73662    0.00324    0.04856     1.15741e+00
   2.76117    0.00316    0.04835     1.13600e+00
   2.78571    0.00328    0.04847     1.10550e+00
   2.81025    0.00311    0.04821     1.08526e+00
   2.83480    0.00313    0.04801     1.07997e+00
   2.85934    0.00312    0.04785     1.05246e+00
   2.88388    0.00320    0.04798     1.03207e+00
   2.90843    0.00310    0.04773     1.01406e+00
   2.93297    0.00319    0.04763     9.91312e-01
   2.95751    0.00314    0.04735     9.78233e-01
   2.98206    0.00289    0.04734     9.60103e-01
   3.00660    0.00294    0.04723     9.41156e-01
   3.03115    0.00306    0.04706     9.29250e-01
   3.05569    0.00279    0.04683     9.09277e-01
   3.08023    0.00295    0.04677     8.96162e-01
   3.10478    0.00302    0.04678     8.76431e-01
   3.12932    0.00289    0.04669     8.62012e-01
   3.15386    0.00290    0.04640     8.48883e-01
   3.17841    0.00269    0.04626     8.32560e-01
   3.20295    0.00294    0.04610     8.20484e-01
   3.22750    0.00279    0.04593     8.08210e-01
   3.25204    0.00280    0.04604     7.88149e-01
   3.27658    0.00291    0.04577     7.79997e-01
   3.30113    0.00284    0.04582     7.64494e-01
   3.32567    0.00271    0.04571     7.50216e-01
   3.35021    0.00264    0.04544     7.38332e-01
   3.37476    0.00278    0.04543     7.25886e-01
   3.39930    0.00274    0.04521     7.13883e-01
   3.42385    0.00270    0.04510     7.02003e-01
   3.44839    0.00273    0.04513     6.84429e-01
   3.47293    0.00261    0.04489     6.77879e-01
   3.49748    0.00274    0.04469     6.68174e-01
   3.52202    0.00271    0.04477     6.52698e-01
   3.54656    0.00256    0.04465     6.43196e-01
   3.57111    0.00277    0.04437     6.36251e-01
   3.59565    0.00268    0.04429     6.22816e-01
   3.62019    0.00256    0.04441     6.10342e-01
   3.64474    0.00268    0.04417     6.01611e-01
   3.66928    0.00272    0.04395     5.92890e-01
   3.69383    0.00290    0.04408     5.80975e-01
   3.71837    0.00262    0.04390     5.72584e-01
   3.74291    0.00255    0.04371     5.62811e-01
   3.76746    0.00257    0.04347     5.56251e-01
   3.79200    0.00260    0.04349     5.43685e-01
   3.81654    0.00269    0.04354     5.32969e-01
   3.84109    0.00259    0.04353     5.23729e-01
   3.86563    0.00267    0.04329     5.16700e-01
   3.89018    0.00256    0.04316     5.07181e-01
   3.91472    0.00250    0.04314     4.98901e-01
   3.93926    0.00266    0.04287     4.94251e-01
   3.96381    0.00246    0.04281     4.83370e-01
   3.98835    0.00255    0.04275     4.75808e-01
   4.01289    0.00249    0.04251     4.68732e-01
   4.03744    0.00253    0.04253     4.60026e-01
   4.06198    0.00233    0.04244     4.50867e-01
   4.08652    0.00255    0.04242     4.44540e-01
   4.11107    0.00246    0.04217     4.38006e-01
   4.13561    0.00248    0.04213     4.30181e-01
   4.16016    0.00254    0.04215     4.21900e-01
   4.18470    0.00252    0.04211     4.13618e-01
   4.20924    0.00255    0.04193     4.09199e-01
   4.23379    0.00244    0.04174     4.02821e-01
   4.25833    0.00241    0.04164     3.96121e-01
   4.28287    0.00252    0.04156     3.90681e-01
   4.30742    0.00250    0.04166     3.82147e-01
   4.33196    0.00256    0.04147     3.77138e-01
   4.35651    0.00255    0.04141     3.69480e-01
   4.38105    0.00242    0.04135     3.63082e-01
   4.40559    0.00245    0.04118     3.58544e-01
   4.43014    0.00248    0.04111     3.52800e-01
   4.45468    0.00227    0.04103     3.46386e-01
   4.47922    0.00237    0.04101     3.40001e-01
   4.50377    0.00251    0.04089     3.34991e-01
   4.52831    0.00239    0.04076     3.30098e-01
   4.55285    0.00245    0.04071     3.23969e-01
   4.57740    0.00246    0.04054     3.19515e-01
   4.60194    0.00227    0.04048     3.14182e-01
   4.62649    0.00243    0.04051     3.07476e-01
   4.65103    0.00236    0.04022     3.05166e-01
   4.67557    0.00226    0.04032     2.98197e-01
   4.70012    0.00243    0.04010     2.94502e-01
   4.72466    0.00239    0.04010     2.89313e-01
   4.74920    0.00241    0.03996     2.85217e-01
   4.77375    0.00242    0.03992     2.80337e-01
   4.79829    0.00232    0.03982     2.75836e-01
   4.82284    0.00241    0.03969     2.71310e-01
   4.84738    0.00245    0.03966     2.66777e-01
   4.87192    0.00243    0.03969     2.62774e-01
   4.89647    0.00228    0.03948     2.58880e-01
   4.92101    0.00236    0.03945     2.54195e-01
   4.94555    0.00232    0.03943     2.49542e-01
   4.97010    0.00228    0.03928     2.45916e-01
   4.99464    0.00238    0.03922     2.42301e-01
   5.01919    0.00240    0.03911     2.38609e-01
   5.04373    0.00240    0.03898     2.35226e-01
   5.06827    0.00240    0.03906     2.29697e-01
   5.09282    0.00231    0.03885     2.27746e-01
   5.11736    0.00243    0.03881     2.23602e-01
   5.14190    0.00241    0.03873     2.20214e-01
   5.16645    0.00239    0.03868     2.16528e-01
   5.19099    0.00235    0.03869     2.12640e-01
   5.21553    0.00233    0.03867     2.09286e-01
   5.24008    0.00235    0.03843     2.07151e-01
   5.26462    0.00238    0.03852     2.02313e-01
   5.28917    0.00236    0.03828     2.00412e-01
   5.31371    0.00233    0.03821     1.96894e-01
   5.33825    0.00230    0.03814     1.94087e-01
   5.36280    0.00229    0.03807     1.91319e-01
   5.38734    0.00240    0.03807     1.87531e-01
   5.41188    0.00228    0.03812     1.84072e-01
   5.43643    0.00219    0.03790     1.82158e-01
   5.46097    0.00227    0.03777     1.79317e-01
   5.48552    0.00228    0.03785     1.75724e-01
   5.51006    0.00225    0.03773     1.73786e-01
   5.53460    0.00230    0.03761     1.71295e-01
   5.55915    0.00219    0.03757     1.68719e-01
   5.58369    0.00224    0.03766     1.64956e-01
   5.60823    0.00224    0.03750     1.63267e-01
   5.63278    0.00225    0.03737     1.61169e-01
   5.65732    0.00227    0.03730     1.58577e-01
   5.68186    0.00225    0.03730     1.55991e-01
   5.70641    0.00225    0.03708     1.54478e-01
   5.73095    0.00221    0.03712     1.51351e-01
   5.75550    0.00226    0.03701     1.50011e-01
   5.78004    0.00228    0.03701     1.47489e-01
   5.80458    0.00222    0.03682     1.45733e-01
   5.82913    0.00226    0.03685     1.43351e-01
   5.85367    0.00218    0.03676     1.41480e-01
   5.87821    0.00224    0.03664     1.39607e-01
   5.90276    0.00218    0.03664     1.37677e-01
   5.92730    0.00218    0.03650     1.35861e-01
   5.95185    0.00218    0.03651     1.33620e-01
   5.97639    0.00219    0.03640     1.32263e-01
   6.00093    0.00210    0.03633     1.30279e-01
   6.02548    0.00223    0.03628     1.28493e-01
   6.05002    0.00217    0.03619     1.26867e-01
   6.07456    0.00224    0.03612     1.25097e-01
   6.09911    0.00213    0.03601     1.23816e-01
   6.12365    0.00213    0.03607     1.21840e-01
   6.14819    0.00215    0.03592     1.20889e-01
   6.17274    0.00208    0.03585     1.18925e-01
   6.19728    0.00219    0.03579     1.17824e-01
   6.22183    0.00215    0.03570     1.16417e-01
   6.24637    0.00215    0.03561     1.14690e-01
   6.27091    0.00214    0.03550     1.13560e-01
