#        k       b1_x       b1_a            Pkmm
   0.03682    2.35035    4.16190     1.17648e+03
   0.06136    3.09261    4.77856     7.26870e+02
   0.08590    3.30211    5.66151     4.85621e+02
   0.11045    3.53138    6.73898     3.18584e+02
   0.13499    3.37121    7.57472     2.59735e+02
   0.15953    2.75650    8.23031     1.86058e+02
   0.18408    3.04751    9.29878     1.46473e+02
   0.20862    3.48846   10.50865     1.19229e+02
   0.23317    3.64206   11.24009     9.99285e+01
   0.25771    3.17019   11.99530     8.02229e+01
   0.28225    3.33326   12.69544     7.09804e+01
   0.30680    3.97027   13.96844     5.88281e+01
   0.33134    3.03045   14.44335     5.32082e+01
   0.35588    3.50585   15.78456     4.39569e+01
   0.38043    2.86663   16.60822     3.90500e+01
   0.40497    4.49466   18.17804     3.54958e+01
   0.42951    3.48046   18.90954     3.13054e+01
   0.45406    2.96534   20.09502     2.74497e+01
   0.47860    3.61497   20.85203     2.52963e+01
   0.50315    3.59806   21.69828     2.30210e+01
   0.52769    3.78600   22.67393     2.09790e+01
   0.55223    3.67119   23.68762     1.91879e+01
   0.57678    3.67539   23.93951     1.82155e+01
   0.60132    3.52925   26.01228     1.60819e+01
   0.62586    3.60980   26.49786     1.51910e+01
   0.65041    3.83852   27.80406     1.38225e+01
   0.67495    4.08100   28.37150     1.32025e+01
   0.69950    4.02668   29.62629     1.22742e+01
   0.72404    4.04537   30.40168     1.14236e+01
   0.74858    4.51354   31.64311     1.06350e+01
   0.77313    3.95464   32.14550     1.01280e+01
   0.79767    4.38391   33.43396     9.43131e+00
   0.82221    4.25592   34.43158     8.80753e+00
   0.84676    4.37831   35.58646     8.22872e+00
   0.87130    4.11590   36.10250     8.07882e+00
   0.89584    4.29285   37.49939     7.31867e+00
   0.92039    4.34455   37.95953     7.11037e+00
   0.94493    4.20119   39.87023     6.67381e+00
   0.96948    3.83983   40.46150     6.36724e+00
   0.99402    4.58516   40.92450     6.16037e+00
   1.01856    4.58906   41.76962     5.90561e+00
   1.04311    4.88615   42.91881     5.61641e+00
   1.06765    4.26334   43.98175     5.32279e+00
   1.09219    4.35527   45.17932     5.02874e+00
   1.11674    4.96751   45.72756     4.90837e+00
   1.14128    4.75630   46.77993     4.70494e+00
   1.16583    4.65575   47.50069     4.49199e+00
   1.19037    4.95964   48.82097     4.28807e+00
   1.21491    4.66688   49.67051     4.10891e+00
   1.23946    4.49612   50.19735     3.97900e+00
   1.26400    4.72612   51.82043     3.77470e+00
   1.28854    4.78625   52.59792     3.64617e+00
   1.31309    5.08141   53.44599     3.53700e+00
   1.33763    4.63171   54.11336     3.41169e+00
   1.36217    5.02886   54.79914     3.33434e+00
   1.38672    4.77148   56.04553     3.17382e+00
   1.41126    5.05446   56.61653     3.09886e+00
   1.43581    4.61878   57.67711     2.98222e+00
   1.46035    5.18504   58.32915     2.87251e+00
   1.48489    5.09115   59.05228     2.81135e+00
   1.50944    5.15653   60.07160     2.69251e+00
   1.53398    5.19299   61.13865     2.61247e+00
   1.55852    5.21067   62.17358     2.53588e+00
   1.58307    5.35845   63.05051     2.44877e+00
   1.60761    5.17760   63.93399     2.36263e+00
   1.63216    5.15072   64.42638     2.32848e+00
   1.65670    5.36373   65.82607     2.22214e+00
   1.68124    5.32653   66.50603     2.18140e+00
   1.70579    4.88927   67.10710     2.12399e+00
   1.73033    5.19855   68.05395     2.05658e+00
   1.75487    5.24973   68.80390     1.99290e+00
   1.77942    5.52826   69.66426     1.94365e+00
   1.80396    5.64400   70.39082     1.89443e+00
   1.82851    5.42559   70.66600     1.87150e+00
   1.85305    5.65800   71.84811     1.81104e+00
   1.87759    5.70890   72.63019     1.75420e+00
   1.90214    5.16691   73.46701     1.70914e+00
   1.92668    5.22886   74.62163     1.66415e+00
   1.95122    5.25298   75.72041     1.60988e+00
   1.97577    5.82796   76.29675     1.57800e+00
   2.00031    5.72532   76.58793     1.54749e+00
   2.02485    5.93148   77.63654     1.51119e+00
   2.04940    5.91521   78.33481     1.47642e+00
   2.07394    4.98722   79.05757     1.44393e+00
   2.09849    5.50484   80.18150     1.39772e+00
   2.12303    6.09161   80.83937     1.36744e+00
   2.14757    5.82026   81.28336     1.34060e+00
   2.17212    6.19926   81.73619     1.31660e+00
   2.19666    5.90939   83.13124     1.27895e+00
   2.22120    5.77753   83.69794     1.24867e+00
   2.24575    6.40443   84.55843     1.21797e+00
   2.27029    5.87377   84.78871     1.19145e+00
   2.29484    6.37556   86.10425     1.16594e+00
   2.31938    5.53459   86.70919     1.14493e+00
   2.34392    6.13952   87.15044     1.12126e+00
   2.36847    5.41162   87.98671     1.09723e+00
   2.39301    5.89680   89.20887     1.05688e+00
   2.41755    5.96244   89.65414     1.04232e+00
   2.44210    6.14388   90.03236     1.03007e+00
   2.46664    5.82933   90.84814     1.00270e+00
   2.49118    6.17560   91.64931     9.82357e-01
   2.51573    6.19973   92.77216     9.63863e-01
   2.54027    6.10488   93.10939     9.45345e-01
   2.56482    6.43819   93.68387     9.29979e-01
   2.58936    6.56878   94.93053     9.01434e-01
   2.61390    6.24607   95.34391     8.87169e-01
   2.63845    6.25555   96.12778     8.68928e-01
   2.66299    6.28454   96.70819     8.58852e-01
   2.68753    6.47022   96.98494     8.38625e-01
   2.71208    6.25185   97.80210     8.24209e-01
   2.73662    6.50140   98.23401     8.05989e-01
   2.76117    6.09619   99.46029     7.87012e-01
   2.78571    6.55108  100.55237     7.70658e-01
   2.81025    6.63207  101.15364     7.55192e-01
   2.83480    6.46346  101.24543     7.49095e-01
   2.85934    7.41388  102.27368     7.31635e-01
   2.88388    6.56352  102.84271     7.14455e-01
   2.90843    6.87197  103.47193     7.04408e-01
   2.93297    6.28548  104.62668     6.85119e-01
   2.95751    6.65717  104.75522     6.78292e-01
   2.98206    6.73325  105.62131     6.61628e-01
   3.00660    6.46084  106.47150     6.47651e-01
   3.03115    6.38680  106.63555     6.42160e-01
   3.05569    6.92937  107.30691     6.28485e-01
   3.08023    7.00943  108.04652     6.17852e-01
   3.10478    6.73820  108.73200     6.04279e-01
   3.12932    7.00729  109.26442     5.95387e-01
   3.15386    6.74199  109.95832     5.85330e-01
   3.17841    6.58577  110.74936     5.72613e-01
   3.20295    6.86379  111.06413     5.65906e-01
   3.22750    6.66803  111.88745     5.56024e-01
   3.25204    7.20047  113.22572     5.42038e-01
   3.27658    7.11039  113.14361     5.35049e-01
   3.30113    6.89650  113.71376     5.25134e-01
   3.32567    6.73461  114.89755     5.15176e-01
   3.35021    7.21425  115.21910     5.06268e-01
   3.37476    7.41456  115.96330     4.96375e-01
   3.39930    7.19755  116.62751     4.87623e-01
   3.42385    7.20647  116.80071     4.80641e-01
   3.44839    7.37516  117.97899     4.69850e-01
   3.47293    7.44180  118.68784     4.62790e-01
   3.49748    7.59150  118.81426     4.57197e-01
   3.52202    7.65727  119.58784     4.47892e-01
   3.54656    7.40780  120.46692     4.39415e-01
   3.57111    7.60185  120.86763     4.33019e-01
   3.59565    7.69422  121.75017     4.23025e-01
   3.62019    7.72149  122.21800     4.16596e-01
   3.64474    7.65502  122.60320     4.10201e-01
   3.66928    7.55643  122.95956     4.02649e-01
   3.69383    7.36856  123.93590     3.95821e-01
   3.71837    7.83599  124.47251     3.89962e-01
   3.74291    7.70712  125.30931     3.83646e-01
   3.76746    7.81516  125.47305     3.77064e-01
   3.79200    7.67972  126.20778     3.69772e-01
   3.81654    7.67084  127.21733     3.62823e-01
   3.84109    7.60687  127.76407     3.55769e-01
   3.86563    7.83798  128.29285     3.51628e-01
   3.89018    7.77506  128.85925     3.44760e-01
   3.91472    8.14676  129.05725     3.39794e-01
   3.93926    8.06590  129.81362     3.35761e-01
   3.96381    7.34944  130.58284     3.27035e-01
   3.98835    7.98376  130.93270     3.22382e-01
   4.01289    7.84406  131.51083     3.17982e-01
   4.03744    8.08098  132.16142     3.11475e-01
   4.06198    8.20219  132.92446     3.05941e-01
   4.08652    8.53194  133.56938     3.00537e-01
   4.11107    8.03088  133.82756     2.96596e-01
   4.13561    8.06246  134.33219     2.91921e-01
   4.16016    8.07582  135.33096     2.86504e-01
   4.18470    8.41207  135.96672     2.81172e-01
   4.20924    8.06099  136.33186     2.77570e-01
   4.23379    7.99240  137.21876     2.72683e-01
   4.25833    8.19687  137.34990     2.68203e-01
   4.28287    8.53382  137.95800     2.64130e-01
   4.30742    8.04054  138.99860     2.59088e-01
   4.33196    8.46166  139.18733     2.55696e-01
   4.35651    8.15725  139.93288     2.50421e-01
   4.38105    8.33801  140.63982     2.46220e-01
   4.40559    8.52419  141.04869     2.42594e-01
