# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.48535e+06 1.29337e+11 1.28655e+11 5.06082e+11 1.60675e+12
0 0 1 1.42312e+06 1.16428e+11 1.15407e+11 5.02711e+11 1.62535e+12
0 0 2 1.31932e+06 9.98644e+10 9.84222e+10 7.72665e+11 1.63513e+12
0 0 3 1.39058e+06 1.13262e+11 1.12110e+11 7.78929e+11 1.62768e+12
0 0 4 1.25436e+06 8.77703e+10 8.70410e+10 6.06891e+11 1.61218e+12
0 0 5 1.25136e+06 8.33903e+10 8.30432e+10 5.04048e+11 1.59878e+12
0 0 6 1.14369e+06 6.84464e+10 6.82790e+10 4.73664e+11 1.59748e+12
0 0 7 1.14194e+06 6.90655e+10 6.90276e+10 3.13746e+11 1.58923e+12
0 1 0 1.43980e+06 1.25641e+11 1.25175e+11 5.62153e+11 1.60111e+12
0 1 1 1.25634e+06 8.89865e+10 8.86033e+10 3.45457e+11 1.60500e+12
0 1 2 1.45135e+06 1.20876e+11 1.18939e+11 1.09022e+12 1.65033e+12
0 1 3 1.35706e+06 1.05629e+11 1.04318e+11 8.36913e+11 1.62469e+12
0 1 4 1.28158e+06 9.25228e+10 9.24092e+10 3.60373e+11 1.59566e+12
0 1 5 1.39875e+06 1.16210e+11 1.15215e+11 8.97648e+11 1.61406e+12
0 1 6 1.41638e+06 1.19055e+11 1.17885e+11 9.04559e+11 1.61907e+12
0 1 7 1.36985e+06 1.08354e+11 1.07981e+11 5.78957e+11 1.59857e+12
0 2 0 1.33790e+06 1.04242e+11 1.04081e+11 5.41879e+11 1.59718e+12
0 2 1 1.26115e+06 9.07422e+10 9.06376e+10 3.60986e+11 1.59180e+12
0 2 2 1.28705e+06 9.44097e+10 9.40151e+10 5.66688e+11 1.60084e+12
0 2 3 1.19886e+06 7.64360e+10 7.64446e+10 3.14148e+11 1.59067e+12
0 2 4 1.07106e+06 5.67984e+10 5.68491e+10 2.93437e+11 1.58488e+12
0 2 5 1.31163e+06 9.70179e+10 9.65092e+10 5.23833e+11 1.60561e+12
0 2 6 1.62232e+06 1.55390e+11 1.53639e+11 1.00472e+12 1.61860e+12
0 2 7 1.11855e+06 6.94853e+10 6.94512e+10 2.88184e+11 1.58556e+12
0 3 0 1.24049e+06 8.48806e+10 8.47338e+10 4.30445e+11 1.59058e+12
0 3 1 1.32317e+06 9.99733e+10 9.97632e+10 4.47129e+11 1.59731e+12
0 3 2 1.10396e+06 6.06042e+10 6.06603e+10 3.00560e+11 1.58664e+12
0 3 3 1.26793e+06 8.99693e+10 8.99572e+10 4.58194e+11 1.58702e+12
0 3 4 1.20704e+06 8.11105e+10 8.12585e+10 2.46345e+11 1.58142e+12
0 3 5 1.50945e+06 1.37220e+11 1.36616e+11 6.65562e+11 1.60223e+12
0 3 6 1.25516e+06 8.90565e+10 8.86177e+10 6.53304e+11 1.60508e+12
0 3 7 1.09585e+06 6.35629e+10 6.37144e+10 2.52956e+11 1.58054e+12
0 4 0 1.49136e+06 1.35822e+11 1.35503e+11 4.64562e+11 1.59699e+12
0 4 1 1.40262e+06 1.15701e+11 1.14631e+11 7.00162e+11 1.62285e+12
0 4 2 1.26448e+06 9.21796e+10 9.19854e+10 3.35432e+11 1.59485e+12
0 4 3 1.53524e+06 1.40725e+11 1.39532e+11 9.79183e+11 1.61928e+12
0 4 4 1.31540e+06 9.84644e+10 9.82029e+10 3.75169e+11 1.59894e+12
0 4 5 1.38392e+06 1.11163e+11 1.10629e+11 6.07974e+11 1.59906e+12
0 4 6 1.23348e+06 8.37946e+10 8.36812e+10 4.33714e+11 1.59278e+12
0 4 7 1.23299e+06 8.26350e+10 8.25853e+10 4.35497e+11 1.58863e+12
0 5 0 1.27680e+06 9.13828e+10 9.14387e+10 3.40221e+11 1.58788e+12
0 5 1 1.36921e+06 1.09117e+11 1.08509e+11 4.96763e+11 1.61080e+12
0 5 2 1.61152e+06 1.58595e+11 1.56923e+11 7.07935e+11 1.62839e+12
0 5 3 1.45555e+06 1.28260e+11 1.27513e+11 5.30053e+11 1.60812e+12
0 5 4 1.27120e+06 9.07705e+10 9.03477e+10 5.68427e+11 1.60656e+12
0 5 5 1.33630e+06 1.06299e+11 1.05514e+11 6.85959e+11 1.60379e+12
0 5 6 1.03470e+06 5.28889e+10 5.29871e+10 2.80198e+11 1.58239e+12
0 5 7 1.20918e+06 8.31088e+10 8.28983e+10 4.82632e+11 1.58666e+12
0 6 0 1.36576e+06 1.12861e+11 1.12751e+11 3.16535e+11 1.59525e+12
0 6 1 1.49254e+06 1.28333e+11 1.26716e+11 6.38198e+11 1.63575e+12
0 6 2 1.62359e+06 1.56492e+11 1.53464e+11 1.74627e+12 1.65985e+12
0 6 3 1.30795e+06 9.94537e+10 9.89091e+10 4.89147e+11 1.60652e+12
0 6 4 1.33563e+06 1.01385e+11 1.00756e+11 7.15485e+11 1.61377e+12
0 6 5 1.25280e+06 8.84213e+10 8.77551e+10 5.89420e+11 1.61346e+12
0 6 6 1.20636e+06 8.06012e+10 8.05768e+10 3.16180e+11 1.58705e+12
0 6 7 1.28740e+06 9.43739e+10 9.45537e+10 3.48396e+11 1.58395e+12
0 7 0 1.73042e+06 1.80437e+11 1.77880e+11 8.92814e+11 1.62513e+12
0 7 1 1.37851e+06 1.07781e+11 1.06513e+11 6.78612e+11 1.63067e+12
0 7 2 1.60469e+06 1.51536e+11 1.50324e+11 5.49218e+11 1.62499e+12
0 7 3 1.22454e+06 8.28148e+10 8.24247e+10 3.56288e+11 1.60922e+12
0 7 4 1.49212e+06 1.31084e+11 1.30285e+11 5.60967e+11 1.61450e+12
0 7 5 1.46252e+06 1.27331e+11 1.26355e+11 6.70153e+11 1.61751e+12
0 7 6 1.43614e+06 1.20386e+11 1.19869e+11 5.54081e+11 1.60740e+12
0 7 7 1.29444e+06 9.25129e+10 9.21872e+10 7.62542e+11 1.60290e+12
1 0 0 1.16927e+06 7.41386e+10 7.42731e+10 2.46651e+11 1.58427e+12
1 0 1 1.63465e+06 1.61777e+11 1.60251e+11 9.24092e+11 1.62729e+12
1 0 2 1.52590e+06 1.42128e+11 1.38501e+11 1.34147e+12 1.67389e+12
1 0 3 1.62377e+06 1.54088e+11 1.51155e+11 1.12035e+12 1.66806e+12
1 0 4 1.42956e+06 1.19803e+11 1.18625e+11 6.22616e+11 1.62473e+12
1 0 5 1.20797e+06 8.17100e+10 8.12687e+10 4.61041e+11 1.59766e+12
1 0 6 1.02405e+06 5.21988e+10 5.19312e+10 6.12305e+11 1.59456e+12
1 0 7 1.21126e+06 8.12175e+10 8.11300e+10 4.70204e+11 1.59073e+12
1 1 0 1.32734e+06 1.00399e+11 1.00190e+11 5.13883e+11 1.59359e+12
1 1 1 1.29683e+06 9.31144e+10 9.27451e+10 4.01406e+11 1.60730e+12
1 1 2 1.63270e+06 1.61628e+11 1.59648e+11 8.67661e+11 1.63482e+12
1 1 3 1.44996e+06 1.20552e+11 1.19805e+11 4.51519e+11 1.61942e+12
1 1 4 1.26671e+06 8.94899e+10 8.93828e+10 4.00124e+11 1.59411e+12
1 1 5 1.31418e+06 1.00445e+11 1.00344e+11 4.03509e+11 1.59100e+12
1 1 6 1.29637e+06 9.84204e+10 9.84596e+10 3.32049e+11 1.58273e+12
1 1 7 1.26260e+06 9.22157e+10 9.19590e+10 4.57581e+11 1.58584e+12
1 2 0 1.08312e+06 6.26949e+10 6.27812e+10 2.41352e+11 1.58132e+12
1 2 1 1.44967e+06 1.25822e+11 1.25127e+11 7.22694e+11 1.60966e+12
1 2 2 1.36284e+06 1.06308e+11 1.05716e+11 6.68384e+11 1.61329e+12
1 2 3 1.18614e+06 7.71577e+10 7.70378e+10 3.79760e+11 1.59398e+12
1 2 4 1.40857e+06 1.13060e+11 1.12742e+11 4.67099e+11 1.59774e+12
1 2 5 1.16109e+06 7.69433e+10 7.68020e+10 4.48946e+11 1.59221e+12
1 2 6 1.27749e+06 9.24507e+10 9.26448e+10 2.79927e+11 1.58055e+12
1 2 7 1.15948e+06 7.26424e+10 7.28823e+10 2.72713e+11 1.57545e+12
1 3 0 1.34340e+06 1.04551e+11 1.04226e+11 5.24062e+11 1.60156e+12
1 3 1 1.30112e+06 9.47158e+10 9.41711e+10 6.35404e+11 1.60615e+12
1 3 2 1.10061e+06 6.25049e+10 6.24334e+10 3.33721e+11 1.59589e+12
1 3 3 1.27543e+06 9.06180e+10 9.02667e+10 3.78776e+11 1.60165e+12
1 3 4 1.50852e+06 1.38243e+11 1.36505e+11 1.00268e+12 1.62461e+12
1 3 5 1.40666e+06 1.16185e+11 1.15884e+11 4.68034e+11 1.60027e+12
1 3 6 1.27391e+06 9.17506e+10 9.13269e+10 7.49661e+11 1.60509e+12
1 3 7 1.22686e+06 8.38117e+10 8.38670e+10 2.88013e+11 1.58793e+12
1 4 0 1.34182e+06 1.03176e+11 1.02625e+11 6.32314e+11 1.60942e+12
1 4 1 1.32442e+06 1.01822e+11 1.01050e+11 5.82246e+11 1.61470e+12
1 4 2 1.29793e+06 9.33584e+10 9.30223e+10 4.33316e+11 1.60876e+12
1 4 3 1.36742e+06 1.08445e+11 1.07312e+11 1.05198e+12 1.63390e+12
1 4 4 1.44156e+06 1.24130e+11 1.22384e+11 1.11988e+12 1.62748e+12
1 4 5 1.23840e+06 8.41844e+10 8.39604e+10 3.58132e+11 1.60226e+12
1 4 6 1.52824e+06 1.42357e+11 1.40786e+11 7.67065e+11 1.61931e+12
1 4 7 1.33138e+06 1.00003e+11 9.92610e+10 6.73099e+11 1.61017e+12
1 5 0 1.50844e+06 1.35926e+11 1.34879e+11 7.40042e+11 1.61481e+12
1 5 1 1.65577e+06 1.64386e+11 1.62636e+11 6.81907e+11 1.62731e+12
1 5 2 1.46071e+06 1.27290e+11 1.25533e+11 8.33368e+11 1.63408e+12
1 5 3 1.36784e+06 1.08181e+11 1.07531e+11 5.55769e+11 1.61114e+12
1 5 4 1.11377e+06 6.45931e+10 6.42799e+10 4.97981e+11 1.60507e+12
1 5 5 1.41381e+06 1.16589e+11 1.16119e+11 6.05753e+11 1.60226e+12
1 5 6 1.16832e+06 7.46631e+10 7.46651e+10 3.05085e+11 1.58880e+12
1 5 7 1.22268e+06 8.31468e+10 8.30983e+10 3.88839e+11 1.59153e+12
1 6 0 1.29731e+06 9.51442e+10 9.45856e+10 5.95386e+11 1.60896e+12
1 6 1 1.61143e+06 1.57226e+11 1.55224e+11 1.03123e+12 1.63903e+12
1 6 2 1.34087e+06 1.01655e+11 1.00608e+11 6.33864e+11 1.62633e+12
1 6 3 1.43003e+06 1.18132e+11 1.17411e+11 5.21448e+11 1.61627e+12
1 6 4 1.19624e+06 7.74648e+10 7.71734e+10 4.22064e+11 1.60368e+12
1 6 5 1.24234e+06 8.45402e+10 8.40456e+10 5.37399e+11 1.60480e+12
1 6 6 1.35277e+06 1.05102e+11 1.04514e+11 6.83145e+11 1.60708e+12
1 6 7 1.23281e+06 8.40300e+10 8.41912e+10 2.74723e+11 1.58571e+12
1 7 0 1.01606e+06 5.07865e+10 5.08960e+10 1.70880e+11 1.58276e+12
1 7 1 1.13914e+06 6.71810e+10 6.70794e+10 2.28451e+11 1.60304e+12
1 7 2 1.63377e+06 1.62672e+11 1.60614e+11 8.06026e+11 1.63530e+12
1 7 3 1.72096e+06 1.77373e+11 1.73567e+11 1.26463e+12 1.66014e+12
1 7 4 1.49647e+06 1.32416e+11 1.31262e+11 4.15680e+11 1.62139e+12
1 7 5 1.53938e+06 1.43755e+11 1.42335e+11 7.92374e+11 1.61962e+12
1 7 6 1.32093e+06 9.94722e+10 9.87722e+10 5.04714e+11 1.60545e+12
1 7 7 1.14846e+06 7.26406e+10 7.28158e+10 2.26588e+11 1.58109e+12
2 0 0 1.31925e+06 1.00343e+11 9.98188e+10 6.24437e+11 1.60521e+12
2 0 1 1.29409e+06 9.48399e+10 9.45437e+10 3.41564e+11 1.60554e+12
2 0 2 1.42732e+06 1.19400e+11 1.18191e+11 6.06163e+11 1.62958e+12
2 0 3 1.50194e+06 1.33712e+11 1.30575e+11 1.45425e+12 1.67843e+12
2 0 4 1.33604e+06 1.05208e+11 1.04549e+11 6.27885e+11 1.60885e+12
2 0 5 1.17921e+06 7.57596e+10 7.59312e+10 2.74999e+11 1.58032e+12
2 0 6 1.24731e+06 8.54518e+10 8.54235e+10 5.09850e+11 1.58703e+12
2 0 7 1.21241e+06 8.35034e+10 8.32867e+10 5.68158e+11 1.59377e+12
2 1 0 1.34448e+06 1.03176e+11 1.02597e+11 6.02902e+11 1.61144e+12
2 1 1 1.48741e+06 1.29837e+11 1.29007e+11 5.48472e+11 1.61423e+12
2 1 2 1.60910e+06 1.55970e+11 1.54629e+11 7.02786e+11 1.62552e+12
2 1 3 1.54862e+06 1.42937e+11 1.41774e+11 6.39132e+11 1.61954e+12
2 1 4 9.64207e+05 4.57887e+10 4.58624e+10 1.74720e+11 1.58086e+12
2 1 5 1.29982e+06 9.70281e+10 9.69675e+10 6.21977e+11 1.58718e+12
2 1 6 1.17657e+06 7.29610e+10 7.30714e+10 3.86619e+11 1.58046e+12
2 1 7 1.15508e+06 7.21050e+10 7.20259e+10 4.41948e+11 1.58587e+12
2 2 0 1.27883e+06 9.11168e+10 9.03596e+10 8.72610e+11 1.60810e+12
2 2 1 1.29401e+06 9.59307e+10 9.54033e+10 5.25236e+11 1.60972e+12
2 2 2 1.36809e+06 1.08829e+11 1.08000e+11 7.01485e+11 1.61314e+12
2 2 3 1.27014e+06 8.84432e+10 8.81875e+10 4.35672e+11 1.60191e+12
2 2 4 1.10406e+06 6.33876e+10 6.31271e+10 3.77243e+11 1.59454e+12
2 2 5 1.28504e+06 9.20354e+10 9.20182e+10 3.76384e+11 1.58887e+12
2 2 6 1.36186e+06 1.08084e+11 1.07995e+11 4.56370e+11 1.58583e+12
2 2 7 1.48326e+06 1.33074e+11 1.32916e+11 4.66890e+11 1.58975e+12
2 3 0 1.49199e+06 1.31913e+11 1.29883e+11 9.22065e+11 1.62565e+12
2 3 1 1.45110e+06 1.21602e+11 1.20814e+11 7.51325e+11 1.61662e+12
2 3 2 1.19794e+06 7.66777e+10 7.64376e+10 4.00745e+11 1.60026e+12
2 3 3 1.22789e+06 8.50639e+10 8.44832e+10 6.84513e+11 1.60844e+12
2 3 4 1.39688e+06 1.17885e+11 1.16987e+11 4.35607e+11 1.61691e+12
2 3 5 1.40070e+06 1.15984e+11 1.14028e+11 1.06410e+12 1.61966e+12
2 3 6 1.41071e+06 1.17533e+11 1.17269e+11 4.71842e+11 1.59708e+12
2 3 7 1.41916e+06 1.16249e+11 1.15599e+11 6.17361e+11 1.60117e+12
2 4 0 1.50290e+06 1.35655e+11 1.34719e+11 5.28998e+11 1.61051e+12
2 4 1 1.59166e+06 1.53462e+11 1.52164e+11 7.63057e+11 1.62169e+12
