# ix, iy, iz, dm, h1fid, h1new, lum, uv
0 0 0 1.43579e+06 3.37405e+10 3.34838e+10 9.71161e+10 6.78631e+10
0 0 1 1.38229e+06 2.87077e+10 2.85885e+10 4.82043e+10 6.31802e+10
0 0 2 1.33399e+06 2.62178e+10 2.62110e+10 4.64127e+10 4.97762e+10
0 0 3 1.36581e+06 2.90742e+10 2.92189e+10 3.16110e+10 3.91220e+10
0 0 4 1.26992e+06 2.14117e+10 2.15481e+10 2.50261e+10 3.55288e+10
0 0 5 1.27326e+06 2.10828e+10 2.12275e+10 2.28960e+10 3.63696e+10
0 0 6 1.20623e+06 1.66970e+10 1.67595e+10 3.13282e+10 4.05103e+10
0 0 7 1.19512e+06 1.65503e+10 1.65360e+10 3.05219e+10 5.21558e+10
0 1 0 1.39054e+06 3.25587e+10 3.24954e+10 4.09085e+10 4.60050e+10
0 1 1 1.27597e+06 2.17801e+10 2.17928e+10 3.26468e+10 4.59844e+10
0 1 2 1.40687e+06 2.94270e+10 2.93114e+10 5.78013e+10 6.08660e+10
0 1 3 1.33970e+06 2.59103e+10 2.59660e+10 6.76875e+10 4.65657e+10
0 1 4 1.29271e+06 2.33075e+10 2.34702e+10 2.56786e+10 3.59103e+10
0 1 5 1.36691e+06 2.93070e+10 2.93992e+10 3.54848e+10 4.08669e+10
0 1 6 1.37798e+06 3.01648e+10 2.98789e+10 1.86962e+11 8.70598e+10
0 1 7 1.34190e+06 2.63942e+10 2.63128e+10 1.11598e+11 7.01759e+10
0 2 0 1.33158e+06 2.80931e+10 2.80140e+10 5.78149e+10 4.87726e+10
0 2 1 1.27716e+06 2.27154e+10 2.27765e+10 3.77967e+10 4.49161e+10
0 2 2 1.29162e+06 2.29784e+10 2.31199e+10 2.57835e+10 3.76807e+10
0 2 3 1.24443e+06 1.88134e+10 1.89523e+10 1.29738e+10 3.57040e+10
0 2 4 1.15390e+06 1.37996e+10 1.39254e+10 1.41598e+10 3.08919e+10
0 2 5 1.31642e+06 2.45821e+10 2.46994e+10 2.08968e+10 3.92658e+10
0 2 6 1.50364e+06 3.87953e+10 3.87127e+10 4.04459e+10 5.92696e+10
0 2 7 1.19316e+06 1.85131e+10 1.84833e+10 5.42362e+10 4.96896e+10
