# Subtracting SN=    4.29327e+01.
#        k         Pk_0_HI
   0.03175     1.48092e+04
   0.04446     1.08082e+04
   0.05670     8.99069e+03
   0.06913     7.65918e+03
   0.08163     6.32617e+03
   0.09394     4.95975e+03
   0.10633     4.01199e+03
   0.11897     3.60307e+03
   0.13156     3.33916e+03
   0.14405     2.88141e+03
   0.15655     2.42945e+03
   0.16903     2.15587e+03
   0.18145     1.94574e+03
   0.19391     1.81556e+03
   0.20638     1.65077e+03
   0.21880     1.45624e+03
   0.23135     1.34823e+03
   0.24388     1.23884e+03
   0.25638     1.16299e+03
   0.26888     1.07150e+03
   0.28133     1.00142e+03
   0.29385     9.25519e+02
   0.30628     8.75066e+02
   0.31877     8.14177e+02
   0.33129     7.66181e+02
   0.34378     7.25825e+02
   0.35632     6.81018e+02
   0.36883     6.45983e+02
   0.38133     6.14103e+02
   0.39379     5.82915e+02
   0.40628     5.58840e+02
   0.41878     5.27823e+02
   0.43132     4.98471e+02
   0.44381     4.76625e+02
   0.45630     4.58305e+02
   0.46880     4.40830e+02
   0.48130     4.19262e+02
   0.49379     4.03633e+02
   0.50627     3.85024e+02
   0.51878     3.66638e+02
   0.53128     3.56929e+02
   0.54381     3.41849e+02
   0.55628     3.29742e+02
   0.56880     3.16196e+02
   0.58132     3.04048e+02
   0.59381     2.95121e+02
   0.60631     2.85040e+02
   0.61879     2.75206e+02
   0.63131     2.65659e+02
   0.64381     2.57592e+02
   0.65629     2.47266e+02
   0.66878     2.40083e+02
   0.68130     2.32282e+02
   0.69382     2.24383e+02
   0.70631     2.16941e+02
   0.71877     2.11519e+02
   0.73127     2.04698e+02
   0.74379     1.97747e+02
   0.75629     1.91420e+02
   0.76880     1.85918e+02
   0.78130     1.81402e+02
   0.79378     1.75580e+02
   0.80630     1.70134e+02
   0.81880     1.65348e+02
   0.83127     1.60235e+02
   0.84379     1.55369e+02
   0.85630     1.51055e+02
   0.86879     1.47703e+02
   0.88128     1.42979e+02
   0.89378     1.38468e+02
   0.90628     1.34470e+02
   0.91879     1.30440e+02
   0.93128     1.26684e+02
   0.94378     1.23707e+02
   0.95630     1.20422e+02
   0.96878     1.17406e+02
   0.98127     1.13614e+02
   0.99376     1.10784e+02
   1.00625     1.07320e+02
   1.01876     1.04230e+02
   1.03128     1.01708e+02
   1.04378     9.93854e+01
   1.05626     9.59900e+01
   1.06878     9.33410e+01
   1.08130     9.05783e+01
   1.09378     8.79934e+01
   1.10628     8.56684e+01
   1.11877     8.34123e+01
   1.13126     8.08780e+01
   1.14378     7.83233e+01
   1.15629     7.64681e+01
   1.16880     7.42658e+01
   1.18130     7.19272e+01
   1.19378     6.99344e+01
   1.20627     6.81088e+01
   1.21876     6.60239e+01
   1.23127     6.42940e+01
   1.24378     6.20774e+01
   1.25626     6.02378e+01
   1.26874     5.86176e+01
   1.28126     5.65276e+01
   1.29376     5.50727e+01
   1.30627     5.35313e+01
   1.31878     5.16207e+01
   1.33127     5.02930e+01
   1.34376     4.85879e+01
   1.35626     4.71021e+01
   1.36877     4.55331e+01
   1.38126     4.42951e+01
   1.39377     4.25823e+01
   1.40626     4.11656e+01
   1.41876     3.99243e+01
   1.43128     3.83614e+01
   1.44376     3.70656e+01
   1.45626     3.56831e+01
   1.46878     3.46399e+01
   1.48127     3.32257e+01
   1.49375     3.20732e+01
   1.50627     3.10972e+01
   1.51879     2.95163e+01
   1.53128     2.85330e+01
   1.54377     2.73405e+01
   1.55627     2.62289e+01
   1.56876     2.51539e+01
   1.58126     2.41253e+01
   1.59377     2.29974e+01
