# Redshift space power spectrum multipoles.
# Subtracting SN=    4.27597e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.75021e+03     4.15971e+03     4.94548e+01
   0.07000     7.54603e+03     3.18826e+03    -8.49667e+01
   0.09000     5.34633e+03     2.32541e+03     4.39946e+02
   0.11000     3.86547e+03     1.55592e+03    -4.50654e+01
   0.13000     3.33288e+03     1.44064e+03     4.61027e+01
   0.15000     2.64948e+03     1.14644e+03     6.38592e+01
   0.17000     2.12345e+03     9.86804e+02     1.52011e+02
   0.19000     1.83854e+03     8.19230e+02     7.26252e+01
   0.21000     1.57499e+03     7.20459e+02     1.92882e+01
   0.23000     1.34172e+03     6.58140e+02     8.55129e+01
   0.25000     1.18997e+03     5.82003e+02     7.13960e+01
   0.27000     1.05193e+03     5.03553e+02     4.08603e+01
   0.29000     9.36111e+02     4.66929e+02     4.12498e+01
   0.31000     8.42377e+02     4.26007e+02     4.05837e+01
   0.33000     7.58049e+02     3.82737e+02     3.87912e+01
   0.35000     6.91641e+02     3.60017e+02     4.16474e+01
   0.37000     6.33750e+02     3.26068e+02     3.60997e+01
   0.39000     5.78403e+02     3.00416e+02     4.86668e+01
   0.41000     5.35291e+02     2.92393e+02     4.44937e+01
   0.43000     4.93275e+02     2.72561e+02     3.75722e+01
   0.45000     4.55489e+02     2.53278e+02     2.86465e+01
   0.47000     4.27401e+02     2.38181e+02     4.19768e+01
   0.49000     3.97249e+02     2.27484e+02     3.11749e+01
   0.51000     3.68257e+02     2.13848e+02     3.36668e+01
   0.53000     3.46495e+02     1.99697e+02     2.76929e+01
   0.55000     3.25590e+02     1.93665e+02     3.19077e+01
   0.57000     3.04858e+02     1.82034e+02     3.35965e+01
   0.59000     2.87304e+02     1.72142e+02     2.78824e+01
   0.61000     2.72063e+02     1.62877e+02     2.40808e+01
   0.63000     2.56804e+02     1.55925e+02     2.72165e+01
   0.65000     2.42167e+02     1.46136e+02     2.71800e+01
   0.67000     2.29877e+02     1.43437e+02     2.62225e+01
   0.69000     2.17130e+02     1.33279e+02     2.28523e+01
   0.71000     2.05875e+02     1.26838e+02     2.04938e+01
   0.73000     1.96118e+02     1.22101e+02     2.31674e+01
   0.75000     1.85581e+02     1.14651e+02     1.77993e+01
   0.77000     1.76219e+02     1.10106e+02     2.06210e+01
   0.79000     1.68500e+02     1.07695e+02     2.21592e+01
   0.81000     1.60107e+02     9.96897e+01     1.90426e+01
   0.83000     1.51888e+02     9.65775e+01     1.71918e+01
   0.85000     1.44554e+02     9.23536e+01     1.80217e+01
   0.87000     1.38520e+02     8.83519e+01     1.95644e+01
   0.89000     1.31481e+02     8.38321e+01     1.69568e+01
   0.91000     1.25093e+02     8.07376e+01     1.57335e+01
   0.93000     1.18895e+02     7.60338e+01     1.52232e+01
   0.95000     1.14026e+02     7.38498e+01     1.59916e+01
   0.97000     1.08984e+02     7.13233e+01     1.60065e+01
   0.99000     1.03968e+02     6.69222e+01     1.39712e+01
   1.01000     9.88462e+01     6.51978e+01     1.39949e+01
   1.03000     9.41762e+01     6.12473e+01     1.28027e+01
   1.05000     9.04588e+01     5.96392e+01     1.40668e+01
   1.07000     8.57539e+01     5.68628e+01     1.35438e+01
   1.09000     8.17500e+01     5.46518e+01     1.40472e+01
   1.11000     7.79054e+01     5.16919e+01     1.32184e+01
   1.13000     7.41387e+01     5.00376e+01     1.21639e+01
   1.15000     7.07443e+01     4.75385e+01     1.12238e+01
   1.17000     6.74633e+01     4.59851e+01     1.28139e+01
   1.19000     6.39390e+01     4.35536e+01     1.05351e+01
   1.21000     6.10031e+01     4.18300e+01     1.05954e+01
   1.23000     5.81113e+01     4.07829e+01     1.05293e+01
   1.25000     5.49237e+01     3.81636e+01     9.92276e+00
   1.27000     5.23617e+01     3.72889e+01     1.00291e+01
   1.29000     4.94067e+01     3.49124e+01     9.05534e+00
   1.31000     4.71571e+01     3.36717e+01     8.73678e+00
   1.33000     4.46634e+01     3.20537e+01     9.52353e+00
   1.35000     4.22305e+01     3.05207e+01     8.35179e+00
   1.37000     3.99428e+01     2.97383e+01     7.87220e+00
   1.39000     3.77207e+01     2.80688e+01     8.32648e+00
   1.41000     3.55376e+01     2.70259e+01     8.16345e+00
   1.43000     3.34172e+01     2.53629e+01     7.56074e+00
   1.45000     3.12987e+01     2.44922e+01     7.48077e+00
   1.47000     2.94916e+01     2.36936e+01     7.15107e+00
   1.49000     2.75705e+01     2.21750e+01     6.54971e+00
   1.51000     2.58568e+01     2.14497e+01     6.78548e+00
   1.53000     2.39686e+01     2.02742e+01     6.57967e+00
   1.55000     2.22709e+01     1.94197e+01     6.66196e+00
   1.57000     2.05875e+01     1.85352e+01     6.56133e+00
   1.59000     1.89672e+01     1.77596e+01     5.78226e+00
   1.61000     1.74588e+01     1.69583e+01     5.95850e+00
   1.63000     1.59663e+01     1.61903e+01     5.78973e+00
   1.65000     1.44710e+01     1.55837e+01     6.00129e+00
   1.67000     1.31386e+01     1.47556e+01     5.58967e+00
   1.69000     1.16667e+01     1.41337e+01     5.43369e+00
   1.71000     1.04278e+01     1.34008e+01     5.23970e+00
   1.73000     9.06207e+00     1.29556e+01     5.07646e+00
   1.75000     7.71612e+00     1.23035e+01     4.90966e+00
   1.77000     6.53523e+00     1.16505e+01     4.64194e+00
   1.79000     5.30533e+00     1.10392e+01     4.94869e+00
   1.81000     4.25376e+00     1.05964e+01     4.74212e+00
   1.83000     3.10972e+00     9.98539e+00     4.45199e+00
   1.85000     2.01027e+00     9.54426e+00     4.25452e+00
   1.87000     9.53874e-01     9.11364e+00     4.40864e+00
   1.89000    -1.30240e-01     8.69873e+00     4.32519e+00
   1.91000    -1.07798e+00     8.17666e+00     3.98480e+00
   1.93000    -2.07928e+00     8.04068e+00     4.09094e+00
   1.95000    -3.04233e+00     7.37464e+00     4.14007e+00
   1.97000    -3.96640e+00     7.19364e+00     4.02052e+00
   1.99000    -4.88658e+00     6.81741e+00     3.86458e+00
   2.01000    -5.75382e+00     6.45254e+00     3.87406e+00
   2.03000    -6.62609e+00     6.25678e+00     3.90317e+00
   2.05000    -7.47850e+00     5.84865e+00     3.76862e+00
   2.07000    -8.24521e+00     5.53436e+00     3.76305e+00
   2.09000    -9.03179e+00     5.12874e+00     3.67121e+00
   2.11000    -9.79107e+00     4.97248e+00     3.50518e+00
   2.13000    -1.05374e+01     4.68459e+00     3.53722e+00
   2.15000    -1.13165e+01     4.47981e+00     3.44711e+00
   2.17000    -1.19653e+01     4.24064e+00     3.42715e+00
   2.19000    -1.26895e+01     4.05427e+00     3.33658e+00
   2.21000    -1.33111e+01     3.75952e+00     3.37101e+00
   2.23000    -1.39759e+01     3.63159e+00     3.39115e+00
   2.25000    -1.46386e+01     3.40698e+00     3.37224e+00
   2.27000    -1.52691e+01     3.24755e+00     3.27319e+00
   2.29000    -1.58616e+01     3.07045e+00     3.29619e+00
   2.31000    -1.64245e+01     2.88662e+00     3.22781e+00
   2.33000    -1.70138e+01     2.75732e+00     3.28057e+00
   2.35000    -1.75801e+01     2.59021e+00     3.21957e+00
   2.37000    -1.81085e+01     2.45374e+00     3.12828e+00
   2.39000    -1.86268e+01     2.28108e+00     3.15066e+00
   2.41000    -1.91370e+01     2.22423e+00     3.21807e+00
   2.43000    -1.96422e+01     2.11918e+00     3.18569e+00
   2.45000    -2.01284e+01     1.92406e+00     3.10016e+00
   2.47000    -2.06263e+01     1.88954e+00     3.15842e+00
   2.49000    -2.10842e+01     1.74486e+00     3.14957e+00
   2.51000    -2.15218e+01     1.61060e+00     3.16868e+00
   2.53000    -2.19549e+01     1.55504e+00     3.22632e+00
   2.55000    -2.23967e+01     1.46418e+00     3.22837e+00
   2.57000    -2.28039e+01     1.39539e+00     3.25163e+00
   2.59000    -2.32129e+01     1.26565e+00     3.23340e+00
   2.61000    -2.35898e+01     1.16264e+00     3.26677e+00
   2.63000    -2.39733e+01     1.17383e+00     3.29266e+00
   2.65000    -2.43572e+01     1.06037e+00     3.33764e+00
   2.67000    -2.47146e+01     9.85186e-01     3.34073e+00
   2.69000    -2.50574e+01     9.50523e-01     3.41097e+00
   2.71000    -2.54162e+01     8.62960e-01     3.39087e+00
   2.73000    -2.57279e+01     8.06215e-01     3.44323e+00
   2.75000    -2.60686e+01     7.51833e-01     3.47835e+00
   2.77000    -2.63765e+01     7.38894e-01     3.52397e+00
   2.79000    -2.66868e+01     6.87300e-01     3.62387e+00
   2.81000    -2.69636e+01     6.26233e-01     3.68333e+00
   2.83000    -2.72515e+01     6.15230e-01     3.70377e+00
   2.85000    -2.75382e+01     5.37334e-01     3.77986e+00
   2.87000    -2.78037e+01     5.50892e-01     3.92303e+00
   2.89000    -2.80737e+01     4.64201e-01     3.91447e+00
   2.91000    -2.83297e+01     4.55010e-01     3.97545e+00
   2.93000    -2.85627e+01     4.16471e-01     4.05818e+00
   2.95000    -2.87959e+01     3.92317e-01     4.18559e+00
   2.97000    -2.90313e+01     3.63556e-01     4.21937e+00
   2.99000    -2.92574e+01     3.71645e-01     4.30994e+00
   3.01000    -2.94741e+01     3.33511e-01     4.38739e+00
   3.03000    -2.96769e+01     3.42751e-01     4.49755e+00
   3.05000    -2.98767e+01     2.92822e-01     4.63479e+00
   3.07000    -3.00739e+01     2.75365e-01     4.70655e+00
   3.09000    -3.02573e+01     2.52696e-01     4.81459e+00
   3.11000    -3.04387e+01     2.55746e-01     4.94047e+00
   3.13000    -3.06180e+01     2.45454e-01     5.03933e+00
