# Redshift space power spectrum multipoles.
# Subtracting SN=    4.35940e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.34540e+03     2.54604e+03     7.27943e+01
   0.07000     7.26281e+03     2.01977e+03    -1.81176e+02
   0.09000     5.18413e+03     1.44872e+03     3.20284e+02
   0.11000     3.79416e+03     9.87909e+02    -1.11817e+02
   0.13000     3.29291e+03     9.34627e+02    -1.01956e+01
   0.15000     2.63849e+03     7.44369e+02     3.06289e+01
   0.17000     2.12008e+03     6.17800e+02     1.03019e+02
   0.19000     1.84516e+03     5.42450e+02     4.05151e+01
   0.21000     1.60168e+03     4.94097e+02    -1.14587e+01
   0.23000     1.36020e+03     4.48747e+02     3.72985e+01
   0.25000     1.21890e+03     3.97066e+02     4.93606e+01
   0.27000     1.08268e+03     3.39821e+02     5.95114e+00
   0.29000     9.67353e+02     3.15748e+02     1.53109e+01
   0.31000     8.76040e+02     2.96037e+02     2.23854e+01
   0.33000     7.92982e+02     2.71584e+02     2.29607e+01
   0.35000     7.25808e+02     2.46869e+02     2.05140e+01
   0.37000     6.70995e+02     2.28096e+02     6.77552e+00
   0.39000     6.19369e+02     2.22125e+02     3.39754e+01
   0.41000     5.74081e+02     2.14898e+02     2.98972e+01
   0.43000     5.30062e+02     1.95700e+02     1.72977e+01
   0.45000     4.93219e+02     1.89701e+02     1.50285e+01
   0.47000     4.64399e+02     1.77824e+02     2.26238e+01
   0.49000     4.33649e+02     1.72754e+02     1.30714e+01
   0.51000     4.05529e+02     1.64834e+02     2.36296e+01
   0.53000     3.82674e+02     1.55042e+02     1.62758e+01
   0.55000     3.63421e+02     1.50821e+02     1.96315e+01
   0.57000     3.41539e+02     1.43245e+02     1.89258e+01
   0.59000     3.23759e+02     1.34538e+02     1.36492e+01
   0.61000     3.08740e+02     1.32864e+02     1.59905e+01
   0.63000     2.93160e+02     1.27336e+02     1.82280e+01
   0.65000     2.78316e+02     1.24087e+02     2.09611e+01
   0.67000     2.65080e+02     1.20815e+02     1.51635e+01
   0.69000     2.52597e+02     1.14123e+02     1.24416e+01
   0.71000     2.40384e+02     1.09288e+02     1.62129e+01
   0.73000     2.31113e+02     1.08648e+02     1.56998e+01
   0.75000     2.20230e+02     1.01575e+02     1.05183e+01
   0.77000     2.10326e+02     9.96295e+01     1.32869e+01
   0.79000     2.02264e+02     9.79876e+01     1.64310e+01
   0.81000     1.93278e+02     9.23142e+01     1.55099e+01
   0.83000     1.85012e+02     9.16482e+01     1.32408e+01
   0.85000     1.77450e+02     8.82519e+01     1.54699e+01
   0.87000     1.70791e+02     8.38375e+01     1.46151e+01
   0.89000     1.63612e+02     8.20937e+01     1.48230e+01
   0.91000     1.56773e+02     7.99481e+01     1.33968e+01
   0.93000     1.50457e+02     7.76667e+01     1.40654e+01
   0.95000     1.44994e+02     7.61009e+01     1.55732e+01
   0.97000     1.39246e+02     7.30531e+01     1.32489e+01
   0.99000     1.33966e+02     7.03699e+01     1.39258e+01
   1.01000     1.28822e+02     6.84309e+01     1.21511e+01
   1.03000     1.23960e+02     6.69659e+01     1.20338e+01
   1.05000     1.19658e+02     6.62433e+01     1.22694e+01
   1.07000     1.14173e+02     6.24393e+01     1.27105e+01
   1.09000     1.10376e+02     6.17467e+01     1.26880e+01
   1.11000     1.06030e+02     5.91698e+01     1.22807e+01
   1.13000     1.01942e+02     5.77517e+01     1.04832e+01
   1.15000     9.80030e+01     5.61572e+01     1.05584e+01
   1.17000     9.46197e+01     5.49719e+01     1.13978e+01
   1.19000     9.06902e+01     5.33979e+01     1.09522e+01
   1.21000     8.72417e+01     5.17794e+01     1.03338e+01
   1.23000     8.38114e+01     5.03588e+01     1.08925e+01
   1.25000     8.07945e+01     5.02330e+01     1.14182e+01
   1.27000     7.73780e+01     4.78262e+01     1.03113e+01
   1.29000     7.44201e+01     4.66238e+01     9.86834e+00
   1.31000     7.14781e+01     4.49283e+01     9.92897e+00
   1.33000     6.85694e+01     4.33686e+01     9.27636e+00
   1.35000     6.58270e+01     4.20715e+01     9.22075e+00
   1.37000     6.32252e+01     4.15908e+01     8.64521e+00
   1.39000     6.05460e+01     3.98378e+01     9.21920e+00
   1.41000     5.80175e+01     3.91949e+01     8.82921e+00
   1.43000     5.55558e+01     3.74390e+01     8.30500e+00
   1.45000     5.31518e+01     3.69468e+01     8.39198e+00
   1.47000     5.11477e+01     3.59239e+01     8.49993e+00
   1.49000     4.86425e+01     3.44993e+01     8.40287e+00
   1.51000     4.65132e+01     3.39574e+01     8.28046e+00
   1.53000     4.44610e+01     3.29633e+01     8.17268e+00
   1.55000     4.23873e+01     3.15778e+01     8.07909e+00
