#        k       b1_x       b1_a            Pkmm
   0.00920    2.12123    2.11969     2.72347e+03
   0.01534    2.09221    2.09084     3.23948e+03
   0.02148    2.11009    2.10826     3.13032e+03
   0.02761    2.11216    2.11071     2.79432e+03
   0.03375    2.12080    2.11909     2.39084e+03
   0.03988    2.11390    2.11191     2.03007e+03
   0.04602    2.11382    2.11169     1.76826e+03
   0.05216    2.12162    2.11905     1.58291e+03
   0.05829    2.11901    2.11666     1.48388e+03
   0.06443    2.11921    2.11645     1.36054e+03
   0.07056    2.12108    2.11855     1.28442e+03
   0.07670    2.12020    2.11752     1.15574e+03
   0.08283    2.12543    2.12230     1.03314e+03
   0.08897    2.12837    2.12485     9.02176e+02
   0.09511    2.12821    2.12425     7.96644e+02
   0.10124    2.13486    2.13040     7.19930e+02
   0.10738    2.13100    2.12604     6.55444e+02
   0.11351    2.13380    2.12880     6.14307e+02
   0.11965    2.13736    2.13242     5.83267e+02
   0.12579    2.13967    2.13435     5.65027e+02
   0.13192    2.14619    2.14043     5.36613e+02
   0.13806    2.14705    2.14076     4.96095e+02
   0.14419    2.15249    2.14583     4.64689e+02
   0.15033    2.14689    2.13942     4.20799e+02
   0.15647    2.15191    2.14436     3.86733e+02
   0.16260    2.15376    2.14495     3.56815e+02
   0.16874    2.15995    2.15049     3.39942e+02
   0.17487    2.16201    2.15237     3.19971e+02
   0.18101    2.16208    2.15150     3.04447e+02
   0.18715    2.16892    2.15832     2.95193e+02
   0.19328    2.16896    2.15752     2.87436e+02
   0.19942    2.16456    2.15254     2.69340e+02
   0.20555    2.17067    2.15782     2.53662e+02
   0.21169    2.17555    2.16121     2.40735e+02
   0.21783    2.17744    2.16227     2.27161e+02
   0.22396    2.18175    2.16533     2.10079e+02
   0.23010    2.18606    2.16859     2.04726e+02
   0.23623    2.19160    2.17360     1.95126e+02
   0.24237    2.18732    2.16780     1.85256e+02
   0.24850    2.19163    2.17214     1.82078e+02
   0.25464    2.19547    2.17451     1.75836e+02
   0.26078    2.19865    2.17641     1.67805e+02
   0.26691    2.19796    2.17514     1.60617e+02
   0.27305    2.20425    2.17952     1.54102e+02
   0.27918    2.20944    2.18359     1.49035e+02
   0.28532    2.20651    2.17974     1.43551e+02
   0.29146    2.21269    2.18391     1.36135e+02
   0.29759    2.21417    2.18400     1.30764e+02
   0.30373    2.22059    2.19011     1.26616e+02
   0.30986    2.21984    2.18740     1.23231e+02
   0.31600    2.22212    2.18754     1.18806e+02
   0.32214    2.22494    2.18990     1.15758e+02
   0.32827    2.22548    2.18836     1.11463e+02
   0.33441    2.23123    2.19335     1.07539e+02
   0.34054    2.23474    2.19472     1.03971e+02
   0.34668    2.23849    2.19794     1.01199e+02
   0.35282    2.23867    2.19485     9.70364e+01
   0.35895    2.24263    2.19755     9.45878e+01
   0.36509    2.24304    2.19538     9.13914e+01
   0.37122    2.24220    2.19366     9.07370e+01
   0.37736    2.25062    2.19999     8.73098e+01
   0.38350    2.25379    2.20087     8.35624e+01
   0.38963    2.25158    2.19724     8.16469e+01
   0.39577    2.25824    2.20187     8.04278e+01
   0.40190    2.25533    2.19694     7.80065e+01
   0.40804    2.26356    2.20382     7.64039e+01
   0.41417    2.26405    2.20112     7.32242e+01
   0.42031    2.26736    2.20319     7.20278e+01
   0.42645    2.27576    2.20903     6.96923e+01
   0.43258    2.27097    2.20127     6.67281e+01
   0.43872    2.27126    2.20048     6.65134e+01
   0.44485    2.27237    2.19852     6.46489e+01
   0.45099    2.27644    2.20064     6.33038e+01
   0.45713    2.27936    2.20196     6.15782e+01
   0.46326    2.27961    2.20032     6.06852e+01
   0.46940    2.28209    2.20095     5.93969e+01
   0.47553    2.28655    2.20177     5.78752e+01
   0.48167    2.28651    2.19915     5.65474e+01
   0.48781    2.29054    2.20065     5.52486e+01
   0.49394    2.29560    2.20322     5.42133e+01
   0.50008    2.29611    2.20066     5.23776e+01
   0.50621    2.29621    2.19852     5.17017e+01
   0.51235    2.29929    2.19805     4.98469e+01
   0.51849    2.30093    2.19786     4.93151e+01
   0.52462    2.30018    2.19470     4.85251e+01
   0.53076    2.30355    2.19572     4.75103e+01
   0.53689    2.30201    2.19109     4.65686e+01
   0.54303    2.30628    2.19252     4.56827e+01
   0.54917    2.30718    2.19123     4.48583e+01
   0.55530    2.30866    2.18830     4.36490e+01
   0.56144    2.31080    2.18906     4.30979e+01
   0.56757    2.31279    2.18676     4.19413e+01
   0.57371    2.31270    2.18306     4.12670e+01
   0.57984    2.31376    2.18173     4.06484e+01
   0.58598    2.31687    2.18252     3.99716e+01
   0.59212    2.32060    2.18313     3.91897e+01
   0.59825    2.32086    2.18037     3.84713e+01
   0.60439    2.32189    2.17903     3.81044e+01
   0.61052    2.32419    2.17635     3.71825e+01
   0.61666    2.32905    2.18061     3.67443e+01
   0.62280    2.32771    2.17418     3.59779e+01
   0.62893    2.32923    2.17249     3.52707e+01
   0.63507    2.33228    2.17304     3.48631e+01
   0.64120    2.33209    2.16860     3.43549e+01
   0.64734    2.33602    2.17037     3.37496e+01
   0.65348    2.33730    2.16750     3.29984e+01
   0.65961    2.33573    2.16309     3.25767e+01
   0.66575    2.33928    2.16219     3.20291e+01
   0.67188    2.33917    2.15905     3.16058e+01
   0.67802    2.34107    2.15746     3.11511e+01
   0.68416    2.34264    2.15525     3.05827e+01
   0.69029    2.34259    2.15191     3.00629e+01
   0.69643    2.34528    2.15050     2.96949e+01
   0.70256    2.34462    2.14606     2.92216e+01
   0.70870    2.34704    2.14461     2.87365e+01
   0.71484    2.34824    2.14231     2.84089e+01
   0.72097    2.34907    2.14102     2.81226e+01
   0.72711    2.35237    2.13990     2.76780e+01
   0.73324    2.35321    2.13523     2.70695e+01
   0.73938    2.35492    2.13441     2.67853e+01
   0.74551    2.35100    2.12663     2.65205e+01
   0.75165    2.35372    2.12611     2.61684e+01
   0.75779    2.35420    2.12104     2.56780e+01
   0.76392    2.35586    2.11906     2.53553e+01
   0.77006    2.35895    2.11839     2.50499e+01
   0.77619    2.35532    2.11085     2.47520e+01
   0.78233    2.35874    2.11285     2.46303e+01
   0.78847    2.36031    2.10852     2.41968e+01
   0.79460    2.35951    2.10122     2.37426e+01
   0.80074    2.36494    2.10510     2.36253e+01
   0.80687    2.36347    2.09763     2.31814e+01
   0.81301    2.36292    2.09240     2.28965e+01
   0.81915    2.36277    2.08820     2.26062e+01
   0.82528    2.36549    2.08750     2.23875e+01
   0.83142    2.36417    2.08030     2.20292e+01
   0.83755    2.36641    2.07881     2.18257e+01
   0.84369    2.36416    2.07111     2.15289e+01
   0.84983    2.36705    2.07025     2.12781e+01
   0.85596    2.36812    2.06703     2.10020e+01
   0.86210    2.37103    2.06645     2.08217e+01
   0.86823    2.36953    2.06074     2.06185e+01
   0.87437    2.37108    2.05620     2.02878e+01
   0.88050    2.36954    2.05099     2.01880e+01
   0.88664    2.37359    2.04879     1.98238e+01
   0.89278    2.37269    2.04367     1.96471e+01
   0.89891    2.36861    2.03370     1.93634e+01
   0.90505    2.37250    2.03324     1.91695e+01
   0.91118    2.37198    2.02971     1.90332e+01
   0.91732    2.37371    2.02600     1.88192e+01
   0.92346    2.37101    2.01592     1.85319e+01
   0.92959    2.37431    2.01597     1.83628e+01
   0.93573    2.37134    2.00676     1.81509e+01
   0.94186    2.37422    2.00741     1.80653e+01
   0.94800    2.37482    2.00147     1.77883e+01
   0.95414    2.37513    1.99670     1.76172e+01
   0.96027    2.37733    1.99418     1.74346e+01
   0.96641    2.37528    1.98901     1.73425e+01
   0.97254    2.37385    1.97843     1.70621e+01
   0.97868    2.37395    1.97508     1.69488e+01
   0.98482    2.37643    1.97320     1.67776e+01
   0.99095    2.37671    1.96906     1.66609e+01
   0.99709    2.37746    1.96186     1.63844e+01
   1.00322    2.37630    1.95439     1.62341e+01
   1.00936    2.37506    1.94908     1.61500e+01
   1.01550    2.37562    1.94053     1.58568e+01
   1.02163    2.37829    1.93857     1.57398e+01
   1.02777    2.37488    1.93072     1.56348e+01
   1.03390    2.37569    1.92780     1.55224e+01
   1.04004    2.37518    1.92097     1.53902e+01
   1.04617    2.37880    1.91944     1.52222e+01
   1.05231    2.37470    1.90912     1.50939e+01
   1.05845    2.37623    1.90442     1.49629e+01
   1.06458    2.37602    1.89883     1.48250e+01
   1.07072    2.37525    1.88868     1.46105e+01
   1.07685    2.37615    1.88420     1.44846e+01
   1.08299    2.37264    1.87806     1.44484e+01
   1.08913    2.37530    1.87141     1.42211e+01
   1.09526    2.37206    1.86310     1.41645e+01
   1.10140    2.37338    1.85726     1.40192e+01
   1.10753    2.37567    1.85458     1.39016e+01
   1.11367    2.37435    1.84723     1.37931e+01
   1.11981    2.37156    1.83626     1.36507e+01
   1.12594    2.37369    1.83475     1.35696e+01
   1.13208    2.37219    1.82500     1.34361e+01
   1.13821    2.37253    1.81887     1.33087e+01
   1.14435    2.37072    1.80895     1.31871e+01
   1.15049    2.37040    1.80337     1.31098e+01
   1.15662    2.37133    1.79955     1.30235e+01
   1.16276    2.37032    1.78975     1.28898e+01
   1.16889    2.36778    1.77935     1.27873e+01
   1.17503    2.36916    1.77556     1.26897e+01
   1.18117    2.36782    1.76681     1.25764e+01
   1.18730    2.36861    1.76146     1.24845e+01
   1.19344    2.36628    1.75133     1.23803e+01
   1.19957    2.36558    1.73988     1.22385e+01
   1.20571    2.36401    1.73329     1.21780e+01
   1.21184    2.36531    1.72692     1.20595e+01
   1.21798    2.36600    1.72308     1.20073e+01
   1.22412    2.36476    1.71573     1.19380e+01
   1.23025    2.36296    1.70303     1.18048e+01
   1.23639    2.36216    1.69279     1.16848e+01
   1.24252    2.36344    1.69042     1.16453e+01
   1.24866    2.36175    1.68191     1.15807e+01
   1.25480    2.36249    1.67475     1.14749e+01
   1.26093    2.36278    1.66675     1.13709e+01
   1.26707    2.35882    1.65071     1.12533e+01
   1.27320    2.35659    1.64310     1.12022e+01
   1.27934    2.35825    1.63583     1.10976e+01
   1.28548    2.35849    1.62999     1.10473e+01
   1.29161    2.35710    1.61976     1.09569e+01
   1.29775    2.35671    1.61440     1.09086e+01
   1.30388    2.35631    1.60550     1.08287e+01
   1.31002    2.35299    1.59218     1.07488e+01
   1.31616    2.35275    1.57959     1.06280e+01
   1.32229    2.35416    1.57561     1.05691e+01
   1.32843    2.35121    1.56307     1.04964e+01
   1.33456    2.35018    1.55436     1.04431e+01
   1.34070    2.34678    1.54213     1.03817e+01
   1.34684    2.34963    1.54148     1.03404e+01
   1.35297    2.34505    1.51912     1.02019e+01
   1.35911    2.34677    1.51502     1.01543e+01
   1.36524    2.34319    1.50434     1.01205e+01
   1.37138    2.34338    1.48985     9.99705e+00
   1.37751    2.34284    1.48126     9.93608e+00
   1.38365    2.34121    1.47365     9.90845e+00
   1.38979    2.33994    1.46271     9.84312e+00
   1.39592    2.33895    1.45445     9.79815e+00
   1.40206    2.34007    1.44211     9.69095e+00
   1.40819    2.33718    1.42644     9.60762e+00
   1.41433    2.33620    1.41604     9.55942e+00
   1.42047    2.33436    1.40569     9.50607e+00
   1.42660    2.33115    1.39139     9.45892e+00
   1.43274    2.33379    1.39103     9.43026e+00
   1.43887    2.32986    1.37261     9.35335e+00
   1.44501    2.32825    1.35937     9.28724e+00
   1.45115    2.32693    1.34209     9.19111e+00
   1.45728    2.32346    1.33215     9.17335e+00
   1.46342    2.32663    1.32805     9.12760e+00
   1.46955    2.32302    1.30844     9.05062e+00
   1.47569    2.32043    1.29263     8.99357e+00
   1.48183    2.31940    1.27871     8.92312e+00
   1.48796    2.31983    1.27470     8.90656e+00
   1.49410    2.32047    1.26063     8.81895e+00
   1.50023    2.31694    1.24443     8.78230e+00
   1.50637    2.31484    1.23477     8.75659e+00
   1.51251    2.31360    1.21487     8.67209e+00
   1.51864    2.31168    1.20051     8.61982e+00
   1.52478    2.30875    1.18471     8.58113e+00
   1.53091    2.30912    1.17481     8.52988e+00
   1.53705    2.30719    1.16000     8.49083e+00
   1.54318    2.30725    1.14774     8.43829e+00
   1.54932    2.30462    1.13427     8.40483e+00
   1.55546    2.30259    1.11225     8.33068e+00
   1.56159    2.30210    1.10137     8.29636e+00
   1.56773    2.29810    1.08070     8.24813e+00
   1.57386    2.29650    1.05347     8.15866e+00
   1.58000    2.29490    1.04841     8.16017e+00
   1.58614    2.29515    1.03180     8.09692e+00
   1.59227    2.29342    1.01588     8.06165e+00
   1.59841    2.28984    0.99347     8.01475e+00
   1.60454    2.29035    0.98111     7.97564e+00
   1.61068    2.28749    0.95815     7.92044e+00
   1.61682    2.28486    0.94173     7.89083e+00
   1.62295    2.28589    0.91972     7.82483e+00
   1.62909    2.28310    0.90768     7.81472e+00
   1.63522    2.28257    0.88739     7.75732e+00
   1.64136    2.27912    0.87193     7.74758e+00
   1.64750    2.27644    0.83971     7.68002e+00
   1.65363    2.27573    0.81951     7.63540e+00
   1.65977    2.27501    0.80096     7.59717e+00
   1.66590    2.27058    0.76606     7.54809e+00
   1.67204    2.27042    0.75610     7.53205e+00
   1.67817    2.27117    0.73468     7.47738e+00
   1.68431    2.26427    0.68912     7.43384e+00
   1.69045    2.26213    0.67356     7.42076e+00
   1.69658    2.26154    0.64334     7.36898e+00
   1.70272    2.25879    0.60046     7.30955e+00
   1.70885    2.25936    0.58505     7.28348e+00
   1.71499    2.25671    0.55175     7.24899e+00
   1.72113    2.25435    0.51960     7.21674e+00
   1.72726    2.25444    0.49453     7.18948e+00
