# Redshift space power spectrum multipoles.
# Subtracting SN=    4.21637e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.05001e+03     4.01680e+03     6.55719e+01
   0.07000     7.00250e+03     3.06624e+03    -7.58234e+01
   0.09000     4.95587e+03     2.24289e+03     4.24155e+02
   0.11000     3.57824e+03     1.49611e+03    -3.72106e+01
   0.13000     3.08008e+03     1.38044e+03     4.29034e+01
   0.15000     2.44854e+03     1.09939e+03     6.90769e+01
   0.17000     1.96005e+03     9.44014e+02     1.41497e+02
   0.19000     1.69351e+03     7.83853e+02     7.03971e+01
   0.21000     1.44838e+03     6.89252e+02     2.09388e+01
   0.23000     1.23143e+03     6.29354e+02     8.14960e+01
   0.25000     1.09175e+03     5.54269e+02     6.94396e+01
   0.27000     9.63865e+02     4.80999e+02     3.71223e+01
   0.29000     8.56159e+02     4.42824e+02     4.19350e+01
   0.31000     7.69140e+02     4.05982e+02     3.90583e+01
   0.33000     6.91112e+02     3.63410e+02     3.92728e+01
   0.35000     6.29069e+02     3.41606e+02     4.05825e+01
   0.37000     5.76242e+02     3.10260e+02     3.35543e+01
   0.39000     5.24777e+02     2.84679e+02     4.65643e+01
   0.41000     4.85146e+02     2.77514e+02     4.30609e+01
   0.43000     4.46429e+02     2.58513e+02     3.61834e+01
   0.45000     4.11813e+02     2.40503e+02     2.79599e+01
   0.47000     3.85988e+02     2.26097e+02     3.97762e+01
   0.49000     3.58002e+02     2.16171e+02     3.03952e+01
   0.51000     3.31535e+02     2.02829e+02     3.28350e+01
   0.53000     3.11208e+02     1.89637e+02     2.61291e+01
   0.55000     2.92063e+02     1.83844e+02     3.09799e+01
   0.57000     2.73062e+02     1.72474e+02     3.17852e+01
   0.59000     2.57102e+02     1.63620e+02     2.64846e+01
   0.61000     2.42882e+02     1.54646e+02     2.37159e+01
   0.63000     2.29071e+02     1.48359e+02     2.67844e+01
   0.65000     2.15561e+02     1.38972e+02     2.63951e+01
   0.67000     2.04474e+02     1.36467e+02     2.54027e+01
   0.69000     1.92589e+02     1.26434e+02     2.22000e+01
   0.71000     1.82494e+02     1.20757e+02     2.06178e+01
   0.73000     1.73528e+02     1.16654e+02     2.26811e+01
   0.75000     1.63901e+02     1.09535e+02     1.78053e+01
   0.77000     1.55380e+02     1.05099e+02     1.98584e+01
   0.79000     1.48408e+02     1.02616e+02     2.12847e+01
   0.81000     1.40668e+02     9.53824e+01     1.86794e+01
   0.83000     1.33124e+02     9.22248e+01     1.68149e+01
   0.85000     1.26473e+02     8.81147e+01     1.74658e+01
   0.87000     1.20998e+02     8.46518e+01     1.89625e+01
   0.89000     1.14661e+02     8.01433e+01     1.63286e+01
   0.91000     1.08705e+02     7.71981e+01     1.56428e+01
   0.93000     1.03170e+02     7.28633e+01     1.52089e+01
   0.95000     9.86399e+01     7.06739e+01     1.57136e+01
   0.97000     9.41085e+01     6.85003e+01     1.57313e+01
   0.99000     8.95741e+01     6.43942e+01     1.39557e+01
