#        k       b1_x       b1_a            Pkmm
   0.00920    2.39073    2.38881     2.09691e+03
   0.01534    2.36320    2.36194     2.49398e+03
   0.02148    2.37572    2.37442     2.41417e+03
   0.02761    2.38247    2.38153     2.15378e+03
   0.03375    2.39195    2.38999     1.84111e+03
   0.03988    2.39049    2.38903     1.56432e+03
   0.04602    2.38114    2.37956     1.36295e+03
   0.05216    2.39481    2.39319     1.22074e+03
   0.05829    2.39838    2.39682     1.14255e+03
   0.06443    2.38431    2.38202     1.04978e+03
   0.07056    2.38668    2.38530     9.89094e+02
   0.07670    2.39833    2.39678     8.90701e+02
   0.08283    2.39680    2.39547     7.95434e+02
   0.08897    2.40042    2.39883     6.95549e+02
   0.09511    2.39552    2.39330     6.13833e+02
   0.10124    2.41415    2.41187     5.53889e+02
   0.10738    2.40285    2.39978     5.04602e+02
   0.11351    2.41046    2.40711     4.73234e+02
   0.11965    2.41166    2.40856     4.49445e+02
   0.12579    2.41730    2.41348     4.34804e+02
   0.13192    2.43409    2.43017     4.12772e+02
   0.13806    2.42510    2.42106     3.81935e+02
   0.14419    2.43626    2.43210     3.56712e+02
   0.15033    2.43450    2.42915     3.23376e+02
   0.15647    2.43519    2.42960     2.96641e+02
   0.16260    2.44280    2.43605     2.73604e+02
   0.16874    2.44984    2.44243     2.59998e+02
   0.17487    2.45042    2.44262     2.44912e+02
   0.18101    2.44282    2.43363     2.33227e+02
   0.18715    2.45444    2.44504     2.26129e+02
   0.19328    2.45925    2.44947     2.19872e+02
   0.19942    2.45662    2.44599     2.06299e+02
   0.20555    2.46746    2.45578     1.94195e+02
   0.21169    2.46843    2.45486     1.84016e+02
   0.21783    2.47632    2.46126     1.73265e+02
   0.22396    2.47831    2.46081     1.60380e+02
   0.23010    2.48852    2.47064     1.55740e+02
   0.23623    2.49105    2.47274     1.48361e+02
   0.24237    2.48745    2.46690     1.41237e+02
   0.24850    2.49713    2.47553     1.38470e+02
   0.25464    2.49894    2.47562     1.33554e+02
   0.26078    2.50344    2.47947     1.27603e+02
   0.26691    2.50275    2.47671     1.22106e+02
   0.27305    2.51177    2.48355     1.17113e+02
   0.27918    2.51991    2.48896     1.12846e+02
   0.28532    2.52218    2.48855     1.08565e+02
   0.29146    2.52930    2.49510     1.02997e+02
   0.29759    2.53062    2.49440     9.88135e+01
   0.30373    2.53780    2.49936     9.56532e+01
   0.30986    2.54214    2.50225     9.29489e+01
   0.31600    2.54048    2.49703     8.96781e+01
   0.32214    2.54842    2.50266     8.73303e+01
   0.32827    2.54488    2.49757     8.40081e+01
   0.33441    2.55626    2.50702     8.10554e+01
   0.34054    2.55793    2.50556     7.82045e+01
   0.34668    2.56627    2.51352     7.60310e+01
   0.35282    2.56971    2.51072     7.29026e+01
   0.35895    2.57589    2.51542     7.09225e+01
   0.36509    2.57561    2.51146     6.85882e+01
   0.37122    2.58352    2.51754     6.78686e+01
   0.37736    2.59290    2.52366     6.53165e+01
   0.38350    2.59591    2.52391     6.25238e+01
   0.38963    2.59441    2.51977     6.11207e+01
   0.39577    2.60180    2.52402     6.00672e+01
   0.40190    2.60500    2.52486     5.81895e+01
   0.40804    2.61248    2.52948     5.69166e+01
   0.41417    2.60802    2.52105     5.45559e+01
   0.42031    2.61867    2.52809     5.36015e+01
   0.42645    2.62601    2.53121     5.17965e+01
   0.43258    2.62370    2.52459     4.96295e+01
   0.43872    2.62740    2.52585     4.93840e+01
   0.44485    2.63052    2.52447     4.79524e+01
   0.45099    2.63556    2.52606     4.69336e+01
   0.45713    2.63917    2.52743     4.56026e+01
   0.46326    2.64519    2.52965     4.48679e+01
   0.46940    2.65076    2.53140     4.39581e+01
   0.47553    2.65386    2.53042     4.27146e+01
   0.48167    2.65975    2.53157     4.16783e+01
   0.48781    2.65920    2.52640     4.07666e+01
   0.49394    2.66701    2.53071     3.99037e+01
   0.50008    2.66800    2.52697     3.85605e+01
   0.50621    2.67114    2.52731     3.80222e+01
   0.51235    2.67371    2.52187     3.66976e+01
   0.51849    2.67942    2.52507     3.62177e+01
   0.52462    2.67932    2.52073     3.56210e+01
   0.53076    2.68626    2.52309     3.48535e+01
   0.53689    2.69023    2.52307     3.40872e+01
   0.54303    2.68877    2.51715     3.34524e+01
   0.54917    2.69915    2.52318     3.28045e+01
   0.55530    2.70036    2.51888     3.19385e+01
