# Redshift space power spectrum multipoles.
# Subtracting SN=    1.00132e+02 from monopole.
#        k              P0              P2              P4
   0.05000     1.08419e+04     6.36506e+03     2.01250e+02
   0.07000     8.35462e+03     4.74232e+03     3.29084e+01
   0.09000     5.90079e+03     3.50116e+03     6.64395e+02
   0.11000     4.22752e+03     2.31574e+03     3.90603e+01
   0.13000     3.61537e+03     2.09513e+03     1.01273e+02
   0.15000     2.87953e+03     1.66612e+03     1.48319e+02
   0.17000     2.31779e+03     1.45995e+03     2.33436e+02
   0.19000     1.98692e+03     1.19520e+03     1.36699e+02
   0.21000     1.68528e+03     1.02097e+03     6.71104e+01
   0.23000     1.44077e+03     9.35101e+02     1.27970e+02
   0.25000     1.27179e+03     8.24312e+02     1.17567e+02
   0.27000     1.11760e+03     7.22810e+02     8.76897e+01
   0.29000     9.89982e+02     6.44596e+02     7.47094e+01
   0.31000     8.85686e+02     5.94916e+02     6.94206e+01
   0.33000     7.90772e+02     5.15270e+02     6.93207e+01
   0.35000     7.19006e+02     4.92471e+02     7.39809e+01
   0.37000     6.53956e+02     4.43873e+02     6.67529e+01
   0.39000     5.88245e+02     3.89994e+02     6.51844e+01
   0.41000     5.42315e+02     3.76320e+02     6.60382e+01
   0.43000     4.96589e+02     3.50285e+02     5.76753e+01
   0.45000     4.55561e+02     3.21086e+02     4.85547e+01
   0.47000     4.22620e+02     2.93435e+02     5.75319e+01
   0.49000     3.89967e+02     2.82082e+02     5.45992e+01
   0.51000     3.57311e+02     2.54117e+02     4.63545e+01
   0.53000     3.32406e+02     2.34289e+02     3.44705e+01
   0.55000     3.07023e+02     2.24125e+02     4.58709e+01
   0.57000     2.86309e+02     2.07918e+02     3.81175e+01
   0.59000     2.64907e+02     1.92561e+02     3.66112e+01
   0.61000     2.47283e+02     1.80075e+02     3.49674e+01
   0.63000     2.31787e+02     1.70123e+02     3.67135e+01
   0.65000     2.14786e+02     1.57752e+02     3.70240e+01
   0.67000     2.00723e+02     1.46984e+02     3.08467e+01
   0.69000     1.85989e+02     1.34442e+02     2.65380e+01
   0.71000     1.75593e+02     1.30039e+02     2.86767e+01
   0.73000     1.63154e+02     1.17876e+02     2.55123e+01
   0.75000     1.52803e+02     1.15139e+02     2.57953e+01
   0.77000     1.41991e+02     1.06512e+02     2.58309e+01
   0.79000     1.33206e+02     9.88672e+01     2.45090e+01
   0.81000     1.24229e+02     9.19656e+01     2.23351e+01
   0.83000     1.15340e+02     8.60611e+01     1.95593e+01
   0.85000     1.07790e+02     8.33793e+01     2.27651e+01
   0.87000     1.00517e+02     7.51239e+01     2.14474e+01
   0.89000     9.32251e+01     7.22965e+01     1.99803e+01
   0.91000     8.65131e+01     6.69399e+01     1.85809e+01
   0.93000     8.09876e+01     6.47522e+01     1.77728e+01
   0.95000     7.45901e+01     5.72022e+01     1.60230e+01
   0.97000     6.94045e+01     5.61488e+01     1.51197e+01
   0.99000     6.40899e+01     5.08770e+01     1.55323e+01
   1.01000     5.89848e+01     4.88859e+01     1.58495e+01
   1.03000     5.44027e+01     4.60047e+01     1.40615e+01
   1.05000     5.02710e+01     4.35285e+01     1.41184e+01
   1.07000     4.54679e+01     4.02602e+01     1.27847e+01
   1.09000     4.16476e+01     3.76568e+01     1.30276e+01
   1.11000     3.75990e+01     3.56240e+01     1.33188e+01
   1.13000     3.38166e+01     3.32908e+01     1.20569e+01
   1.15000     3.06016e+01     3.10197e+01     1.09703e+01
   1.17000     2.71490e+01     2.89016e+01     1.19665e+01
   1.19000     2.38257e+01     2.78372e+01     1.07084e+01
   1.21000     2.09191e+01     2.60552e+01     1.03894e+01
   1.23000     1.78890e+01     2.49031e+01     1.07224e+01
   1.25000     1.50808e+01     2.32460e+01     9.95969e+00
   1.27000     1.22408e+01     2.22636e+01     9.36328e+00
   1.29000     9.79657e+00     2.10681e+01     9.14999e+00
   1.31000     7.30624e+00     1.88777e+01     9.08964e+00
   1.33000     4.81364e+00     1.84909e+01     9.52549e+00
   1.35000     2.68928e+00     1.71959e+01     8.91449e+00
   1.37000     3.11677e-01     1.67425e+01     7.54712e+00
   1.39000    -1.84890e+00     1.48064e+01     7.95777e+00
   1.41000    -3.74803e+00     1.46330e+01     7.76512e+00
   1.43000    -5.89695e+00     1.35569e+01     7.98056e+00
   1.45000    -7.69004e+00     1.30057e+01     7.22300e+00
   1.47000    -9.49013e+00     1.23419e+01     7.12390e+00
   1.49000    -1.12401e+01     1.14861e+01     6.93859e+00
   1.51000    -1.30611e+01     1.07992e+01     6.53627e+00
   1.53000    -1.49034e+01     1.03402e+01     6.61660e+00
   1.55000    -1.63602e+01     9.69605e+00     6.18759e+00
   1.57000    -1.79594e+01     9.07073e+00     6.48095e+00
   1.59000    -1.94389e+01     8.83129e+00     5.39316e+00
   1.61000    -2.09760e+01     8.35776e+00     5.57376e+00
   1.63000    -2.23578e+01     8.02867e+00     5.57716e+00
   1.65000    -2.37801e+01     7.05783e+00     5.13391e+00
   1.67000    -2.52104e+01     7.10688e+00     5.01136e+00
   1.69000    -2.63746e+01     6.79126e+00     4.35736e+00
   1.71000    -2.78032e+01     6.55046e+00     4.79140e+00
   1.73000    -2.90585e+01     5.93433e+00     4.05463e+00
   1.75000    -3.02244e+01     5.97417e+00     4.12847e+00
   1.77000    -3.14023e+01     5.54311e+00     3.99043e+00
   1.79000    -3.26487e+01     5.33837e+00     3.87272e+00
   1.81000    -3.37283e+01     5.25307e+00     3.53406e+00
   1.83000    -3.48363e+01     4.83720e+00     3.76415e+00
   1.85000    -3.59633e+01     4.75526e+00     3.70981e+00
   1.87000    -3.69977e+01     4.63232e+00     3.33052e+00
   1.89000    -3.80139e+01     4.28485e+00     3.23647e+00
   1.91000    -3.90823e+01     4.14677e+00     3.34678e+00
   1.93000    -4.00330e+01     3.91158e+00     3.34021e+00
   1.95000    -4.11037e+01     3.69314e+00     3.20065e+00
   1.97000    -4.19914e+01     3.51716e+00     3.13677e+00
   1.99000    -4.29773e+01     3.53834e+00     2.88576e+00
   2.01000    -4.38586e+01     3.32785e+00     2.88452e+00
   2.03000    -4.47857e+01     3.23973e+00     2.75467e+00
   2.05000    -4.57242e+01     3.08267e+00     2.75493e+00
   2.07000    -4.65350e+01     2.92623e+00     2.61555e+00
   2.09000    -4.74409e+01     2.76789e+00     2.77725e+00
   2.11000    -4.82961e+01     2.64753e+00     2.83357e+00
   2.13000    -4.90446e+01     2.69757e+00     2.77716e+00
   2.15000    -4.98732e+01     2.60195e+00     2.73389e+00
   2.17000    -5.06604e+01     2.46538e+00     2.81913e+00
   2.19000    -5.14689e+01     2.43287e+00     2.53292e+00
   2.21000    -5.21689e+01     2.31326e+00     2.48009e+00
   2.23000    -5.30134e+01     2.09088e+00     2.66967e+00
   2.25000    -5.37405e+01     2.08307e+00     2.75639e+00
   2.27000    -5.44393e+01     2.04973e+00     2.46642e+00
   2.29000    -5.51124e+01     1.81135e+00     2.64333e+00
   2.31000    -5.58576e+01     1.86955e+00     2.66001e+00
   2.33000    -5.65497e+01     1.83779e+00     2.76660e+00
   2.35000    -5.72254e+01     1.69851e+00     2.76921e+00
   2.37000    -5.78860e+01     1.66474e+00     2.74716e+00
   2.39000    -5.85074e+01     1.68994e+00     2.82275e+00
   2.41000    -5.91558e+01     1.39479e+00     2.86620e+00
   2.43000    -5.98169e+01     1.45268e+00     2.95284e+00
   2.45000    -6.04178e+01     1.42840e+00     2.89556e+00
   2.47000    -6.10703e+01     1.31312e+00     3.18289e+00
   2.49000    -6.16370e+01     1.33214e+00     3.20946e+00
   2.51000    -6.22575e+01     1.34054e+00     3.25513e+00
   2.53000    -6.28051e+01     1.15837e+00     3.17288e+00
   2.55000    -6.33353e+01     1.12181e+00     3.35004e+00
   2.57000    -6.39020e+01     1.16020e+00     3.43567e+00
   2.59000    -6.44790e+01     1.06968e+00     3.50489e+00
   2.61000    -6.50066e+01     9.72889e-01     3.49813e+00
   2.63000    -6.54823e+01     1.02125e+00     3.78420e+00
   2.65000    -6.60112e+01     9.93213e-01     3.84211e+00
   2.67000    -6.65098e+01     9.82083e-01     3.99127e+00
   2.69000    -6.70316e+01     9.17761e-01     4.03478e+00
   2.71000    -6.74726e+01     9.43026e-01     4.23372e+00
   2.73000    -6.79902e+01     8.51561e-01     4.34944e+00
   2.75000    -6.84245e+01     8.04340e-01     4.53936e+00
   2.77000    -6.89095e+01     8.21056e-01     4.58120e+00
   2.79000    -6.93172e+01     8.12906e-01     4.82455e+00
   2.81000    -6.97864e+01     7.70983e-01     4.96362e+00
   2.83000    -7.02052e+01     7.52517e-01     5.05199e+00
   2.85000    -7.06277e+01     7.09571e-01     5.26501e+00
   2.87000    -7.10194e+01     6.58461e-01     5.49868e+00
   2.89000    -7.14266e+01     5.81900e-01     5.55147e+00
   2.91000    -7.18282e+01     6.09284e-01     5.72166e+00
   2.93000    -7.21870e+01     5.98627e-01     5.87121e+00
   2.95000    -7.25614e+01     5.65640e-01     6.07722e+00
   2.97000    -7.29113e+01     6.20450e-01     6.33988e+00
   2.99000    -7.32941e+01     4.88896e-01     6.49211e+00
   3.01000    -7.36270e+01     5.37485e-01     6.78139e+00
   3.03000    -7.39602e+01     5.64537e-01     6.86268e+00
   3.05000    -7.42788e+01     5.11198e-01     7.03801e+00
   3.07000    -7.45959e+01     5.02742e-01     7.32682e+00
   3.09000    -7.49202e+01     5.09934e-01     7.50959e+00
   3.11000    -7.52481e+01     4.82359e-01     7.65340e+00
   3.13000    -7.55269e+01     4.78898e-01     7.94905e+00
