#        k       b1_x       b1_a            Pkmm
   0.03682    4.26637    4.29538     6.30352e+02
   0.06136    4.15583    4.20737     3.88959e+02
   0.08590    4.06687    4.14649     2.63052e+02
   0.11045    4.18767    4.29923     1.71677e+02
   0.13499    4.21056    4.32153     1.38740e+02
   0.15953    4.27371    4.44695     9.94725e+01
   0.18408    4.20409    4.40174     7.86949e+01
   0.20862    4.30417    4.51830     6.40168e+01
   0.23317    4.43843    4.67902     5.26354e+01
   0.25771    4.22695    4.49083     4.27745e+01
   0.28225    4.31351    4.61625     3.73957e+01
   0.30680    4.43953    4.77299     3.09853e+01
   0.33134    4.45830    4.79428     2.76301e+01
   0.35588    4.43388    4.81599     2.30046e+01
   0.38043    4.42656    4.82126     2.03508e+01
   0.40497    4.60049    5.00942     1.83412e+01
   0.42951    4.56280    5.00142     1.60971e+01
   0.45406    4.60973    5.04998     1.41921e+01
   0.47860    4.63083    5.11761     1.28927e+01
   0.50315    4.66269    5.14007     1.17823e+01
   0.52769    4.79476    5.27539     1.06741e+01
   0.55223    4.75654    5.27050     9.69368e+00
   0.57678    4.82484    5.35460     9.13755e+00
   0.60132    4.81367    5.35547     8.09106e+00
   0.62586    4.86430    5.41825     7.58271e+00
   0.65041    4.93522    5.51162     6.88912e+00
   0.67495    4.96196    5.54487     6.54683e+00
   0.69950    4.99168    5.59262     6.05216e+00
   0.72404    5.01199    5.60315     5.55401e+00
   0.74858    5.05464    5.66106     5.19106e+00
   0.77313    5.10190    5.69908     4.93883e+00
   0.79767    5.12988    5.77186     4.53525e+00
   0.82221    5.23171    5.88125     4.24022e+00
   0.84676    5.14882    5.78636     3.97028e+00
   0.87130    5.23034    5.83736     3.85707e+00
   0.89584    5.25311    5.87141     3.47297e+00
   0.92039    5.35279    5.93620     3.39290e+00
   0.94493    5.35708    5.96274     3.18747e+00
   0.96948    5.37567    6.01393     2.97441e+00
   0.99402    5.43464    6.02081     2.88286e+00
   1.01856    5.48607    6.08937     2.75771e+00
   1.04311    5.50957    6.13649     2.58286e+00
   1.06765    5.51723    6.11743     2.44139e+00
   1.09219    5.54967    6.11136     2.32272e+00
   1.11674    5.61600    6.16831     2.25548e+00
   1.14128    5.69528    6.22816     2.16708e+00
   1.16583    5.66837    6.22744     2.03141e+00
   1.19037    5.71553    6.25171     1.95622e+00
   1.21491    5.73176    6.25472     1.86438e+00
   1.23946    5.79151    6.28337     1.79848e+00
   1.26400    5.79511    6.30772     1.69991e+00
   1.28854    5.85140    6.32948     1.62931e+00
   1.31309    5.85138    6.32833     1.58716e+00
   1.33763    5.96637    6.40417     1.51361e+00
   1.36217    5.96599    6.38877     1.46890e+00
   1.38672    5.99440    6.40312     1.40821e+00
   1.41126    6.09682    6.49212     1.34988e+00
   1.43581    6.03397    6.41037     1.30380e+00
   1.46035    6.06553    6.40804     1.24889e+00
   1.48489    6.14152    6.43682     1.22457e+00
   1.50944    6.16052    6.43067     1.16840e+00
   1.53398    6.23162    6.48973     1.12516e+00
   1.55852    6.27967    6.49832     1.08253e+00
   1.58307    6.27819    6.48729     1.04837e+00
   1.60761    6.32543    6.47146     1.01656e+00
   1.63216    6.36915    6.48874     9.96974e-01
   1.65670    6.34121    6.48108     9.41566e-01
   1.68124    6.37120    6.43656     9.27108e-01
   1.70579    6.44039    6.47555     8.96531e-01
   1.73033    6.51176    6.50927     8.60299e-01
   1.75487    6.54505    6.51368     8.33103e-01
   1.77942    6.57433    6.48880     8.10405e-01
   1.80396    6.57398    6.44641     7.90372e-01
   1.82851    6.60420    6.48164     7.69335e-01
   1.85305    6.65535    6.47095     7.44869e-01
   1.87759    6.71281    6.46509     7.22242e-01
   1.90214    6.74850    6.46757     7.03068e-01
   1.92668    6.76424    6.43959     6.83217e-01
   1.95122    6.78399    6.41385     6.61834e-01
   1.97577    6.82784    6.41039     6.43482e-01
