# Redshift space power spectrum multipoles.
# Subtracting SN=    2.92321e+01 from monopole.
#        k              P0              P2              P4
   0.05000     8.68218e+03     3.05865e+03     5.39818e+03
   0.07000     7.07410e+03     2.72262e+03    -2.13904e+03
   0.09000     4.83674e+03     6.13758e+02    -1.99243e+03
   0.11000     3.76509e+03     8.21472e+02    -1.30169e+02
   0.13000     3.24632e+03     1.24606e+03     1.19285e+03
   0.15000     2.44509e+03     6.53973e+02     2.06069e+02
   0.17000     1.99956e+03     6.27512e+02    -4.89322e+02
   0.19000     1.72930e+03     5.80037e+02    -1.96754e+01
   0.21000     1.52366e+03     4.54948e+02    -2.09201e+02
   0.23000     1.36151e+03     5.80966e+02     2.35010e+02
   0.25000     1.09709e+03     2.07499e+02    -2.09118e+02
   0.27000     1.02107e+03     2.49248e+02    -1.67958e+02
   0.29000     8.90048e+02     2.43482e+02    -8.61813e+01
   0.31000     8.49082e+02     4.17661e+02     8.78759e+01
   0.33000     7.90456e+02     3.16730e+02     1.42070e+02
   0.35000     6.63956e+02     2.44083e+02     1.52174e+02
   0.37000     6.04244e+02     1.77524e+02     2.11940e+01
   0.39000     5.86882e+02     2.38120e+02     3.98105e+01
   0.41000     5.34070e+02     1.56356e+02    -9.90650e+01
   0.43000     4.89751e+02     1.76990e+02     4.46263e+01
   0.45000     4.44735e+02     1.46820e+02     2.69181e+01
   0.47000     4.27389e+02     1.46937e+02    -5.41490e+00
   0.49000     3.99898e+02     1.88181e+02     4.50469e+01
   0.51000     3.85753e+02     1.27750e+02     1.32443e+01
   0.53000     3.61775e+02     1.29261e+02    -2.34792e+01
   0.55000     3.30303e+02     1.05343e+02    -2.96587e+01
   0.57000     3.30978e+02     1.22619e+02     2.85682e+01
   0.59000     3.00662e+02     1.16192e+02     3.01752e+01
   0.61000     2.89046e+02     1.35365e+02    -9.74529e+00
   0.63000     2.77523e+02     1.13684e+02     3.49321e+01
   0.65000     2.61762e+02     1.07256e+02     7.45592e-01
   0.67000     2.60917e+02     1.20837e+02     6.57297e+00
   0.69000     2.44326e+02     1.12764e+02    -8.12055e-01
   0.71000     2.33107e+02     1.02226e+02     2.53695e+01
   0.73000     2.15907e+02     1.00510e+02    -1.13857e+01
   0.75000     2.13076e+02     1.15491e+02     9.33525e+00
   0.77000     2.07834e+02     1.03059e+02     4.31187e+01
   0.79000     1.98784e+02     9.14790e+01     2.05269e+01
   0.81000     1.90711e+02     8.37443e+01     1.06885e+01
   0.83000     1.82008e+02     8.19129e+01    -8.19160e+00
   0.85000     1.73254e+02     9.16914e+01    -1.47796e+00
   0.87000     1.70184e+02     8.69582e+01     3.03226e+01
   0.89000     1.63588e+02     8.25366e+01    -3.26001e+00
   0.91000     1.58696e+02     9.04178e+01     2.80831e+01
   0.93000     1.52032e+02     8.86030e+01     2.00377e+01
   0.95000     1.45931e+02     7.27284e+01     2.74750e+00
   0.97000     1.42626e+02     7.71589e+01     2.05732e+01
   0.99000     1.40886e+02     7.96841e+01     2.04933e+01
   1.01000     1.35337e+02     6.86455e+01     2.10465e+01
   1.03000     1.32716e+02     6.89335e+01     1.11748e+01
   1.05000     1.28028e+02     7.15727e+01     1.25576e+01
   1.07000     1.22992e+02     7.18662e+01     2.79291e+01
   1.09000     1.18202e+02     6.42463e+01     1.62074e+01
   1.11000     1.12195e+02     6.04365e+01     2.61915e+01
   1.13000     1.15835e+02     6.00870e+01     1.20125e+01
   1.15000     1.09641e+02     5.69244e+01     1.67941e+01
   1.17000     1.05081e+02     5.67296e+01     3.93403e+00
   1.19000     1.02965e+02     5.52512e+01     8.77012e+00
   1.21000     1.00567e+02     6.63290e+01     1.42395e+01
   1.23000     9.58227e+01     5.41298e+01     1.79383e+01
   1.25000     9.37192e+01     5.53700e+01     1.14801e+01
   1.27000     9.15839e+01     5.02539e+01     2.24351e+00
   1.29000     8.85016e+01     4.92704e+01     6.28213e+00
   1.31000     8.62719e+01     4.99795e+01     1.48874e+01
   1.33000     8.28801e+01     4.26501e+01     1.78806e+01
