# Redshift space power spectrum multipoles.
# Subtracting SN=    6.11022e+01 from monopole.
#        k              P0              P2              P4
   0.05000     9.51058e+03     5.81901e+03     2.01742e+02
   0.07000     7.32790e+03     4.33015e+03     5.35030e+01
   0.09000     5.16949e+03     3.18820e+03     5.99522e+02
   0.11000     3.70109e+03     2.11068e+03     5.21306e+01
   0.13000     3.15928e+03     1.90323e+03     1.04490e+02
   0.15000     2.51006e+03     1.50407e+03     1.32204e+02
   0.17000     2.01583e+03     1.30812e+03     2.09405e+02
   0.19000     1.72829e+03     1.06770e+03     1.21280e+02
   0.21000     1.46338e+03     9.10791e+02     6.36322e+01
   0.23000     1.24797e+03     8.27262e+02     1.13179e+02
   0.25000     1.10003e+03     7.27047e+02     1.01982e+02
   0.27000     9.66114e+02     6.36178e+02     7.34317e+01
   0.29000     8.54665e+02     5.68346e+02     6.63954e+01
   0.31000     7.64237e+02     5.20896e+02     6.22050e+01
   0.33000     6.82050e+02     4.51906e+02     6.05134e+01
   0.35000     6.19428e+02     4.29755e+02     6.19920e+01
   0.37000     5.63222e+02     3.86654e+02     5.76448e+01
   0.39000     5.06785e+02     3.39934e+02     5.65340e+01
   0.41000     4.66927e+02     3.26432e+02     5.60964e+01
   0.43000     4.27807e+02     3.04147e+02     4.94590e+01
   0.45000     3.92429e+02     2.77788e+02     4.12660e+01
   0.47000     3.63864e+02     2.53795e+02     4.87033e+01
   0.49000     3.36360e+02     2.43647e+02     4.60772e+01
   0.51000     3.08581e+02     2.19246e+02     3.90155e+01
   0.53000     2.87424e+02     2.02562e+02     2.92176e+01
   0.55000     2.66048e+02     1.93755e+02     3.80254e+01
   0.57000     2.48219e+02     1.79565e+02     3.21582e+01
   0.59000     2.30288e+02     1.65973e+02     2.99646e+01
   0.61000     2.15331e+02     1.55165e+02     2.84625e+01
   0.63000     2.02075e+02     1.46428e+02     2.97382e+01
   0.65000     1.87942e+02     1.35651e+02     3.00840e+01
   0.67000     1.76013e+02     1.26812e+02     2.49576e+01
   0.69000     1.63817e+02     1.16471e+02     2.16775e+01
   0.71000     1.54832e+02     1.12030e+02     2.30988e+01
   0.73000     1.44401e+02     1.01952e+02     2.06861e+01
   0.75000     1.35879e+02     9.92389e+01     2.06936e+01
   0.77000     1.26843e+02     9.19598e+01     2.07327e+01
   0.79000     1.19392e+02     8.54278e+01     1.95054e+01
   0.81000     1.11971e+02     7.94965e+01     1.77820e+01
   0.83000     1.04483e+02     7.44074e+01     1.50954e+01
   0.85000     9.81924e+01     7.18613e+01     1.79145e+01
   0.87000     9.22046e+01     6.50574e+01     1.65396e+01
   0.89000     8.61795e+01     6.23617e+01     1.53215e+01
   0.91000     8.05487e+01     5.79246e+01     1.42847e+01
   0.93000     7.59396e+01     5.58876e+01     1.35492e+01
   0.95000     7.06291e+01     4.97474e+01     1.22660e+01
   0.97000     6.63552e+01     4.85344e+01     1.16058e+01
   0.99000     6.19638e+01     4.42711e+01     1.19773e+01
   1.01000     5.76867e+01     4.24571e+01     1.22227e+01
   1.03000     5.39367e+01     3.98987e+01     1.04597e+01
   1.05000     5.05371e+01     3.77207e+01     1.07784e+01
   1.07000     4.65738e+01     3.48637e+01     9.61433e+00
   1.09000     4.34041e+01     3.26830e+01     9.87472e+00
   1.11000     4.01094e+01     3.09876e+01     1.00706e+01
   1.13000     3.69987e+01     2.91478e+01     9.35846e+00
   1.15000     3.43271e+01     2.70283e+01     8.53195e+00
   1.17000     3.15252e+01     2.52727e+01     8.85431e+00
   1.19000     2.88513e+01     2.43066e+01     8.20865e+00
   1.21000     2.64413e+01     2.27633e+01     7.81187e+00
   1.23000     2.39237e+01     2.15338e+01     7.98562e+00
   1.25000     2.17196e+01     2.02155e+01     7.49955e+00
   1.27000     1.94020e+01     1.93246e+01     7.17472e+00
   1.29000     1.74071e+01     1.82118e+01     6.92297e+00
   1.31000     1.53778e+01     1.66241e+01     6.87784e+00
   1.33000     1.34140e+01     1.61758e+01     7.17581e+00
   1.35000     1.16609e+01     1.50246e+01     6.73187e+00
   1.37000     9.79060e+00     1.46594e+01     5.86602e+00
   1.39000     8.01524e+00     1.29555e+01     5.87822e+00
   1.41000     6.46790e+00     1.27945e+01     5.88321e+00
   1.43000     4.77139e+00     1.17770e+01     6.09926e+00
   1.45000     3.32603e+00     1.12527e+01     5.49837e+00
   1.47000     1.93256e+00     1.07891e+01     5.32776e+00
   1.49000     4.58382e-01     9.95353e+00     5.21153e+00
   1.51000    -8.93384e-01     9.42292e+00     4.99011e+00
   1.53000    -2.33912e+00     8.92415e+00     4.96657e+00
   1.55000    -3.51357e+00     8.37917e+00     4.72576e+00
   1.57000    -4.78791e+00     7.85122e+00     4.88925e+00
   1.59000    -5.90060e+00     7.62445e+00     4.15317e+00
   1.61000    -7.10266e+00     7.16380e+00     4.23047e+00
   1.63000    -8.19713e+00     6.82909e+00     4.25656e+00
   1.65000    -9.28981e+00     6.16154e+00     3.97465e+00
   1.67000    -1.03915e+01     6.05310e+00     3.82724e+00
   1.69000    -1.13194e+01     5.73861e+00     3.37841e+00
   1.71000    -1.23902e+01     5.53958e+00     3.77097e+00
   1.73000    -1.33590e+01     5.00915e+00     3.04038e+00
   1.75000    -1.42473e+01     5.04609e+00     3.27127e+00
   1.77000    -1.51606e+01     4.67656e+00     3.15408e+00
   1.79000    -1.60707e+01     4.44346e+00     3.04451e+00
   1.81000    -1.68884e+01     4.32536e+00     2.82256e+00
   1.83000    -1.77405e+01     3.98818e+00     2.83302e+00
   1.85000    -1.85783e+01     3.90036e+00     2.80621e+00
   1.87000    -1.93337e+01     3.76557e+00     2.59467e+00
   1.89000    -2.01089e+01     3.47629e+00     2.59675e+00
   1.91000    -2.09068e+01     3.32452e+00     2.54639e+00
   1.93000    -2.15779e+01     3.12630e+00     2.51446e+00
   1.95000    -2.23841e+01     2.97380e+00     2.53734e+00
   1.97000    -2.30306e+01     2.82187e+00     2.44688e+00
   1.99000    -2.37355e+01     2.81108e+00     2.16336e+00
   2.01000    -2.43768e+01     2.61873e+00     2.25526e+00
   2.03000    -2.50563e+01     2.55213e+00     2.12618e+00
   2.05000    -2.56938e+01     2.42463e+00     2.14087e+00
   2.07000    -2.62971e+01     2.25544e+00     2.03537e+00
   2.09000    -2.69336e+01     2.17414e+00     2.13096e+00
   2.11000    -2.75557e+01     2.06089e+00     2.19832e+00
   2.13000    -2.80949e+01     2.02823e+00     2.13059e+00
   2.15000    -2.86815e+01     1.87397e+00     2.03283e+00
   2.17000    -2.92258e+01     1.84045e+00     2.01443e+00
   2.19000    -2.97807e+01     1.83065e+00     1.97391e+00
   2.21000    -3.02754e+01     1.74452e+00     1.89014e+00
   2.23000    -3.08567e+01     1.58482e+00     2.02104e+00
   2.25000    -3.13677e+01     1.53675e+00     2.02502e+00
   2.27000    -3.18712e+01     1.49224e+00     1.86334e+00
   2.29000    -3.23190e+01     1.32003e+00     1.94902e+00
   2.31000    -3.28184e+01     1.38354e+00     2.02571e+00
   2.33000    -3.33019e+01     1.34652e+00     2.02705e+00
   2.35000    -3.37692e+01     1.25992e+00     1.99466e+00
   2.37000    -3.41978e+01     1.25736e+00     1.97631e+00
   2.39000    -3.46334e+01     1.25100e+00     2.04822e+00
   2.41000    -3.50882e+01     1.02204e+00     1.97754e+00
   2.43000    -3.55292e+01     1.04630e+00     2.05402e+00
   2.45000    -3.59455e+01     1.05192e+00     2.06023e+00
   2.47000    -3.63802e+01     9.74268e-01     2.24980e+00
   2.49000    -3.67562e+01     9.78536e-01     2.21304e+00
   2.51000    -3.71647e+01     9.70580e-01     2.22038e+00
   2.53000    -3.75503e+01     8.48520e-01     2.13614e+00
   2.55000    -3.78838e+01     8.46064e-01     2.30810e+00
   2.57000    -3.82790e+01     8.19826e-01     2.27628e+00
   2.59000    -3.86558e+01     7.85394e-01     2.37443e+00
   2.61000    -3.90071e+01     7.49301e-01     2.38113e+00
   2.63000    -3.93191e+01     7.68560e-01     2.50954e+00
   2.65000    -3.96699e+01     7.47623e-01     2.56006e+00
   2.67000    -4.00139e+01     7.26636e-01     2.60521e+00
   2.69000    -4.03480e+01     6.68931e-01     2.61044e+00
   2.71000    -4.06326e+01     6.86356e-01     2.76149e+00
   2.73000    -4.09733e+01     6.42087e-01     2.78558e+00
   2.75000    -4.12651e+01     6.17751e-01     2.90375e+00
   2.77000    -4.15929e+01     6.13566e-01     2.97564e+00
   2.79000    -4.18619e+01     5.96114e-01     3.06340e+00
   2.81000    -4.21571e+01     5.73147e-01     3.18277e+00
   2.83000    -4.24288e+01     5.63876e-01     3.22789e+00
   2.85000    -4.27158e+01     5.46515e-01     3.36723e+00
   2.87000    -4.29671e+01     5.08227e-01     3.48800e+00
   2.89000    -4.32177e+01     4.64279e-01     3.53185e+00
   2.91000    -4.34892e+01     4.68584e-01     3.61856e+00
   2.93000    -4.37093e+01     4.81314e-01     3.73597e+00
   2.95000    -4.39607e+01     4.39728e-01     3.85397e+00
   2.97000    -4.41888e+01     4.64008e-01     3.98752e+00
   2.99000    -4.44215e+01     4.12658e-01     4.12963e+00
   3.01000    -4.46425e+01     4.25101e-01     4.27354e+00
   3.03000    -4.48582e+01     4.35416e-01     4.30598e+00
   3.05000    -4.50537e+01     4.22994e-01     4.45152e+00
   3.07000    -4.52691e+01     3.89286e-01     4.58919e+00
   3.09000    -4.54693e+01     4.00509e-01     4.73985e+00
   3.11000    -4.56799e+01     3.80688e-01     4.82199e+00
   3.13000    -4.58504e+01     3.72433e-01     4.96479e+00
