# Subtracting SN=    9.01127e+00.
#        k         Pk_0_HI
   0.03471     1.06507e+04
   0.04533     7.98843e+03
   0.05750     6.21787e+03
   0.07243     5.54706e+03
   0.08030     4.33943e+03
   0.09129     3.48107e+03
   0.10670     2.91362e+03
   0.11962     2.70975e+03
   0.12974     2.44508e+03
   0.14416     1.90835e+03
   0.15607     1.78939e+03
   0.16886     1.56550e+03
   0.18066     1.34290e+03
   0.19462     1.26391e+03
   0.20682     1.14310e+03
   0.21908     1.06324e+03
   0.23113     1.00126e+03
   0.24367     9.09942e+02
   0.25601     7.59725e+02
   0.26906     7.31456e+02
   0.28135     7.13655e+02
   0.29458     6.29338e+02
   0.30676     6.26821e+02
   0.31943     5.85607e+02
   0.33214     5.63224e+02
   0.34474     5.01700e+02
   0.35626     4.56645e+02
   0.36909     4.46509e+02
   0.38137     4.14785e+02
   0.39368     4.20816e+02
   0.40596     3.78068e+02
   0.41935     3.80349e+02
   0.43138     3.34881e+02
   0.44349     3.24816e+02
   0.45625     3.06462e+02
   0.46966     3.01759e+02
   0.48162     2.92550e+02
   0.49397     2.80134e+02
   0.50656     2.63000e+02
   0.51863     2.71954e+02
   0.53044     2.47530e+02
   0.54375     2.42594e+02
   0.55676     2.26993e+02
   0.56902     2.34710e+02
   0.58090     2.16327e+02
   0.59394     2.05283e+02
   0.60659     1.98904e+02
   0.61858     1.92321e+02
   0.63073     1.92797e+02
   0.64386     1.82423e+02
   0.65636     1.79664e+02
   0.66869     1.81697e+02
   0.68131     1.65471e+02
   0.69392     1.69902e+02
   0.70632     1.60568e+02
   0.71842     1.55614e+02
   0.73133     1.45918e+02
   0.74383     1.47970e+02
   0.75642     1.46090e+02
   0.76892     1.37107e+02
   0.78169     1.39696e+02
   0.79408     1.30548e+02
   0.80610     1.26679e+02
   0.81834     1.27214e+02
   0.83113     1.23286e+02
   0.84356     1.20582e+02
   0.85621     1.13756e+02
   0.86876     1.14453e+02
   0.88154     1.14708e+02
   0.89355     1.07242e+02
   0.90634     1.06737e+02
   0.91886     1.04235e+02
   0.93130     1.02674e+02
   0.94392     9.95297e+01
   0.95621     9.62874e+01
   0.96854     9.68121e+01
   0.98126     9.41150e+01
   0.99357     9.29070e+01
   1.00643     9.11891e+01
   1.01870     8.96887e+01
   1.03126     8.69184e+01
   1.04402     8.73208e+01
   1.05654     8.44783e+01
   1.06869     8.26468e+01
   1.08129     7.99211e+01
   1.09371     7.74068e+01
   1.10646     7.51590e+01
   1.11883     7.65642e+01
   1.13137     7.68175e+01
   1.14381     7.27582e+01
   1.15611     7.17705e+01
   1.16847     7.01295e+01
   1.18123     6.91647e+01
   1.19379     6.78466e+01
   1.20615     6.66895e+01
   1.21876     6.54894e+01
   1.23169     6.39496e+01
   1.24362     6.28162e+01
   1.25596     6.16782e+01
   1.26862     6.09319e+01
   1.28125     5.97327e+01
   1.29378     5.82832e+01
   1.30632     5.81561e+01
   1.31873     5.60563e+01
   1.33129     5.53181e+01
   1.34365     5.59426e+01
   1.35617     5.45472e+01
   1.36877     5.38911e+01
   1.38124     5.26880e+01
   1.39384     5.13225e+01
   1.40620     5.15492e+01
   1.41870     5.08836e+01
   1.43133     4.86639e+01
   1.44395     4.76576e+01
   1.45629     4.77038e+01
   1.46888     4.63470e+01
   1.48123     4.65735e+01
   1.49385     4.39177e+01
   1.50637     4.45154e+01
   1.51879     4.39363e+01
   1.53118     4.33668e+01
   1.54377     4.33087e+01
   1.55620     4.15573e+01
   1.56872     4.25448e+01
   1.58120     3.99377e+01
   1.59371     4.02117e+01
   1.60599     3.90634e+01
   1.61865     3.87889e+01
   1.63133     3.82148e+01
   1.64389     3.74775e+01
   1.65620     3.73338e+01
   1.66875     3.70016e+01
   1.68124     3.56976e+01
   1.69373     3.52227e+01
   1.70613     3.48108e+01
   1.71876     3.40575e+01
   1.73122     3.38595e+01
   1.74388     3.31112e+01
   1.75630     3.29452e+01
   1.76889     3.22113e+01
   1.78135     3.22978e+01
   1.79367     3.18659e+01
   1.80623     3.12593e+01
   1.81883     3.13228e+01
   1.83105     3.06527e+01
   1.84372     2.97860e+01
   1.85626     2.98581e+01
   1.86877     2.93559e+01
   1.88126     2.88406e+01
   1.89376     2.85543e+01
   1.90612     2.81436e+01
   1.91872     2.75382e+01
   1.93133     2.66595e+01
   1.94390     2.67126e+01
