# Redshift space power spectrum multipoles.
# Subtracting SN=    1.02988e+01 from monopole.
#        k              P0              P2              P4
   0.05000     6.85447e+03     3.86965e+03     5.08265e+03
   0.07000     5.59805e+03     3.05933e+03    -1.60628e+03
   0.09000     3.69130e+03     1.10516e+03    -1.69633e+03
   0.11000     2.83127e+03     1.22686e+03     1.24965e+02
   0.13000     2.50779e+03     1.45143e+03     9.15826e+02
   0.15000     1.83252e+03     9.14519e+02     3.17632e+02
   0.17000     1.47950e+03     6.78385e+02    -4.41451e+02
   0.19000     1.25891e+03     5.73616e+02     1.54524e+01
   0.21000     1.11079e+03     5.69958e+02    -1.54844e+02
   0.23000     9.79909e+02     5.94339e+02     1.96796e+02
   0.25000     8.02721e+02     3.21715e+02    -8.76469e+01
   0.27000     7.48156e+02     3.05058e+02    -9.81578e+01
   0.29000     6.31077e+02     2.97340e+02    -5.96263e+01
   0.31000     5.90800e+02     3.74117e+02     4.72522e+01
   0.33000     5.64206e+02     3.32655e+02     1.57249e+02
   0.35000     4.65554e+02     2.51216e+02     1.33124e+02
   0.37000     4.28884e+02     2.16702e+02     1.66423e+01
   0.39000     4.04818e+02     2.35567e+02     2.53496e+01
   0.41000     3.71411e+02     1.94037e+02    -4.22096e+01
   0.43000     3.34814e+02     1.61007e+02     1.89808e+01
   0.45000     3.00107e+02     1.52849e+02     2.85348e+01
   0.47000     2.90515e+02     1.72762e+02     2.66082e+01
   0.49000     2.74176e+02     1.80869e+02     5.02408e+01
   0.51000     2.60001e+02     1.32885e+02    -4.02597e+00
   0.53000     2.37680e+02     1.25354e+02     2.73248e+00
   0.55000     2.20451e+02     1.19497e+02     1.01877e+01
   0.57000     2.14098e+02     1.02184e+02     2.73110e+01
   0.59000     1.98654e+02     1.08617e+02     2.17573e+01
   0.61000     1.84131e+02     9.87715e+01    -7.07380e+00
   0.63000     1.80343e+02     9.68896e+01     2.89145e+01
   0.65000     1.67196e+02     9.08840e+01     1.92604e+01
   0.67000     1.62624e+02     1.00990e+02     1.21026e+01
   0.69000     1.55709e+02     9.50139e+01     4.35779e-02
   0.71000     1.46386e+02     8.65020e+01     2.87600e+01
   0.73000     1.37515e+02     8.04425e+01     5.58264e+00
   0.75000     1.31680e+02     7.82448e+01     1.00536e+01
   0.77000     1.27413e+02     7.59451e+01     3.39850e+01
   0.79000     1.22414e+02     7.08854e+01     1.32796e+01
   0.81000     1.15807e+02     6.29921e+01     1.29855e+01
   0.83000     1.10573e+02     6.04932e+01    -2.96180e+00
   0.85000     1.04789e+02     6.22946e+01    -6.91169e-01
   0.87000     1.02680e+02     5.84046e+01     1.91034e+01
   0.89000     9.90737e+01     5.84520e+01     4.36996e+00
   0.91000     9.47613e+01     5.97821e+01     1.55501e+01
   0.93000     9.05772e+01     5.64482e+01     1.23875e+01
   0.95000     8.73420e+01     5.38943e+01     5.84287e+00
   0.97000     8.39314e+01     5.18685e+01     1.43180e+01
   0.99000     8.15151e+01     4.43525e+01     8.95043e+00
   1.01000     7.90822e+01     4.40033e+01     1.06025e+01
   1.03000     7.71682e+01     4.17352e+01     7.09926e+00
   1.05000     7.42821e+01     4.30974e+01     8.48521e+00
   1.07000     7.19299e+01     4.23348e+01     1.03959e+01
   1.09000     6.63971e+01     3.36677e+01     8.83990e+00
   1.11000     6.47857e+01     3.41483e+01     1.18789e+01
   1.13000     6.44416e+01     3.36939e+01     8.01146e+00
   1.15000     6.16794e+01     3.18425e+01     1.35526e+01
   1.17000     6.01364e+01     3.23662e+01     1.21530e+00
   1.19000     5.73901e+01     3.22943e+01     7.57733e+00
   1.21000     5.51530e+01     3.45232e+01     8.62878e+00
   1.23000     5.27376e+01     2.73743e+01     6.42158e+00
   1.25000     5.17527e+01     2.87118e+01     8.07675e+00
   1.27000     5.03606e+01     2.68353e+01     6.00603e+00
   1.29000     4.84848e+01     2.44567e+01     2.53929e+00
   1.31000     4.70864e+01     2.46242e+01     7.17730e+00
   1.33000     4.57760e+01     2.25319e+01     1.06908e+01
   1.35000     4.52036e+01     2.13539e+01     4.38257e+00
   1.37000     4.33095e+01     2.10949e+01     6.90079e+00
   1.39000     4.16187e+01     1.95473e+01     5.99833e+00
   1.41000     4.11283e+01     1.99936e+01     6.52206e+00
   1.43000     3.94553e+01     1.95408e+01     8.85705e+00
   1.45000     3.84408e+01     1.82426e+01     6.39157e+00
   1.47000     3.66932e+01     1.63804e+01     5.04575e+00
   1.49000     3.52861e+01     1.47767e+01     4.03485e+00
   1.51000     3.52576e+01     1.49663e+01     4.39019e+00
   1.53000     3.38188e+01     1.39676e+01     6.19927e+00
   1.55000     3.34030e+01     1.47260e+01     8.17046e+00
   1.57000     3.17821e+01     1.40764e+01     4.92778e+00
   1.59000     3.11197e+01     1.23770e+01     3.27840e+00
   1.61000     3.02423e+01     1.26746e+01     3.89358e+00
   1.63000     2.90934e+01     1.23361e+01     5.70799e+00
   1.65000     2.85273e+01     1.18616e+01     5.48712e+00
   1.67000     2.74595e+01     1.21100e+01     5.93217e+00
   1.69000     2.66086e+01     1.06401e+01     4.62172e+00
   1.71000     2.64670e+01     1.05698e+01     4.49936e+00
   1.73000     2.53702e+01     1.07814e+01     4.62447e+00
   1.75000     2.42657e+01     9.00667e+00     6.29196e+00
   1.77000     2.37765e+01     9.34146e+00     4.38523e+00
   1.79000     2.30127e+01     7.51664e+00     2.75884e+00
   1.81000     2.28033e+01     8.00646e+00     4.03442e+00
   1.83000     2.20109e+01     7.07515e+00     4.01197e+00
   1.85000     2.14449e+01     7.17538e+00     4.38810e+00
   1.87000     2.09453e+01     6.80125e+00     5.01120e+00
   1.89000     2.08471e+01     7.08457e+00     5.49378e+00
   1.91000     1.99465e+01     6.54051e+00     4.91181e+00
   1.93000     1.92027e+01     6.11241e+00     3.26825e+00
   1.95000     1.84613e+01     5.95363e+00     4.62866e+00
   1.97000     1.82362e+01     5.81112e+00     4.20714e+00
   1.99000     1.76133e+01     5.23499e+00     3.79487e+00
   2.01000     1.69538e+01     4.61364e+00     3.25646e+00
   2.03000     1.67722e+01     4.36032e+00     3.14492e+00
   2.05000     1.62096e+01     4.66975e+00     3.79281e+00
   2.07000     1.59396e+01     4.46513e+00     4.66244e+00
   2.09000     1.51900e+01     3.70038e+00     3.53956e+00
   2.11000     1.47798e+01     3.93682e+00     3.59292e+00
   2.13000     1.43373e+01     3.23865e+00     3.32240e+00
   2.15000     1.40859e+01     3.10672e+00     2.96492e+00
   2.17000     1.35840e+01     3.08556e+00     4.32514e+00
   2.19000     1.33213e+01     3.19140e+00     3.77964e+00
   2.21000     1.30042e+01     2.52886e+00     3.29361e+00
   2.23000     1.24023e+01     2.64876e+00     3.58353e+00
   2.25000     1.19722e+01     2.38748e+00     2.60104e+00
   2.27000     1.15869e+01     2.07567e+00     2.96123e+00
   2.29000     1.15981e+01     2.20937e+00     3.99928e+00
   2.31000     1.09862e+01     1.72091e+00     3.51168e+00
   2.33000     1.06923e+01     1.62265e+00     3.79604e+00
   2.35000     1.04474e+01     1.60523e+00     2.94914e+00
   2.37000     1.01063e+01     1.48637e+00     3.17303e+00
   2.39000     9.70993e+00     1.37052e+00     3.20521e+00
   2.41000     9.26264e+00     1.11285e+00     3.18042e+00
   2.43000     9.20610e+00     9.46159e-01     3.03699e+00
   2.45000     9.00255e+00     8.73105e-01     2.88379e+00
   2.47000     8.68665e+00     8.54110e-01     3.21413e+00
   2.49000     8.27554e+00     6.02087e-01     2.51138e+00
   2.51000     7.92199e+00     7.48985e-01     3.42947e+00
   2.53000     7.87349e+00     4.08869e-01     2.78354e+00
   2.55000     7.71141e+00     1.36104e-01     2.91831e+00
   2.57000     7.25219e+00     4.45417e-01     2.72993e+00
   2.59000     7.07061e+00     5.75366e-02     2.63384e+00
   2.61000     6.80985e+00     3.86841e-01     3.44174e+00
   2.63000     6.54523e+00    -6.91922e-02     2.69484e+00
   2.65000     6.44792e+00     3.61695e-01     2.85726e+00
   2.67000     6.14824e+00     1.42780e-01     2.71424e+00
   2.69000     5.97318e+00    -1.33719e-01     2.32891e+00
   2.71000     5.69602e+00    -1.36546e-01     3.31847e+00
   2.73000     5.53421e+00    -5.76655e-01     3.11615e+00
   2.75000     5.30028e+00    -3.23888e-01     2.79877e+00
   2.77000     5.02428e+00    -3.71043e-01     2.28770e+00
   2.79000     4.90273e+00    -5.01680e-01     2.57635e+00
   2.81000     4.72006e+00    -2.04401e-01     2.68907e+00
   2.83000     4.51545e+00    -5.98918e-01     2.71626e+00
   2.85000     4.31673e+00    -5.09691e-01     2.73066e+00
   2.87000     4.20466e+00    -6.11246e-01     2.63019e+00
   2.89000     3.86696e+00    -5.05240e-01     2.22085e+00
   2.91000     3.76541e+00    -7.39144e-01     2.78354e+00
   2.93000     3.55191e+00    -7.54708e-01     2.49620e+00
   2.95000     3.39064e+00    -8.36992e-01     2.61748e+00
   2.97000     3.27825e+00    -6.39333e-01     2.31728e+00
   2.99000     3.11843e+00    -7.65811e-01     2.17199e+00
   3.01000     2.91644e+00    -9.28008e-01     2.27605e+00
   3.03000     2.68408e+00    -1.06454e+00     2.35625e+00
   3.05000     2.68260e+00    -7.65992e-01     2.63202e+00
   3.07000     2.48922e+00    -9.29992e-01     2.42613e+00
   3.09000     2.36940e+00    -8.44113e-01     2.32239e+00
   3.11000     2.14615e+00    -9.82993e-01     2.36942e+00
   3.13000     2.00990e+00    -1.18747e+00     2.43565e+00
   3.15000     1.85534e+00    -1.08323e+00     2.18287e+00
   3.17000     1.70547e+00    -1.06034e+00     2.47847e+00
   3.19000     1.53493e+00    -1.13424e+00     2.32437e+00
   3.21000     1.41449e+00    -1.01350e+00     2.30227e+00
   3.23000     1.33852e+00    -1.14163e+00     2.10803e+00
   3.25000     1.16571e+00    -1.20056e+00     2.44380e+00
   3.27000     1.01714e+00    -1.15298e+00     2.35407e+00
   3.29000     9.30911e-01    -1.10735e+00     2.12090e+00
