# Subtracting SN=    0.00000e+00.
#        k         Pk_0_HI
   0.03175     6.69652e+06
   0.04446     3.08922e+06
   0.05670     8.69877e+05
   0.06913     4.37364e+05
   0.08163     2.58903e+05
   0.09394     9.85412e+04
   0.10633     9.55363e+04
   0.11897     3.17541e+04
   0.13156     4.19525e+04
   0.14405     1.55552e+04
   0.15655     2.23976e+04
   0.16903     8.95490e+03
   0.18145     1.34563e+04
   0.19391     5.72069e+03
   0.20638     8.44980e+03
   0.21880     3.56474e+03
   0.23135     5.47417e+03
   0.24388     2.49812e+03
   0.25638     3.73769e+03
   0.26888     1.86008e+03
   0.28133     2.79219e+03
   0.29385     1.45506e+03
   0.30628     2.11123e+03
   0.31877     1.14681e+03
   0.33129     1.65482e+03
   0.34378     1.06273e+03
   0.35632     1.42465e+03
   0.36883     8.14982e+02
   0.38133     1.10139e+03
   0.39379     6.94250e+02
   0.40628     9.39804e+02
   0.41878     6.14873e+02
   0.43132     7.54537e+02
   0.44381     5.52396e+02
   0.45630     6.92751e+02
   0.46880     4.97786e+02
   0.48130     6.07299e+02
   0.49379     4.54335e+02
   0.50627     5.26850e+02
   0.51878     3.86805e+02
   0.53128     4.62681e+02
   0.54381     3.70312e+02
   0.55628     4.34100e+02
   0.56880     3.46461e+02
   0.58132     3.84434e+02
   0.59381     3.15943e+02
   0.60631     3.59438e+02
   0.61879     3.01656e+02
   0.63131     3.28728e+02
   0.64381     2.81085e+02
   0.65629     3.06213e+02
   0.66878     2.73214e+02
   0.68130     2.75072e+02
   0.69382     2.73725e+02
   0.70631     2.50944e+02
   0.71877     2.59895e+02
   0.73127     2.35363e+02
   0.74379     2.44368e+02
   0.75629     2.19347e+02
   0.76880     2.28250e+02
   0.78130     2.08754e+02
   0.79378     2.18165e+02
   0.80630     2.00554e+02
   0.81880     2.04292e+02
   0.83127     1.89256e+02
   0.84379     1.95370e+02
   0.85630     1.79732e+02
   0.86879     1.86275e+02
   0.88128     1.71571e+02
   0.89378     1.78035e+02
   0.90628     1.67917e+02
   0.91879     1.70124e+02
   0.93128     1.58356e+02
   0.94378     1.63088e+02
   0.95630     1.57224e+02
   0.96878     1.60303e+02
   0.98127     1.50176e+02
   0.99376     1.53458e+02
   1.00625     1.46582e+02
