# Redshift space power spectrum multipoles.
# Subtracting SN=    0.00000e+00 from monopole.
#        k              P0              P2              P4
   0.00920     7.03337e+08    -3.69135e+05     1.22195e+07
   0.01534     2.86319e+08    -7.46153e+05     1.92215e+08
   0.02148     6.45914e+07    -2.10344e+05    -3.84977e+07
   0.02761     3.13430e+06     1.10895e+04    -7.49430e+06
   0.03375     7.22626e+06    -1.99800e+05     2.16734e+07
   0.03988     7.36758e+06    -1.69782e+05     2.25823e+07
   0.04602     2.26079e+06    -3.35732e+05     6.75338e+06
   0.05216     2.23167e+05    -1.18226e+04    -2.93949e+05
   0.05829     7.99495e+05     7.12390e+04     2.94852e+06
   0.06443     1.04492e+06     2.14106e+04     4.36487e+06
   0.07056     4.33980e+05    -2.32856e+04     1.52587e+06
   0.07670     4.97086e+04    -5.07594e+03     7.92405e+03
   0.08283     2.00512e+05     2.13959e+04     8.54570e+05
   0.08897     3.20975e+05     2.07445e+04     1.42301e+06
   0.09511     1.21646e+05     7.50424e+03     4.88125e+05
   0.10124     1.60727e+04     1.52225e+03     5.35280e+03
   0.10738     6.99903e+04    -5.57538e+03     2.72816e+05
   0.11351     1.09044e+05    -1.25004e+04     4.82515e+05
   0.11965     5.12062e+04    -8.51655e+03     2.01571e+05
   0.12579     7.06137e+03     8.22552e+02     2.32478e+03
   0.13192     3.20010e+04     5.18653e+03     1.37932e+05
   0.13806     5.11126e+04     4.18747e+03     2.31968e+05
   0.14419     2.17028e+04     2.43068e+03     8.74982e+04
   0.15033     3.94999e+03     1.08017e+03     1.86380e+03
   0.15647     1.69184e+04    -6.74742e+02     6.89855e+04
   0.16260     2.70911e+04    -1.31111e+03     1.20249e+05
   0.16874     1.26796e+04    -6.21485e+01     5.11230e+04
   0.17487     3.11577e+03    -6.23806e+01     4.76433e+03
   0.18101     1.06572e+04    -1.81656e+03     4.23232e+04
   0.18715     1.54107e+04    -1.93726e+03     6.63571e+04
   0.19328     8.22570e+03    -1.06067e+02     3.09117e+04
   0.19942     1.90519e+03     3.37596e+02     1.06067e+03
   0.20555     6.22393e+03    -1.63063e+03     2.25820e+04
   0.21169     9.88167e+03    -2.64034e+03     4.07201e+04
   0.21783     5.28842e+03    -7.43931e+02     1.91392e+04
   0.22396     1.45322e+03     5.08878e+02     5.92907e+02
   0.23010     4.15391e+03    -6.90297e+02     1.40325e+04
   0.23623     6.35870e+03    -1.76802e+03     2.52995e+04
   0.24237     3.57566e+03    -7.96884e+02     1.19002e+04
   0.24850     1.26528e+03     2.19965e+02     1.01462e+03
   0.25464     2.71272e+03    -3.00264e+02     8.47120e+03
   0.26078     4.43928e+03    -1.09064e+03     1.70302e+04
