# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 4.592674541030642104e+03 2.600000000000000000e+01
6.013017737617095543e-02 2.814319253988620858e+03 7.200000000000000000e+01
8.418151618618714693e-02 1.836554355547419846e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.233176123488064604e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.022712628320963972e+03 4.160000000000000000e+02
1.587124844392140688e-01 7.383382963496078446e+02 4.800000000000000000e+02
1.829253236177555419e-01 5.771880923670317998e+02 7.220000000000000000e+02
2.074764920249410893e-01 4.762512886569979855e+02 8.740000000000000000e+02
2.323188502694161217e-01 4.164829827707392269e+02 1.162000000000000000e+03
2.568837897152542737e-01 3.279299703471946827e+02 1.358000000000000000e+03
2.811677721420339782e-01 2.955878312859833272e+02 1.632000000000000000e+03
3.062790434346451818e-01 2.501304213410412558e+02 2.036000000000000000e+03
3.313311990205343727e-01 2.333992685454879847e+02 2.310000000000000000e+03
3.554505676832757644e-01 1.934031895876168505e+02 2.528000000000000000e+03
3.797409759428852505e-01 1.723196254185143061e+02 3.068000000000000000e+03
4.042043237165472980e-01 1.606729047955703322e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.442724306443761577e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.261951569677226388e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.206719756700459527e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.094690697241189099e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.017244492484186225e+02 5.754000000000000000e+03
5.515550784249925176e-01 9.394913892129298461e+01 6.344000000000000000e+03
5.762450688919315001e-01 9.033434333356179025e+01 7.014000000000000000e+03
6.007380805735611506e-01 8.143041808479739530e+01 7.364000000000000000e+03
6.253672373831143938e-01 7.748111191021963862e+01 8.402000000000000000e+03
6.501755823830386305e-01 7.239587055322384401e+01 8.738000000000000000e+03
6.747760941225345865e-01 6.918708129161568365e+01 9.670000000000000000e+03
6.991949513373587610e-01 6.502311603706922938e+01 9.880000000000000000e+03
7.236228637511089579e-01 6.224533155848518362e+01 1.113000000000000000e+04
7.480317977018523523e-01 5.844031880402339851e+01 1.140000000000000000e+04
7.726576112572679511e-01 5.651864141865634394e+01 1.272200000000000000e+04
7.973030407408827624e-01 5.382552116407342879e+01 1.317000000000000000e+04
8.219050394031606199e-01 5.056212249183691654e+01 1.418600000000000000e+04
8.465029529859586788e-01 4.784213809199360412e+01 1.495800000000000000e+04
8.710314617807571880e-01 4.689427952042969139e+01 1.580200000000000000e+04
8.955964540390221051e-01 4.440595633835414446e+01 1.674600000000000000e+04
9.200327912485964932e-01 4.298993123322641452e+01 1.753400000000000000e+04
9.445818830773816677e-01 4.080778514680817182e+01 1.869000000000000000e+04
9.691428403852909712e-01 3.957592089722660944e+01 1.958600000000000000e+04
9.936398339652569023e-01 3.875102153001355276e+01 2.052400000000000000e+04
1.018176782820507942e+00 3.706806658540504174e+01 2.165200000000000000e+04
1.042766853365621582e+00 3.668869021342567294e+01 2.276000000000000000e+04
1.067432079366278153e+00 3.513687458895984150e+01 2.389200000000000000e+04
1.092007825972616253e+00 3.325793738479581663e+01 2.485400000000000000e+04
1.116555949281071269e+00 3.270285356855947612e+01 2.604000000000000000e+04
1.140969998657552109e+00 3.155006936210616075e+01 2.680400000000000000e+04
1.165412799157594437e+00 3.109049966023313871e+01 2.850000000000000000e+04
1.190057268598827767e+00 2.942914817052727017e+01 2.956400000000000000e+04
1.214617866389426926e+00 2.882649768482813002e+01 3.083400000000000000e+04
1.239153515017866303e+00 2.803455508139950325e+01 3.189000000000000000e+04
1.263794672254038076e+00 2.698120081474387533e+01 3.376600000000000000e+04
1.288426493777925508e+00 2.642766835290492011e+01 3.446400000000000000e+04
1.313029045166066222e+00 2.554607668907055995e+01 3.622000000000000000e+04
1.337417753268757670e+00 2.517652052711774147e+01 3.667000000000000000e+04
1.361925448145902662e+00 2.456236616334480161e+01 3.911400000000000000e+04
1.386503814700803305e+00 2.387414536973800949e+01 3.989800000000000000e+04
1.410925965910736268e+00 2.328621466488581859e+01 4.126400000000000000e+04
1.435480380696713132e+00 2.297701069288719111e+01 4.332000000000000000e+04
1.460033395611762819e+00 2.241505531238269100e+01 4.418400000000000000e+04
1.484681614846454778e+00 2.177458910618819132e+01 4.654800000000000000e+04
1.509254924902153627e+00 2.121776915694890775e+01 4.719800000000000000e+04
1.533680946131934064e+00 2.089159362660032571e+01 4.880200000000000000e+04
1.558325242020618395e+00 2.037191465248407951e+01 5.141800000000000000e+04
1.582898818657196172e+00 1.998346525382608618e+01 5.158800000000000000e+04
1.607456402752097668e+00 1.949163203551771772e+01 5.464400000000000000e+04
1.631994660923775875e+00 1.933877487608128121e+01 5.484200000000000000e+04
1.656426602680801441e+00 1.872656389627035978e+01 5.733800000000000000e+04
1.681030763944247663e+00 1.848070178055644774e+01 5.921400000000000000e+04
1.705626778692082679e+00 1.811944680115585626e+01 6.064200000000000000e+04
1.730101932693856259e+00 1.764362541661007455e+01 6.220200000000000000e+04
1.754558260322716334e+00 1.735624531082924449e+01 6.399000000000000000e+04
1.779072581939174391e+00 1.702403549363809887e+01 6.596200000000000000e+04
1.803774998375834437e+00 1.685100551242375744e+01 6.893000000000000000e+04
1.828415224475618661e+00 1.643563804077326296e+01 6.921800000000000000e+04
1.852957785002211422e+00 1.622201402420462557e+01 7.208600000000000000e+04
1.877516303117015672e+00 1.593476433926443292e+01 7.321600000000000000e+04
1.902003194583360202e+00 1.575252259362651053e+01 7.536400000000000000e+04
1.926459206259836909e+00 1.517559086158833637e+01 7.714200000000000000e+04
1.950979244101561871e+00 1.482727806135638993e+01 7.932200000000000000e+04
1.975457770288180148e+00 1.497409335906455219e+01 8.112200000000000000e+04
1.999996309013334805e+00 1.461780897533877877e+01 8.374000000000000000e+04
2.024695913452227547e+00 1.443635046734696026e+01 8.622800000000000000e+04
2.049270495590969521e+00 1.409025492479228170e+01 8.724200000000000000e+04
2.073767679346899317e+00 1.389929752939898222e+01 8.950400000000000000e+04
2.098324428534850128e+00 1.355843414892011545e+01 9.236600000000000000e+04
2.122935889074646809e+00 1.328759746705842026e+01 9.390800000000000000e+04
2.147465173093049629e+00 1.321448102195791741e+01 9.622600000000000000e+04
2.171851386770913273e+00 1.314830307574686152e+01 9.717200000000000000e+04
2.196429360365885319e+00 1.279439372201206560e+01 1.019960000000000000e+05
2.221105043850578831e+00 1.257942678355558996e+01 1.028340000000000000e+05
2.245633118720809840e+00 1.238226106909758606e+01 1.049360000000000000e+05
2.270148613403661475e+00 1.221419883726336231e+01 1.076640000000000000e+05
2.294696009023289740e+00 1.204903766092076189e+01 1.097300000000000000e+05
2.319241441457444708e+00 1.181328794387925463e+01 1.122420000000000000e+05
2.343770146594723602e+00 1.172538047521162241e+01 1.145480000000000000e+05
2.368234709664871041e+00 1.151659677584930463e+01 1.162040000000000000e+05
2.392776617152194252e+00 1.131097886159963473e+01 1.202100000000000000e+05
2.417436309943946426e+00 1.111464730373275955e+01 1.222240000000000000e+05
2.441964092100820327e+00 1.095692110941639186e+01 1.240000000000000000e+05
2.466420201333919149e+00 1.078800370134480957e+01 1.264900000000000000e+05
2.491026169981223948e+00 1.059565341648602477e+01 1.302980000000000000e+05
2.515591102978649296e+00 1.042108482744233555e+01 1.315160000000000000e+05
2.540133082400877651e+00 1.035068257541050940e+01 1.350280000000000000e+05
2.564697215405975061e+00 1.022807105407780703e+01 1.370340000000000000e+05
2.589228454518015088e+00 1.003821755716670694e+01 1.399400000000000000e+05
2.613757183180440702e+00 9.897781337282998138e+00 1.420440000000000000e+05
2.638313502207512595e+00 9.796212851832336810e+00 1.460980000000000000e+05
2.662834301341306720e+00 9.702701295669907466e+00 1.466160000000000000e+05
2.687347884782291363e+00 9.516907783853621794e+00 1.516080000000000000e+05
2.711870266169386756e+00 9.323190754252344448e+00 1.521540000000000000e+05
2.736410240969383345e+00 9.229219546382157802e+00 1.573620000000000000e+05
2.760989340439442330e+00 9.157410278920012914e+00 1.585880000000000000e+05
2.785558473191997120e+00 8.942968754741976056e+00 1.622680000000000000e+05
2.810141778825738346e+00 8.818048396804268663e+00 1.650500000000000000e+05
2.834718102903821535e+00 8.729447355171780387e+00 1.677360000000000000e+05
2.859242120224363859e+00 8.580933516674539518e+00 1.702080000000000000e+05
