# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 7.409825957777594340e+03 2.600000000000000000e+01
6.013017737617095543e-02 4.444055684907785690e+03 7.200000000000000000e+01
8.418151618618714693e-02 2.929873686268288111e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.994093313757796523e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.641187985337488271e+03 4.160000000000000000e+02
1.587124844392140688e-01 1.203245416684186921e+03 4.800000000000000000e+02
1.829253236177555419e-01 9.434981707269338358e+02 7.220000000000000000e+02
2.074764920249410893e-01 7.898700489165469207e+02 8.740000000000000000e+02
2.323188502694161217e-01 6.874281402933191885e+02 1.162000000000000000e+03
2.568837897152542737e-01 5.333765351307202991e+02 1.358000000000000000e+03
2.811677721420339782e-01 4.852088389799017705e+02 1.632000000000000000e+03
3.062790434346451818e-01 4.167578976291811159e+02 2.036000000000000000e+03
3.313311990205343727e-01 3.819458694528503315e+02 2.310000000000000000e+03
3.554505676832757644e-01 3.190470242485288281e+02 2.528000000000000000e+03
3.797409759428852505e-01 2.845223640588085345e+02 3.068000000000000000e+03
4.042043237165472980e-01 2.686320795831200030e+02 3.306000000000000000e+03
4.287673421450296507e-01 2.391586295721818658e+02 3.934000000000000000e+03
4.534562801006977173e-01 2.115546116063489990e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.988458618901453292e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.832001779788816975e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.717817926616229158e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.578173496198173495e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.530436202357225284e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.348334708745414332e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.306128197072621901e+02 8.402000000000000000e+03
6.501755823830386305e-01 1.214928096410630900e+02 8.738000000000000000e+03
6.747760941225345865e-01 1.169620185596213275e+02 9.670000000000000000e+03
6.991949513373587610e-01 1.102135606253510360e+02 9.880000000000000000e+03
7.236228637511089579e-01 1.039032194515040430e+02 1.113000000000000000e+04
7.480317977018523523e-01 9.858993145616572917e+01 1.140000000000000000e+04
7.726576112572679511e-01 9.475573902746202748e+01 1.272200000000000000e+04
7.973030407408827624e-01 8.969019901392550764e+01 1.317000000000000000e+04
8.219050394031606199e-01 8.588389033085405799e+01 1.418600000000000000e+04
8.465029529859586788e-01 7.984280567977492638e+01 1.495800000000000000e+04
8.710314617807571880e-01 7.943934725069593128e+01 1.580200000000000000e+04
8.955964540390221051e-01 7.335350758661583370e+01 1.674600000000000000e+04
9.200327912485964932e-01 7.211348418340679700e+01 1.753400000000000000e+04
9.445818830773816677e-01 6.865922141236312370e+01 1.869000000000000000e+04
9.691428403852909712e-01 6.610736364695995348e+01 1.958600000000000000e+04
9.936398339652569023e-01 6.473171811754218652e+01 2.052400000000000000e+04
1.018176782820507942e+00 6.258059159256536219e+01 2.165200000000000000e+04
1.042766853365621582e+00 6.089758211775532715e+01 2.276000000000000000e+04
1.067432079366278153e+00 5.809719495342079654e+01 2.389200000000000000e+04
1.092007825972616253e+00 5.547803308088409580e+01 2.485400000000000000e+04
1.116555949281071269e+00 5.477433909782549648e+01 2.604000000000000000e+04
1.140969998657552109e+00 5.307712391795313067e+01 2.680400000000000000e+04
1.165412799157594437e+00 5.105902285673509056e+01 2.850000000000000000e+04
1.190057268598827767e+00 4.920446500236443654e+01 2.956400000000000000e+04
1.214617866389426926e+00 4.777506816316333982e+01 3.083400000000000000e+04
1.239153515017866303e+00 4.665966486805852753e+01 3.189000000000000000e+04
1.263794672254038076e+00 4.478095944311896659e+01 3.376600000000000000e+04
1.288426493777925508e+00 4.383465794695225526e+01 3.446400000000000000e+04
1.313029045166066222e+00 4.297338579613012399e+01 3.622000000000000000e+04
1.337417753268757670e+00 4.215303670909243294e+01 3.667000000000000000e+04
1.361925448145902662e+00 4.144323840326362074e+01 3.911400000000000000e+04
1.386503814700803305e+00 3.974984393652317749e+01 3.989800000000000000e+04
1.410925965910736268e+00 3.954491107479756806e+01 4.126400000000000000e+04
1.435480380696713132e+00 3.803227304610603454e+01 4.332000000000000000e+04
1.460033395611762819e+00 3.714574169476933463e+01 4.418400000000000000e+04
1.484681614846454778e+00 3.661171557455156034e+01 4.654800000000000000e+04
1.509254924902153627e+00 3.549524611567935750e+01 4.719800000000000000e+04
1.533680946131934064e+00 3.485176747082916648e+01 4.880200000000000000e+04
1.558325242020618395e+00 3.426046391640393551e+01 5.141800000000000000e+04
1.582898818657196172e+00 3.343913432198692703e+01 5.158800000000000000e+04
1.607456402752097668e+00 3.245881373610981058e+01 5.464400000000000000e+04
1.631994660923775875e+00 3.201472047532980270e+01 5.484200000000000000e+04
1.656426602680801441e+00 3.118545731961120282e+01 5.733800000000000000e+04
1.681030763944247663e+00 3.067251487097120588e+01 5.921400000000000000e+04
1.705626778692082679e+00 3.010875315931796337e+01 6.064200000000000000e+04
1.730101932693856259e+00 2.951192601715611374e+01 6.220200000000000000e+04
1.754558260322716334e+00 2.906994116321498822e+01 6.399000000000000000e+04
1.779072581939174391e+00 2.854381844663852519e+01 6.596200000000000000e+04
1.803774998375834437e+00 2.800971680066008673e+01 6.893000000000000000e+04
1.828415224475618661e+00 2.788277655114062981e+01 6.921800000000000000e+04
1.852957785002211422e+00 2.723883876613377808e+01 7.208600000000000000e+04
1.877516303117015672e+00 2.670629614630868076e+01 7.321600000000000000e+04
1.902003194583360202e+00 2.633211871784284597e+01 7.536400000000000000e+04
1.926459206259836909e+00 2.574720378467494442e+01 7.714200000000000000e+04
1.950979244101561871e+00 2.513167791000623907e+01 7.932200000000000000e+04
1.975457770288180148e+00 2.489808788688768360e+01 8.112200000000000000e+04
1.999996309013334805e+00 2.463022711311165480e+01 8.374000000000000000e+04
2.024695913452227547e+00 2.414807377897054863e+01 8.622800000000000000e+04
2.049270495590969521e+00 2.384464765315798829e+01 8.724200000000000000e+04
2.073767679346899317e+00 2.357153574220813397e+01 8.950400000000000000e+04
