# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 5.680303357588287327e+03 2.600000000000000000e+01
6.013017737617095543e-02 3.483792628513498585e+03 7.200000000000000000e+01
8.418151618618714693e-02 2.259025892291661876e+03 1.520000000000000000e+02
1.087367500886957938e-01 1.521795350193957347e+03 2.340000000000000000e+02
1.343722219507281490e-01 1.271426311255809196e+03 4.160000000000000000e+02
1.587124844392140688e-01 9.188029714737635913e+02 4.800000000000000000e+02
1.829253236177555419e-01 7.163440601420900293e+02 7.220000000000000000e+02
2.074764920249410893e-01 5.923599103460227298e+02 8.740000000000000000e+02
2.323188502694161217e-01 5.259089170665213260e+02 1.162000000000000000e+03
2.568837897152542737e-01 4.143602152875778302e+02 1.358000000000000000e+03
2.811677721420339782e-01 3.737166093467623682e+02 1.632000000000000000e+03
3.062790434346451818e-01 3.180634907665764217e+02 2.036000000000000000e+03
3.313311990205343727e-01 3.006642619570824309e+02 2.310000000000000000e+03
3.554505676832757644e-01 2.501222393992964328e+02 2.528000000000000000e+03
3.797409759428852505e-01 2.229102511294393878e+02 3.068000000000000000e+03
4.042043237165472980e-01 2.086035633061967474e+02 3.306000000000000000e+03
4.287673421450296507e-01 1.886300244795911283e+02 3.934000000000000000e+03
4.534562801006977173e-01 1.651152119512281047e+02 4.266000000000000000e+03
4.780738444491431371e-01 1.602135353567794596e+02 4.794000000000000000e+03
5.026630068413446839e-01 1.452925976187054289e+02 5.270000000000000000e+03
5.271487706313333632e-01 1.351974205941869229e+02 5.754000000000000000e+03
5.515550784249925176e-01 1.252095577770947443e+02 6.344000000000000000e+03
5.762450688919315001e-01 1.200392510662458960e+02 7.014000000000000000e+03
6.007380805735611506e-01 1.108648049789281060e+02 7.364000000000000000e+03
6.253672373831143938e-01 1.046794309303266175e+02 8.402000000000000000e+03
6.501755823830386305e-01 9.866777864806971365e+01 8.738000000000000000e+03
6.747760941225345865e-01 9.443892362920716721e+01 9.670000000000000000e+03
6.991949513373587610e-01 8.913195069343387900e+01 9.880000000000000000e+03
7.236228637511089579e-01 8.558657684495521778e+01 1.113000000000000000e+04
7.480317977018523523e-01 8.057104387789085820e+01 1.140000000000000000e+04
7.726576112572679511e-01 7.856544040557899677e+01 1.272200000000000000e+04
7.973030407408827624e-01 7.522333964027019704e+01 1.317000000000000000e+04
8.219050394031606199e-01 7.090276688815373518e+01 1.418600000000000000e+04
8.465029529859586788e-01 6.760494013827361925e+01 1.495800000000000000e+04
8.710314617807571880e-01 6.558520440723104628e+01 1.580200000000000000e+04
8.955964540390221051e-01 6.331109135344576089e+01 1.674600000000000000e+04
9.200327912485964932e-01 6.154617818928822714e+01 1.753400000000000000e+04
9.445818830773816677e-01 5.867632329812958858e+01 1.869000000000000000e+04
9.691428403852909712e-01 5.703554021777998173e+01 1.958600000000000000e+04
9.936398339652569023e-01 5.598781798268132803e+01 2.052400000000000000e+04
1.018176782820507942e+00 5.352910309196121119e+01 2.165200000000000000e+04
1.042766853365621582e+00 5.340643470715284735e+01 2.276000000000000000e+04
1.067432079366278153e+00 5.121743021066362189e+01 2.389200000000000000e+04
1.092007825972616253e+00 4.859041510195558544e+01 2.485400000000000000e+04
1.116555949281071269e+00 4.782062752527348692e+01 2.604000000000000000e+04
1.140969998657552109e+00 4.658059570253113435e+01 2.680400000000000000e+04
1.165412799157594437e+00 4.616254941796774602e+01 2.850000000000000000e+04
1.190057268598827767e+00 4.356450405282963345e+01 2.956400000000000000e+04
1.214617866389426926e+00 4.323772986413457176e+01 3.083400000000000000e+04
1.239153515017866303e+00 4.198810427410909085e+01 3.189000000000000000e+04
1.263794672254038076e+00 4.092311243782767605e+01 3.376600000000000000e+04
1.288426493777925508e+00 4.013011047715116320e+01 3.446400000000000000e+04
1.313029045166066222e+00 3.845851937280657751e+01 3.622000000000000000e+04
1.337417753268757670e+00 3.808097312095885201e+01 3.667000000000000000e+04
1.361925448145902662e+00 3.686400275283990879e+01 3.911400000000000000e+04
1.386503814700803305e+00 3.667996638539939624e+01 3.989800000000000000e+04
1.410925965910736268e+00 3.547288627768030267e+01 4.126400000000000000e+04
1.435480380696713132e+00 3.526153868414765213e+01 4.332000000000000000e+04
1.460033395611762819e+00 3.427542006319994528e+01 4.418400000000000000e+04
1.484681614846454778e+00 3.348666309392188367e+01 4.654800000000000000e+04
1.509254924902153627e+00 3.289214351017629667e+01 4.719800000000000000e+04
1.533680946131934064e+00 3.226334273123669050e+01 4.880200000000000000e+04
1.558325242020618395e+00 3.159271175941018228e+01 5.141800000000000000e+04
1.582898818657196172e+00 3.084061247949090401e+01 5.158800000000000000e+04
1.607456402752097668e+00 3.046269674622433143e+01 5.464400000000000000e+04
1.631994660923775875e+00 3.023181819520653590e+01 5.484200000000000000e+04
1.656426602680801441e+00 2.935754404977676302e+01 5.733800000000000000e+04
1.681030763944247663e+00 2.878410799397548558e+01 5.921400000000000000e+04
