# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.451258200785397776e+03 2.600000000000000000e+01
6.013017737617095543e-02 8.969290470529685990e+02 7.200000000000000000e+01
8.418151618618714693e-02 5.964663331074416419e+02 1.520000000000000000e+02
1.087367500886957938e-01 3.920794691377313370e+02 2.340000000000000000e+02
1.343722219507281490e-01 3.208280939192048891e+02 4.160000000000000000e+02
1.587124844392140688e-01 2.297849125189940196e+02 4.800000000000000000e+02
1.829253236177555419e-01 1.805337686195597655e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.470434964191681502e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.242069262191688352e+02 1.162000000000000000e+03
2.568837897152542737e-01 9.932001471367404122e+01 1.358000000000000000e+03
2.811677721420339782e-01 8.820785959029187495e+01 1.632000000000000000e+03
3.062790434346451818e-01 7.318023770685593377e+01 2.036000000000000000e+03
3.313311990205343727e-01 6.658642204507626161e+01 2.310000000000000000e+03
3.554505676832757644e-01 5.490071914743683124e+01 2.528000000000000000e+03
3.797409759428852505e-01 4.884438731465134254e+01 3.068000000000000000e+03
4.042043237165472980e-01 4.453068631438664227e+01 3.306000000000000000e+03
4.287673421450296507e-01 3.938607702451465542e+01 3.934000000000000000e+03
4.534562801006977173e-01 3.446929791881930072e+01 4.266000000000000000e+03
4.780738444491431371e-01 3.198892194824865598e+01 4.794000000000000000e+03
5.026630068413446839e-01 2.903643835575018883e+01 5.270000000000000000e+03
5.271487706313333632e-01 2.653149291574318980e+01 5.754000000000000000e+03
5.515550784249925176e-01 2.433754330207293393e+01 6.344000000000000000e+03
5.762450688919315001e-01 2.313533823657814992e+01 7.014000000000000000e+03
6.007380805735611506e-01 2.047814315534956364e+01 7.364000000000000000e+03
6.253672373831143938e-01 1.936066572237510641e+01 8.402000000000000000e+03
6.501755823830386305e-01 1.767163167799477819e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.688473327629977661e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.571923036245037153e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.472843946038188001e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.370194250806600955e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.305881356922680325e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.223556125161901242e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.141862392999381726e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.068193335472396122e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.048681257517275434e+01 1.580200000000000000e+04
8.955964540390221051e-01 9.568774650232077406e+00 1.674600000000000000e+04
9.200327912485964932e-01 9.265311444673223207e+00 1.753400000000000000e+04
9.445818830773816677e-01 8.693280431844259581e+00 1.869000000000000000e+04
9.691428403852909712e-01 8.361193119005005059e+00 1.958600000000000000e+04
9.936398339652569023e-01 8.092376174466874517e+00 2.052400000000000000e+04
1.018176782820507942e+00 7.746177505498391902e+00 2.165200000000000000e+04
1.042766853365621582e+00 7.434906342835897242e+00 2.276000000000000000e+04
1.067432079366278153e+00 7.061859497497366966e+00 2.389200000000000000e+04
1.092007825972616253e+00 6.647816908451049223e+00 2.485400000000000000e+04
1.116555949281071269e+00 6.496155359513489103e+00 2.604000000000000000e+04
1.140969998657552109e+00 6.215773866107039858e+00 2.680400000000000000e+04
1.165412799157594437e+00 5.994021536626719993e+00 2.850000000000000000e+04
1.190057268598827767e+00 5.696290207276400785e+00 2.956400000000000000e+04
1.214617866389426926e+00 5.470755981392995793e+00 3.083400000000000000e+04
1.239153515017866303e+00 5.306075406482956502e+00 3.189000000000000000e+04
1.263794672254038076e+00 5.038514825073249881e+00 3.376600000000000000e+04
1.288426493777925508e+00 4.892921942520956691e+00 3.446400000000000000e+04
1.313029045166066222e+00 4.728068049376557447e+00 3.622000000000000000e+04
1.337417753268757670e+00 4.589256507110142991e+00 3.667000000000000000e+04
1.361925448145902662e+00 4.482169907971292666e+00 3.911400000000000000e+04
1.386503814700803305e+00 4.269354188564395081e+00 3.989800000000000000e+04
1.410925965910736268e+00 4.176477424971036356e+00 4.126400000000000000e+04
1.435480380696713132e+00 4.035665429579180952e+00 4.332000000000000000e+04
1.460033395611762819e+00 3.895850113446128304e+00 4.418400000000000000e+04
1.484681614846454778e+00 3.797807523740307722e+00 4.654800000000000000e+04
1.509254924902153627e+00 3.653393925806980747e+00 4.719800000000000000e+04
1.533680946131934064e+00 3.553705750293580934e+00 4.880200000000000000e+04
1.558325242020618395e+00 3.457839474662841361e+00 5.141800000000000000e+04
1.582898818657196172e+00 3.350769441026776985e+00 5.158800000000000000e+04
1.607456402752097668e+00 3.222069747575983190e+00 5.464400000000000000e+04
1.631994660923775875e+00 3.176179754282131729e+00 5.484200000000000000e+04
1.656426602680801441e+00 3.047887920966633413e+00 5.733800000000000000e+04
1.681030763944247663e+00 2.993716363936397062e+00 5.921400000000000000e+04
1.705626778692082679e+00 2.913277363178702117e+00 6.064200000000000000e+04
1.730101932693856259e+00 2.818872578032519449e+00 6.220200000000000000e+04
1.754558260322716334e+00 2.736832534800267336e+00 6.399000000000000000e+04
1.779072581939174391e+00 2.684594946111496849e+00 6.596200000000000000e+04
1.803774998375834437e+00 2.615294680336543998e+00 6.893000000000000000e+04
1.828415224475618661e+00 2.581336426018978170e+00 6.921800000000000000e+04
1.852957785002211422e+00 2.505932842579169151e+00 7.208600000000000000e+04
1.877516303117015672e+00 2.426800330679302231e+00 7.321600000000000000e+04
1.902003194583360202e+00 2.371694180797601970e+00 7.536400000000000000e+04
1.926459206259836909e+00 2.307318716093277988e+00 7.714200000000000000e+04
1.950979244101561871e+00 2.234461939977018474e+00 7.932200000000000000e+04
1.975457770288180148e+00 2.205766581069599219e+00 8.112200000000000000e+04
1.999996309013334805e+00 2.156508907337500780e+00 8.374000000000000000e+04
2.024695913452227547e+00 2.110333522754104685e+00 8.622800000000000000e+04
2.049270495590969521e+00 2.058284914158475143e+00 8.724200000000000000e+04
2.073767679346899317e+00 2.014114552669491687e+00 8.950400000000000000e+04
2.098324428534850128e+00 1.955093743876773704e+00 9.236600000000000000e+04
2.122935889074646809e+00 1.916153459373931556e+00 9.390800000000000000e+04
2.147465173093049629e+00 1.885251011926148967e+00 9.622600000000000000e+04
2.171851386770913273e+00 1.850792758032163920e+00 9.717200000000000000e+04
2.196429360365885319e+00 1.800564018544567713e+00 1.019960000000000000e+05
2.221105043850578831e+00 1.756311998212242376e+00 1.028340000000000000e+05
2.245633118720809840e+00 1.724972120317311619e+00 1.049360000000000000e+05
2.270148613403661475e+00 1.684773634709987977e+00 1.076640000000000000e+05
2.294696009023289740e+00 1.644754564447810541e+00 1.097300000000000000e+05
2.319241441457444708e+00 1.620578119145607232e+00 1.122420000000000000e+05
2.343770146594723602e+00 1.592409981550453990e+00 1.145480000000000000e+05
2.368234709664871041e+00 1.555416207497778425e+00 1.162040000000000000e+05
2.392776617152194252e+00 1.501652969493011636e+00 1.202100000000000000e+05
2.417436309943946426e+00 1.479111755639641590e+00 1.222240000000000000e+05
2.441964092100820327e+00 1.459550576499728081e+00 1.240000000000000000e+05
2.466420201333919149e+00 1.425582545530233114e+00 1.264900000000000000e+05
2.491026169981223948e+00 1.398348455838772431e+00 1.302980000000000000e+05
2.515591102978649296e+00 1.372464822466151091e+00 1.315160000000000000e+05
2.540133082400877651e+00 1.351699632685422703e+00 1.350280000000000000e+05
2.564697215405975061e+00 1.319455366592311885e+00 1.370340000000000000e+05
2.589228454518015088e+00 1.288644914242697226e+00 1.399400000000000000e+05
2.613757183180440702e+00 1.267914266749549324e+00 1.420440000000000000e+05
2.638313502207512595e+00 1.241594609294763174e+00 1.460980000000000000e+05
2.662834301341306720e+00 1.230857807939526261e+00 1.466160000000000000e+05
2.687347884782291363e+00 1.201285774671850604e+00 1.516080000000000000e+05
2.711870266169386756e+00 1.178847235412787686e+00 1.521540000000000000e+05
2.736410240969383345e+00 1.157414615808537661e+00 1.573620000000000000e+05
2.760989340439442330e+00 1.135995048476006852e+00 1.585880000000000000e+05
2.785558473191997120e+00 1.105495026501926992e+00 1.622680000000000000e+05
2.810141778825738346e+00 1.085259645936161199e+00 1.650500000000000000e+05
2.834718102903821535e+00 1.079968876963728341e+00 1.677360000000000000e+05
2.859242120224363859e+00 1.052455183241542969e+00 1.702080000000000000e+05
2.883795674146918397e+00 1.032068991547822057e+00 1.739060000000000000e+05
2.908310367032441501e+00 1.014060605738821952e+00 1.755300000000000000e+05
2.932762648979863496e+00 9.913119809551357298e-01 1.792520000000000000e+05
2.957354671686772463e+00 9.782327629403896330e-01 1.830680000000000000e+05
2.981929099202057287e+00 9.601029383736711109e-01 1.854820000000000000e+05
3.006447522980065568e+00 9.411562691894014288e-01 1.880620000000000000e+05
3.031021325283102197e+00 9.292499197673685929e-01 1.926420000000000000e+05
3.055617158894413432e+00 9.092773733488780374e-01 1.947140000000000000e+05
3.080222423553735211e+00 8.961621112594609917e-01 1.988180000000000000e+05
3.104658431249708972e+00 8.764310604589161668e-01 1.985880000000000000e+05
3.129104157143472342e+00 8.620118546110746571e-01 2.049720000000000000e+05
3.153666107892540982e+00 8.488826129320837799e-01 2.070900000000000000e+05
3.178236510403852577e+00 8.325595453842409288e-01 2.116040000000000000e+05
3.202807723967755482e+00 8.204836501413557137e-01 2.135000000000000000e+05
3.227328988644422747e+00 8.082099843540667683e-01 2.174580000000000000e+05
3.251918303643163366e+00 7.881487996078622160e-01 2.211220000000000000e+05
3.276553677281378363e+00 7.799973056767148805e-01 2.251740000000000000e+05
3.301054613449531328e+00 7.644942226998168167e-01 2.254580000000000000e+05
3.325520506708000035e+00 7.502159341304085460e-01 2.307780000000000000e+05
3.350082606911083172e+00 7.383315069830804767e-01 2.346620000000000000e+05
3.374638471491168357e+00 7.258856756382375819e-01 2.370900000000000000e+05
3.399170621190092056e+00 7.138830460480183326e-01 2.414900000000000000e+05
3.423704409844894769e+00 7.020031285237885443e-01 2.436700000000000000e+05
3.448254086667305707e+00 6.844288898705052082e-01 2.489620000000000000e+05
3.472796448581847439e+00 6.778786809728809537e-01 2.509540000000000000e+05
3.497303225853108266e+00 6.681738721172946205e-01 2.546820000000000000e+05
3.521859985192977938e+00 6.526975066618929677e-01 2.597660000000000000e+05
3.546424286340617904e+00 6.431956376971892375e-01 2.614900000000000000e+05
3.570998981027290409e+00 6.362509299728572598e-01 2.677620000000000000e+05
3.595600871653301223e+00 6.228155211024574145e-01 2.692540000000000000e+05
3.620133714506168499e+00 6.103423664239587820e-01 2.734020000000000000e+05
3.644665090967286414e+00 6.016106697094062428e-01 2.769780000000000000e+05
3.669256741163455349e+00 5.928896344563410192e-01 2.819300000000000000e+05
3.693754493622263713e+00 5.809749640568170337e-01 2.827260000000000000e+05
3.718234765907703743e+00 5.725835152449777476e-01 2.886340000000000000e+05
3.742746452707597093e+00 5.628112353621875785e-01 2.911940000000000000e+05
3.767336798239477424e+00 5.562506340926371973e-01 2.983160000000000000e+05
3.791942667298908720e+00 5.436849908321413904e-01 2.991160000000000000e+05
3.816441815281845340e+00 5.329694636329467272e-01 3.037460000000000000e+05
3.840963437352050036e+00 5.237287305930059533e-01 3.071300000000000000e+05
3.865469441448510679e+00 5.167002189571213711e-01 3.114540000000000000e+05
3.890043745248791485e+00 5.071813114372216713e-01 3.167940000000000000e+05
3.914615689522903175e+00 4.989005143765383177e-01 3.191300000000000000e+05
3.939097121164933490e+00 4.942508678511906561e-01 3.227560000000000000e+05
3.963665290400354202e+00 4.833696900703038923e-01 3.289800000000000000e+05
3.988256645205220607e+00 4.758083637568679691e-01 3.321680000000000000e+05
4.012797453054211871e+00 4.687320681771550701e-01 3.354620000000000000e+05
4.037351537842088334e+00 4.600260918317539693e-01 3.405560000000000000e+05
4.061914585401027900e+00 4.508671492545253123e-01 3.444740000000000000e+05
4.086437815517499850e+00 4.445396135025281303e-01 3.471860000000000000e+05
4.110951046617015159e+00 4.380056538671999733e-01 3.532380000000000000e+05
4.135472734262805261e+00 4.301811218018645744e-01 3.551620000000000000e+05
4.160026531205497591e+00 4.219000829787947771e-01 3.627840000000000000e+05
4.184627233559072401e+00 4.136184765863565871e-01 3.655020000000000000e+05
4.209183402302661747e+00 4.091992714496421324e-01 3.694900000000000000e+05
4.233703910607026444e+00 4.028213450311410315e-01 3.736360000000000000e+05
4.258250420165045291e+00 3.961210714784431652e-01 3.781540000000000000e+05
4.282795097965550468e+00 3.906811113520002876e-01 3.831980000000000000e+05
4.307362905596606950e+00 3.821472613661269779e-01 3.872260000000000000e+05
4.331889236955777100e+00 3.771382880185901731e-01 3.904320000000000000e+05
4.356351782716353149e+00 3.694802589927112524e-01 3.945740000000000000e+05
4.380869968189077035e+00 3.630817594457500519e-01 4.005240000000000000e+05
4.405442015258435262e+00 3.585438919275383829e-01 4.060180000000000000e+05
4.430038154713768606e+00 3.527995381335276015e-01 4.097500000000000000e+05
4.454549098485687253e+00 3.463861315153753950e-01 4.124740000000000000e+05
4.479064117175447279e+00 3.400008013844401655e-01 4.191220000000000000e+05
4.503684799355169410e+00 3.349912369831875569e-01 4.249840000000000000e+05
4.528242374938078463e+00 3.300984740203287138e-01 4.265520000000000000e+05
4.552775342002050252e+00 3.239693880773615864e-01 4.331060000000000000e+05
4.577325162575355044e+00 3.195152911697319298e-01 4.364900000000000000e+05
4.601909666628191786e+00 3.141824395292356353e-01 4.441020000000000000e+05
4.626452257502047694e+00 3.074759736178362401e-01 4.438580000000000000e+05
4.650940074150386572e+00 3.051658251105973663e-01 4.520580000000000000e+05
4.675452428806773142e+00 2.981973881820806360e-01 4.539040000000000000e+05
4.700012478571549579e+00 2.945020525298630565e-01 4.635820000000000000e+05
4.724564252754682947e+00 2.893128271887479563e-01 4.632040000000000000e+05
4.749083637952227654e+00 2.852166535029806993e-01 4.718580000000000000e+05
4.773640954484383414e+00 2.803373547294166768e-01 4.748060000000000000e+05
4.798218062373196702e+00 2.758361887277162028e-01 4.816500000000000000e+05
4.822796979808900097e+00 2.713096039971496509e-01 4.857140000000000000e+05
4.847294457657936206e+00 2.667768118159013491e-01 4.876640000000000000e+05
4.871792762736153470e+00 2.627740227972277243e-01 4.956720000000000000e+05
4.896353863643452264e+00 2.588800903338363546e-01 5.003700000000000000e+05
4.920905835235039660e+00 2.541946564935166353e-01 5.050500000000000000e+05
4.945446202376126088e+00 2.495416084782366706e-01 5.106220000000000000e+05
4.969987170607944371e+00 2.459157049640504633e-01 5.141780000000000000e+05
4.994549881773915345e+00 2.423007500866449226e-01 5.225060000000000000e+05
5.019089867533919502e+00 2.386094721618638725e-01 5.232700000000000000e+05
5.043657965768904461e+00 2.352260215340964689e-01 5.339440000000000000e+05
5.068231648991710081e+00 2.296970168712869076e-01 5.340280000000000000e+05
5.092745460766996857e+00 2.277458759871927862e-01 5.411300000000000000e+05
5.117271972670701885e+00 2.236015621856548841e-01 5.458780000000000000e+05
5.141819468888066069e+00 2.202144512177187374e-01 5.518420000000000000e+05
5.166361760711475348e+00 2.165277997058920600e-01 5.564660000000000000e+05
5.190889147532012693e+00 2.126397636948993419e-01 5.615640000000000000e+05
5.215413797921450545e+00 2.092862948352263996e-01 5.671560000000000000e+05
5.240003176458370326e+00 2.071510789012276088e-01 5.754260000000000000e+05
5.264574876720439001e+00 2.023132064955744935e-01 5.765060000000000000e+05
5.289071055375218045e+00 2.004123825441407603e-01 5.830460000000000000e+05
5.313607607293103108e+00 1.968944815476679489e-01 5.894500000000000000e+05
5.338150456576858716e+00 1.940873870916368371e-01 5.935600000000000000e+05
5.362714209695266909e+00 1.913186454494488486e-01 6.020300000000000000e+05
5.387260596384244593e+00 1.875306752105268815e-01 6.033000000000000000e+05
5.411760803823801425e+00 1.840719101004190672e-01 6.110420000000000000e+05
5.436329641198601514e+00 1.821582293648670581e-01 6.176620000000000000e+05
5.460880694997348073e+00 1.793165995665030599e-01 6.211540000000000000e+05
5.485422509986556783e+00 1.757236406007403329e-01 6.289540000000000000e+05
5.509989251405812638e+00 1.737863574935571420e-01 6.326800000000000000e+05
5.534532319035204928e+00 1.712946707762193765e-01 6.401020000000000000e+05
5.559065918477322121e+00 1.687194873796964145e-01 6.427140000000000000e+05
5.583595599117018082e+00 1.649562885810393065e-01 6.517560000000000000e+05
5.608152791658149283e+00 1.632672221253106126e-01 6.554220000000000000e+05
5.632726999598411943e+00 1.611691088805158045e-01 6.638420000000000000e+05
5.657254664025309410e+00 1.585769316202087498e-01 6.653300000000000000e+05
5.681777520433850981e+00 1.559906783908918682e-01 6.742080000000000000e+05
5.706331074527888347e+00 1.544783489442502766e-01 6.793420000000000000e+05
5.730904673352310574e+00 1.513512777246794894e-01 6.863560000000000000e+05
5.755446631809934210e+00 1.500108434883850872e-01 6.898180000000000000e+05
5.779967117268531851e+00 1.474890528083301622e-01 6.971500000000000000e+05
5.804518294020360791e+00 1.457331384420986475e-01 7.025380000000000000e+05
5.829038799766856904e+00 1.433505515525738128e-01 7.080580000000000000e+05
5.853525995437967033e+00 1.414795399885160898e-01 7.122620000000000000e+05
5.878070134362088695e+00 1.396069124430970310e-01 7.233120000000000000e+05
5.902642201624480833e+00 1.376765156613918573e-01 7.258600000000000000e+05
5.927201969622910127e+00 1.358607794317160111e-01 7.345140000000000000e+05
5.951774900213502306e+00 1.336196519606862865e-01 7.394460000000000000e+05
5.976339359209581481e+00 1.322627605715771260e-01 7.457380000000000000e+05
6.000923976643488977e+00 1.302789152913691462e-01 7.530420000000000000e+05
6.025455341312832225e+00 1.284927342704790254e-01 7.548300000000000000e+05
6.049944459359555715e+00 1.268672604268693271e-01 7.625200000000000000e+05
6.074510760121339281e+00 1.250971385125657642e-01 7.725880000000000000e+05
6.099061386538314977e+00 1.238157173487404589e-01 7.732740000000000000e+05
6.123563796207534438e+00 1.218401100182319174e-01 7.823660000000000000e+05
6.148112506352654272e+00 1.208893725984399869e-01 7.888500000000000000e+05
6.172679221737511490e+00 1.189246296557090465e-01 7.957300000000000000e+05
