# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 2.358904616676741171e+03 2.600000000000000000e+01
6.013017737617095543e-02 1.476013617089221498e+03 7.200000000000000000e+01
8.418151618618714693e-02 9.779148671764737628e+02 1.520000000000000000e+02
1.087367500886957938e-01 6.368889639262509945e+02 2.340000000000000000e+02
1.343722219507281490e-01 5.235435489548059422e+02 4.160000000000000000e+02
1.587124844392140688e-01 3.730539422781080248e+02 4.800000000000000000e+02
1.829253236177555419e-01 2.944638787505148230e+02 7.220000000000000000e+02
2.074764920249410893e-01 2.384795241106630215e+02 8.740000000000000000e+02
2.323188502694161217e-01 2.012711579267908633e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.624797449901979292e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.438251443563839871e+02 1.632000000000000000e+03
3.062790434346451818e-01 1.184358598156841254e+02 2.036000000000000000e+03
3.313311990205343727e-01 1.083812428996297683e+02 2.310000000000000000e+03
3.554505676832757644e-01 8.963422768699307142e+01 2.528000000000000000e+03
3.797409759428852505e-01 7.992317927105591480e+01 3.068000000000000000e+03
4.042043237165472980e-01 7.236580284938369800e+01 3.306000000000000000e+03
4.287673421450296507e-01 6.415053504812172491e+01 3.934000000000000000e+03
4.534562801006977173e-01 5.590290540177036149e+01 4.266000000000000000e+03
4.780738444491431371e-01 5.206877783672305782e+01 4.794000000000000000e+03
5.026630068413446839e-01 4.708059850883044106e+01 5.270000000000000000e+03
5.271487706313333632e-01 4.284943612537465185e+01 5.754000000000000000e+03
5.515550784249925176e-01 3.956338152476316594e+01 6.344000000000000000e+03
5.762450688919315001e-01 3.747219164580776862e+01 7.014000000000000000e+03
6.007380805735611506e-01 3.330190049999070823e+01 7.364000000000000000e+03
6.253672373831143938e-01 3.119331098658976842e+01 8.402000000000000000e+03
6.501755823830386305e-01 2.856138780931630095e+01 8.738000000000000000e+03
6.747760941225345865e-01 2.722673886305144109e+01 9.670000000000000000e+03
6.991949513373587610e-01 2.533285594256656381e+01 9.880000000000000000e+03
7.236228637511089579e-01 2.386241619323952179e+01 1.113000000000000000e+04
7.480317977018523523e-01 2.202735161781461670e+01 1.140000000000000000e+04
7.726576112572679511e-01 2.090599361393724820e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.972809710856325083e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.830550515771976450e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.721480956450031741e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.666189160743229181e+01 1.580200000000000000e+04
8.955964540390221051e-01 1.526869828182548794e+01 1.674600000000000000e+04
9.200327912485964932e-01 1.472975681281400639e+01 1.753400000000000000e+04
9.445818830773816677e-01 1.372004451907912248e+01 1.869000000000000000e+04
9.691428403852909712e-01 1.332478312971564272e+01 1.958600000000000000e+04
9.936398339652569023e-01 1.285336896850805388e+01 2.052400000000000000e+04
1.018176782820507942e+00 1.221195048160269714e+01 2.165200000000000000e+04
1.042766853365621582e+00 1.177233877011624408e+01 2.276000000000000000e+04
1.067432079366278153e+00 1.124080460378746160e+01 2.389200000000000000e+04
1.092007825972616253e+00 1.048705966387536748e+01 2.485400000000000000e+04
1.116555949281071269e+00 1.021238520394736682e+01 2.604000000000000000e+04
1.140969998657552109e+00 9.745672216372701868e+00 2.680400000000000000e+04
1.165412799157594437e+00 9.466852958816083685e+00 2.850000000000000000e+04
1.190057268598827767e+00 8.907985282613188005e+00 2.956400000000000000e+04
1.214617866389426926e+00 8.568312513635724770e+00 3.083400000000000000e+04
1.239153515017866303e+00 8.270407671691735629e+00 3.189000000000000000e+04
1.263794672254038076e+00 7.829285374766340233e+00 3.376600000000000000e+04
1.288426493777925508e+00 7.625974838710284587e+00 3.446400000000000000e+04
