# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.176480306993474642e+03 2.600000000000000000e+01
6.013017737617095543e-02 7.268699689789573313e+02 7.200000000000000000e+01
8.418151618618714693e-02 4.856210403879190949e+02 1.520000000000000000e+02
1.087367500886957938e-01 3.185835339977791136e+02 2.340000000000000000e+02
1.343722219507281490e-01 2.597353579524168481e+02 4.160000000000000000e+02
1.587124844392140688e-01 1.860582991120764973e+02 4.800000000000000000e+02
1.829253236177555419e-01 1.464728994181835162e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.192287137457664130e+02 8.740000000000000000e+02
2.323188502694161217e-01 9.992854088069596230e+01 1.162000000000000000e+03
2.568837897152542737e-01 8.022289422214782917e+01 1.358000000000000000e+03
2.811677721420339782e-01 7.098035069315407952e+01 1.632000000000000000e+03
3.062790434346451818e-01 5.882805922275566957e+01 2.036000000000000000e+03
3.313311990205343727e-01 5.320822352381287601e+01 2.310000000000000000e+03
3.554505676832757644e-01 4.395688863676339508e+01 2.528000000000000000e+03
3.797409759428852505e-01 3.905004483085617295e+01 3.068000000000000000e+03
4.042043237165472980e-01 3.549577293160874092e+01 3.306000000000000000e+03
4.287673421450296507e-01 3.130543995618167230e+01 3.934000000000000000e+03
4.534562801006977173e-01 2.744974946847410635e+01 4.266000000000000000e+03
4.780738444491431371e-01 2.529628730132206016e+01 4.794000000000000000e+03
5.026630068413446839e-01 2.302102273441234814e+01 5.270000000000000000e+03
5.271487706313333632e-01 2.097897921376137376e+01 5.754000000000000000e+03
5.515550784249925176e-01 1.918794641521919431e+01 6.344000000000000000e+03
5.762450688919315001e-01 1.821547053952146200e+01 7.014000000000000000e+03
6.007380805735611506e-01 1.608190401084442556e+01 7.364000000000000000e+03
6.253672373831143938e-01 1.519102833344636139e+01 8.402000000000000000e+03
6.501755823830386305e-01 1.382249779795835387e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.320246409997749559e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.227421769833928167e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.142356850890459619e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.063496553826600710e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.012799385882610004e+01 1.272200000000000000e+04
7.973030407408827624e-01 9.431311199986360805e+00 1.317000000000000000e+04
8.219050394031606199e-01 8.807526121840430378e+00 1.418600000000000000e+04
8.465029529859586788e-01 8.228724871988911005e+00 1.495800000000000000e+04
8.710314617807571880e-01 8.078822307194855057e+00 1.580200000000000000e+04
8.955964540390221051e-01 7.318668645502942383e+00 1.674600000000000000e+04
9.200327912485964932e-01 7.110372200922063790e+00 1.753400000000000000e+04
9.445818830773816677e-01 6.673806701537714936e+00 1.869000000000000000e+04
9.691428403852909712e-01 6.367238676809392928e+00 1.958600000000000000e+04
9.936398339652569023e-01 6.160366718073962744e+00 2.052400000000000000e+04
1.018176782820507942e+00 5.905606949902371561e+00 2.165200000000000000e+04
1.042766853365621582e+00 5.616406855620150296e+00 2.276000000000000000e+04
1.067432079366278153e+00 5.322786661280763276e+00 2.389200000000000000e+04
1.092007825972616253e+00 5.028740584996794105e+00 2.485400000000000000e+04
1.116555949281071269e+00 4.908372815689354240e+00 2.604000000000000000e+04
1.140969998657552109e+00 4.704943101139487105e+00 2.680400000000000000e+04
