# k, P(k), Nmodes
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
3.476422409025522325e-02 1.791129396887059102e+03 2.600000000000000000e+01
6.013017737617095543e-02 1.106236204940341395e+03 7.200000000000000000e+01
8.418151618618714693e-02 7.413370364302220423e+02 1.520000000000000000e+02
1.087367500886957938e-01 4.865872161164581939e+02 2.340000000000000000e+02
1.343722219507281490e-01 3.954403295113536387e+02 4.160000000000000000e+02
1.587124844392140688e-01 2.832141703233780845e+02 4.800000000000000000e+02
1.829253236177555419e-01 2.243075797430425666e+02 7.220000000000000000e+02
2.074764920249410893e-01 1.822859445778740621e+02 8.740000000000000000e+02
2.323188502694161217e-01 1.514482448189758657e+02 1.162000000000000000e+03
2.568837897152542737e-01 1.230457339016736000e+02 1.358000000000000000e+03
2.811677721420339782e-01 1.083234887314108192e+02 1.632000000000000000e+03
3.062790434346451818e-01 8.950924950636641597e+01 2.036000000000000000e+03
3.313311990205343727e-01 8.074971943340486291e+01 2.310000000000000000e+03
3.554505676832757644e-01 6.703969164639627820e+01 2.528000000000000000e+03
3.797409759428852505e-01 5.962685807848654207e+01 3.068000000000000000e+03
4.042043237165472980e-01 5.394642524479105106e+01 3.306000000000000000e+03
4.287673421450296507e-01 4.754312130684198223e+01 3.934000000000000000e+03
4.534562801006977173e-01 4.163603267890820092e+01 4.266000000000000000e+03
4.780738444491431371e-01 3.821750313220608319e+01 4.794000000000000000e+03
5.026630068413446839e-01 3.489348174453168383e+01 5.270000000000000000e+03
5.271487706313333632e-01 3.170524591475310316e+01 5.754000000000000000e+03
5.515550784249925176e-01 2.896928690846525001e+01 6.344000000000000000e+03
5.762450688919315001e-01 2.751231790038736946e+01 7.014000000000000000e+03
6.007380805735611506e-01 2.413936153843630095e+01 7.364000000000000000e+03
6.253672373831143938e-01 2.282856526254379403e+01 8.402000000000000000e+03
6.501755823830386305e-01 2.077697786887520692e+01 8.738000000000000000e+03
6.747760941225345865e-01 1.976236600497307450e+01 9.670000000000000000e+03
6.991949513373587610e-01 1.838379276603090418e+01 9.880000000000000000e+03
7.236228637511089579e-01 1.703653383479484162e+01 1.113000000000000000e+04
7.480317977018523523e-01 1.586017385827908122e+01 1.140000000000000000e+04
7.726576112572679511e-01 1.505409571526706358e+01 1.272200000000000000e+04
7.973030407408827624e-01 1.397957116692566082e+01 1.317000000000000000e+04
8.219050394031606199e-01 1.307201463849648881e+01 1.418600000000000000e+04
8.465029529859586788e-01 1.220472652192779783e+01 1.495800000000000000e+04
8.710314617807571880e-01 1.197462892303929749e+01 1.580200000000000000e+04
8.955964540390221051e-01 1.079132590363710875e+01 1.674600000000000000e+04
9.200327912485964932e-01 1.049531620433107904e+01 1.753400000000000000e+04
9.445818830773816677e-01 9.882370060439384929e+00 1.869000000000000000e+04
9.691428403852909712e-01 9.340220490051542868e+00 1.958600000000000000e+04
9.936398339652569023e-01 9.036737326129923531e+00 2.052400000000000000e+04
1.018176782820507942e+00 8.631046935532340925e+00 2.165200000000000000e+04
1.042766853365621582e+00 8.171791837173755013e+00 2.276000000000000000e+04
1.067432079366278153e+00 7.750916798568473709e+00 2.389200000000000000e+04
1.092007825972616253e+00 7.346197294967021563e+00 2.485400000000000000e+04
1.116555949281071269e+00 7.151912332619716040e+00 2.604000000000000000e+04
1.140969998657552109e+00 6.845876403872241944e+00 2.680400000000000000e+04
1.165412799157594437e+00 6.473140052573623571e+00 2.850000000000000000e+04
1.190057268598827767e+00 6.191528291325212763e+00 2.956400000000000000e+04
1.214617866389426926e+00 5.951452005954520175e+00 3.083400000000000000e+04
1.239153515017866303e+00 5.731686652325090670e+00 3.189000000000000000e+04
1.263794672254038076e+00 5.437714628657468019e+00 3.376600000000000000e+04
1.288426493777925508e+00 5.207926595140577319e+00 3.446400000000000000e+04
1.313029045166066222e+00 5.089179637737300865e+00 3.622000000000000000e+04
1.337417753268757670e+00 4.865672949705137640e+00 3.667000000000000000e+04
1.361925448145902662e+00 4.745350952864500371e+00 3.911400000000000000e+04
1.386503814700803305e+00 4.537535626968246305e+00 3.989800000000000000e+04
1.410925965910736268e+00 4.385938090673999312e+00 4.126400000000000000e+04
1.435480380696713132e+00 4.230421696886438099e+00 4.332000000000000000e+04
1.460033395611762819e+00 4.061248111362242952e+00 4.418400000000000000e+04
1.484681614846454778e+00 3.973974365387470176e+00 4.654800000000000000e+04
1.509254924902153627e+00 3.797326179174039140e+00 4.719800000000000000e+04
1.533680946131934064e+00 3.665303926746966035e+00 4.880200000000000000e+04
1.558325242020618395e+00 3.538092178763916795e+00 5.141800000000000000e+04
1.582898818657196172e+00 3.416937646004038154e+00 5.158800000000000000e+04
1.607456402752097668e+00 3.306683531823521260e+00 5.464400000000000000e+04
1.631994660923775875e+00 3.256713520357631175e+00 5.484200000000000000e+04
1.656426602680801441e+00 3.090667448735230138e+00 5.733800000000000000e+04
1.681030763944247663e+00 3.038642146520072362e+00 5.921400000000000000e+04
1.705626778692082679e+00 2.952368062479483690e+00 6.064200000000000000e+04
1.730101932693856259e+00 2.849937089903668230e+00 6.220200000000000000e+04
1.754558260322716334e+00 2.757492527713712782e+00 6.399000000000000000e+04
1.779072581939174391e+00 2.661898308203512364e+00 6.596200000000000000e+04
1.803774998375834437e+00 2.608323376584169129e+00 6.893000000000000000e+04
1.828415224475618661e+00 2.561557106126567618e+00 6.921800000000000000e+04
1.852957785002211422e+00 2.476249510257819697e+00 7.208600000000000000e+04
1.877516303117015672e+00 2.391027053809756886e+00 7.321600000000000000e+04
1.902003194583360202e+00 2.320874592410999693e+00 7.536400000000000000e+04
1.926459206259836909e+00 2.257560667302341617e+00 7.714200000000000000e+04
1.950979244101561871e+00 2.189167158606646346e+00 7.932200000000000000e+04
1.975457770288180148e+00 2.128611253608561071e+00 8.112200000000000000e+04
1.999996309013334805e+00 2.085851563463060998e+00 8.374000000000000000e+04
2.024695913452227547e+00 2.032384681163200923e+00 8.622800000000000000e+04
2.049270495590969521e+00 1.978797329113690662e+00 8.724200000000000000e+04
2.073767679346899317e+00 1.935920769891829929e+00 8.950400000000000000e+04
2.098324428534850128e+00 1.872968047039550887e+00 9.236600000000000000e+04
2.122935889074646809e+00 1.823240144856473899e+00 9.390800000000000000e+04
2.147465173093049629e+00 1.779721559883413962e+00 9.622600000000000000e+04
