# Subtracting SN=    1.58147e+01.
#        k         Pk_0_HI
   0.03175     1.20067e+04
   0.04446     8.74520e+03
   0.05670     7.22891e+03
   0.06913     6.16498e+03
   0.08163     5.07909e+03
   0.09394     3.96858e+03
   0.10633     3.19504e+03
   0.11897     2.85475e+03
   0.13156     2.61960e+03
   0.14405     2.26342e+03
   0.15655     1.90125e+03
   0.16903     1.68707e+03
   0.18145     1.52130e+03
   0.19391     1.40848e+03
   0.20638     1.26724e+03
   0.21880     1.12245e+03
   0.23135     1.03307e+03
   0.24388     9.48909e+02
   0.25638     8.84452e+02
   0.26888     8.13197e+02
   0.28133     7.59124e+02
   0.29385     6.95797e+02
   0.30628     6.57036e+02
   0.31877     6.09143e+02
   0.33129     5.71176e+02
   0.34378     5.40072e+02
   0.35632     5.04174e+02
   0.36883     4.77558e+02
   0.38133     4.49775e+02
   0.39379     4.26091e+02
   0.40628     4.07180e+02
   0.41878     3.83505e+02
   0.43132     3.63133e+02
   0.44381     3.45629e+02
   0.45630     3.30265e+02
   0.46880     3.16916e+02
   0.48130     3.01037e+02
   0.49379     2.88598e+02
   0.50627     2.74452e+02
   0.51878     2.61467e+02
   0.53128     2.52407e+02
   0.54381     2.41395e+02
   0.55628     2.31603e+02
   0.56880     2.22320e+02
   0.58132     2.12443e+02
   0.59381     2.06351e+02
   0.60631     1.97936e+02
   0.61879     1.90875e+02
   0.63131     1.83858e+02
   0.64381     1.77315e+02
   0.65629     1.70297e+02
   0.66878     1.64478e+02
   0.68130     1.58788e+02
   0.69382     1.52896e+02
   0.70631     1.47838e+02
   0.71877     1.43873e+02
   0.73127     1.38052e+02
   0.74379     1.33562e+02
   0.75629     1.29315e+02
   0.76880     1.25004e+02
   0.78130     1.21404e+02
   0.79378     1.17187e+02
   0.80630     1.13626e+02
   0.81880     1.10053e+02
   0.83127     1.06298e+02
   0.84379     1.02869e+02
   0.85630     9.97877e+01
   0.86879     9.73177e+01
   0.88128     9.39564e+01
   0.89378     9.11383e+01
   0.90628     8.79921e+01
   0.91879     8.56283e+01
   0.93128     8.28843e+01
   0.94378     8.06066e+01
   0.95630     7.82547e+01
   0.96878     7.61587e+01
   0.98127     7.37170e+01
   0.99376     7.16874e+01
   1.00625     6.93880e+01
   1.01876     6.75074e+01
   1.03128     6.53898e+01
   1.04378     6.38836e+01
   1.05626     6.18396e+01
   1.06878     6.00346e+01
   1.08130     5.83369e+01
   1.09378     5.65820e+01
   1.10628     5.49062e+01
   1.11877     5.32886e+01
   1.13126     5.18541e+01
   1.14378     5.03563e+01
   1.15629     4.90362e+01
   1.16880     4.75253e+01
   1.18130     4.61021e+01
   1.19378     4.47989e+01
   1.20627     4.35461e+01
   1.21876     4.22351e+01
   1.23127     4.11427e+01
   1.24378     3.97897e+01
   1.25626     3.86524e+01
   1.26874     3.77221e+01
   1.28126     3.62617e+01
   1.29376     3.53462e+01
   1.30627     3.43541e+01
   1.31878     3.34460e+01
   1.33127     3.24565e+01
   1.34376     3.14720e+01
   1.35626     3.05228e+01
   1.36877     2.96438e+01
   1.38126     2.87263e+01
   1.39377     2.78915e+01
   1.40626     2.69855e+01
   1.41876     2.62252e+01
   1.43128     2.53436e+01
   1.44376     2.45546e+01
   1.45626     2.38053e+01
   1.46878     2.31204e+01
   1.48127     2.23324e+01
   1.49375     2.16164e+01
   1.50627     2.10867e+01
   1.51879     2.02507e+01
   1.53128     1.95817e+01
   1.54377     1.89770e+01
   1.55627     1.82885e+01
   1.56876     1.76667e+01
   1.58126     1.70806e+01
   1.59377     1.64615e+01
   1.60627     1.59419e+01
   1.61877     1.53428e+01
   1.63126     1.47921e+01
   1.64377     1.42571e+01
   1.65627     1.37153e+01
   1.66875     1.32152e+01
   1.68125     1.26960e+01
   1.69375     1.22010e+01
   1.70626     1.17128e+01
   1.71876     1.12268e+01
   1.73127     1.07792e+01
   1.74377     1.02551e+01
   1.75628     9.82867e+00
   1.76876     9.41890e+00
   1.78125     8.97398e+00
   1.79375     8.55992e+00
   1.80627     8.16252e+00
   1.81877     7.75755e+00
   1.83126     7.32855e+00
   1.84377     6.96189e+00
   1.85627     6.60756e+00
   1.86877     6.23687e+00
   1.88127     5.84757e+00
   1.89376     5.45634e+00
   1.90627     5.13774e+00
   1.91877     4.82462e+00
   1.93127     4.45164e+00
   1.94377     4.14241e+00
   1.95627     3.80012e+00
   1.96877     3.46932e+00
   1.98126     3.16455e+00
   1.99375     2.86909e+00
   2.00625     2.60882e+00
   2.01875     2.25177e+00
   2.03126     1.98713e+00
   2.04377     1.67670e+00
   2.05627     1.41049e+00
   2.06876     1.14159e+00
   2.08126     8.97069e-01
   2.09376     6.11338e-01
   2.10626     3.56443e-01
   2.11877     1.11083e-01
   2.13126    -1.37041e-01
   2.14377    -4.01480e-01
   2.15626    -6.38243e-01
   2.16875    -8.53177e-01
   2.18126    -1.09710e+00
   2.19376    -1.32569e+00
   2.20626    -1.51310e+00
   2.21876    -1.75344e+00
   2.23126    -1.96607e+00
   2.24376    -2.17535e+00
   2.25626    -2.38281e+00
   2.26876    -2.59377e+00
   2.28127    -2.78650e+00
   2.29377    -2.98607e+00
   2.30626    -3.17736e+00
   2.31876    -3.35151e+00
   2.33127    -3.53257e+00
   2.34377    -3.72183e+00
   2.35626    -3.91244e+00
   2.36877    -4.06638e+00
   2.38126    -4.24664e+00
   2.39375    -4.41101e+00
   2.40626    -4.57274e+00
   2.41875    -4.73570e+00
   2.43125    -4.90593e+00
   2.44376    -5.06382e+00
   2.45626    -5.20342e+00
   2.46877    -5.36725e+00
   2.48127    -5.51536e+00
   2.49376    -5.66868e+00
   2.50625    -5.78921e+00
   2.51875    -5.94157e+00
   2.53126    -6.07375e+00
   2.54376    -6.20900e+00
   2.55626    -6.35762e+00
   2.56876    -6.47704e+00
   2.58126    -6.60505e+00
   2.59377    -6.71772e+00
   2.60626    -6.84745e+00
   2.61876    -6.97500e+00
   2.63126    -7.09644e+00
   2.64376    -7.21586e+00
   2.65626    -7.31765e+00
   2.66876    -7.43702e+00
   2.68126    -7.54450e+00
   2.69376    -7.65587e+00
   2.70626    -7.75436e+00
