# Redshift space power spectrum multipoles.
# Subtracting SN=    5.32817e+01 from monopole.
#        k              P0              P2              P4
   0.05000     1.10148e+04     6.39943e+03     1.62137e+02
   0.07000     8.49720e+03     4.75157e+03     3.06211e+01
   0.09000     6.00727e+03     3.50302e+03     6.53383e+02
   0.11000     4.31062e+03     2.31456e+03     4.71394e+01
   0.13000     3.68573e+03     2.09023e+03     1.09329e+02
   0.15000     2.93505e+03     1.64806e+03     1.37484e+02
   0.17000     2.36525e+03     1.43921e+03     2.31697e+02
   0.19000     2.03189e+03     1.17152e+03     1.34615e+02
   0.21000     1.72420e+03     9.96349e+02     6.50047e+01
   0.23000     1.47504e+03     9.02658e+02     1.19069e+02
   0.25000     1.30334e+03     7.91701e+02     1.08553e+02
   0.27000     1.14750e+03     6.90726e+02     7.89530e+01
   0.29000     1.01755e+03     6.14938e+02     7.00279e+01
   0.31000     9.12210e+02     5.60744e+02     6.52591e+01
   0.33000     8.16300e+02     4.81840e+02     6.35747e+01
   0.35000     7.43255e+02     4.57278e+02     6.54190e+01
   0.37000     6.77129e+02     4.08569e+02     6.04127e+01
   0.39000     6.11266e+02     3.54935e+02     5.93278e+01
   0.41000     5.64224e+02     3.39750e+02     5.89852e+01
   0.43000     5.18149e+02     3.13300e+02     5.04918e+01
   0.45000     4.76367e+02     2.84118e+02     4.31308e+01
   0.47000     4.42536e+02     2.55748e+02     5.01812e+01
   0.49000     4.10341e+02     2.45054e+02     4.88017e+01
   0.51000     3.77596e+02     2.17270e+02     4.01000e+01
   0.53000     3.52777e+02     1.98971e+02     2.97830e+01
   0.55000     3.27274e+02     1.88743e+02     4.04344e+01
   0.57000     3.06238e+02     1.73405e+02     3.37453e+01
   0.59000     2.84767e+02     1.56613e+02     3.05768e+01
   0.61000     2.67212e+02     1.45582e+02     2.96906e+01
   0.63000     2.51502e+02     1.35275e+02     3.06387e+01
   0.65000     2.34895e+02     1.23638e+02     3.21408e+01
   0.67000     2.20614e+02     1.13466e+02     2.63636e+01
   0.69000     2.06373e+02     1.02130e+02     2.26243e+01
   0.71000     1.95638e+02     9.74156e+01     2.44248e+01
   0.73000     1.83522e+02     8.66155e+01     2.27142e+01
   0.75000     1.73298e+02     8.40738e+01     2.29010e+01
   0.77000     1.62604e+02     7.63473e+01     2.32478e+01
   0.79000     1.53730e+02     6.88155e+01     2.19896e+01
   0.81000     1.44981e+02     6.26186e+01     2.03004e+01
   0.83000     1.36397e+02     5.78061e+01     1.80169e+01
   0.85000     1.28763e+02     5.49418e+01     2.10033e+01
   0.87000     1.21833e+02     4.78510e+01     1.99345e+01
   0.89000     1.14458e+02     4.48327e+01     1.86075e+01
   0.91000     1.07990e+02     4.04221e+01     1.75787e+01
   0.93000     1.02499e+02     3.88248e+01     1.72526e+01
   0.95000     9.64050e+01     3.24395e+01     1.63577e+01
   0.97000     9.12221e+01     3.13203e+01     1.54152e+01
   0.99000     8.61029e+01     2.69792e+01     1.66814e+01
   1.01000     8.11233e+01     2.56035e+01     1.68864e+01
   1.03000     7.66697e+01     2.28177e+01     1.47968e+01
   1.05000     7.26620e+01     2.09874e+01     1.56429e+01
   1.07000     6.79439e+01     1.81911e+01     1.48440e+01
   1.09000     6.42125e+01     1.59424e+01     1.49562e+01
   1.11000     6.04236e+01     1.45884e+01     1.52210e+01
   1.13000     5.66739e+01     1.26846e+01     1.46372e+01
   1.15000     5.36181e+01     1.09599e+01     1.38747e+01
   1.17000     5.03246e+01     9.25825e+00     1.44602e+01
   1.19000     4.70994e+01     8.53555e+00     1.37873e+01
   1.21000     4.42374e+01     7.10541e+00     1.33311e+01
   1.23000     4.13688e+01     6.07921e+00     1.36078e+01
   1.25000     3.87215e+01     4.87681e+00     1.34082e+01
   1.27000     3.60197e+01     4.23425e+00     1.28265e+01
   1.29000     3.36474e+01     3.27089e+00     1.28283e+01
   1.31000     3.12101e+01     1.71012e+00     1.29032e+01
   1.33000     2.88801e+01     1.59870e+00     1.32785e+01
   1.35000     2.67850e+01     5.50228e-01     1.28672e+01
   1.37000     2.45693e+01     3.91963e-01     1.18802e+01
   1.39000     2.25776e+01    -9.92559e-01     1.21290e+01
   1.41000     2.07178e+01    -9.76818e-01     1.22266e+01
   1.43000     1.87380e+01    -1.75704e+00     1.23937e+01
   1.45000     1.70349e+01    -2.03680e+00     1.17946e+01
   1.47000     1.53478e+01    -2.45421e+00     1.16788e+01
   1.49000     1.36987e+01    -2.94418e+00     1.16269e+01
   1.51000     1.20316e+01    -3.36744e+00     1.13463e+01
   1.53000     1.04088e+01    -3.49799e+00     1.13744e+01
   1.55000     9.00098e+00    -4.02538e+00     1.11592e+01
   1.57000     7.50023e+00    -4.32795e+00     1.12166e+01
   1.59000     6.14267e+00    -4.40156e+00     1.05500e+01
   1.61000     4.73337e+00    -4.63982e+00     1.06840e+01
   1.63000     3.49039e+00    -4.77841e+00     1.06471e+01
   1.65000     2.20308e+00    -5.23944e+00     1.04367e+01
   1.67000     9.01841e-01    -5.09542e+00     1.02559e+01
   1.69000    -1.85677e-01    -5.27140e+00     9.80738e+00
   1.71000    -1.40170e+00    -5.30375e+00     1.00770e+01
   1.73000    -2.53687e+00    -5.55149e+00     9.49049e+00
   1.75000    -3.59567e+00    -5.47064e+00     9.51893e+00
   1.77000    -4.64757e+00    -5.68101e+00     9.39534e+00
   1.79000    -5.69900e+00    -5.64305e+00     9.28267e+00
